area_id	subtotal_type	RSReg	RSCst	RSRej	RSUnc	RSOvr	RSUnd	RSExh	RSTot	RSWri	178:MICHELLE BRAVO	179:LONDON BREED	180:MARK LENO	181:JANE KIM	182:RICHIE GREENBERG	183:ANGELA ALIOTO	184:AMY FARAH WEISS	185:ELLEN LEE ZHOU	200:ANTOINE R. ROGERS
PCT9214	ED	581	92	0	0	0	2	0	90	0	0	33	18	20	2	17	0	0	0
PCT9214	MV	581	203	1	0	0	3	0	199	1	2	84	53	19	11	28	1	0	0
PCT9215	ED	626	130	0	0	0	3	0	127	1	0	51	28	12	7	26	1	1	0
PCT9215	MV	626	170	0	0	0	2	0	168	0	0	74	37	26	14	14	0	3	0
PCT9216	ED	798	134	0	0	0	0	0	134	0	0	53	31	21	3	26	0	0	0
PCT9216	MV	798	206	0	0	1	2	0	203	1	0	96	42	23	15	23	3	0	0
PCT9217	ED	684	123	0	0	1	3	0	119	0	0	48	28	16	4	20	0	3	0
PCT9217	MV	684	187	2	0	1	2	0	182	2	0	74	34	20	9	36	1	6	0
PCT9218	ED	797	119	0	0	0	3	0	116	0	0	51	25	17	4	19	0	0	0
PCT9218	MV	797	225	-1	0	0	2	0	224	2	0	97	44	30	16	33	2	0	0
PCT9219	ED	733	146	0	0	0	2	0	144	1	2	52	38	32	6	12	0	1	0
PCT9219	MV	733	187	-4	0	0	1	0	190	0	0	79	53	28	3	24	1	2	0
PCT9221	ED	641	121	0	0	0	5	0	116	0	0	58	27	15	2	14	0	0	0
PCT9221	MV	641	278	-1	0	0	3	0	276	2	0	131	71	30	8	29	1	4	0
PCT9222	ED	842	139	0	0	0	3	0	136	0	0	62	34	19	4	16	0	1	0
PCT9222	MV	842	268	0	0	0	6	0	262	2	0	108	84	18	13	35	1	1	0
PCT9223	ED	606	88	1	0	0	0	0	87	0	0	41	20	5	3	17	1	0	0
PCT9223	MV	606	202	-2	0	0	4	0	200	0	1	95	47	21	11	25	0	0	0
PCT9224	ED	912	171	-1	0	0	0	0	172	0	0	54	45	35	6	30	2	0	0
PCT9224	MV	912	308	0	0	0	3	0	305	1	1	124	93	28	22	35	1	0	0
PCT9225	ED	898	161	0	0	2	2	0	157	1	0	61	40	26	6	21	2	0	0
PCT9225	MV	898	243	-2	0	1	6	0	238	0	1	109	37	35	24	27	3	2	0
PCT9226	ED	905	143	-1	0	0	1	0	143	0	1	62	34	22	11	13	0	0	0
PCT9226	MV	905	312	1	0	0	7	0	304	2	0	133	78	34	15	41	1	0	0
PCT9227	ED	729	140	2	0	0	0	0	138	0	1	55	39	13	6	20	2	2	0
PCT9227	MV	729	304	-3	0	1	4	0	302	0	1	138	62	42	11	35	4	9	0
PCT9228	ED	726	175	3	0	1	1	0	170	1	0	85	32	18	7	24	2	1	0
PCT9228	MV	726	277	0	0	0	2	0	275	1	2	117	76	24	20	30	0	5	0
PCT9229	ED	596	130	0	0	0	1	0	129	0	0	54	30	22	5	18	0	0	0
PCT9229	MV	596	219	-1	0	0	3	0	217	0	0	103	52	25	10	24	3	0	0
PCT9231	ED	919	221	2	0	0	0	0	219	0	0	83	65	46	5	15	2	3	0
PCT9231	MV	919	294	-3	0	0	2	0	295	0	0	127	77	55	5	22	3	6	0
PCT9232	ED	701	151	0	0	1	2	0	148	2	0	72	23	27	5	16	1	2	0
PCT9232	MV	701	274	1	0	0	3	0	270	2	1	124	64	44	6	28	1	0	0
PCT9233	ED	774	139	0	0	0	1	0	138	1	0	83	26	12	1	14	1	0	0
PCT9233	MV	774	308	3	0	0	3	0	302	1	0	142	83	40	9	25	1	1	0
PCT9234	ED	731	131	-1	0	0	4	0	128	2	0	61	33	19	4	8	1	0	0
PCT9234	MV	731	281	1	0	0	1	0	279	1	0	145	77	21	14	19	0	2	0
PCT9235	ED	842	174	1	0	1	0	0	172	2	0	94	33	26	5	10	2	0	0
PCT9235	MV	842	298	-1	0	0	1	0	298	1	1	169	72	20	11	21	1	2	0
PCT9236	ED	658	130	-1	0	0	2	0	129	0	0	66	28	21	6	8	0	0	0
PCT9236	MV	658	207	0	0	0	3	0	204	2	1	115	42	25	4	15	0	0	0
PCT9237	ED	880	145	0	0	0	2	0	143	0	0	58	42	23	6	13	1	0	0
PCT9237	MV	880	331	-2	0	2	5	0	326	1	0	167	73	31	12	42	0	0	0
PCT9238	ED	792	130	-1	0	0	0	0	131	0	1	60	40	15	3	11	1	0	0
PCT9238	MV	792	271	0	0	1	4	0	266	0	0	131	63	28	17	27	0	0	0
PCT9239	ED	835	117	0	0	0	2	0	115	2	0	48	30	18	4	11	0	2	0
PCT9239	MV	835	318	-3	0	0	1	0	320	0	0	151	88	34	15	25	5	2	0
PCT9241	ED	961	158	1	0	0	0	0	157	0	0	58	46	35	4	12	1	1	0
PCT9241	MV	961	322	2	0	1	6	0	313	0	1	120	83	47	34	26	2	0	0
PCT9242	ED	940	154	1	0	0	2	0	151	0	0	68	37	26	6	13	0	1	0
PCT9242	MV	940	300	0	0	1	5	0	294	0	0	131	76	40	16	28	0	3	0
PCT9243	ED	572	135	0	0	0	5	0	130	0	1	52	31	29	5	11	1	0	0
PCT9243	MV	572	188	-1	0	0	5	0	184	1	0	73	55	26	8	20	0	1	0
PCT9244	ED	880	149	0	0	0	3	0	146	0	1	74	36	22	0	13	0	0	0
PCT9244	MV	880	269	-2	0	0	2	0	269	0	0	144	58	40	6	20	1	0	0
PCT9245	ED	706	128	0	0	0	0	0	128	0	0	53	39	23	3	10	0	0	0
PCT9245	MV	706	226	1	0	1	6	0	218	1	0	105	51	29	11	21	0	0	0
PCT9246	ED	910	139	0	0	0	3	0	136	0	1	61	31	29	1	11	2	0	0
PCT9246	MV	910	299	-1	0	0	3	0	297	1	0	136	54	53	12	37	3	1	0
PCT9247	ED	936	151	-1	0	0	1	0	151	0	1	49	48	34	8	10	1	0	0
PCT9247	MV	936	303	1	0	1	1	0	300	0	0	114	92	51	11	27	4	1	0
PCT9248	ED	898	181	0	0	0	1	0	180	0	0	71	45	43	3	15	1	2	0
PCT9248	MV	898	282	2	0	1	7	0	272	0	0	100	81	48	20	20	1	2	0
PCT9249	ED	910	187	0	0	0	1	0	186	0	0	79	45	38	6	17	0	1	0
PCT9249	MV	910	314	1	0	0	5	0	308	0	0	133	77	66	13	16	1	2	0
PCT9251	ED	946	204	0	0	0	3	0	201	0	0	75	53	43	10	17	0	3	0
PCT9251	MV	946	342	0	0	1	2	0	339	0	0	156	69	75	11	22	2	4	0
PCT9252	ED	913	140	-1	0	0	4	0	137	0	0	52	32	33	4	12	0	4	0
PCT9252	MV	913	352	-2	0	1	2	0	351	2	1	141	93	62	20	26	3	3	0
PCT9253	ED	751	138	5	0	1	4	0	128	1	0	61	28	23	5	8	0	2	0
PCT9253	MV	751	272	-2	0	5	4	0	265	1	2	123	67	30	15	18	1	8	0
PCT9254	ED	889	168	0	0	0	1	0	167	0	0	74	33	45	3	12	0	0	0
PCT9254	MV	889	318	-2	0	0	1	0	319	1	0	152	75	58	5	22	2	4	0
PCT9255	ED	545	126	0	0	0	2	0	124	0	1	50	24	36	3	10	0	0	0
PCT9255	MV	545	128	-1	0	0	0	0	129	0	0	50	32	28	8	10	1	0	0
PCT9256	ED	433	77	0	0	0	1	0	76	0	0	33	17	23	0	2	0	1	0
PCT9256	MV	433	103	-2	0	0	0	0	105	0	0	49	27	21	3	3	2	0	0
PCT9257	MV	312	150	0	0	1	0	0	149	0	1	46	38	52	3	6	2	1	0
PCT9258	ED	699	127	0	0	0	1	0	126	0	0	43	29	38	3	8	3	2	0
PCT9258	MV	699	244	0	0	0	5	0	239	0	0	87	52	70	13	12	1	4	0
PCT9401	ED	970	194	0	0	0	0	0	194	0	0	60	48	70	1	13	1	1	0
PCT9401	MV	970	293	-3	0	1	1	0	294	2	0	90	69	94	5	21	1	12	0
PCT9402	ED	931	197	0	0	0	3	0	194	0	1	53	31	86	3	12	1	7	0
PCT9402	MV	931	307	-1	0	1	7	0	300	1	0	75	65	100	18	17	0	24	0
PCT9403	ED	853	167	1	0	0	1	0	165	0	0	41	31	64	4	15	2	8	0
PCT9403	MV	853	286	1	0	0	1	0	284	0	0	101	46	77	13	27	5	15	0
PCT9404	ED	889	153	1	0	0	0	0	152	0	1	45	34	50	6	8	1	7	0
PCT9404	MV	889	320	-1	0	0	2	0	319	0	2	99	49	91	19	24	0	35	0
PCT9405	ED	757	160	-1	0	1	0	0	160	0	2	53	31	42	5	16	0	11	0
PCT9405	MV	757	245	-1	0	0	4	0	242	0	0	79	40	64	11	19	1	28	0
PCT9406	ED	815	179	0	0	1	0	0	178	0	0	60	30	52	15	9	0	12	0
PCT9406	MV	815	277	0	0	0	4	0	273	0	1	108	41	77	19	7	2	18	0
PCT9407	ED	861	191	0	0	0	2	0	189	0	2	56	24	68	6	21	0	12	0
PCT9407	MV	861	284	-3	0	0	5	0	282	0	1	96	47	77	9	27	2	23	0
PCT9408	ED	837	187	0	0	1	1	0	185	0	1	47	32	82	4	10	2	7	0
PCT9408	MV	837	246	-4	0	0	0	0	250	0	0	72	54	91	7	16	1	9	0
PCT9409	ED	565	140	0	0	0	1	0	139	0	1	51	26	51	3	6	0	1	0
PCT9409	MV	565	170	-1	0	0	1	0	170	0	1	61	29	52	11	12	0	4	0
PCT9411	ED	936	175	-1	0	0	1	0	175	2	2	62	24	70	2	10	1	2	0
PCT9411	MV	936	261	-1	0	1	3	0	258	0	0	78	60	85	11	14	1	9	0
PCT9412	ED	843	164	0	0	0	1	0	163	2	0	47	24	57	6	19	1	7	0
PCT9412	MV	843	285	-1	0	1	1	0	284	0	1	93	40	81	9	26	0	34	0
PCT9413	ED	858	172	-1	0	1	1	0	171	0	1	43	34	61	6	10	1	15	0
PCT9413	MV	858	310	1	0	1	5	0	303	2	2	91	49	78	10	26	2	43	0
PCT9414	ED	862	159	1	0	0	3	0	155	1	0	59	19	51	8	10	2	5	0
PCT9414	MV	862	307	0	0	0	2	0	305	1	2	118	49	73	10	23	2	27	0
PCT9415	ED	755	121	-2	0	1	2	0	120	0	0	38	23	36	7	10	0	6	0
PCT9415	MV	755	284	-5	0	0	3	0	286	3	0	99	41	75	16	11	3	38	0
PCT9416	ED	962	198	0	0	0	5	0	193	0	1	70	35	65	3	15	0	4	0
PCT9416	MV	962	316	0	0	0	6	0	310	0	2	97	51	79	7	22	0	52	0
PCT9417	ED	714	117	1	0	0	3	0	113	0	0	23	27	45	3	8	1	6	0
PCT9417	MV	714	286	-4	0	0	9	0	281	0	0	104	47	58	16	30	1	25	0
PCT9418	ED	753	157	0	0	0	4	0	153	0	0	47	42	33	4	16	0	11	0
PCT9418	MV	753	269	1	0	1	1	0	266	0	1	102	48	46	13	28	3	25	0
PCT9419	ED	893	167	-1	0	0	1	0	167	0	1	57	24	41	5	26	2	11	0
PCT9419	MV	893	326	0	0	0	4	0	322	0	1	116	51	71	20	29	3	31	0
PCT9421	ED	878	150	-1	0	1	2	0	148	0	0	56	17	46	6	12	0	11	0
PCT9421	MV	878	316	0	0	0	2	0	314	1	0	99	59	66	18	31	2	38	0
PCT9422	ED	1010	200	0	0	1	2	0	197	1	1	74	24	53	10	21	0	13	0
PCT9422	MV	1010	358	-2	0	0	5	0	355	0	1	113	69	78	19	34	3	38	0
PCT9423	ED	853	147	0	0	0	1	0	146	1	0	56	29	42	2	9	0	7	0
PCT9423	MV	853	292	-2	0	1	2	0	291	1	1	98	65	67	5	30	2	22	0
PCT9424	ED	910	146	1	0	0	2	0	143	1	1	34	22	54	2	15	1	13	0
PCT9424	MV	910	331	-4	0	1	6	0	328	0	0	108	63	80	16	31	0	30	0
PCT9425	ED	903	136	1	0	0	2	0	133	0	0	42	25	43	4	6	0	13	0
PCT9425	MV	903	313	-1	0	0	6	0	308	0	1	93	70	61	13	26	6	38	0
PCT9426	ED	801	143	0	0	0	1	0	142	0	0	39	18	45	13	13	1	13	0
PCT9426	MV	801	283	-1	0	2	6	0	276	2	1	74	58	58	18	23	1	41	0
PCT9427	ED	889	129	1	0	0	3	0	125	0	0	40	23	32	3	14	2	11	0
PCT9427	MV	889	333	4	0	3	10	0	316	0	2	95	62	66	14	28	0	49	0
PCT9428	ED	892	122	-1	0	0	1	0	122	0	1	35	25	38	5	13	0	5	0
PCT9428	MV	892	346	1	0	1	2	0	342	1	1	106	66	91	10	26	1	40	0
PCT9429	ED	866	173	0	0	1	2	0	170	0	1	50	24	45	3	24	4	19	0
PCT9429	MV	866	308	-1	0	1	4	0	304	1	1	97	40	82	14	23	1	45	0
PCT9431	ED	954	152	0	0	0	1	0	151	0	0	64	21	35	6	9	3	13	0
PCT9431	MV	954	352	-2	0	1	7	0	346	0	5	130	58	64	14	26	3	46	0
PCT9432	ED	901	155	0	0	0	0	0	155	1	2	52	33	31	3	17	1	15	0
PCT9432	MV	901	307	-1	0	1	7	0	300	1	1	95	66	66	5	15	3	48	0
PCT9433	ED	912	155	0	0	0	0	0	155	1	1	59	26	36	5	15	3	9	0
PCT9433	MV	912	317	-3	0	0	5	0	315	1	1	114	52	64	14	26	2	41	0
PCT9434	ED	963	188	-1	0	0	4	0	185	0	0	68	28	48	8	21	0	12	0
PCT9434	MV	963	349	-5	0	1	3	0	350	1	3	122	70	65	23	29	3	34	0
PCT9435	ED	934	195	0	0	0	3	0	192	0	0	55	51	46	5	18	3	14	0
PCT9435	MV	934	320	-5	0	2	4	0	319	1	0	82	51	85	10	35	1	54	0
PCT9436	ED	941	161	0	0	0	4	0	157	0	1	53	22	44	7	18	1	11	0
PCT9436	MV	941	337	-2	0	2	4	0	333	0	0	105	54	82	16	21	1	54	0
PCT9437	ED	873	170	1	0	0	0	0	169	1	1	57	27	48	1	20	1	13	0
PCT9437	MV	873	324	-1	0	0	3	0	322	0	2	101	46	65	14	33	0	61	0
PCT9438	ED	918	129	1	0	0	0	0	128	0	0	31	31	44	2	6	0	14	0
PCT9438	MV	918	336	1	0	0	6	0	329	0	0	116	74	43	17	34	1	44	0
PCT9439	ED	827	126	0	0	0	2	0	124	0	0	33	31	33	5	13	0	9	0
PCT9439	MV	827	314	-2	0	1	4	0	311	0	1	111	55	58	12	27	3	44	0
PCT9441	ED	939	205	-1	0	0	1	0	205	0	1	65	38	67	6	17	1	10	0
PCT9441	MV	939	337	-1	0	0	6	0	332	0	2	100	56	84	9	30	2	49	0
PCT9442	ED	970	200	0	0	0	4	0	196	0	0	56	35	64	3	32	0	6	0
PCT9442	MV	970	325	-2	0	2	6	0	319	0	0	98	56	68	12	38	0	47	0
PCT9443	ED	886	138	0	0	0	6	0	132	1	0	50	22	39	4	12	1	3	0
PCT9443	MV	886	304	-2	0	0	12	0	294	1	2	91	56	76	12	30	1	25	0
PCT9444	ED	901	118	-2	0	0	1	0	119	1	1	39	19	30	2	17	0	10	0
PCT9444	MV	901	312	-2	0	0	3	0	311	0	0	94	41	61	14	38	1	62	0
PCT9445	ED	945	154	0	0	0	0	0	154	0	0	45	29	39	5	24	0	12	0
PCT9445	MV	945	342	-4	0	0	7	0	339	2	1	112	68	87	11	36	0	22	0
PCT9446	ED	1043	164	1	0	0	1	0	162	0	1	65	34	38	2	18	1	3	0
PCT9446	MV	1043	417	-3	0	2	3	0	415	0	0	124	70	88	18	62	2	51	0
PCT9447	ED	891	171	1	0	0	1	0	169	0	1	62	28	54	3	11	0	10	0
PCT9447	MV	891	327	-2	0	1	8	0	320	0	2	129	54	52	10	35	0	38	0
PCT9448	ED	877	159	0	0	1	1	0	157	0	2	55	26	47	9	12	0	6	0
PCT9448	MV	877	307	-4	0	1	1	0	309	1	0	121	41	56	6	34	0	50	0
PCT9449	ED	784	97	-1	0	0	0	0	98	0	1	34	18	24	2	11	0	8	0
PCT9449	MV	784	302	4	0	1	3	0	294	1	0	96	42	48	12	49	5	41	0
PCT9451	ED	414	57	0	0	0	0	0	57	0	0	27	13	6	0	8	0	3	0
PCT9451	MV	414	154	3	0	0	2	0	149	0	1	71	21	22	12	11	2	9	0
PCT9452	ED	799	175	0	0	0	3	0	172	1	1	61	33	35	7	24	1	9	0
PCT9452	MV	799	281	-2	0	0	2	0	281	0	0	84	54	58	14	34	2	35	0
PCT9453	ED	488	90	0	0	0	0	0	90	0	0	23	14	29	5	19	0	0	0
PCT9453	MV	488	175	-2	0	1	0	0	176	0	0	63	42	35	8	18	1	9	0
PCT9501	MV	149	71	-2	0	0	2	0	71	0	0	39	10	12	3	7	0	0	0
PCT9502	MV	233	116	-1	0	0	0	0	117	0	0	59	25	19	3	6	5	0	0
PCT9503	ED	725	128	-1	0	0	4	0	125	0	1	66	26	23	1	6	0	2	0
PCT9503	MV	725	184	0	0	0	0	0	184	1	0	75	60	32	8	6	2	0	0
PCT9505	ED	756	147	0	0	2	0	0	145	0	0	77	31	33	1	2	0	1	0
PCT9505	MV	756	274	-4	0	2	1	0	275	1	3	112	78	61	3	15	0	2	0
PCT9506	ED	771	134	-1	0	1	1	0	133	0	1	73	22	30	0	5	2	0	0
PCT9506	MV	771	217	-3	0	1	2	0	217	1	0	112	37	56	4	6	0	1	0
PCT9507	ED	733	170	0	0	0	1	0	169	0	1	70	31	60	2	4	1	0	0
PCT9507	MV	733	218	-2	0	0	1	0	219	0	0	96	43	70	3	5	2	0	0
PCT9508	ED	784	180	-1	0	0	0	0	181	0	0	62	38	72	1	4	4	0	0
PCT9508	MV	784	258	-1	0	1	0	0	258	1	0	117	57	76	0	5	0	2	0
PCT9509	ED	719	165	-1	0	0	1	0	165	1	0	55	43	51	5	7	2	1	0
PCT9509	MV	719	239	-1	0	0	3	0	237	0	0	94	63	67	5	6	2	0	0
PCT9511	ED	600	147	0	0	1	1	0	145	0	0	49	33	58	0	5	0	0	0
PCT9511	MV	600	177	-1	0	0	2	0	176	0	0	65	34	60	5	9	2	1	0
PCT9512	ED	771	161	-2	0	1	0	0	162	0	0	60	39	57	1	5	0	0	0
PCT9512	MV	771	251	-5	0	0	1	0	255	1	0	94	61	82	5	11	1	0	0
PCT9513	ED	864	200	0	0	0	1	0	199	0	0	102	38	53	2	3	1	0	0
PCT9513	MV	864	261	4	0	1	3	0	253	0	0	102	59	83	0	7	1	1	0
PCT9514	ED	869	229	2	0	0	2	0	225	0	0	84	45	78	6	9	0	3	0
PCT9514	MV	869	257	1	0	1	2	0	253	0	0	103	58	74	2	10	2	4	0
PCT9515	ED	685	159	0	0	0	2	0	157	0	0	61	33	50	1	9	1	2	0
PCT9515	MV	685	243	0	0	1	3	0	239	2	0	87	58	65	4	9	3	11	0
PCT9516	ED	864	206	-1	0	1	2	0	204	0	2	66	40	70	9	14	0	3	0
PCT9516	MV	864	269	-1	0	1	0	0	269	0	0	111	60	64	9	19	0	6	0
PCT9517	ED	768	197	0	0	0	0	0	197	0	1	66	32	82	2	11	1	2	0
PCT9517	MV	768	235	-1	0	0	1	0	235	0	1	69	55	84	8	13	1	4	0
PCT9518	ED	783	180	0	0	0	1	0	179	0	0	62	39	74	1	2	0	1	0
PCT9518	MV	783	242	-1	0	1	4	0	238	0	0	96	53	74	7	3	2	3	0
PCT9519	ED	850	217	0	0	1	0	0	216	0	0	68	47	83	2	13	0	3	0
PCT9519	MV	850	294	0	0	2	6	0	286	0	0	98	82	84	4	13	1	4	0
PCT9521	ED	893	254	0	0	0	2	0	252	2	1	89	46	100	1	13	0	0	0
PCT9521	MV	893	290	1	0	0	3	0	286	0	1	123	46	84	10	16	2	4	0
PCT9701	ED	665	156	0	0	1	1	0	154	1	0	40	28	71	2	9	0	3	0
PCT9701	MV	665	235	-2	0	2	4	0	231	0	0	82	46	64	7	14	1	17	0
PCT9702	ED	710	194	0	0	0	1	0	193	0	0	64	53	69	1	3	1	2	0
PCT9702	MV	710	231	1	0	0	2	0	228	0	1	80	61	55	6	14	2	9	0
PCT9703	ED	931	182	1	0	0	1	0	180	2	0	67	40	37	7	14	4	9	0
PCT9703	MV	931	373	-1	0	0	4	0	370	0	1	152	69	83	6	37	3	19	0
PCT9704	ED	942	191	-1	0	0	0	0	192	0	0	67	47	63	2	9	1	3	0
PCT9704	MV	942	354	1	0	3	3	0	347	0	2	148	78	74	8	29	2	6	0
PCT9705	ED	879	208	0	0	0	2	0	206	1	0	85	38	58	6	14	2	2	0
PCT9705	MV	879	309	0	0	0	0	0	309	0	1	102	91	82	7	13	1	12	0
PCT9706	MV	51	32	0	0	0	0	0	32	0	0	10	8	11	1	2	0	0	0
PCT9707	ED	799	121	0	0	0	2	0	119	0	1	50	21	28	3	12	0	4	0
PCT9707	MV	799	355	-1	0	1	4	0	351	0	0	129	90	66	11	33	1	21	0
PCT9708	ED	919	193	1	0	0	3	0	189	1	1	58	46	68	1	10	2	2	0
PCT9708	MV	919	324	1	0	0	2	0	321	1	1	121	80	84	5	14	3	12	0
PCT9709	ED	998	196	0	0	0	2	0	194	2	0	70	33	46	4	27	2	10	0
PCT9709	MV	998	355	0	0	1	6	0	348	0	0	140	78	54	12	32	6	26	0
PCT9711	ED	625	167	0	0	0	2	0	165	0	0	62	52	30	8	11	1	1	0
PCT9711	MV	625	254	-2	0	1	1	0	254	0	0	84	77	47	11	27	2	6	0
PCT9712	ED	651	134	-1	0	0	1	0	134	0	0	66	26	23	4	14	0	1	0
PCT9712	MV	651	288	-1	0	2	10	0	277	1	1	124	53	62	16	17	0	3	0
PCT9713	ED	930	161	0	0	0	2	0	159	0	0	61	28	35	7	11	2	15	0
PCT9713	MV	930	362	-1	0	0	7	0	356	1	1	143	61	81	10	25	1	33	0
PCT9714	ED	911	154	0	0	0	1	0	153	1	1	68	35	18	3	20	2	5	0
PCT9714	MV	911	367	-3	0	0	2	0	368	0	0	170	74	55	19	35	4	11	0
PCT9715	ED	566	162	0	0	1	0	0	161	0	0	88	35	24	2	11	0	1	0
PCT9715	MV	566	218	0	0	1	1	0	216	0	1	95	50	28	14	22	1	5	0
PCT9716	ED	928	198	0	0	0	0	0	198	1	0	69	42	41	5	37	0	3	0
PCT9716	MV	928	368	-1	0	1	4	0	364	1	0	132	62	58	14	54	3	40	0
PCT9717	ED	967	206	0	0	0	0	0	206	1	1	76	35	40	10	36	2	5	0
PCT9717	MV	967	371	-3	0	0	1	0	373	1	0	159	69	64	14	36	7	23	0
PCT9718	ED	843	183	0	0	0	2	0	181	0	0	90	24	31	6	24	1	5	0
PCT9718	MV	843	385	2	0	0	0	0	383	2	2	149	85	66	19	45	0	15	0
PCT9719	ED	863	186	0	0	0	1	0	185	0	0	77	40	31	9	25	1	2	0
PCT9719	MV	863	389	1	0	0	3	0	385	2	0	191	84	51	10	38	2	7	0
PCT9721	ED	653	182	0	0	0	2	0	180	0	2	69	40	28	8	31	0	2	0
PCT9721	MV	653	250	-2	0	2	2	0	248	2	1	103	70	21	14	34	0	3	0
PCT9722	ED	593	86	0	0	0	1	0	85	0	1	45	13	14	4	7	0	1	0
PCT9722	MV	593	269	-3	0	0	2	0	270	1	0	107	49	33	18	44	6	12	0
PCT9723	ED	458	74	0	0	0	2	0	72	0	0	30	16	7	4	13	0	2	0
PCT9723	MV	458	198	-1	0	0	5	0	194	1	1	69	44	24	4	37	0	14	0
PCT9724	ED	950	144	0	0	0	2	0	142	1	0	61	21	18	9	28	0	4	0
PCT9724	MV	950	386	-3	0	1	6	0	382	0	1	179	66	38	17	45	1	35	0
PCT9725	ED	941	118	0	0	0	4	0	114	1	0	52	16	17	5	18	0	5	0
PCT9725	MV	941	350	2	0	0	3	0	345	0	0	142	47	41	24	69	3	19	0
PCT9726	ED	685	83	0	0	0	0	0	83	0	0	24	12	25	6	12	2	2	0
PCT9726	MV	685	137	0	0	1	2	0	134	0	0	43	25	27	10	19	1	9	0
PCT9727	ED	435	60	0	0	0	0	0	60	0	0	32	11	5	2	9	0	1	0
PCT9727	MV	435	205	2	0	1	1	0	201	0	0	75	38	23	16	35	1	13	0
PCT9728	ED	906	204	-1	0	0	2	0	203	1	1	80	51	21	7	35	1	6	0
PCT9728	MV	906	378	-3	0	2	7	0	372	3	2	169	81	38	15	47	2	15	0
PCT9729	ED	782	161	1	0	0	0	0	160	0	1	86	34	10	6	18	0	5	0
PCT9729	MV	782	304	-1	0	1	3	0	301	2	2	157	59	23	11	39	2	6	0
PCT9731	ED	529	138	1	0	1	1	0	135	0	0	59	36	13	8	17	1	1	0
PCT9731	MV	529	189	1	0	0	1	0	187	3	0	82	31	35	10	21	1	4	0
PCT9732	MV	73	43	0	0	0	0	0	43	0	0	21	10	6	0	3	0	3	0
PCT9733	MV	224	146	0	0	1	3	0	142	1	0	54	42	25	4	14	2	0	0
PCT9734	ED	577	122	0	0	0	2	0	120	0	0	73	28	4	2	9	0	4	0
PCT9734	MV	577	261	0	0	0	4	0	257	0	0	107	69	22	20	32	2	5	0
PCT9735	ED	782	167	1	0	1	5	0	160	1	0	80	40	12	9	17	1	0	0
PCT9735	MV	782	344	0	0	0	1	0	343	1	0	139	84	44	23	45	0	7	0
PCT9736	ED	699	145	1	0	0	3	0	141	1	1	73	21	23	6	13	1	2	0
PCT9736	MV	699	305	-1	0	1	4	0	301	0	0	125	73	57	8	28	4	6	0
PCT9737	ED	792	175	0	0	0	1	0	174	1	0	72	49	30	4	15	1	2	0
PCT9737	MV	792	343	-4	0	0	3	0	344	0	0	111	126	58	6	28	2	13	0
PCT9738	ED	830	99	0	0	0	3	0	96	0	0	27	25	28	4	11	0	1	0
PCT9738	MV	830	263	1	0	1	4	0	257	1	0	88	72	44	13	31	4	4	0
PCT9739	ED	826	126	1	0	1	3	0	121	1	1	30	29	41	7	9	0	3	0
PCT9739	MV	826	193	-4	0	1	6	0	190	0	3	71	34	47	7	24	1	3	0
PCT9741	ED	1022	19	0	0	0	1	0	18	0	0	5	4	6	0	2	1	0	0
PCT9741	MV	1022	24	0	0	0	0	0	24	0	0	7	5	7	0	3	2	0	0
PCT9742	ED	647	134	0	0	0	3	0	131	0	1	59	21	23	6	14	0	7	0
PCT9742	MV	647	187	-1	0	0	2	0	186	0	0	68	47	26	8	18	0	19	0
PCT9743	ED	1093	172	1	0	0	0	0	171	0	0	52	40	57	4	16	1	1	0
PCT9743	MV	1093	317	-1	0	0	4	0	314	0	3	111	83	66	10	32	4	5	0
PCT9744	ED	902	141	0	0	0	0	0	141	0	1	38	26	47	14	11	1	3	0
PCT9744	MV	902	234	-1	0	1	3	0	231	1	1	72	50	53	24	24	1	5	0
PCT9745	ED	934	141	1	0	2	2	0	136	0	0	48	20	41	8	15	3	1	0
PCT9745	MV	934	205	-1	0	0	1	0	205	0	1	72	38	56	13	19	2	4	0
PCT9746	ED	867	192	-1	0	0	6	0	187	1	0	79	35	25	12	30	0	5	0
PCT9746	MV	867	334	0	0	1	4	0	329	0	0	132	76	46	12	59	0	4	0
PCT9747	ED	940	198	0	0	0	4	0	194	0	0	69	54	45	8	14	0	4	0
PCT9747	MV	940	323	-1	0	1	5	0	318	0	0	138	70	49	15	16	3	27	0
PCT9748	ED	913	164	0	0	0	2	0	162	0	0	79	37	21	5	11	0	9	0
PCT9748	MV	913	342	1	0	0	4	0	337	0	2	118	84	74	16	27	1	15	0
PCT9749	ED	893	143	-1	0	0	2	0	142	0	3	53	24	32	8	6	2	14	0
PCT9749	MV	893	266	-3	0	0	2	0	267	2	1	96	46	63	4	16	5	34	0
PCT9751	ED	977	157	-2	0	0	2	0	157	0	2	63	41	26	2	19	2	2	0
PCT9751	MV	977	384	-2	0	1	7	0	378	1	0	137	83	73	11	49	2	22	0
PCT9752	ED	692	143	-1	0	1	5	0	138	1	0	60	27	34	2	11	1	2	0
PCT9752	MV	692	305	1	0	0	2	0	302	0	1	101	69	66	12	34	2	17	0
PCT9753	ED	735	148	0	0	0	2	0	146	0	1	50	42	36	0	14	1	2	0
PCT9753	MV	735	266	-2	0	1	0	0	267	0	2	91	62	67	11	21	2	11	0
