area_id	subtotal_type	party	RSReg	RSCst	RSCnt	RSCd1	RSCd2	RSPnd	RSCha
PCT7862	ED	AI	0						
PCT7862	ED	DEM	161						
PCT7862	ED	GRN	0						
PCT7862	ED	LIB	0						
PCT7862	ED	PF	1						
PCT7862	ED	REP	7						
PCT7862	ED	NPP	89						
PCT7862	ED	NPPALL	89						
PCT7862	MV	ALL	669	413	404			0	7
PCT7862	MV	AI	10	2	2			0	0
PCT7862	MV	AINPP	0	0	0			0	0
PCT7862	MV	DEM	445	323	317			0	6
PCT7862	MV	DEMNPP	62	51	50			0	1
PCT7862	MV	GRN	7	1	1			0	0
PCT7862	MV	LIB	4	0	0			0	0
PCT7862	MV	LIBNPP	0	0	0			0	0
PCT7862	MV	PF	1	0	0			0	0
PCT7862	MV	REP	26	14	14			0	0
PCT7862	MV	NPP	114	22	22			0	0
PCT7862	MV	NPPALL	176	73	72			0	1
PCT7863	TO	ALL	901	663	651				
PCT7863	TO	AI	19						
PCT7863	TO	DEM	614						
PCT7863	TO	GRN	12						
PCT7863	TO	LIB	1						
PCT7863	TO	PF	0						
PCT7863	TO	REP	25						
PCT7863	TO	NPP	230						
PCT7863	TO	NPPALL	230						
PCT7863	ED	ALL	208	273	273				
PCT7863	ED	AI	6						
PCT7863	ED	DEM	148						
PCT7863	ED	GRN	7						
PCT7863	ED	LIB	0						
PCT7863	ED	PF	0						
PCT7863	ED	REP	11						
PCT7863	ED	NPP	97						
PCT7863	ED	NPPALL	97						
PCT7863	MV	ALL	693	390	378			0	9
PCT7863	MV	AI	13	4	4			0	0
PCT7863	MV	AINPP	2	1	1			0	0
PCT7863	MV	DEM	466	310	305			0	5
PCT7863	MV	DEMNPP	59	45	43			0	2
PCT7863	MV	GRN	5	3	3			0	0
PCT7863	MV	LIB	1	0	0			0	0
PCT7863	MV	LIBNPP	0	0	0			0	0
PCT7863	MV	PF	0	0	0			0	0
PCT7863	MV	REP	14	5	5			0	0
PCT7863	MV	NPP	133	22	20			0	2
PCT7863	MV	NPPALL	194	68	64			0	4
PCT7864	TO	ALL	814	599	583				
PCT7864	TO	AI	8						
PCT7864	TO	DEM	546						
PCT7864	TO	GRN	10						
PCT7864	TO	LIB	8						
PCT7864	TO	PF	2						
PCT7864	TO	REP	36						
PCT7864	TO	NPP	204						
PCT7864	TO	NPPALL	204						
PCT7864	ED	ALL	153	208	208				
PCT7864	ED	AI	0						
PCT7864	ED	DEM	107						
PCT7864	ED	GRN	2						
PCT7864	ED	LIB	1						
PCT7864	ED	PF	1						
PCT7864	ED	REP	6						
PCT7864	ED	NPP	99						
PCT7864	ED	NPPALL	99						
PCT7864	MV	ALL	661	391	375			0	14
PCT7864	MV	AI	10	3	3			0	0
PCT7864	MV	AINPP	1	0	0			0	0
PCT7864	MV	DEM	439	294	285			0	9
PCT7864	MV	DEMNPP	60	46	44			0	2
PCT7864	MV	GRN	8	3	3			0	0
PCT7864	MV	LIB	7	1	1			0	0
PCT7864	MV	LIBNPP	0	0	0			0	0
PCT7864	MV	PF	1	0	0			0	0
PCT7864	MV	REP	30	17	17			0	0
PCT7864	MV	NPP	105	27	24			0	3
PCT7864	MV	NPPALL	166	73	68			0	5
PCT7865	TO	ALL	840	625	613				
PCT7865	TO	AI	10						
PCT7865	TO	DEM	598						
PCT7865	TO	GRN	6						
PCT7865	TO	LIB	4						
PCT7865	TO	PF	1						
PCT7865	TO	REP	38						
PCT7865	TO	NPP	183						
PCT7865	TO	NPPALL	183						
PCT7865	ED	ALL	163	202	202				
PCT7865	ED	AI	0						
PCT7865	ED	DEM	124						
PCT7865	ED	GRN	1						
PCT7865	ED	LIB	1						
PCT7865	ED	PF	0						
PCT7865	ED	REP	13						
PCT7865	ED	NPP	91						
PCT7865	ED	NPPALL	91						
PCT7865	MV	ALL	677	423	411			0	11
PCT7865	MV	AI	12	5	5			0	0
PCT7865	MV	AINPP	0	0	0			0	0
PCT7865	MV	DEM	474	324	316			0	8
PCT7865	MV	DEMNPP	65	53	51			0	2
PCT7865	MV	GRN	5	2	2			0	0
PCT7865	MV	LIB	3	3	3			0	0
PCT7865	MV	LIBNPP	0	0	0			0	0
PCT7865	MV	PF	1	1	1			0	0
PCT7865	MV	REP	25	12	12			0	0
PCT7865	MV	NPP	92	23	22			0	1
PCT7865	MV	NPPALL	157	76	73			0	3
PCT7866	TO	ALL	848	650	637				
PCT7866	TO	AI	11						
PCT7866	TO	DEM	547						
PCT7866	TO	GRN	7						
PCT7866	TO	LIB	4						
PCT7866	TO	PF	3						
PCT7866	TO	REP	77						
PCT7866	TO	NPP	199						
PCT7866	TO	NPPALL	199						
PCT7866	ED	ALL	158	193	193				
PCT7866	ED	AI	0						
PCT7866	ED	DEM	106						
PCT7866	ED	GRN	2						
PCT7866	ED	LIB	1						
PCT7866	ED	PF	2						
PCT7866	ED	REP	16						
PCT7866	ED	NPP	82						
PCT7866	ED	NPPALL	82						
PCT7866	MV	ALL	690	457	444			0	9
PCT7866	MV	AI	12	4	4			0	0
PCT7866	MV	AINPP	1	0	0			0	0
PCT7866	MV	DEM	441	327	319			0	8
PCT7866	MV	DEMNPP	49	43	43			0	0
PCT7866	MV	GRN	5	3	3			0	0
PCT7866	MV	LIB	3	1	1			0	0
PCT7866	MV	LIBNPP	0	0	0			0	0
PCT7866	MV	PF	1	0	0			0	0
PCT7866	MV	REP	61	46	46			0	0
PCT7866	MV	NPP	117	33	32			0	1
PCT7866	MV	NPPALL	167	76	75			0	1
PCT7867	TO	ALL	978	726	715				
PCT7867	TO	AI	7						
PCT7867	TO	DEM	706						
PCT7867	TO	GRN	6						
PCT7867	TO	LIB	10						
PCT7867	TO	PF	6						
PCT7867	TO	REP	39						
PCT7867	TO	NPP	204						
PCT7867	TO	NPPALL	204						
PCT7867	ED	ALL	212	236	236				
PCT7867	ED	AI	0						
PCT7867	ED	DEM	165						
PCT7867	ED	GRN	0						
PCT7867	ED	LIB	3						
PCT7867	ED	PF	2						
PCT7867	ED	REP	4						
PCT7867	ED	NPP	89						
PCT7867	ED	NPPALL	89						
PCT7867	MV	ALL	766	490	479			0	8
PCT7867	MV	AI	9	2	2			0	0
PCT7867	MV	AINPP	4	2	2			0	0
PCT7867	MV	DEM	541	393	385			0	8
PCT7867	MV	DEMNPP	45	39	39			0	0
PCT7867	MV	GRN	6	1	1			0	0
PCT7867	MV	LIB	7	3	3			0	0
PCT7867	MV	LIBNPP	0	0	0			0	0
PCT7867	MV	PF	4	2	2			0	0
PCT7867	MV	REP	35	22	22			0	0
PCT7867	MV	NPP	115	26	26			0	0
PCT7867	MV	NPPALL	164	67	67			0	0
PCT7868	TO	ALL	876	600	593				
PCT7868	TO	AI	17						
PCT7868	TO	DEM	610						
PCT7868	TO	GRN	8						
PCT7868	TO	LIB	4						
PCT7868	TO	PF	3						
PCT7868	TO	REP	34						
PCT7868	TO	NPP	200						
PCT7868	TO	NPPALL	200						
PCT7868	ED	ALL	217	219	219				
PCT7868	ED	AI	0						
PCT7868	ED	DEM	160						
PCT7868	ED	GRN	0						
PCT7868	ED	LIB	1						
PCT7868	ED	PF	1						
PCT7868	ED	REP	2						
PCT7868	ED	NPP	90						
PCT7868	ED	NPPALL	90						
PCT7868	MV	ALL	659	381	374			0	3
PCT7868	MV	AI	17	5	5			0	0
PCT7868	MV	AINPP	2	2	2			0	0
PCT7868	MV	DEM	450	306	303			0	3
PCT7868	MV	DEMNPP	35	23	23			0	0
PCT7868	MV	GRN	8	1	1			0	0
PCT7868	MV	LIB	3	1	1			0	0
PCT7868	MV	LIBNPP	0	0	0			0	0
PCT7868	MV	PF	2	1	1			0	0
PCT7868	MV	REP	32	17	17			0	0
PCT7868	MV	NPP	110	25	25			0	0
PCT7868	MV	NPPALL	147	50	50			0	0
PCT7869	TO	ALL	861	684	670				
PCT7869	TO	AI	8						
PCT7869	TO	DEM	636						
PCT7869	TO	GRN	6						
PCT7869	TO	LIB	3						
PCT7869	TO	PF	0						
PCT7869	TO	REP	42						
PCT7869	TO	NPP	166						
PCT7869	TO	NPPALL	166						
PCT7869	ED	ALL	178	225	225				
PCT7869	ED	AI	0						
PCT7869	ED	DEM	135						
PCT7869	ED	GRN	1						
PCT7869	ED	LIB	0						
PCT7869	ED	PF	0						
PCT7869	ED	REP	6						
PCT7869	ED	NPP	80						
PCT7869	ED	NPPALL	80						
PCT7869	MV	ALL	683	459	445			0	13
PCT7869	MV	AI	8	1	1			0	0
PCT7869	MV	AINPP	1	0	0			0	0
PCT7869	MV	DEM	501	375	362			0	13
PCT7869	MV	DEMNPP	43	39	39			0	0
PCT7869	MV	GRN	5	3	3			0	0
PCT7869	MV	LIB	3	1	1			0	0
PCT7869	MV	LIBNPP	0	0	0			0	0
PCT7869	MV	PF	0	0	0			0	0
PCT7869	MV	REP	36	22	22			0	0
PCT7869	MV	NPP	86	18	18			0	0
PCT7869	MV	NPPALL	130	57	57			0	0
PCT7871	TO	ALL	902	681	666				
PCT7871	TO	AI	3						
PCT7871	TO	DEM	627						
PCT7871	TO	GRN	6						
PCT7871	TO	LIB	3						
PCT7871	TO	PF	0						
PCT7871	TO	REP	38						
PCT7871	TO	NPP	225						
PCT7871	TO	NPPALL	225						
PCT7871	ED	ALL	200	200	200				
PCT7871	ED	AI	1						
PCT7871	ED	DEM	143						
PCT7871	ED	GRN	0						
PCT7871	ED	LIB	1						
PCT7871	ED	PF	0						
PCT7871	ED	REP	9						
PCT7871	ED	NPP	124						
PCT7871	ED	NPPALL	124						
PCT7871	MV	ALL	702	481	466			0	14
PCT7871	MV	AI	2	2	2			0	0
PCT7871	MV	AINPP	2	1	1			0	0
PCT7871	MV	DEM	484	362	352			0	10
PCT7871	MV	DEMNPP	75	63	62			0	1
PCT7871	MV	GRN	6	5	5			0	0
PCT7871	MV	LIB	2	1	1			0	0
PCT7871	MV	LIBNPP	0	0	0			0	0
PCT7871	MV	PF	1	1	1			0	0
PCT7871	MV	REP	29	20	18			0	2
PCT7871	MV	NPP	101	26	25			0	1
PCT7871	MV	NPPALL	178	90	88			0	2
PCT7872	TO	ALL	874	669	656				
PCT7872	TO	AI	6						
PCT7872	TO	DEM	624						
PCT7872	TO	GRN	5						
PCT7872	TO	LIB	2						
PCT7872	TO	PF	6						
PCT7872	TO	REP	38						
PCT7872	TO	NPP	193						
PCT7872	TO	NPPALL	193						
PCT7872	ED	ALL	199	233	233				
PCT7872	ED	AI	3						
PCT7872	ED	DEM	147						
PCT7872	ED	GRN	3						
PCT7872	ED	LIB	0						
PCT7872	ED	PF	2						
PCT7872	ED	REP	7						
PCT7872	ED	NPP	94						
PCT7872	ED	NPPALL	94						
PCT7872	MV	ALL	675	436	423			0	13
PCT7872	MV	AI	3	1	1			0	0
PCT7872	MV	AINPP	1	1	1			0	0
PCT7872	MV	DEM	477	351	339			0	12
PCT7872	MV	DEMNPP	55	48	47			0	1
PCT7872	MV	GRN	2	1	1			0	0
PCT7872	MV	LIB	3	1	1			0	0
PCT7872	MV	LIBNPP	0	0	0			0	0
PCT7872	MV	PF	4	1	1			0	0
PCT7872	MV	REP	31	18	18			0	0
PCT7872	MV	NPP	99	14	14			0	0
PCT7872	MV	NPPALL	155	63	62			0	1
PCT7873	TO	ALL	891	713	702				
PCT7873	TO	AI	10						
PCT7873	TO	DEM	652						
PCT7873	TO	GRN	6						
PCT7873	TO	LIB	3						
PCT7873	TO	PF	3						
PCT7873	TO	REP	28						
PCT7873	TO	NPP	189						
PCT7873	TO	NPPALL	189						
PCT7873	ED	ALL	202	256	256				
PCT7873	ED	AI	3						
PCT7873	ED	DEM	153						
PCT7873	ED	GRN	1						
PCT7873	ED	LIB	2						
PCT7873	ED	PF	0						
PCT7873	ED	REP	7						
PCT7873	ED	NPP	92						
PCT7873	ED	NPPALL	92						
PCT7873	MV	ALL	689	457	446			0	9
PCT7873	MV	AI	7	1	1			0	0
PCT7873	MV	AINPP	1	0	0			0	0
PCT7873	MV	DEM	499	369	361			0	8
PCT7873	MV	DEMNPP	54	48	48			0	0
PCT7873	MV	GRN	5	4	4			0	0
PCT7873	MV	LIB	1	1	1			0	0
PCT7873	MV	LIBNPP	1	1	0			0	1
PCT7873	MV	PF	3	2	2			0	0
PCT7873	MV	REP	21	11	11			0	0
PCT7873	MV	NPP	97	20	20			0	0
PCT7873	MV	NPPALL	153	69	68			0	1
PCT7874	TO	ALL	489	330	323				
PCT7874	TO	AI	5						
PCT7874	TO	DEM	330						
PCT7874	TO	GRN	5						
PCT7874	TO	LIB	1						
PCT7874	TO	PF	2						
PCT7874	TO	REP	17						
PCT7874	TO	NPP	129						
PCT7874	TO	NPPALL	129						
PCT7874	ED	ALL	119	131	131				
PCT7874	ED	AI	3						
PCT7874	ED	DEM	79						
PCT7874	ED	GRN	0						
PCT7874	ED	LIB	0						
PCT7874	ED	PF	1						
PCT7874	ED	REP	5						
PCT7874	ED	NPP	50						
PCT7874	ED	NPPALL	50						
PCT7874	MV	ALL	370	199	192			0	7
PCT7874	MV	AI	2	2	2			0	0
PCT7874	MV	AINPP	0	0	0			0	0
PCT7874	MV	DEM	251	169	162			0	7
PCT7874	MV	DEMNPP	18	14	14			0	0
PCT7874	MV	GRN	6	1	1			0	0
PCT7874	MV	LIB	1	0	0			0	0
PCT7874	MV	LIBNPP	0	0	0			0	0
PCT7874	MV	PF	1	1	1			0	0
PCT7874	MV	REP	12	3	3			0	0
PCT7874	MV	NPP	79	9	9			0	0
PCT7874	MV	NPPALL	97	23	23			0	0
PCT7875	TO	ALL	647	416	411				
PCT7875	TO	AI	9						
PCT7875	TO	DEM	410						
PCT7875	TO	GRN	3						
PCT7875	TO	LIB	1						
PCT7875	TO	PF	0						
PCT7875	TO	REP	32						
PCT7875	TO	NPP	192						
PCT7875	TO	NPPALL	192						
PCT7875	ED	ALL	147	158	158				
PCT7875	ED	AI	2						
PCT7875	ED	DEM	96						
PCT7875	ED	GRN	2						
PCT7875	ED	LIB	1						
PCT7875	ED	PF	0						
PCT7875	ED	REP	7						
PCT7875	ED	NPP	78						
PCT7875	ED	NPPALL	78						
PCT7875	MV	ALL	500	258	253			0	6
PCT7875	MV	AI	7	2	2			0	0
PCT7875	MV	AINPP	3	1	1			0	0
PCT7875	MV	DEM	314	187	184			0	3
PCT7875	MV	DEMNPP	36	28	27			0	1
PCT7875	MV	GRN	1	0	0			0	0
PCT7875	MV	LIB	0	0	0			0	0
PCT7875	MV	LIBNPP	0	0	0			0	0
PCT7875	MV	PF	0	0	0			0	0
PCT7875	MV	REP	25	13	13			0	0
PCT7875	MV	NPP	114	27	25			0	2
PCT7875	MV	NPPALL	153	56	53			0	3
PCT7876	TO	ALL	568	401	390				
PCT7876	TO	AI	15						
PCT7876	TO	DEM	389						
PCT7876	TO	GRN	3						
PCT7876	TO	LIB	3						
PCT7876	TO	PF	1						
PCT7876	TO	REP	13						
PCT7876	TO	NPP	144						
PCT7876	TO	NPPALL	144						
PCT7876	ED	ALL	106	129	129				
PCT7876	ED	AI	3						
PCT7876	ED	DEM	71						
PCT7876	ED	GRN	0						
PCT7876	ED	LIB	1						
PCT7876	ED	PF	0						
PCT7876	ED	REP	3						
PCT7876	ED	NPP	72						
PCT7876	ED	NPPALL	72						
PCT7876	MV	ALL	462	272	261			0	10
PCT7876	MV	AI	12	3	3			0	0
PCT7876	MV	AINPP	0	0	0			0	0
PCT7876	MV	DEM	318	212	206			0	6
PCT7876	MV	DEMNPP	44	36	34			0	2
PCT7876	MV	GRN	3	0	0			0	0
PCT7876	MV	LIB	2	1	1			0	0
PCT7876	MV	LIBNPP	0	0	0			0	0
PCT7876	MV	PF	1	0	0			0	0
PCT7876	MV	REP	10	6	5			0	1
PCT7876	MV	NPP	72	14	13			0	1
PCT7876	MV	NPPALL	116	50	47			0	3
PCT7901	TO	ALL	549	304	296				
PCT7901	TO	AI	14						
PCT7901	TO	DEM	362						
PCT7901	TO	GRN	5						
PCT7901	TO	LIB	1						
PCT7901	TO	PF	2						
PCT7901	TO	REP	25						
PCT7901	TO	NPP	140						
PCT7901	TO	NPPALL	140						
PCT7901	ED	ALL	150	104	104				
PCT7901	ED	AI	6						
PCT7901	ED	DEM	74						
PCT7901	ED	GRN	3						
PCT7901	ED	LIB	0						
PCT7901	ED	PF	0						
PCT7901	ED	REP	9						
PCT7901	ED	NPP	76						
PCT7901	ED	NPPALL	76						
PCT7901	MV	ALL	399	200	192			0	8
PCT7901	MV	AI	8	0	0			0	0
PCT7901	MV	AINPP	0	0	0			0	0
PCT7901	MV	DEM	288	160	153			0	7
PCT7901	MV	DEMNPP	17	14	13			0	1
PCT7901	MV	GRN	2	0	0			0	0
PCT7901	MV	LIB	2	0	0			0	0
PCT7901	MV	LIBNPP	0	0	0			0	0
PCT7901	MV	PF	2	0	0			0	0
PCT7901	MV	REP	16	10	10			0	0
PCT7901	MV	NPP	64	16	16			0	0
PCT7901	MV	NPPALL	81	30	29			0	1
PCT7902	TO	ALL	912	515	500				
PCT7902	TO	AI	19						
PCT7902	TO	DEM	601						
PCT7902	TO	GRN	7						
PCT7902	TO	LIB	10						
PCT7902	TO	PF	9						
PCT7902	TO	REP	29						
PCT7902	TO	NPP	237						
PCT7902	TO	NPPALL	237						
PCT7902	ED	ALL	232	209	209				
PCT7902	ED	AI	4						
PCT7902	ED	DEM	131						
PCT7902	ED	GRN	2						
PCT7902	ED	LIB	2						
PCT7902	ED	PF	2						
PCT7902	ED	REP	11						
PCT7902	ED	NPP	114						
PCT7902	ED	NPPALL	114						
PCT7902	MV	ALL	680	306	291			0	13
PCT7902	MV	AI	15	3	3			0	0
PCT7902	MV	AINPP	3	3	3			0	0
PCT7902	MV	DEM	470	241	231			0	10
PCT7902	MV	DEMNPP	30	22	21			0	1
PCT7902	MV	GRN	5	2	2			0	0
PCT7902	MV	LIB	8	1	1			0	0
PCT7902	MV	LIBNPP	1	0	0			0	0
PCT7902	MV	PF	7	5	5			0	0
PCT7902	MV	REP	18	8	7			0	1
PCT7902	MV	NPP	123	21	20			0	1
PCT7902	MV	NPPALL	157	46	44			0	2
PCT7903	TO	ALL	852	503	482				
PCT7903	TO	AI	17						
PCT7903	TO	DEM	548						
PCT7903	TO	GRN	8						
PCT7903	TO	LIB	4						
PCT7903	TO	PF	8						
PCT7903	TO	REP	33						
PCT7903	TO	NPP	234						
PCT7903	TO	NPPALL	234						
PCT7903	ED	ALL	229	196	196				
PCT7903	ED	AI	4						
PCT7903	ED	DEM	141						
PCT7903	ED	GRN	2						
PCT7903	ED	LIB	1						
PCT7903	ED	PF	3						
PCT7903	ED	REP	10						
PCT7903	ED	NPP	125						
PCT7903	ED	NPPALL	125						
PCT7903	MV	ALL	623	307	286			0	17
PCT7903	MV	AI	13	2	2			0	0
PCT7903	MV	AINPP	3	0	0			0	0
PCT7903	MV	DEM	407	225	213			0	12
PCT7903	MV	DEMNPP	54	48	46			0	2
PCT7903	MV	GRN	6	0	0			0	0
PCT7903	MV	LIB	3	0	0			0	0
PCT7903	MV	LIBNPP	0	0	0			0	0
PCT7903	MV	PF	5	0	0			0	0
PCT7903	MV	REP	23	12	10			0	2
PCT7903	MV	NPP	109	20	19			0	1
PCT7903	MV	NPPALL	166	68	65			0	3
PCT7904	TO	ALL	837	515	489				
PCT7904	TO	AI	11						
PCT7904	TO	DEM	523						
PCT7904	TO	GRN	9						
PCT7904	TO	LIB	4						
PCT7904	TO	PF	6						
PCT7904	TO	REP	43						
PCT7904	TO	NPP	241						
PCT7904	TO	NPPALL	241						
PCT7904	ED	ALL	157	188	188				
PCT7904	ED	AI	1						
PCT7904	ED	DEM	99						
PCT7904	ED	GRN	4						
PCT7904	ED	LIB	0						
PCT7904	ED	PF	3						
PCT7904	ED	REP	8						
PCT7904	ED	NPP	84						
PCT7904	ED	NPPALL	84						
PCT7904	MV	ALL	680	327	301			0	18
PCT7904	MV	AI	10	2	2			0	0
PCT7904	MV	AINPP	0	0	0			0	0
PCT7904	MV	DEM	424	246	230			0	16
PCT7904	MV	DEMNPP	41	34	33			0	1
PCT7904	MV	GRN	5	2	2			0	0
PCT7904	MV	LIB	5	0	0			0	0
PCT7904	MV	LIBNPP	0	0	0			0	0
PCT7904	MV	PF	3	1	1			0	0
PCT7904	MV	REP	35	19	18			0	1
PCT7904	MV	NPP	157	23	23			0	0
PCT7904	MV	NPPALL	198	57	56			0	1
PCT7905	TO	ALL	875	597	583				
PCT7905	TO	AI	13						
PCT7905	TO	DEM	586						
PCT7905	TO	GRN	13						
PCT7905	TO	LIB	7						
PCT7905	TO	PF	3						
PCT7905	TO	REP	22						
PCT7905	TO	NPP	231						
PCT7905	TO	NPPALL	231						
PCT7905	ED	ALL	191	228	228				
PCT7905	ED	AI	0						
PCT7905	ED	DEM	143						
PCT7905	ED	GRN	3						
PCT7905	ED	LIB	1						
PCT7905	ED	PF	0						
PCT7905	ED	REP	4						
PCT7905	ED	NPP	103						
PCT7905	ED	NPPALL	103						
PCT7905	MV	ALL	684	369	355			0	12
PCT7905	MV	AI	14	4	4			0	0
PCT7905	MV	AINPP	2	1	1			0	0
PCT7905	MV	DEM	443	276	268			0	8
PCT7905	MV	DEMNPP	59	48	44			0	4
PCT7905	MV	GRN	10	6	6			0	0
PCT7905	MV	LIB	6	3	3			0	0
PCT7905	MV	LIBNPP	1	0	0			0	0
PCT7905	MV	PF	3	0	0			0	0
PCT7905	MV	REP	18	6	6			0	0
PCT7905	MV	NPP	128	25	25			0	0
PCT7905	MV	NPPALL	190	74	70			0	4
PCT7906	TO	ALL	786	508	490				
PCT7906	TO	AI	3						
PCT7906	TO	DEM	562						
PCT7906	TO	GRN	7						
PCT7906	TO	LIB	5						
PCT7906	TO	PF	5						
PCT7906	TO	REP	19						
PCT7906	TO	NPP	185						
PCT7906	TO	NPPALL	185						
PCT7906	ED	ALL	187	206	206				
PCT7906	ED	AI	1						
PCT7906	ED	DEM	127						
PCT7906	ED	GRN	4						
PCT7906	ED	LIB	3						
PCT7906	ED	PF	2						
PCT7906	ED	REP	7						
PCT7906	ED	NPP	71						
PCT7906	ED	NPPALL	71						
PCT7906	MV	ALL	599	302	284			0	13
PCT7906	MV	AI	2	0	0			0	0
PCT7906	MV	AINPP	0	0	0			0	0
PCT7906	MV	DEM	435	247	239			0	8
PCT7906	MV	DEMNPP	26	17	16			0	1
PCT7906	MV	GRN	3	2	2			0	0
PCT7906	MV	LIB	2	0	0			0	0
PCT7906	MV	LIBNPP	2	1	0			0	1
PCT7906	MV	PF	3	1	0			0	1
PCT7906	MV	REP	12	5	5			0	0
PCT7906	MV	NPP	114	29	27			0	2
PCT7906	MV	NPPALL	142	47	43			0	4
PCT7907	TO	ALL	942	615	596				
PCT7907	TO	AI	9						
PCT7907	TO	DEM	626						
PCT7907	TO	GRN	12						
PCT7907	TO	LIB	6						
PCT7907	TO	PF	1						
PCT7907	TO	REP	24						
PCT7907	TO	NPP	264						
PCT7907	TO	NPPALL	264						
PCT7907	ED	ALL	238	252	252				
PCT7907	ED	AI	1						
PCT7907	ED	DEM	150						
PCT7907	ED	GRN	6						
PCT7907	ED	LIB	3						
PCT7907	ED	PF	0						
PCT7907	ED	REP	1						
PCT7907	ED	NPP	138						
PCT7907	ED	NPPALL	138						
PCT7907	MV	ALL	704	363	344			0	15
PCT7907	MV	AI	8	0	0			0	0
PCT7907	MV	AINPP	0	0	0			0	0
PCT7907	MV	DEM	476	291	280			0	11
PCT7907	MV	DEMNPP	61	50	48			0	2
PCT7907	MV	GRN	6	0	0			0	0
PCT7907	MV	LIB	3	2	2			0	0
PCT7907	MV	LIBNPP	0	0	0			0	0
PCT7907	MV	PF	1	1	1			0	0
PCT7907	MV	REP	23	7	6			0	1
PCT7907	MV	NPP	126	12	11			0	1
PCT7907	MV	NPPALL	187	62	59			0	3
PCT7908	TO	ALL	992	637	623				
PCT7908	TO	AI	10						
PCT7908	TO	DEM	663						
PCT7908	TO	GRN	12						
PCT7908	TO	LIB	5						
PCT7908	TO	PF	5						
PCT7908	TO	REP	45						
PCT7908	TO	NPP	252						
PCT7908	TO	NPPALL	252						
PCT7908	ED	ALL	240	256	256				
PCT7908	ED	AI	2						
PCT7908	ED	DEM	169						
PCT7908	ED	GRN	4						
PCT7908	ED	LIB	1						
PCT7908	ED	PF	4						
PCT7908	ED	REP	13						
PCT7908	ED	NPP	87						
PCT7908	ED	NPPALL	87						
PCT7908	MV	ALL	752	381	367			0	10
PCT7908	MV	AI	8	3	3			0	0
PCT7908	MV	AINPP	0	0	0			0	0
PCT7908	MV	DEM	494	296	286			0	10
PCT7908	MV	DEMNPP	40	38	38			0	0
PCT7908	MV	GRN	8	2	2			0	0
PCT7908	MV	LIB	4	0	0			0	0
PCT7908	MV	LIBNPP	0	0	0			0	0
PCT7908	MV	PF	1	0	0			0	0
PCT7908	MV	REP	32	10	10			0	0
PCT7908	MV	NPP	165	32	32			0	0
PCT7908	MV	NPPALL	205	70	70			0	0
PCT7909	TO	ALL	743	497	490				
PCT7909	TO	AI	8						
PCT7909	TO	DEM	517						
PCT7909	TO	GRN	8						
PCT7909	TO	LIB	4						
PCT7909	TO	PF	1						
PCT7909	TO	REP	13						
PCT7909	TO	NPP	192						
PCT7909	TO	NPPALL	192						
PCT7909	ED	ALL	185	178	178				
PCT7909	ED	AI	1						
PCT7909	ED	DEM	127						
PCT7909	ED	GRN	2						
PCT7909	ED	LIB	2						
PCT7909	ED	PF	0						
PCT7909	ED	REP	6						
PCT7909	ED	NPP	90						
PCT7909	ED	NPPALL	90						
PCT7909	MV	ALL	558	319	312			0	7
PCT7909	MV	AI	7	1	1			0	0
PCT7909	MV	AINPP	1	0	0			0	0
PCT7909	MV	DEM	390	261	254			0	7
PCT7909	MV	DEMNPP	42	34	34			0	0
PCT7909	MV	GRN	6	1	1			0	0
PCT7909	MV	LIB	2	1	1			0	0
PCT7909	MV	LIBNPP	0	0	0			0	0
PCT7909	MV	PF	1	0	0			0	0
PCT7909	MV	REP	7	3	3			0	0
PCT7909	MV	NPP	102	18	18			0	0
PCT7909	MV	NPPALL	145	52	52			0	0
PCT7911	TO	ALL	871	535	530				
PCT7911	TO	AI	16						
PCT7911	TO	DEM	568						
PCT7911	TO	GRN	7						
PCT7911	TO	LIB	4						
PCT7911	TO	PF	5						
PCT7911	TO	REP	28						
PCT7911	TO	NPP	243						
PCT7911	TO	NPPALL	243						
PCT7911	ED	ALL	205	207	207				
PCT7911	ED	AI	2						
PCT7911	ED	DEM	130						
PCT7911	ED	GRN	2						
PCT7911	ED	LIB	0						
PCT7911	ED	PF	2						
PCT7911	ED	REP	5						
PCT7911	ED	NPP	107						
PCT7911	ED	NPPALL	107						
PCT7911	MV	ALL	666	328	323			0	6
PCT7911	MV	AI	14	4	4			0	0
PCT7911	MV	AINPP	0	0	0			0	0
PCT7911	MV	DEM	438	262	257			0	5
PCT7911	MV	DEMNPP	43	30	30			0	0
PCT7911	MV	GRN	5	3	3			0	0
PCT7911	MV	LIB	4	2	2			0	0
PCT7911	MV	LIBNPP	0	0	0			0	0
PCT7911	MV	PF	3	1	0			0	1
PCT7911	MV	REP	23	11	11			0	0
PCT7911	MV	NPP	136	15	15			0	0
PCT7911	MV	NPPALL	179	45	45			0	0
PCT7912	TO	ALL	1059	662	642				
PCT7912	TO	AI	11						
PCT7912	TO	DEM	714						
PCT7912	TO	GRN	12						
PCT7912	TO	LIB	3						
PCT7912	TO	PF	3						
PCT7912	TO	REP	34						
PCT7912	TO	NPP	282						
PCT7912	TO	NPPALL	282						
PCT7912	ED	ALL	259	265	265				
PCT7912	ED	AI	0						
PCT7912	ED	DEM	166						
PCT7912	ED	GRN	5						
PCT7912	ED	LIB	0						
PCT7912	ED	PF	0						
PCT7912	ED	REP	13						
PCT7912	ED	NPP	121						
