area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	78:SCOTT WIENER	77:ERIN SMITH	79:JACKIE FIELDER
PCT7857	ED	158	220	0	0	18	202	0	99	12	91
PCT7857	TO	906	658	0	1	58	599	0	337	34	228
PCT7858	MV	622	351	0	0	24	327	0	195	8	124
PCT7858	ED	157	205	0	0	19	186	0	87	6	93
PCT7858	TO	779	556	0	0	43	513	0	282	14	217
PCT7859	MV	747	465	0	0	22	443	0	308	21	114
PCT7859	ED	152	224	0	0	16	208	1	139	11	57
PCT7859	TO	899	689	0	0	38	651	1	447	32	171
PCT7861	MV	699	435	0	0	32	403	0	255	27	121
PCT7861	ED	164	217	0	0	19	198	1	112	7	78
PCT7861	TO	863	652	0	0	51	601	1	367	34	199
PCT7862	MV	669	403	0	0	33	370	0	248	16	106
PCT7862	ED	195	241	0	1	19	221	0	133	8	80
PCT7862	TO	864	644	0	1	52	591	0	381	24	186
PCT7863	MV	693	376	0	0	35	341	0	203	11	127
PCT7863	ED	208	272	0	0	19	253	0	146	12	95
PCT7863	TO	901	648	0	0	54	594	0	349	23	222
PCT7864	MV	661	376	0	0	31	345	0	200	20	125
PCT7864	ED	153	208	0	0	19	189	1	105	5	78
PCT7864	TO	814	584	0	0	50	534	1	305	25	203
PCT7865	MV	677	410	0	1	32	377	0	216	18	143
PCT7865	ED	163	201	0	0	16	185	1	83	14	87
PCT7865	TO	840	611	0	1	48	562	1	299	32	230
PCT7866	MV	690	447	0	0	41	406	0	275	48	83
PCT7866	ED	158	192	0	0	15	177	0	113	14	50
PCT7866	TO	848	639	0	0	56	583	0	388	62	133
PCT7867	MV	766	475	0	0	28	447	0	285	26	136
PCT7867	ED	212	235	0	0	21	214	0	129	8	77
PCT7867	TO	978	710	0	0	49	661	0	414	34	213
PCT7868	MV	659	376	0	0	17	359	0	262	28	69
PCT7868	ED	217	219	0	0	16	203	0	137	9	57
PCT7868	TO	876	595	0	0	33	562	0	399	37	126
PCT7869	MV	683	445	0	0	34	411	0	251	26	134
PCT7869	ED	178	225	0	0	13	212	0	127	9	76
PCT7869	TO	861	670	0	0	47	623	0	378	35	210
PCT7871	MV	702	466	0	0	38	428	0	279	25	124
PCT7871	ED	200	198	0	0	21	177	0	106	14	57
PCT7871	TO	902	664	0	0	59	605	0	385	39	181
PCT7872	MV	675	422	0	0	28	394	0	250	20	124
PCT7872	ED	199	232	0	0	15	217	0	136	10	71
PCT7872	TO	874	654	0	0	43	611	0	386	30	195
PCT7873	MV	689	445	0	1	33	411	0	278	19	114
PCT7873	ED	202	256	0	0	16	240	0	149	13	78
PCT7873	TO	891	701	0	1	49	651	0	427	32	192
PCT7874	MV	370	191	0	3	14	174	0	107	10	57
PCT7874	ED	119	131	0	0	14	117	1	64	12	40
PCT7874	TO	489	322	0	3	28	291	1	171	22	97
PCT7875	MV	500	253	0	0	32	221	0	102	26	93
PCT7875	ED	147	158	0	0	19	139	1	67	12	59
PCT7875	TO	647	411	0	0	51	360	1	169	38	152
PCT7876	MV	462	258	0	0	22	236	0	149	7	80
PCT7876	ED	106	129	0	0	9	120	0	75	6	39
PCT7876	TO	568	387	0	0	31	356	0	224	13	119
PCT7901	MV	399	192	0	0	16	176	0	89	12	75
PCT7901	ED	150	104	0	0	16	88	0	40	5	43
PCT7901	TO	549	296	0	0	32	264	0	129	17	118
PCT7902	MV	680	291	0	0	18	273	0	151	13	109
PCT7902	ED	232	208	0	0	19	189	0	78	10	101
PCT7902	TO	912	499	0	0	37	462	0	229	23	210
PCT7903	MV	623	286	0	0	27	259	0	148	18	93
PCT7903	ED	229	196	0	0	23	173	1	71	10	91
PCT7903	TO	852	482	0	0	50	432	1	219	28	184
PCT7904	MV	680	299	0	0	22	277	0	146	24	107
PCT7904	ED	157	185	0	0	26	159	0	70	9	80
PCT7904	TO	837	484	0	0	48	436	0	216	33	187
PCT7905	MV	684	356	0	0	24	332	0	199	20	113
PCT7905	ED	191	226	0	0	24	202	1	86	15	100
PCT7905	TO	875	582	0	0	48	534	1	285	35	213
PCT7906	MV	599	283	0	0	19	264	0	135	13	116
PCT7906	ED	187	206	0	0	26	180	1	70	9	100
PCT7906	TO	786	489	0	0	45	444	1	205	22	216
PCT7907	MV	704	345	0	1	27	317	0	174	15	128
PCT7907	ED	238	251	0	0	27	224	2	103	8	111
PCT7907	TO	942	596	0	1	54	541	2	277	23	239
PCT7908	MV	752	366	0	1	42	323	0	167	22	134
PCT7908	ED	240	249	0	0	25	224	0	94	10	120
PCT7908	TO	992	615	0	1	67	547	0	261	32	254
PCT7909	MV	558	311	0	0	21	290	0	156	6	128
PCT7909	ED	185	179	0	0	14	165	0	67	8	90
PCT7909	TO	743	490	0	0	35	455	0	223	14	218
PCT7911	MV	666	323	0	0	35	288	0	146	12	130
PCT7911	ED	205	207	0	0	18	189	0	71	12	106
PCT7911	TO	871	530	0	0	53	477	0	217	24	236
PCT7912	MV	800	370	0	0	19	351	0	176	6	169
PCT7912	ED	259	262	0	1	34	227	0	100	12	115
PCT7912	TO	1059	632	0	1	53	578	0	276	18	284
PCT7913	MV	661	352	0	2	25	325	0	165	14	146
PCT7913	ED	262	302	0	0	25	277	0	104	19	154
PCT7913	TO	923	654	0	2	50	602	0	269	33	300
PCT7914	MV	716	391	0	0	32	359	0	195	10	154
PCT7914	ED	186	217	0	0	29	188	2	82	8	96
PCT7914	TO	902	608	0	0	61	547	2	277	18	250
PCT7915	MV	605	290	0	0	23	267	0	129	9	129
PCT7915	ED	238	249	0	1	19	229	0	102	10	117
PCT7915	TO	843	539	0	1	42	496	0	231	19	246
PCT7916	MV	639	338	0	0	28	310	0	171	12	127
PCT7916	ED	219	231	0	0	22	209	0	78	11	120
PCT7916	TO	858	569	0	0	50	519	0	249	23	247
PCT7917	MV	716	358	0	0	15	343	0	178	18	147
PCT7917	ED	271	261	0	0	19	242	0	98	9	135
PCT7917	TO	987	619	0	0	34	585	0	276	27	282
PCT7918	MV	597	297	0	0	17	280	0	134	6	140
PCT7918	ED	227	201	0	0	24	177	1	85	6	85
PCT7918	TO	824	498	0	0	41	457	1	219	12	225
PCT7919	MV	608	309	0	2	31	276	0	144	14	118
PCT7919	ED	258	250	0	0	24	226	1	88	7	130
PCT7919	TO	866	559	0	2	55	502	1	232	21	248
PCT7921	MV	682	310	0	2	32	276	0	121	28	127
PCT7921	ED	229	181	0	0	18	163	0	70	7	86
PCT7921	TO	911	491	0	2	50	439	0	191	35	213
PCT7922	MV	648	314	0	1	19	294	0	128	19	147
PCT7922	ED	210	246	0	0	22	224	0	105	7	112
PCT7922	TO	858	560	0	1	41	518	0	233	26	259
PCT7923	MV	666	338	0	1	17	320	0	145	18	157
PCT7923	ED	214	261	0	0	27	234	1	80	10	143
PCT7923	TO	880	599	0	1	44	554	1	225	28	300
PCT7924	MV	649	305	0	0	23	282	0	114	22	146
PCT7924	ED	202	190	0	0	16	174	0	62	7	105
PCT7924	TO	851	495	0	0	39	456	0	176	29	251
PCT7925	MV	434	227	0	0	10	217	0	113	13	91
PCT7925	ED	110	127	0	0	11	116	0	45	6	65
PCT7925	TO	544	354	0	0	21	333	0	158	19	156
PCT7926	MV	610	341	0	0	30	311	0	153	18	140
PCT7926	ED	178	199	0	0	17	182	0	78	7	97
PCT7926	TO	788	540	0	0	47	493	0	231	25	237
PCT7927	MV	580	335	0	1	35	299	0	180	12	107
PCT7927	ED	162	217	0	0	23	194	0	87	5	102
PCT7927	TO	742	552	0	1	58	493	0	267	17	209
PCT7928	MV	700	397	0	0	18	379	0	184	17	178
PCT7928	ED	217	276	0	0	17	259	0	122	13	124
PCT7928	TO	917	673	0	0	35	638	0	306	30	302
PCT7929	MV	678	424	0	0	37	387	0	227	14	146
PCT7929	ED	169	225	0	0	12	213	0	111	3	99
PCT7929	TO	847	649	0	0	49	600	0	338	17	245
PCT7931	MV	610	378	0	0	35	343	0	189	13	141
PCT7931	ED	141	187	0	0	15	172	0	96	5	71
PCT7931	TO	751	565	0	0	50	515	0	285	18	212
PCT7932	MV	443	277	0	0	21	256	0	145	16	95
PCT7932	ED	118	117	0	0	8	109	0	55	7	47
PCT7932	TO	561	394	0	0	29	365	0	200	23	142
PCT7933	MV	9	6	0	0	1	5	0	3	1	1
PCT7933	ED	-1	0	0	0	0	0	0	0	0	0
PCT7933	TO	8	6	0	0	1	5	0	3	1	1
PCT7934	MV	702	413	0	0	26	387	0	193	14	180
PCT7934	ED	182	201	0	0	18	183	2	70	11	100
PCT7934	TO	884	614	0	0	44	570	2	263	25	280
PCT7935	MV	716	440	0	0	34	406	0	221	14	171
PCT7935	ED	227	277	0	0	29	248	1	110	9	128
PCT7935	TO	943	717	0	0	63	654	1	331	23	299
PCT7936	MV	620	373	0	0	22	351	0	156	16	179
PCT7936	ED	236	271	0	0	14	257	0	114	8	135
PCT7936	TO	856	644	0	0	36	608	0	270	24	314
PCT7937	MV	698	406	0	0	34	372	0	195	17	160
PCT7937	ED	202	218	0	0	17	201	0	75	8	118
PCT7937	TO	900	624	0	0	51	573	0	270	25	278
PCT7938	MV	536	301	0	0	25	276	0	132	8	136
PCT7938	ED	215	153	0	0	13	140	0	66	9	65
PCT7938	TO	751	454	0	0	38	416	0	198	17	201
PCT7939	MV	481	292	0	1	23	268	0	130	12	126
PCT7939	ED	205	239	0	0	13	226	0	94	9	123
PCT7939	TO	686	531	0	1	36	494	0	224	21	249
PCT7941	MV	576	305	0	0	31	274	0	129	13	132
PCT7941	ED	196	201	0	0	20	181	0	96	3	82
PCT7941	TO	772	506	0	0	51	455	0	225	16	214
PCT7942	MV	658	333	0	0	38	295	0	159	19	117
PCT7942	ED	274	191	0	0	25	166	0	70	8	88
PCT7942	TO	932	524	0	0	63	461	0	229	27	205
PCT7943	MV	686	369	0	0	25	344	0	185	38	121
PCT7943	ED	214	241	0	0	25	216	0	113	17	86
PCT7943	TO	900	610	0	0	50	560	0	298	55	207
PCT7944	MV	584	343	0	0	32	311	0	163	21	127
PCT7944	ED	230	241	0	0	23	218	3	110	8	97
PCT7944	TO	814	584	0	0	55	529	3	273	29	224
PCT7945	MV	726	339	0	1	36	302	0	148	23	131
PCT7945	ED	228	137	0	0	14	123	1	64	5	53
PCT7945	TO	954	476	0	1	50	425	1	212	28	184
PCT7946	MV	779	369	0	0	33	336	0	183	47	106
PCT7946	ED	206	145	0	0	19	126	1	63	11	51
PCT7946	TO	985	514	0	0	52	462	1	246	58	157
PCT7947	MV	792	333	0	0	41	292	0	158	53	81
PCT7947	ED	194	150	0	0	14	136	0	67	11	58
PCT7947	TO	986	483	0	0	55	428	0	225	64	139
PCT7948	MV	730	375	0	0	36	339	0	176	58	105
PCT7948	ED	200	161	0	0	29	132	1	56	11	64
PCT7948	TO	930	536	0	0	65	471	1	232	69	169
PCT7949	MV	484	233	0	0	33	200	0	117	38	45
PCT7949	ED	106	84	0	0	7	77	1	37	7	32
PCT7949	TO	590	317	0	0	40	277	1	154	45	77
PCT7951	MV	731	366	0	0	38	328	0	160	85	83
PCT7951	ED	156	116	0	0	16	100	0	49	15	36
PCT7951	TO	887	482	0	0	54	428	0	209	100	119
PCT7952	MV	730	294	0	1	18	275	0	127	58	90
PCT7952	ED	182	132	0	0	17	115	0	50	18	47
PCT7952	TO	912	426	0	1	35	390	0	177	76	137
PCT7953	MV	669	331	0	0	25	306	0	146	63	97
PCT7953	ED	161	139	0	0	8	131	0	72	18	41
PCT7953	TO	830	470	0	0	33	437	0	218	81	138
PCT7955	MV	774	351	0	1	47	303	0	167	45	91
PCT7955	ED	173	142	0	0	19	123	1	52	21	49
PCT7955	TO	947	493	0	1	66	426	1	219	66	140
PCT7956	MV	699	267	0	0	33	234	0	136	51	47
PCT7956	ED	170	83	0	0	11	72	0	36	5	31
PCT7956	TO	869	350	0	0	44	306	0	172	56	78
PCT7957	MV	538	261	0	0	25	236	0	122	32	82
PCT7957	ED	135	120	0	0	15	105	0	60	5	40
PCT7957	TO	673	381	0	0	40	341	0	182	37	122
PCT7958	MV	320	108	0	2	10	96	0	49	12	35
PCT7958	ED	-23	14	0	0	2	12	0	2	1	9
PCT7958	TO	297	122	0	2	12	108	0	51	13	44
PCT7959	MV	541	230	0	0	21	209	0	110	10	89
PCT7959	ED	145	162	0	0	19	143	0	60	7	76
PCT7959	TO	686	392	0	0	40	352	0	170	17	165
PCT9001	MV	314	101	0	0	5	96	0	58	9	29
PCT9001	ED	-30	7	0	0	1	6	0	1	0	5
PCT9001	TO	284	108	0	0	6	102	0	59	9	34
PCT9101	MV	712	380	0	2	40	338	0	179	59	100
PCT9101	ED	201	210	0	0	19	191	0	89	23	79
PCT9101	TO	913	590	0	2	59	529	0	268	82	179
PCT9102	MV	788	394	0	1	30	363	0	205	58	100
PCT9102	ED	204	201	0	0	18	183	0	84	20	79
PCT9102	TO	992	595	0	1	48	546	0	289	78	179
PCT9103	MV	719	382	0	0	45	337	0	192	46	99
PCT9103	ED	238	225	0	1	24	200	0	110	22	68
PCT9103	TO	957	607	0	1	69	537	0	302	68	167
PCT9104	MV	810	383	0	0	40	343	0	174	53	116
PCT9104	ED	220	205	0	0	21	184	0	80	20	84
PCT9104	TO	1030	588	0	0	61	527	0	254	73	200
PCT9105	MV	719	413	0	0	45	368	0	223	52	93
PCT9105	ED	199	241	0	0	26	215	0	119	17	79
PCT9105	TO	918	654	0	0	71	583	0	342	69	172
PCT9106	MV	748	399	0	0	41	358	0	225	46	87
PCT9106	ED	198	268	0	0	24	244	1	129	22	92
PCT9106	TO	946	667	0	0	65	602	1	354	68	179
PCT9107	MV	636	305	0	0	27	278	0	141	39	98
PCT9107	ED	208	187	0	0	18	169	0	86	15	68
PCT9107	TO	844	492	0	0	45	447	0	227	54	166
PCT9108	MV	610	338	0	0	31	307	0	159	34	114
PCT9108	ED	200	197	0	0	21	176	0	81	18	77
PCT9108	TO	810	535	0	0	52	483	0	240	52	191
PCT9109	MV	672	300	0	0	21	279	0	168	22	89
PCT9109	ED	211	213	0	0	24	189	1	88	26	74
PCT9109	TO	883	513	0	0	45	468	1	256	48	163
PCT9111	MV	639	318	0	0	41	277	0	130	36	111
PCT9111	ED	195	196	0	0	33	163	0	76	15	72
PCT9111	TO	834	514	0	0	74	440	0	206	51	183
PCT9112	MV	742	351	0	1	31	319	0	172	33	114
PCT9112	ED	219	218	0	1	17	200	0	111	19	70
PCT9112	TO	961	569	0	2	48	519	0	283	52	184
PCT9113	MV	797	372	0	0	37	335	0	215	31	89
PCT9113	ED	207	263	0	0	25	238	0	136	25	77
PCT9113	TO	1004	635	0	0	62	573	0	351	56	166
PCT9114	MV	659	294	0	0	22	272	0	132	45	95
PCT9114	ED	231	201	0	0	22	179	1	82	13	83
PCT9114	TO	890	495	0	0	44	451	1	214	58	178
PCT9115	MV	699	325	0	0	25	300	0	160	35	105
PCT9115	ED	182	198	0	0	20	178	0	69	15	94
PCT9115	TO	881	523	0	0	45	478	0	229	50	199
PCT9116	MV	782	347	0	0	24	323	0	155	36	132
PCT9116	ED	179	225	0	0	24	201	0	88	28	85
PCT9116	TO	961	572	0	0	48	524	0	243	64	217
PCT9117	MV	629	328	0	2	37	289	0	169	39	81
PCT9117	ED	171	207	0	0	23	184	1	93	19	71
PCT9117	TO	800	535	0	2	60	473	1	262	58	152
PCT9118	MV	742	341	0	0	36	305	0	147	50	108
PCT9118	ED	242	254	0	0	31	223	1	104	27	91
PCT9118	TO	984	595	0	0	67	528	1	251	77	199
PCT9119	MV	703	389	0	1	35	353	0	184	66	103
PCT9119	ED	197	171	0	0	19	152	0	74	17	61
PCT9119	TO	900	560	0	1	54	505	0	258	83	164
PCT9121	MV	735	336	0	0	24	312	0	155	44	113
PCT9121	ED	218	207	0	0	23	184	0	74	29	81
PCT9121	TO	953	543	0	0	47	496	0	229	73	194
PCT9122	MV	775	365	0	0	28	337	0	162	71	104
PCT9122	ED	192	184	0	0	18	166	0	84	17	65
PCT9122	TO	967	549	0	0	46	503	0	246	88	169
PCT9123	MV	661	319	0	1	28	290	0	137	59	94
PCT9123	ED	191	206	0	0	18	188	0	90	18	80
PCT9123	TO	852	525	0	1	46	478	0	227	77	174
PCT9124	MV	736	354	0	0	36	318	0	167	56	95
PCT9124	ED	167	175	0	0	13	162	0	80	11	71
PCT9124	TO	903	529	0	0	49	480	0	247	67	166
PCT9125	MV	681	360	0	0	26	334	0	187	42	105
PCT9125	ED	188	188	0	0	18	170	0	94	16	60
PCT9125	TO	869	548	0	0	44	504	0	281	58	165
PCT9126	MV	819	386	0	0	43	343	0	188	58	97
PCT9126	ED	194	224	0	0	20	204	0	106	22	76
PCT9126	TO	1013	610	0	0	63	547	0	294	80	173
PCT9127	MV	748	384	0	0	41	343	0	187	53	103
PCT9127	ED	223	241	0	1	21	219	1	110	21	87
PCT9127	TO	971	625	0	1	62	562	1	297	74	190
PCT9128	MV	628	336	0	0	20	316	0	167	53	96
PCT9128	ED	190	211	0	0	24	187	0	106	18	63
PCT9128	TO	818	547	0	0	44	503	0	273	71	159
PCT9129	MV	587	273	0	0	24	249	0	133	34	82
PCT9129	ED	151	170	0	1	14	155	0	91	7	57
PCT9129	TO	738	443	0	1	38	404	0	224	41	139
PCT9131	MV	596	288	0	0	17	271	0	146	33	92
PCT9131	ED	138	176	0	0	18	158	2	59	18	79
PCT9131	TO	734	464	0	0	35	429	2	205	51	171
PCT9132	MV	627	263	0	2	26	235	0	134	16	85
PCT9132	ED	194	197	0	0	25	172	1	80	9	82
PCT9132	TO	821	460	0	2	51	407	1	214	25	167
PCT9133	MV	808	383	0	0	29	354	0	208	34	112
PCT9133	ED	209	249	0	0	25	224	0	107	18	99
PCT9133	TO	1017	632	0	0	54	578	0	315	52	211
PCT9134	MV	736	328	0	0	34	294	0	158	39	97
PCT9134	ED	155	186	0	1	22	163	0	78	15	70
PCT9134	TO	891	514	0	1	56	457	0	236	54	167
PCT9135	MV	640	305	0	0	23	282	0	147	63	72
PCT9135	ED	182	173	0	0	17	156	0	74	22	60
PCT9135	TO	822	478	0	0	40	438	0	221	85	132
PCT9136	MV	706	368	0	0	40	328	0	180	37	111
PCT9136	ED	212	202	0	0	23	179	0	77	17	85
PCT9136	TO	918	570	0	0	63	507	0	257	54	196
PCT9137	MV	806	389	0	1	37	351	0	163	60	128
PCT9137	ED	209	210	0	0	25	185	2	66	19	98
PCT9137	TO	1015	599	0	1	62	536	2	229	79	226
PCT9138	MV	770	401	0	0	25	376	0	198	58	120
PCT9138	ED	175	171	0	0	21	150	1	70	14	65
PCT9138	TO	945	572	0	0	46	526	1	268	72	185
PCT9139	MV	828	424	0	0	36	388	0	200	81	107
PCT9139	ED	190	206	0	0	20	186	0	90	23	73
PCT9139	TO	1018	630	0	0	56	574	0	290	104	180
PCT9141	MV	789	419	0	0	49	370	0	202	57	111
PCT9141	ED	184	189	0	0	21	168	1	69	19	79
PCT9141	TO	973	608	0	0	70	538	1	271	76	190
PCT9142	MV	747	366	0	0	29	337	0	178	32	127
PCT9142	ED	239	236	0	0	25	211	0	103	21	87
PCT9142	TO	986	602	0	0	54	548	0	281	53	214
PCT9143	MV	706	362	0	0	33	329	0	176	63	90
PCT9143	ED	208	201	0	0	14	187	1	105	18	63
PCT9143	TO	914	563	0	0	47	516	1	281	81	153
PCT9144	MV	767	376	0	0	30	346	0	193	48	105
PCT9144	ED	203	238	0	1	15	222	0	109	18	95
PCT9144	TO	970	614	0	1	45	568	0	302	66	200
PCT9145	MV	681	335	0	0	24	311	0	177	43	91
PCT9145	ED	194	216	0	0	15	201	1	99	26	75
PCT9145	TO	875	551	0	0	39	512	1	276	69	166
PCT9146	MV	725	354	0	0	19	335	0	189	31	115
PCT9146	ED	160	215	0	0	20	195	0	90	13	92
PCT9146	TO	885	569	0	0	39	530	0	279	44	207
PCT9147	MV	765	373	0	0	23	350	0	177	37	136
PCT9147	ED	225	227	0	0	28	199	1	85	18	95
PCT9147	TO	990	600	0	0	51	549	1	262	55	231
PCT9148	MV	779	398	0	1	32	365	0	184	39	142
PCT9148	ED	235	256	0	0	28	228	0	122	12	94
PCT9148	TO	1014	654	0	1	60	593	0	306	51	236
PCT9149	MV	813	388	0	0	30	358	0	203	26	129
PCT9149	ED	178	290	0	0	33	257	2	114	13	128
PCT9149	TO	991	678	0	0	63	615	2	317	39	257
PCT9151	MV	693	352	0	0	38	314	0	192	29	93
PCT9151	ED	168	228	0	0	22	206	0	102	18	86
PCT9151	TO	861	580	0	0	60	520	0	294	47	179
PCT9152	MV	550	198	0	0	25	173	0	89	12	72
PCT9152	ED	187	356	0	1	39	316	0	123	14	179
PCT9152	TO	737	554	0	1	64	489	0	212	26	251
PCT9201	MV	785	358	0	0	21	337	0	194	16	127
PCT9201	ED	186	252	0	0	17	235	0	132	12	91
PCT9201	TO	971	610	0	0	38	572	0	326	28	218
PCT9202	MV	819	368	0	0	30	338	0	200	37	101
PCT9202	ED	177	253	0	1	28	224	1	127	25	71
PCT9202	TO	996	621	0	1	58	562	1	327	62	172
PCT9203	MV	847	374	0	1	47	326	0	184	97	45
PCT9203	ED	155	208	0	0	33	175	0	103	40	32
PCT9203	TO	1002	582	0	1	80	501	0	287	137	77
PCT9204	MV	686	309	0	0	32	277	0	159	77	41
PCT9204	ED	176	219	0	0	25	194	1	128	32	33
PCT9204	TO	862	528	0	0	57	471	1	287	109	74
PCT9205	MV	621	289	0	0	29	260	0	172	35	53
PCT9205	ED	115	171	0	0	20	151	1	87	27	36
PCT9205	TO	736	460	0	0	49	411	1	259	62	89
PCT9206	MV	741	354	0	0	34	320	0	177	92	51
PCT9206	ED	188	208	0	0	43	165	1	92	43	29
PCT9206	TO	929	562	0	0	77	485	1	269	135	80
PCT9207	MV	824	370	0	0	37	333	0	197	71	65
PCT9207	ED	165	208	0	0	28	180	0	92	45	43
PCT9207	TO	989	578	0	0	65	513	0	289	116	108
PCT9208	MV	808	359	0	0	32	327	0	208	60	59
PCT9208	ED	179	199	0	0	25	174	0	112	29	33
PCT9208	TO	987	558	0	0	57	501	0	320	89	92
PCT9209	MV	615	276	0	0	37	239	0	135	54	50
PCT9209	ED	156	190	0	0	27	163	0	104	25	34
PCT9209	TO	771	466	0	0	64	402	0	239	79	84
PCT9211	MV	730	314	0	0	39	275	0	165	53	57
PCT9211	ED	161	191	0	0	29	162	2	98	27	35
PCT9211	TO	891	505	0	0	68	437	2	263	80	92
PCT9212	MV	671	284	0	0	30	254	0	144	47	63
PCT9212	ED	137	192	0	0	41	151	0	90	24	37
PCT9212	TO	808	476	0	0	71	405	0	234	71	100
PCT9213	MV	776	350	0	1	34	315	0	189	47	79
PCT9213	ED	161	212	0	0	29	183	0	118	21	44
PCT9213	TO	937	562	0	1	63	498	0	307	68	123
PCT9214	MV	517	236	0	0	16	220	0	124	51	45
PCT9214	ED	110	156	0	1	29	126	0	77	31	18
PCT9214	TO	627	392	0	1	45	346	0	201	82	63
PCT9215	MV	524	246	0	0	27	219	0	123	43	53
PCT9215	ED	120	152	0	0	23	129	0	72	32	25
PCT9215	TO	644	398	0	0	50	348	0	195	75	78
PCT9216	MV	669	266	0	0	32	234	0	137	52	45
PCT9216	ED	155	223	0	0	39	184	0	112	31	41
PCT9216	TO	824	489	0	0	71	418	0	249	83	86
PCT9217	MV	588	269	0	0	24	245	0	154	41	50
PCT9217	ED	117	160	0	0	23	137	2	79	23	33
PCT9217	TO	705	429	0	0	47	382	2	233	64	83
PCT9218	MV	652	278	0	0	37	241	0	158	39	44
PCT9218	ED	164	188	0	0	25	163	0	103	21	39
PCT9218	TO	816	466	0	0	62	404	0	261	60	83
PCT9219	MV	646	292	0	0	34	258	0	156	36	66
PCT9219	ED	144	203	0	0	29	174	1	110	24	39
PCT9219	TO	790	495	0	0	63	432	1	266	60	105
PCT9221	MV	562	325	0	0	43	282	0	154	73	55
PCT9221	ED	89	144	0	0	21	123	1	79	24	19
PCT9221	TO	651	469	0	0	64	405	1	233	97	74
PCT9222	MV	773	374	0	0	36	338	0	202	68	68
PCT9222	ED	137	210	0	0	38	172	0	102	29	41
PCT9222	TO	910	584	0	0	74	510	0	304	97	109
PCT9223	MV	558	268	0	1	27	240	0	155	52	33
PCT9223	ED	109	127	0	0	18	109	0	71	16	22
PCT9223	TO	667	395	0	1	45	349	0	226	68	55
PCT9224	MV	768	380	0	0	31	349	0	229	73	47
PCT9224	ED	181	219	0	0	29	190	1	117	40	32
PCT9224	TO	949	599	0	0	60	539	1	346	113	79
PCT9225	MV	757	304	0	0	26	278	0	160	43	75
PCT9225	ED	169	234	0	0	26	208	1	123	28	56
PCT9225	TO	926	538	0	0	52	486	1	283	71	131
PCT9226	MV	741	357	0	0	33	324	0	217	53	54
PCT9226	ED	155	239	0	0	40	199	0	119	33	47
PCT9226	TO	896	596	0	0	73	523	0	336	86	101
PCT9227	MV	605	373	0	0	35	338	0	200	65	73
PCT9227	ED	124	156	0	0	7	149	0	93	19	37
PCT9227	TO	729	529	0	0	42	487	0	293	84	110
PCT9228	MV	578	314	0	0	35	279	0	170	61	48
PCT9228	ED	160	188	0	0	21	167	0	112	20	35
PCT9228	TO	738	502	0	0	56	446	0	282	81	83
PCT9229	MV	460	257	0	0	29	228	0	136	44	48
PCT9229	ED	119	147	0	0	20	127	1	87	16	23
PCT9229	TO	579	404	0	0	49	355	1	223	60	71
PCT9231	MV	726	354	0	0	31	323	0	232	30	61
PCT9231	ED	236	282	0	0	35	247	0	168	16	63
PCT9231	TO	962	636	0	0	66	570	0	400	46	124
PCT9232	MV	608	295	0	0	36	259	0	175	32	52
PCT9232	ED	126	183	0	0	24	159	1	95	23	40
PCT9232	TO	734	478	0	0	60	418	1	270	55	92
PCT9233	MV	668	332	0	0	38	294	0	190	59	45
PCT9233	ED	150	201	0	0	24	177	1	123	20	33
PCT9233	TO	818	533	0	0	62	471	1	313	79	78
PCT9234	MV	643	322	0	0	34	288	0	178	47	63
PCT9234	ED	91	155	0	0	26	129	0	81	18	30
PCT9234	TO	734	477	0	0	60	417	0	259	65	93
PCT9235	MV	703	368	0	0	44	324	0	198	72	54
PCT9235	ED	160	212	0	0	26	186	0	117	30	39
PCT9235	TO	863	580	0	0	70	510	0	315	102	93
PCT9236	MV	537	283	0	0	29	254	0	182	27	45
PCT9236	ED	136	148	0	0	30	118	0	85	10	23
PCT9236	TO	673	431	0	0	59	372	0	267	37	68
PCT9237	MV	779	396	0	0	44	352	0	237	56	59
PCT9237	ED	118	206	0	0	33	173	0	114	18	41
PCT9237	TO	897	602	0	0	77	525	0	351	74	100
PCT9238	MV	687	330	0	0	35	295	0	196	62	37
PCT9238	ED	118	192	0	0	28	164	0	109	25	30
PCT9238	TO	805	522	0	0	63	459	0	305	87	67
PCT9239	MV	740	391	0	0	37	354	0	236	72	46
PCT9239	ED	124	174	0	0	26	148	0	97	27	24
PCT9239	TO	864	565	0	0	63	502	0	333	99	70
PCT9241	MV	819	404	0	0	44	360	0	245	58	57
PCT9241	ED	141	211	0	1	29	181	0	129	19	33
PCT9241	TO	960	615	0	1	73	541	0	374	77	90
PCT9242	MV	771	350	0	0	32	318	0	210	43	65
PCT9242	ED	172	238	0	0	38	200	0	128	29	43
PCT9242	TO	943	588	0	0	70	518	0	338	72	108
PCT9243	MV	480	242	0	0	22	220	0	146	22	52
PCT9243	ED	123	154	0	0	26	128	0	70	20	38
PCT9243	TO	603	396	0	0	48	348	0	216	42	90
PCT9244	MV	756	399	0	0	58	341	0	235	32	74
PCT9244	ED	154	206	0	0	21	185	1	123	12	49
PCT9244	TO	910	605	0	0	79	526	1	358	44	123
PCT9245	MV	616	301	0	0	43	258	0	172	31	55
PCT9245	ED	98	145	0	0	13	132	0	85	10	37
PCT9245	TO	714	446	0	0	56	390	0	257	41	92
