area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	33:ROBERT ARDINI	34:JOE WALSH	35:BILL WELD	36:ROQUE "ROCKY" DE LA FUENTE	37:MATTHEW JOHN MATERN	38:ZOLTAN G. ISTVAN	39:DONALD J. TRUMP	185:DENIS C. GRASSKA	186:ROBERT LEE MANNING JR.
PCT7619	ED	175	2	0	0	0	2	1	0	0	0	0	0	0	1	0	0
PCT7619	TO	1107	14	0	0	0	14	1	0	0	1	0	0	0	12	0	0
PCT7621	MV	1000	7	0	0	1	6	0	0	0	0	0	0	0	6	0	0
PCT7621	ED	155	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0
PCT7621	TO	1155	10	0	0	1	9	0	0	0	0	0	0	0	9	0	0
PCT7622	MV	695	3	0	0	0	3	0	0	0	1	0	0	0	2	0	0
PCT7622	ED	265	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0
PCT7622	TO	960	5	0	0	1	4	0	0	0	1	0	0	0	3	0	0
PCT7623	MV	762	12	0	1	2	9	0	0	0	1	0	0	0	8	0	0
PCT7623	ED	242	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7623	TO	1004	14	0	1	2	11	0	0	0	1	0	0	0	10	0	0
PCT7624	MV	649	6	0	0	0	6	0	0	0	0	0	0	0	6	0	0
PCT7624	ED	226	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7624	TO	875	8	0	0	0	8	0	0	0	0	0	0	0	8	0	0
PCT7625	MV	747	35	0	0	2	33	0	0	1	3	1	0	0	28	0	0
PCT7625	ED	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7625	TO	822	35	0	0	2	33	0	0	1	3	1	0	0	28	0	0
PCT7626	MV	944	11	0	0	1	10	0	0	0	0	1	0	0	9	0	0
PCT7626	ED	129	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0
PCT7626	TO	1073	14	0	0	1	13	0	0	0	0	1	0	0	12	0	0
PCT7627	MV	456	14	0	0	0	14	0	0	0	0	1	0	0	13	0	0
PCT7627	ED	68	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
PCT7627	TO	524	15	0	0	0	15	1	0	0	0	1	0	0	13	0	0
PCT7628	MV	716	6	0	0	1	5	0	0	0	0	0	0	0	5	0	0
PCT7628	ED	222	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7628	TO	938	8	0	0	1	7	0	0	0	0	0	0	0	7	0	0
PCT7629	MV	685	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0
PCT7629	ED	168	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7629	TO	853	4	0	0	0	4	0	0	0	0	0	0	0	4	0	0
PCT7631	MV	1007	8	0	0	0	8	0	0	1	1	0	0	0	6	0	0
PCT7631	ED	212	5	0	0	0	5	2	0	0	0	0	0	0	3	0	0
PCT7631	TO	1219	13	0	0	0	13	2	0	1	1	0	0	0	9	0	0
PCT7632	MV	995	9	0	0	0	9	0	0	0	1	0	0	0	8	0	0
PCT7632	ED	176	4	0	0	1	3	0	0	0	0	1	0	0	2	0	0
PCT7632	TO	1171	13	0	0	1	12	0	0	0	1	1	0	0	10	0	0
PCT7633	MV	608	11	0	0	2	9	0	0	0	0	0	0	0	9	0	0
PCT7633	ED	127	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7633	TO	735	13	0	0	2	11	0	0	0	0	0	0	0	11	0	0
PCT7634	MV	704	15	0	0	2	13	0	0	0	1	0	0	0	12	0	0
PCT7634	ED	186	4	0	0	0	4	0	0	0	0	0	0	0	4	0	0
PCT7634	TO	890	19	0	0	2	17	0	0	0	1	0	0	0	16	0	0
PCT7635	MV	662	5	0	0	1	4	0	0	0	1	0	0	0	3	0	0
PCT7635	ED	191	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7635	TO	853	7	0	0	1	6	0	0	0	1	0	0	0	5	0	0
PCT7636	MV	797	4	0	0	0	4	0	0	1	0	1	0	0	2	0	0
PCT7636	ED	162	4	0	0	0	4	0	0	0	1	0	0	0	3	0	0
PCT7636	TO	959	8	0	0	0	8	0	0	1	1	1	0	0	5	0	0
PCT7637	MV	746	13	0	0	3	10	0	0	0	0	0	0	0	10	0	0
PCT7637	ED	122	5	0	0	0	5	1	0	0	0	0	1	0	3	0	0
PCT7637	TO	868	18	0	0	3	15	1	0	0	0	0	1	0	13	0	0
PCT7638	MV	806	16	0	0	1	15	0	0	1	2	1	0	0	11	0	0
PCT7638	ED	83	9	0	0	0	9	1	0	0	0	0	0	0	8	0	0
PCT7638	TO	889	25	0	0	1	24	1	0	1	2	1	0	0	19	0	0
PCT7639	MV	888	11	0	0	4	7	0	0	1	2	0	0	0	4	0	0
PCT7639	ED	134	6	0	0	0	6	0	0	1	0	0	0	0	5	0	0
PCT7639	TO	1022	17	0	0	4	13	0	0	2	2	0	0	0	9	0	0
PCT7641	MV	817	25	0	0	2	23	0	1	0	0	0	0	0	22	0	0
PCT7641	ED	134	6	0	0	2	4	0	0	0	0	0	0	0	4	0	0
PCT7641	TO	951	31	0	0	4	27	0	1	0	0	0	0	0	26	0	0
PCT7642	MV	646	12	0	0	0	12	0	0	0	1	0	0	0	11	0	0
PCT7642	ED	119	4	0	0	0	4	0	0	0	0	0	0	0	4	0	0
PCT7642	TO	765	16	0	0	0	16	0	0	0	1	0	0	0	15	0	0
PCT7643	MV	808	14	0	0	0	14	0	0	0	2	0	0	0	12	0	0
PCT7643	ED	133	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7643	TO	941	15	0	0	0	15	0	0	0	2	0	0	0	13	0	0
PCT7644	MV	1013	5	0	0	0	5	0	0	0	1	0	0	0	4	0	0
PCT7644	ED	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7644	TO	1176	5	0	0	0	5	0	0	0	1	0	0	0	4	0	0
PCT7645	MV	595	11	0	0	0	11	0	0	0	1	0	0	0	10	0	0
PCT7645	ED	61	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7645	TO	656	12	0	0	0	12	0	0	0	1	0	0	0	11	0	0
PCT7646	MV	1029	16	0	0	2	14	0	0	0	1	0	0	0	13	0	0
PCT7646	ED	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7646	TO	1153	16	0	0	2	14	0	0	0	1	0	0	0	13	0	0
PCT7647	MV	721	10	0	0	3	7	0	0	0	0	0	0	0	7	0	0
PCT7647	ED	266	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7647	TO	987	12	0	0	3	9	0	0	0	0	0	0	0	9	0	0
PCT7648	MV	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7648	ED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7648	TO	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7649	MV	714	10	0	1	1	8	0	0	0	0	0	1	0	7	0	0
PCT7649	ED	186	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0
PCT7649	TO	900	13	0	1	1	11	0	0	0	0	0	1	0	10	0	0
PCT7651	MV	833	7	0	0	1	6	0	0	0	1	0	0	0	5	0	0
PCT7651	ED	114	4	0	0	0	4	1	0	0	0	0	0	0	3	0	0
PCT7651	TO	947	11	0	0	1	10	1	0	0	1	0	0	0	8	0	0
PCT7652	MV	530	3	0	0	0	3	0	0	0	2	0	0	0	1	0	0
PCT7652	ED	105	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7652	TO	635	4	0	0	0	4	0	0	0	2	0	0	0	2	0	0
PCT7653	MV	749	8	0	0	0	8	0	0	0	0	0	0	0	8	0	0
PCT7653	ED	90	4	0	0	0	4	0	0	0	0	0	1	0	3	0	0
PCT7653	TO	839	12	0	0	0	12	0	0	0	0	0	1	0	11	0	0
PCT7654	MV	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7654	ED	59	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
PCT7654	TO	466	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
PCT7655	MV	578	9	0	0	1	8	0	0	1	1	1	0	0	5	0	0
PCT7655	ED	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7655	TO	679	9	0	0	1	8	0	0	1	1	1	0	0	5	0	0
PCT7656	MV	603	17	0	0	2	15	0	0	0	2	0	1	0	12	0	0
PCT7656	ED	35	5	0	0	0	5	0	0	0	0	0	0	0	5	0	0
PCT7656	TO	638	22	0	0	2	20	0	0	0	2	0	1	0	17	0	0
PCT7657	MV	559	5	0	0	0	5	0	0	1	1	0	0	0	3	0	0
PCT7657	ED	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7657	TO	598	5	0	0	0	5	0	0	1	1	0	0	0	3	0	0
PCT7701	MV	868	22	0	0	2	20	0	0	4	3	0	0	0	13	0	0
PCT7701	ED	196	14	0	0	0	14	0	0	0	2	0	0	0	12	0	0
PCT7701	TO	1064	36	0	0	2	34	0	0	4	5	0	0	0	25	0	0
PCT7702	MV	623	22	0	0	4	18	0	1	2	0	0	0	0	15	0	0
PCT7702	ED	133	9	0	0	1	8	0	0	0	0	0	0	0	8	0	0
PCT7702	TO	756	31	0	0	5	26	0	1	2	0	0	0	0	23	0	0
PCT7703	MV	187	4	0	0	0	4	0	0	0	0	1	1	0	2	0	0
PCT7703	ED	-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7703	TO	174	4	0	0	0	4	0	0	0	0	1	1	0	2	0	0
PCT7704	MV	798	30	0	0	1	29	0	0	0	3	1	0	0	25	0	0
PCT7704	ED	204	11	0	0	2	9	0	0	0	1	0	1	0	7	0	0
PCT7704	TO	1002	41	0	0	3	38	0	0	0	4	1	1	0	32	0	0
PCT7705	MV	467	20	0	0	2	18	0	0	3	1	0	0	0	14	0	0
PCT7705	ED	128	7	0	0	2	5	1	0	1	0	0	0	1	2	0	0
PCT7705	TO	595	27	0	0	4	23	1	0	4	1	0	0	1	16	0	0
PCT7706	MV	686	16	0	0	2	14	0	0	1	1	0	1	0	11	0	0
PCT7706	ED	180	14	0	0	0	14	0	0	1	0	1	0	0	12	0	0
PCT7706	TO	866	30	0	0	2	28	0	0	2	1	1	1	0	23	0	0
PCT7707	MV	683	15	0	0	3	12	0	0	4	0	0	0	0	8	0	0
PCT7707	ED	189	18	0	0	0	18	0	0	0	2	1	0	0	15	0	0
PCT7707	TO	872	33	0	0	3	30	0	0	4	2	1	0	0	23	0	0
PCT7708	MV	710	19	0	0	1	18	0	1	1	0	0	0	0	16	0	0
PCT7708	ED	165	7	0	0	0	7	0	0	0	0	1	0	0	6	0	0
PCT7708	TO	875	26	0	0	1	25	0	1	1	0	1	0	0	22	0	0
PCT7709	MV	322	9	0	0	1	8	0	0	0	1	0	0	0	7	0	0
PCT7709	ED	84	7	0	0	0	7	0	0	0	2	0	0	0	5	0	0
PCT7709	TO	406	16	0	0	1	15	0	0	0	3	0	0	0	12	0	0
PCT7711	MV	657	13	0	0	2	11	0	0	1	1	0	0	0	9	0	0
PCT7711	ED	154	6	0	0	1	5	2	0	0	0	0	0	0	3	0	0
PCT7711	TO	811	19	0	0	3	16	2	0	1	1	0	0	0	12	0	0
PCT7712	MV	423	3	0	0	1	2	0	0	0	0	0	0	0	2	0	0
PCT7712	ED	109	4	0	0	0	4	0	0	0	1	0	0	0	3	0	0
PCT7712	TO	532	7	0	0	1	6	0	0	0	1	0	0	0	5	0	0
PCT7801	MV	821	15	0	0	0	15	0	0	0	3	0	0	0	12	0	0
PCT7801	ED	153	6	0	0	2	4	0	0	0	2	0	0	0	2	0	0
PCT7801	TO	974	21	0	0	2	19	0	0	0	5	0	0	0	14	0	0
PCT7802	MV	646	5	0	0	2	3	0	0	2	0	0	0	0	1	0	0
PCT7802	ED	152	2	0	0	0	2	0	0	1	0	0	0	0	1	0	0
PCT7802	TO	798	7	0	0	2	5	0	0	3	0	0	0	0	2	0	0
PCT7803	MV	717	6	0	0	0	6	0	0	0	1	0	0	1	4	0	0
PCT7803	ED	114	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7803	TO	831	7	0	0	0	7	0	0	0	1	0	0	1	5	0	0
PCT7804	MV	729	5	0	0	0	5	0	0	0	0	1	0	1	3	0	0
PCT7804	ED	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7804	TO	885	5	0	0	0	5	0	0	0	0	1	0	1	3	0	0
PCT7805	MV	641	4	0	0	0	4	0	0	0	0	1	0	0	3	0	0
PCT7805	ED	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7805	TO	800	4	0	0	0	4	0	0	0	0	1	0	0	3	0	0
PCT7806	MV	601	5	0	0	0	5	0	0	1	0	0	0	0	4	0	0
PCT7806	ED	154	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7806	TO	755	7	0	0	0	7	0	0	1	0	0	0	0	6	0	0
PCT7807	MV	642	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0
PCT7807	ED	185	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
PCT7807	TO	827	4	0	0	0	4	0	0	0	1	0	0	0	3	0	0
PCT7808	MV	525	5	0	0	0	5	0	0	0	1	1	0	1	2	0	0
PCT7808	ED	129	2	0	0	0	2	0	0	1	0	0	0	0	1	0	0
PCT7808	TO	654	7	0	0	0	7	0	0	1	1	1	0	1	3	0	0
PCT7809	MV	624	4	0	0	1	3	0	0	0	0	0	0	0	3	0	0
PCT7809	ED	140	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7809	TO	764	5	0	0	1	4	0	0	0	0	0	0	0	4	0	0
PCT7811	MV	575	3	0	0	0	3	0	0	0	1	0	0	0	2	0	0
PCT7811	ED	183	3	0	0	0	3	0	0	1	0	0	0	0	2	0	0
PCT7811	TO	758	6	0	0	0	6	0	0	1	1	0	0	0	4	0	0
PCT7812	MV	680	5	0	0	0	5	0	0	0	0	0	0	0	5	0	0
PCT7812	ED	217	10	0	0	0	10	1	0	1	0	0	0	0	8	0	0
PCT7812	TO	897	15	0	0	0	15	1	0	1	0	0	0	0	13	0	0
PCT7813	MV	836	5	0	0	0	5	0	0	0	1	0	0	0	4	0	0
PCT7813	ED	232	6	0	0	0	6	1	0	1	1	0	0	0	3	0	0
PCT7813	TO	1068	11	0	0	0	11	1	0	1	2	0	0	0	7	0	0
PCT7814	MV	660	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7814	ED	241	3	0	0	0	3	0	0	0	1	0	0	0	2	0	0
PCT7814	TO	901	4	0	0	0	4	0	0	0	1	0	0	0	3	0	0
PCT7815	MV	749	3	0	0	1	2	0	0	0	1	0	0	0	1	0	0
PCT7815	ED	168	3	0	0	0	3	0	0	1	0	0	0	0	2	0	0
PCT7815	TO	917	6	0	0	1	5	0	0	1	1	0	0	0	3	0	0
PCT7816	MV	721	7	0	0	0	7	0	0	1	2	0	0	0	4	0	0
PCT7816	ED	151	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0
PCT7816	TO	872	9	0	0	1	8	0	0	1	2	0	0	0	5	0	0
PCT7817	MV	648	4	0	0	0	4	0	0	0	0	0	0	0	4	0	0
PCT7817	ED	190	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
PCT7817	TO	838	5	0	0	0	5	0	0	0	1	0	0	0	4	0	0
PCT7818	MV	667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7818	ED	172	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7818	TO	839	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7819	MV	632	5	0	0	0	5	0	0	0	1	1	0	0	3	0	0
PCT7819	ED	142	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7819	TO	774	7	0	0	0	7	0	0	0	1	1	0	0	5	0	0
PCT7821	MV	806	9	0	0	1	8	0	0	0	4	0	0	0	4	0	0
PCT7821	ED	170	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
PCT7821	TO	976	10	0	0	1	9	1	0	0	4	0	0	0	4	0	0
PCT7822	MV	673	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7822	ED	219	6	0	0	0	6	0	0	1	0	0	0	0	5	0	0
PCT7822	TO	892	8	0	0	0	8	0	0	1	0	0	0	0	7	0	0
PCT7823	MV	703	4	0	0	0	4	0	0	0	2	0	0	0	2	0	0
PCT7823	ED	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7823	TO	883	4	0	0	0	4	0	0	0	2	0	0	0	2	0	0
PCT7824	MV	613	6	0	0	0	6	0	0	0	1	0	0	0	5	0	0
PCT7824	ED	155	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
PCT7824	TO	768	7	0	0	0	7	0	0	0	1	0	0	1	5	0	0
PCT7825	MV	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7825	ED	151	3	0	0	0	3	1	0	0	0	0	0	0	2	0	0
PCT7825	TO	608	3	0	0	0	3	1	0	0	0	0	0	0	2	0	0
PCT7826	MV	485	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
PCT7826	ED	205	3	0	0	0	3	0	0	0	2	0	0	0	1	0	0
PCT7826	TO	690	4	0	0	0	4	0	0	0	3	0	0	0	1	0	0
PCT7827	MV	601	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0
PCT7827	ED	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7827	TO	826	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0
PCT7828	MV	855	10	0	0	1	9	0	0	1	1	0	0	0	7	0	0
PCT7828	ED	173	11	0	0	1	10	0	0	1	3	2	0	0	4	0	0
PCT7828	TO	1028	21	0	0	2	19	0	0	2	4	2	0	0	11	0	0
PCT7829	MV	740	6	0	0	2	4	0	0	0	0	0	0	0	4	0	0
PCT7829	ED	151	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7829	TO	891	8	0	0	2	6	0	0	0	0	0	0	0	6	0	0
PCT7831	MV	762	7	0	0	2	5	0	0	0	1	0	0	0	4	0	0
PCT7831	ED	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7831	TO	902	7	0	0	2	5	0	0	0	1	0	0	0	4	0	0
PCT7832	MV	662	6	0	0	1	5	0	0	0	0	1	1	0	3	0	0
PCT7832	ED	119	2	0	0	0	2	0	0	1	0	0	0	0	1	0	0
PCT7832	TO	781	8	0	0	1	7	0	0	1	0	1	1	0	4	0	0
PCT7833	MV	585	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7833	ED	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7833	TO	733	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7834	MV	696	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0
PCT7834	ED	198	5	0	0	1	4	0	0	0	1	0	0	0	3	0	0
PCT7834	TO	894	7	0	0	2	5	0	0	0	1	0	0	0	4	0	0
PCT7835	MV	720	10	0	0	0	10	0	1	1	2	0	0	0	6	0	0
PCT7835	ED	143	4	0	0	0	4	0	0	1	0	0	0	0	3	0	0
PCT7835	TO	863	14	0	0	0	14	0	1	2	2	0	0	0	9	0	0
PCT7836	MV	849	17	0	0	3	14	0	0	1	0	0	0	0	13	0	0
PCT7836	ED	194	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0
PCT7836	TO	1043	20	0	0	3	17	0	0	1	0	0	0	0	16	0	0
PCT7837	MV	717	6	0	0	0	6	0	0	0	2	0	0	0	4	0	0
PCT7837	ED	206	7	0	0	0	7	0	0	1	3	0	0	0	3	0	0
PCT7837	TO	923	13	0	0	0	13	0	0	1	5	0	0	0	7	0	0
PCT7838	MV	752	8	0	0	1	7	0	0	1	0	0	1	0	5	0	0
PCT7838	ED	143	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7838	TO	895	9	0	0	1	8	0	0	1	0	0	1	0	6	0	0
PCT7839	MV	731	9	0	0	0	9	0	0	1	1	0	0	1	6	0	0
PCT7839	ED	130	6	0	0	0	6	0	0	1	1	0	0	0	4	0	0
PCT7839	TO	861	15	0	0	0	15	0	0	2	2	0	0	1	10	0	0
PCT7841	MV	752	7	0	0	0	7	0	0	0	1	0	0	1	5	0	0
PCT7841	ED	198	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7841	TO	950	9	0	0	0	9	0	0	0	1	0	0	1	7	0	0
PCT7842	MV	701	5	0	0	0	5	0	0	1	0	0	0	0	4	0	0
PCT7842	ED	178	5	0	0	0	5	0	0	0	0	1	0	0	4	0	0
PCT7842	TO	879	10	0	0	0	10	0	0	1	0	1	0	0	8	0	0
PCT7843	MV	545	6	0	0	0	6	0	0	0	1	0	0	1	4	0	0
PCT7843	ED	184	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0
PCT7843	TO	729	9	0	0	0	9	0	0	0	1	0	0	1	7	0	0
PCT7844	MV	499	4	0	0	0	4	0	0	0	1	0	0	0	3	0	0
PCT7844	ED	152	4	0	0	0	4	0	0	1	0	0	0	0	3	0	0
PCT7844	TO	651	8	0	0	0	8	0	0	1	1	0	0	0	6	0	0
PCT7845	MV	675	2	0	0	0	2	0	0	0	1	0	0	0	1	0	0
PCT7845	ED	205	3	0	0	0	3	0	0	0	1	0	0	0	2	0	0
PCT7845	TO	880	5	0	0	0	5	0	0	0	2	0	0	0	3	0	0
PCT7846	MV	735	13	0	0	1	12	0	0	1	1	0	0	0	10	0	0
PCT7846	ED	173	8	0	0	1	7	0	0	0	1	0	0	0	6	0	0
PCT7846	TO	908	21	0	0	2	19	0	0	1	2	0	0	0	16	0	0
PCT7847	MV	698	6	0	0	1	5	0	0	0	1	0	0	0	4	0	0
PCT7847	ED	193	6	0	0	2	4	0	1	0	1	0	0	0	2	0	0
PCT7847	TO	891	12	0	0	3	9	0	1	0	2	0	0	0	6	0	0
PCT7848	MV	663	7	0	0	0	7	0	0	0	1	0	0	0	6	0	0
PCT7848	ED	184	4	0	0	0	4	0	0	0	1	0	0	0	3	0	0
PCT7848	TO	847	11	0	0	0	11	0	0	0	2	0	0	0	9	0	0
PCT7849	MV	729	4	0	0	0	4	0	0	0	1	0	0	0	3	0	0
PCT7849	ED	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7849	TO	901	4	0	0	0	4	0	0	0	1	0	0	0	3	0	0
PCT7851	MV	413	14	0	0	5	9	0	0	0	2	0	1	0	6	0	0
PCT7851	ED	113	8	0	0	0	8	0	0	0	0	1	0	0	7	0	0
PCT7851	TO	526	22	0	0	5	17	0	0	0	2	1	1	0	13	0	0
PCT7852	MV	532	14	0	0	1	13	0	0	0	0	0	0	0	13	0	0
PCT7852	ED	112	5	0	0	0	5	0	0	0	0	0	0	1	4	0	0
PCT7852	TO	644	19	0	0	1	18	0	0	0	0	0	0	1	17	0	0
PCT7853	MV	694	6	0	0	0	6	0	0	0	1	0	0	0	5	0	0
PCT7853	ED	161	5	0	0	1	4	2	0	0	0	0	0	0	2	0	0
PCT7853	TO	855	11	0	0	1	10	2	0	0	1	0	0	0	7	0	0
PCT7854	MV	703	6	0	0	0	6	0	0	1	2	0	0	0	3	0	0
PCT7854	ED	175	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0
PCT7854	TO	878	8	0	0	0	8	2	0	1	2	0	0	0	3	0	0
PCT7855	MV	760	11	0	0	0	11	0	0	1	2	0	0	0	8	0	0
PCT7855	ED	214	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7855	TO	974	13	0	0	0	13	0	0	1	2	0	0	0	10	0	0
PCT7856	MV	643	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0
PCT7856	ED	204	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0
PCT7856	TO	847	4	0	0	2	2	0	0	0	0	0	0	1	1	0	0
PCT7857	MV	745	6	0	0	0	6	0	0	1	1	0	0	0	4	0	0
PCT7857	ED	161	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
PCT7857	TO	906	7	0	0	0	7	0	0	2	1	0	0	0	4	0	0
PCT7858	MV	618	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PCT7858	ED	161	4	0	0	0	4	0	0	0	1	0	0	0	3	0	0
PCT7858	TO	779	5	0	0	1	4	0	0	0	1	0	0	0	3	0	0
PCT7859	MV	747	6	0	0	2	4	0	0	0	0	0	0	0	4	0	0
PCT7859	ED	152	6	0	0	0	6	0	0	1	1	1	0	0	3	0	0
PCT7859	TO	899	12	0	0	2	10	0	0	1	1	1	0	0	7	0	0
PCT7861	MV	699	10	0	0	3	7	0	0	0	0	0	0	0	7	0	0
PCT7861	ED	164	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0
PCT7861	TO	863	13	0	0	3	10	0	0	0	0	0	0	0	10	0	0
PCT7862	MV	669	10	0	0	1	9	0	0	2	1	0	0	0	6	0	0
PCT7862	ED	195	4	0	0	0	4	0	0	1	0	0	0	0	3	0	0
PCT7862	TO	864	14	0	0	1	13	0	0	3	1	0	0	0	9	0	0
PCT7863	MV	690	3	0	0	0	3	0	0	0	1	0	0	0	2	0	0
PCT7863	ED	211	5	0	0	0	5	0	0	0	0	2	0	0	3	0	0
PCT7863	TO	901	8	0	0	0	8	0	0	0	1	2	0	0	5	0	0
PCT7864	MV	660	11	0	0	3	8	0	0	1	1	0	2	0	4	0	0
PCT7864	ED	154	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0
PCT7864	TO	814	14	0	0	3	11	0	0	1	1	0	2	0	7	0	0
PCT7865	MV	677	9	0	0	0	9	0	0	0	0	0	0	0	9	0	0
PCT7865	ED	163	7	0	0	0	7	1	0	0	0	0	0	0	6	0	0
PCT7865	TO	840	16	0	0	0	16	1	0	0	0	0	0	0	15	0	0
PCT7866	MV	689	24	0	0	3	21	0	0	0	2	0	0	0	19	0	0
PCT7866	ED	159	9	0	0	0	9	0	0	0	1	0	0	0	8	0	0
PCT7866	TO	848	33	0	0	3	30	0	0	0	3	0	0	0	27	0	0
PCT7867	MV	763	14	0	0	0	14	0	0	1	2	0	0	0	11	0	0
PCT7867	ED	215	4	0	0	1	3	1	0	0	0	0	0	0	2	0	0
PCT7867	TO	978	18	0	0	1	17	1	0	1	2	0	0	0	13	0	0
PCT7868	MV	657	7	0	0	0	7	0	0	0	0	0	0	0	7	0	0
PCT7868	ED	219	3	0	0	0	3	0	0	0	1	0	0	0	2	0	0
PCT7868	TO	876	10	0	0	0	10	0	0	0	1	0	0	0	9	0	0
PCT7869	MV	682	7	0	0	0	7	0	0	0	3	0	0	1	3	0	0
PCT7869	ED	179	5	0	0	0	5	0	0	1	0	0	0	0	4	0	0
PCT7869	TO	861	12	0	0	0	12	0	0	1	3	0	0	1	7	0	0
PCT7871	MV	701	9	0	0	1	8	0	0	2	2	1	0	0	3	0	0
PCT7871	ED	201	7	0	0	0	7	0	0	1	0	0	0	0	6	0	0
PCT7871	TO	902	16	0	0	1	15	0	0	3	2	1	0	0	9	0	0
PCT7872	MV	675	13	0	0	0	13	0	0	0	2	0	0	0	11	0	0
PCT7872	ED	199	5	0	0	0	5	0	0	1	0	0	0	0	4	0	0
PCT7872	TO	874	18	0	0	0	18	0	0	1	2	0	0	0	15	0	0
PCT7873	MV	687	5	0	0	0	5	0	1	0	0	0	0	0	4	0	0
PCT7873	ED	204	4	0	0	0	4	1	0	0	0	0	0	0	3	0	0
PCT7873	TO	891	9	0	0	0	9	1	1	0	0	0	0	0	7	0	0
PCT7874	MV	370	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
