area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	50:HOWIE HAWKINS	51:GLORIA LA RIVA
PCT7521	TO	2	0	0	0	0	0	0	0	0
PCT7522	MV	2	1	0	0	1	0	0	0	0
PCT7522	ED	0	0	0	0	0	0	0	0	0
PCT7522	TO	2	1	0	0	1	0	0	0	0
PCT7523	MV	0	0	0	0	0	0	0	0	0
PCT7523	ED	0	0	0	0	0	0	0	0	0
PCT7523	TO	0	0	0	0	0	0	0	0	0
PCT7524	MV	2	1	0	0	0	1	0	1	0
PCT7524	ED	2	0	0	0	0	0	0	0	0
PCT7524	TO	4	1	0	0	0	1	0	1	0
PCT7525	MV	4	1	0	0	1	0	0	0	0
PCT7525	ED	0	0	0	0	0	0	0	0	0
PCT7525	TO	4	1	0	0	1	0	0	0	0
PCT7526	MV	1	1	0	0	0	1	0	0	1
PCT7526	ED	1	0	0	0	0	0	0	0	0
PCT7526	TO	2	1	0	0	0	1	0	0	1
PCT7527	MV	1	0	0	0	0	0	0	0	0
PCT7527	ED	1	0	0	0	0	0	0	0	0
PCT7527	TO	2	0	0	0	0	0	0	0	0
PCT7529	MV	2	1	0	0	0	1	0	0	1
PCT7529	ED	0	0	0	0	0	0	0	0	0
PCT7529	TO	2	1	0	0	0	1	0	0	1
PCT7531	MV	2	1	0	0	0	1	0	0	1
PCT7531	ED	1	0	0	0	0	0	0	0	0
PCT7531	TO	3	1	0	0	0	1	0	0	1
PCT7532	MV	4	1	0	0	0	1	0	0	1
PCT7532	ED	2	0	0	0	0	0	0	0	0
PCT7532	TO	6	1	0	0	0	1	0	0	1
PCT7533	MV	1	1	0	0	1	0	0	0	0
PCT7533	ED	1	0	0	0	0	0	0	0	0
PCT7533	TO	2	1	0	0	1	0	0	0	0
PCT7534	MV	3	1	0	0	0	1	0	0	1
PCT7534	ED	0	0	0	0	0	0	0	0	0
PCT7534	TO	3	1	0	0	0	1	0	0	1
PCT7535	MV	0	0	0	0	0	0	0	0	0
PCT7535	ED	1	1	0	0	0	1	0	1	0
PCT7535	TO	1	1	0	0	0	1	0	1	0
PCT7536	MV	3	0	0	0	0	0	0	0	0
PCT7536	ED	-1	0	0	0	0	0	0	0	0
PCT7536	TO	2	0	0	0	0	0	0	0	0
PCT7537	MV	2	0	0	0	0	0	0	0	0
PCT7537	ED	0	0	0	0	0	0	0	0	0
PCT7537	TO	2	0	0	0	0	0	0	0	0
PCT7538	MV	0	0	0	0	0	0	0	0	0
PCT7538	ED	0	0	0	0	0	0	0	0	0
PCT7538	TO	0	0	0	0	0	0	0	0	0
PCT7539	MV	3	0	0	0	0	0	0	0	0
PCT7539	ED	1	0	0	0	0	0	0	0	0
PCT7539	TO	4	0	0	0	0	0	0	0	0
PCT7541	MV	1	0	0	0	0	0	0	0	0
PCT7541	ED	1	0	0	0	0	0	0	0	0
PCT7541	TO	2	0	0	0	0	0	0	0	0
PCT7542	MV	5	2	0	0	1	1	0	0	1
PCT7542	ED	1	0	0	0	0	0	0	0	0
PCT7542	TO	6	2	0	0	1	1	0	0	1
PCT7543	MV	3	2	0	0	1	1	0	1	0
PCT7543	ED	1	0	0	0	0	0	0	0	0
PCT7543	TO	4	2	0	0	1	1	0	1	0
PCT7544	MV	0	0	0	0	0	0	0	0	0
PCT7544	ED	1	0	0	0	0	0	0	0	0
PCT7544	TO	1	0	0	0	0	0	0	0	0
PCT7545	MV	2	1	0	0	0	1	0	0	1
PCT7545	ED	0	0	0	0	0	0	0	0	0
PCT7545	TO	2	1	0	0	0	1	0	0	1
PCT7546	MV	3	2	0	0	2	0	0	0	0
PCT7546	ED	4	0	0	0	0	0	0	0	0
PCT7546	TO	7	2	0	0	2	0	0	0	0
PCT7547	MV	4	2	0	0	0	2	0	0	2
PCT7547	ED	1	1	0	0	0	1	0	0	1
PCT7547	TO	5	3	0	0	0	3	0	0	3
PCT7548	MV	4	0	0	0	0	0	0	0	0
PCT7548	ED	1	0	0	0	0	0	0	0	0
PCT7548	TO	5	0	0	0	0	0	0	0	0
PCT7549	MV	0	0	0	0	0	0	0	0	0
PCT7549	ED	2	0	0	0	0	0	0	0	0
PCT7549	TO	2	0	0	0	0	0	0	0	0
PCT7551	MV	2	0	0	0	0	0	0	0	0
PCT7551	ED	0	1	0	0	0	1	0	1	0
PCT7551	TO	2	1	0	0	0	1	0	1	0
PCT7552	MV	0	0	0	0	0	0	0	0	0
PCT7552	ED	1	1	0	0	0	1	0	0	1
PCT7552	TO	1	1	0	0	0	1	0	0	1
PCT7553	MV	0	0	0	0	0	0	0	0	0
PCT7553	ED	0	0	0	0	0	0	0	0	0
PCT7553	TO	0	0	0	0	0	0	0	0	0
PCT7554	MV	1	0	0	0	0	0	0	0	0
PCT7554	ED	0	0	0	0	0	0	0	0	0
PCT7554	TO	1	0	0	0	0	0	0	0	0
PCT7555	MV	0	0	0	0	0	0	0	0	0
PCT7555	ED	0	0	0	0	0	0	0	0	0
PCT7555	TO	0	0	0	0	0	0	0	0	0
PCT7556	MV	0	0	0	0	0	0	0	0	0
PCT7556	ED	0	0	0	0	0	0	0	0	0
PCT7556	TO	0	0	0	0	0	0	0	0	0
PCT7601	MV	1	0	0	0	0	0	0	0	0
PCT7601	ED	1	0	0	0	0	0	0	0	0
PCT7601	TO	2	0	0	0	0	0	0	0	0
PCT7602	MV	0	0	0	0	0	0	0	0	0
PCT7602	ED	3	0	0	0	0	0	0	0	0
PCT7602	TO	3	0	0	0	0	0	0	0	0
PCT7603	MV	4	1	0	0	0	1	0	0	1
PCT7603	ED	1	0	0	0	0	0	0	0	0
PCT7603	TO	5	1	0	0	0	1	0	0	1
PCT7604	MV	6	1	0	0	0	1	0	1	0
PCT7604	ED	0	0	0	0	0	0	0	0	0
PCT7604	TO	6	1	0	0	0	1	0	1	0
PCT7605	MV	2	0	0	0	0	0	0	0	0
PCT7605	ED	0	0	0	0	0	0	0	0	0
PCT7605	TO	2	0	0	0	0	0	0	0	0
PCT7606	MV	9	1	0	0	1	0	0	0	0
PCT7606	ED	0	0	0	0	0	0	0	0	0
PCT7606	TO	9	1	0	0	1	0	0	0	0
PCT7607	MV	9	3	0	0	0	3	0	1	2
PCT7607	ED	1	1	0	0	0	1	0	0	1
PCT7607	TO	10	4	0	0	0	4	0	1	3
PCT7608	MV	4	0	0	0	0	0	0	0	0
PCT7608	ED	2	0	0	0	0	0	0	0	0
PCT7608	TO	6	0	0	0	0	0	0	0	0
PCT7609	MV	8	1	0	0	0	1	0	1	0
PCT7609	ED	1	0	0	0	0	0	0	0	0
PCT7609	TO	9	1	0	0	0	1	0	1	0
PCT7611	MV	2	0	0	0	0	0	0	0	0
PCT7611	ED	3	1	0	0	0	1	0	0	1
PCT7611	TO	5	1	0	0	0	1	0	0	1
PCT7612	MV	2	1	0	0	0	1	0	0	1
PCT7612	ED	-1	0	0	0	0	0	0	0	0
PCT7612	TO	1	1	0	0	0	1	0	0	1
PCT7613	MV	4	1	0	0	0	1	0	0	1
PCT7613	ED	5	1	0	0	0	1	0	0	1
PCT7613	TO	9	2	0	0	0	2	0	0	2
PCT7614	MV	10	3	0	0	1	2	0	0	2
PCT7614	ED	-1	1	0	0	0	1	0	0	1
PCT7614	TO	9	4	0	0	1	3	0	0	3
PCT7615	MV	7	0	0	0	0	0	0	0	0
PCT7615	ED	5	0	0	0	0	0	0	0	0
PCT7615	TO	12	0	0	0	0	0	0	0	0
PCT7616	MV	0	0	0	0	0	0	0	0	0
PCT7616	ED	0	0	0	0	0	0	0	0	0
PCT7616	TO	0	0	0	0	0	0	0	0	0
PCT7617	MV	5	0	0	0	0	0	0	0	0
PCT7617	ED	1	0	0	0	0	0	0	0	0
PCT7617	TO	6	0	0	0	0	0	0	0	0
PCT7618	MV	7	0	0	0	0	0	0	0	0
PCT7618	ED	2	1	0	0	1	0	0	0	0
PCT7618	TO	9	1	0	0	1	0	0	0	0
PCT7619	MV	5	0	0	0	0	0	0	0	0
PCT7619	ED	-1	0	0	0	0	0	0	0	0
PCT7619	TO	4	0	0	0	0	0	0	0	0
PCT7621	MV	5	1	0	0	0	1	0	1	0
PCT7621	ED	-1	0	0	0	0	0	0	0	0
PCT7621	TO	4	1	0	0	0	1	0	1	0
PCT7622	MV	6	0	0	0	0	0	0	0	0
PCT7622	ED	1	0	0	0	0	0	0	0	0
PCT7622	TO	7	0	0	0	0	0	0	0	0
PCT7623	MV	4	1	0	0	0	1	0	0	1
PCT7623	ED	2	1	0	0	0	1	0	0	1
PCT7623	TO	6	2	0	0	0	2	0	0	2
PCT7624	MV	9	0	0	0	0	0	0	0	0
PCT7624	ED	1	1	0	0	1	0	0	0	0
PCT7624	TO	10	1	0	0	1	0	0	0	0
PCT7625	MV	4	0	0	0	0	0	0	0	0
PCT7625	ED	0	0	0	0	0	0	0	0	0
PCT7625	TO	4	0	0	0	0	0	0	0	0
PCT7626	MV	1	0	0	0	0	0	0	0	0
PCT7626	ED	0	0	0	0	0	0	0	0	0
PCT7626	TO	1	0	0	0	0	0	0	0	0
PCT7627	MV	0	0	0	0	0	0	0	0	0
PCT7627	ED	0	0	0	0	0	0	0	0	0
PCT7627	TO	0	0	0	0	0	0	0	0	0
PCT7628	MV	4	0	0	0	0	0	0	0	0
PCT7628	ED	1	0	0	0	0	0	0	0	0
PCT7628	TO	5	0	0	0	0	0	0	0	0
PCT7629	MV	3	0	0	0	0	0	0	0	0
PCT7629	ED	0	1	0	0	0	1	0	0	1
PCT7629	TO	3	1	0	0	0	1	0	0	1
PCT7631	MV	3	0	0	0	0	0	0	0	0
PCT7631	ED	-1	1	0	0	0	1	0	0	1
PCT7631	TO	2	1	0	0	0	1	0	0	1
PCT7632	MV	4	0	0	0	0	0	0	0	0
PCT7632	ED	0	0	0	0	0	0	0	0	0
PCT7632	TO	4	0	0	0	0	0	0	0	0
PCT7633	MV	3	0	0	0	0	0	0	0	0
PCT7633	ED	3	0	0	0	0	0	0	0	0
PCT7633	TO	6	0	0	0	0	0	0	0	0
PCT7634	MV	2	0	0	0	0	0	0	0	0
PCT7634	ED	2	0	0	0	0	0	0	0	0
PCT7634	TO	4	0	0	0	0	0	0	0	0
PCT7635	MV	1	0	0	0	0	0	0	0	0
PCT7635	ED	1	0	0	0	0	0	0	0	0
PCT7635	TO	2	0	0	0	0	0	0	0	0
PCT7636	MV	2	0	0	0	0	0	0	0	0
PCT7636	ED	0	0	0	0	0	0	0	0	0
PCT7636	TO	2	0	0	0	0	0	0	0	0
PCT7637	MV	1	1	0	0	0	1	0	1	0
PCT7637	ED	0	0	0	0	0	0	0	0	0
PCT7637	TO	1	1	0	0	0	1	0	1	0
PCT7638	MV	1	0	0	0	0	0	0	0	0
PCT7638	ED	0	0	0	0	0	0	0	0	0
PCT7638	TO	1	0	0	0	0	0	0	0	0
PCT7639	MV	0	0	0	0	0	0	0	0	0
PCT7639	ED	2	0	0	0	0	0	0	0	0
PCT7639	TO	2	0	0	0	0	0	0	0	0
PCT7641	MV	1	0	0	0	0	0	0	0	0
PCT7641	ED	-1	0	0	0	0	0	0	0	0
PCT7641	TO	0	0	0	0	0	0	0	0	0
PCT7642	MV	2	0	0	0	0	0	0	0	0
PCT7642	ED	-1	0	0	0	0	0	0	0	0
PCT7642	TO	1	0	0	0	0	0	0	0	0
PCT7643	MV	2	0	0	0	0	0	0	0	0
PCT7643	ED	0	0	0	0	0	0	0	0	0
PCT7643	TO	2	0	0	0	0	0	0	0	0
PCT7644	MV	1	0	0	0	0	0	0	0	0
PCT7644	ED	1	0	0	0	0	0	0	0	0
PCT7644	TO	2	0	0	0	0	0	0	0	0
PCT7645	MV	2	0	0	0	0	0	0	0	0
PCT7645	ED	-1	0	0	0	0	0	0	0	0
PCT7645	TO	1	0	0	0	0	0	0	0	0
PCT7646	MV	1	0	0	0	0	0	0	0	0
PCT7646	ED	0	0	0	0	0	0	0	0	0
PCT7646	TO	1	0	0	0	0	0	0	0	0
PCT7647	MV	13	0	0	0	0	0	0	0	0
PCT7647	ED	-3	1	0	0	0	1	0	0	1
PCT7647	TO	10	1	0	0	0	1	0	0	1
PCT7648	MV	0	0	0	0	0	0	0	0	0
PCT7648	ED	0	0	0	0	0	0	0	0	0
PCT7648	TO	0	0	0	0	0	0	0	0	0
PCT7649	MV	3	0	0	0	0	0	0	0	0
PCT7649	ED	1	0	0	0	0	0	0	0	0
PCT7649	TO	4	0	0	0	0	0	0	0	0
PCT7651	MV	2	1	0	0	0	1	0	0	1
PCT7651	ED	-1	0	0	0	0	0	0	0	0
PCT7651	TO	1	1	0	0	0	1	0	0	1
PCT7652	MV	1	0	0	0	0	0	0	0	0
PCT7652	ED	0	1	0	0	0	1	0	0	1
PCT7652	TO	1	1	0	0	0	1	0	0	1
PCT7653	MV	1	0	0	0	0	0	0	0	0
PCT7653	ED	0	0	0	0	0	0	0	0	0
PCT7653	TO	1	0	0	0	0	0	0	0	0
PCT7654	MV	1	0	0	0	0	0	0	0	0
PCT7654	ED	0	0	0	0	0	0	0	0	0
PCT7654	TO	1	0	0	0	0	0	0	0	0
PCT7655	MV	1	0	0	0	0	0	0	0	0
PCT7655	ED	1	1	0	0	0	1	0	0	1
PCT7655	TO	2	1	0	0	0	1	0	0	1
PCT7656	MV	0	0	0	0	0	0	0	0	0
PCT7656	ED	0	0	0	0	0	0	0	0	0
PCT7656	TO	0	0	0	0	0	0	0	0	0
PCT7657	MV	1	1	0	0	1	0	0	0	0
PCT7657	ED	0	0	0	0	0	0	0	0	0
PCT7657	TO	1	1	0	0	1	0	0	0	0
PCT7701	MV	0	0	0	0	0	0	0	0	0
PCT7701	ED	0	0	0	0	0	0	0	0	0
PCT7701	TO	0	0	0	0	0	0	0	0	0
PCT7702	MV	1	0	0	0	0	0	0	0	0
PCT7702	ED	0	0	0	0	0	0	0	0	0
PCT7702	TO	1	0	0	0	0	0	0	0	0
PCT7703	MV	1	0	0	0	0	0	0	0	0
PCT7703	ED	0	0	0	0	0	0	0	0	0
PCT7703	TO	1	0	0	0	0	0	0	0	0
PCT7704	MV	2	0	0	0	0	0	0	0	0
PCT7704	ED	-1	0	0	0	0	0	0	0	0
PCT7704	TO	1	0	0	0	0	0	0	0	0
PCT7705	MV	1	0	0	0	0	0	0	0	0
PCT7705	ED	0	0	0	0	0	0	0	0	0
PCT7705	TO	1	0	0	0	0	0	0	0	0
PCT7706	MV	0	0	0	0	0	0	0	0	0
PCT7706	ED	1	0	0	0	0	0	0	0	0
PCT7706	TO	1	0	0	0	0	0	0	0	0
PCT7707	MV	1	0	0	0	0	0	0	0	0
PCT7707	ED	1	0	0	0	0	0	0	0	0
PCT7707	TO	2	0	0	0	0	0	0	0	0
PCT7708	MV	1	1	0	0	1	0	0	0	0
PCT7708	ED	1	0	0	0	0	0	0	0	0
PCT7708	TO	2	1	0	0	1	0	0	0	0
PCT7709	MV	0	0	0	0	0	0	0	0	0
PCT7709	ED	1	0	0	0	0	0	0	0	0
PCT7709	TO	1	0	0	0	0	0	0	0	0
PCT7711	MV	2	0	0	0	0	0	0	0	0
PCT7711	ED	0	1	0	0	0	1	0	0	1
PCT7711	TO	2	1	0	0	0	1	0	0	1
PCT7712	MV	0	0	0	0	0	0	0	0	0
PCT7712	ED	0	0	0	0	0	0	0	0	0
PCT7712	TO	0	0	0	0	0	0	0	0	0
PCT7801	MV	0	0	0	0	0	0	0	0	0
PCT7801	ED	0	0	0	0	0	0	0	0	0
PCT7801	TO	0	0	0	0	0	0	0	0	0
PCT7802	MV	0	0	0	0	0	0	0	0	0
PCT7802	ED	0	0	0	0	0	0	0	0	0
PCT7802	TO	0	0	0	0	0	0	0	0	0
PCT7803	MV	0	0	0	0	0	0	0	0	0
PCT7803	ED	1	1	0	0	0	1	0	1	0
PCT7803	TO	1	1	0	0	0	1	0	1	0
PCT7804	MV	1	0	0	0	0	0	0	0	0
PCT7804	ED	0	0	0	0	0	0	0	0	0
PCT7804	TO	1	0	0	0	0	0	0	0	0
PCT7805	MV	0	0	0	0	0	0	0	0	0
PCT7805	ED	3	0	0	0	0	0	0	0	0
PCT7805	TO	3	0	0	0	0	0	0	0	0
PCT7806	MV	2	0	0	0	0	0	0	0	0
PCT7806	ED	0	1	0	0	0	1	0	0	1
PCT7806	TO	2	1	0	0	0	1	0	0	1
PCT7807	MV	1	0	0	0	0	0	0	0	0
PCT7807	ED	0	0	0	0	0	0	0	0	0
PCT7807	TO	1	0	0	0	0	0	0	0	0
PCT7808	MV	0	0	0	0	0	0	0	0	0
PCT7808	ED	0	0	0	0	0	0	0	0	0
PCT7808	TO	0	0	0	0	0	0	0	0	0
PCT7809	MV	0	0	0	0	0	0	0	0	0
PCT7809	ED	0	0	0	0	0	0	0	0	0
PCT7809	TO	0	0	0	0	0	0	0	0	0
PCT7811	MV	4	0	0	0	0	0	0	0	0
PCT7811	ED	-2	0	0	0	0	0	0	0	0
PCT7811	TO	2	0	0	0	0	0	0	0	0
PCT7812	MV	1	0	0	0	0	0	0	0	0
PCT7812	ED	1	1	0	0	0	1	0	0	1
PCT7812	TO	2	1	0	0	0	1	0	0	1
PCT7813	MV	0	0	0	0	0	0	0	0	0
PCT7813	ED	1	0	0	0	0	0	0	0	0
PCT7813	TO	1	0	0	0	0	0	0	0	0
PCT7814	MV	6	2	0	0	2	0	0	0	0
PCT7814	ED	3	0	0	0	0	0	0	0	0
PCT7814	TO	9	2	0	0	2	0	0	0	0
PCT7815	MV	1	0	0	0	0	0	0	0	0
PCT7815	ED	-1	0	0	0	0	0	0	0	0
PCT7815	TO	0	0	0	0	0	0	0	0	0
PCT7816	MV	1	0	0	0	0	0	0	0	0
PCT7816	ED	1	0	0	0	0	0	0	0	0
PCT7816	TO	2	0	0	0	0	0	0	0	0
PCT7817	MV	1	0	0	0	0	0	0	0	0
PCT7817	ED	-1	0	0	0	0	0	0	0	0
PCT7817	TO	0	0	0	0	0	0	0	0	0
PCT7818	MV	0	0	0	0	0	0	0	0	0
PCT7818	ED	2	0	0	0	0	0	0	0	0
PCT7818	TO	2	0	0	0	0	0	0	0	0
PCT7819	MV	2	2	0	0	1	1	0	0	1
PCT7819	ED	1	0	0	0	0	0	0	0	0
PCT7819	TO	3	2	0	0	1	1	0	0	1
PCT7821	MV	0	0	0	0	0	0	0	0	0
PCT7821	ED	0	0	0	0	0	0	0	0	0
PCT7821	TO	0	0	0	0	0	0	0	0	0
PCT7822	MV	2	0	0	0	0	0	0	0	0
PCT7822	ED	1	0	0	0	0	0	0	0	0
PCT7822	TO	3	0	0	0	0	0	0	0	0
PCT7823	MV	0	0	0	0	0	0	0	0	0
PCT7823	ED	1	0	0	0	0	0	0	0	0
PCT7823	TO	1	0	0	0	0	0	0	0	0
PCT7824	MV	0	0	0	0	0	0	0	0	0
PCT7824	ED	2	0	0	0	0	0	0	0	0
PCT7824	TO	2	0	0	0	0	0	0	0	0
PCT7825	MV	0	0	0	0	0	0	0	0	0
PCT7825	ED	0	0	0	0	0	0	0	0	0
PCT7825	TO	0	0	0	0	0	0	0	0	0
PCT7826	MV	0	0	0	0	0	0	0	0	0
PCT7826	ED	0	0	0	0	0	0	0	0	0
PCT7826	TO	0	0	0	0	0	0	0	0	0
PCT7827	MV	1	1	0	0	1	0	0	0	0
PCT7827	ED	1	0	0	0	0	0	0	0	0
PCT7827	TO	2	1	0	0	1	0	0	0	0
PCT7828	MV	2	0	0	0	0	0	0	0	0
PCT7828	ED	0	2	0	0	0	2	0	0	2
PCT7828	TO	2	2	0	0	0	2	0	0	2
PCT7829	MV	0	0	0	0	0	0	0	0	0
PCT7829	ED	0	0	0	0	0	0	0	0	0
PCT7829	TO	0	0	0	0	0	0	0	0	0
PCT7831	MV	1	0	0	0	0	0	0	0	0
PCT7831	ED	0	0	0	0	0	0	0	0	0
PCT7831	TO	1	0	0	0	0	0	0	0	0
PCT7832	MV	0	0	0	0	0	0	0	0	0
PCT7832	ED	0	0	0	0	0	0	0	0	0
PCT7832	TO	0	0	0	0	0	0	0	0	0
PCT7833	MV	0	0	0	0	0	0	0	0	0
PCT7833	ED	0	0	0	0	0	0	0	0	0
PCT7833	TO	0	0	0	0	0	0	0	0	0
PCT7834	MV	0	0	0	0	0	0	0	0	0
PCT7834	ED	0	0	0	0	0	0	0	0	0
PCT7834	TO	0	0	0	0	0	0	0	0	0
PCT7835	MV	0	0	0	0	0	0	0	0	0
PCT7835	ED	0	0	0	0	0	0	0	0	0
PCT7835	TO	0	0	0	0	0	0	0	0	0
PCT7836	MV	0	0	0	0	0	0	0	0	0
PCT7836	ED	2	2	0	0	1	1	0	0	1
PCT7836	TO	2	2	0	0	1	1	0	0	1
PCT7837	MV	0	0	0	0	0	0	0	0	0
PCT7837	ED	0	0	0	0	0	0	0	0	0
PCT7837	TO	0	0	0	0	0	0	0	0	0
PCT7838	MV	0	0	0	0	0	0	0	0	0
PCT7838	ED	0	0	0	0	0	0	0	0	0
PCT7838	TO	0	0	0	0	0	0	0	0	0
PCT7839	MV	1	0	0	0	0	0	0	0	0
PCT7839	ED	0	1	0	0	1	0	0	0	0
PCT7839	TO	1	1	0	0	1	0	0	0	0
PCT7841	MV	1	0	0	0	0	0	0	0	0
PCT7841	ED	0	0	0	0	0	0	0	0	0
PCT7841	TO	1	0	0	0	0	0	0	0	0
PCT7842	MV	0	0	0	0	0	0	0	0	0
PCT7842	ED	1	0	0	0	0	0	0	0	0
PCT7842	TO	1	0	0	0	0	0	0	0	0
PCT7843	MV	1	0	0	0	0	0	0	0	0
PCT7843	ED	1	2	0	0	2	0	0	0	0
PCT7843	TO	2	2	0	0	2	0	0	0	0
PCT7844	MV	1	0	0	0	0	0	0	0	0
PCT7844	ED	0	0	0	0	0	0	0	0	0
PCT7844	TO	1	0	0	0	0	0	0	0	0
PCT7845	MV	1	1	0	0	0	1	0	0	1
PCT7845	ED	3	1	0	0	0	1	0	0	1
PCT7845	TO	4	2	0	0	0	2	0	0	2
PCT7846	MV	2	1	0	0	1	0	0	0	0
PCT7846	ED	0	0	0	0	0	0	0	0	0
PCT7846	TO	2	1	0	0	1	0	0	0	0
PCT7847	MV	1	0	0	0	0	0	0	0	0
PCT7847	ED	0	0	0	0	0	0	0	0	0
PCT7847	TO	1	0	0	0	0	0	0	0	0
PCT7848	MV	2	0	0	0	0	0	0	0	0
PCT7848	ED	1	0	0	0	0	0	0	0	0
PCT7848	TO	3	0	0	0	0	0	0	0	0
PCT7849	MV	1	0	0	0	0	0	0	0	0
PCT7849	ED	1	1	0	0	0	1	0	1	0
PCT7849	TO	2	1	0	0	0	1	0	1	0
PCT7851	MV	0	0	0	0	0	0	0	0	0
PCT7851	ED	0	0	0	0	0	0	0	0	0
PCT7851	TO	0	0	0	0	0	0	0	0	0
PCT7852	MV	0	0	0	0	0	0	0	0	0
PCT7852	ED	0	0	0	0	0	0	0	0	0
PCT7852	TO	0	0	0	0	0	0	0	0	0
PCT7853	MV	2	0	0	0	0	0	0	0	0
PCT7853	ED	2	0	0	0	0	0	0	0	0
PCT7853	TO	4	0	0	0	0	0	0	0	0
PCT7854	MV	0	0	0	0	0	0	0	0	0
PCT7854	ED	1	0	0	0	0	0	0	0	0
PCT7854	TO	1	0	0	0	0	0	0	0	0
PCT7855	MV	1	0	0	0	0	0	0	0	0
PCT7855	ED	2	1	0	0	0	1	0	1	0
PCT7855	TO	3	1	0	0	0	1	0	1	0
PCT7856	MV	0	0	0	0	0	0	0	0	0
PCT7856	ED	0	0	0	0	0	0	0	0	0
PCT7856	TO	0	0	0	0	0	0	0	0	0
PCT7857	MV	0	0	0	0	0	0	0	0	0
PCT7857	ED	0	0	0	0	0	0	0	0	0
PCT7857	TO	0	0	0	0	0	0	0	0	0
PCT7858	MV	0	0	0	0	0	0	0	0	0
PCT7858	ED	1	0	0	0	0	0	0	0	0
PCT7858	TO	1	0	0	0	0	0	0	0	0
PCT7859	MV	0	0	0	0	0	0	0	0	0
PCT7859	ED	0	0	0	0	0	0	0	0	0
PCT7859	TO	0	0	0	0	0	0	0	0	0
PCT7861	MV	1	0	0	0	0	0	0	0	0
PCT7861	ED	0	1	0	0	0	1	0	0	1
PCT7861	TO	1	1	0	0	0	1	0	0	1
PCT7862	MV	1	0	0	0	0	0	0	0	0
PCT7862	ED	1	1	0	0	0	1	1	0	0
PCT7862	TO	2	1	0	0	0	1	1	0	0
PCT7863	MV	0	0	0	0	0	0	0	0	0
PCT7863	ED	0	0	0	0	0	0	0	0	0
PCT7863	TO	0	0	0	0	0	0	0	0	0
PCT7864	MV	1	0	0	0	0	0	0	0	0
PCT7864	ED	1	0	0	0	0	0	0	0	0
PCT7864	TO	2	0	0	0	0	0	0	0	0
PCT7865	MV	1	1	0	0	0	1	0	0	1
PCT7865	ED	0	0	0	0	0	0	0	0	0
PCT7865	TO	1	1	0	0	0	1	0	0	1
PCT7866	MV	1	0	0	0	0	0	0	0	0
PCT7866	ED	2	1	0	0	0	1	0	1	0
PCT7866	TO	3	1	0	0	0	1	0	1	0
PCT7867	MV	4	2	0	0	1	1	0	1	0
PCT7867	ED	2	0	0	0	0	0	0	0	0
PCT7867	TO	6	2	0	0	1	1	0	1	0
PCT7868	MV	2	1	0	0	1	0	0	0	0
PCT7868	ED	1	1	0	0	1	0	0	0	0
PCT7868	TO	3	2	0	0	2	0	0	0	0
PCT7869	MV	0	0	0	0	0	0	0	0	0
PCT7869	ED	0	0	0	0	0	0	0	0	0
PCT7869	TO	0	0	0	0	0	0	0	0	0
PCT7871	MV	1	1	0	0	0	1	0	0	1
PCT7871	ED	-1	0	0	0	0	0	0	0	0
PCT7871	TO	0	1	0	0	0	1	0	0	1
PCT7872	MV	4	1	0	0	1	0	0	0	0
PCT7872	ED	2	2	0	0	2	0	0	0	0
PCT7872	TO	6	3	0	0	3	0	0	0	0
PCT7873	MV	3	2	0	0	1	1	0	0	1
PCT7873	ED	0	0	0	0	0	0	0	0	0
PCT7873	TO	3	2	0	0	1	1	0	0	1
PCT7874	MV	1	1	0	0	0	1	0	1	0
PCT7874	ED	1	0	0	0	0	0	0	0	0
PCT7874	TO	2	1	0	0	0	1	0	1	0
PCT7875	MV	0	0	0	0	0	0	0	0	0
PCT7875	ED	0	0	0	0	0	0	0	0	0
PCT7875	TO	0	0	0	0	0	0	0	0	0
PCT7876	MV	1	0	0	0	0	0	0	0	0
PCT7876	ED	0	0	0	0	0	0	0	0	0
PCT7876	TO	1	0	0	0	0	0	0	0	0
PCT7901	MV	2	0	0	0	0	0	0	0	0
PCT7901	ED	0	0	0	0	0	0	0	0	0
PCT7901	TO	2	0	0	0	0	0	0	0	0
PCT7902	MV	7	5	0	0	2	3	0	0	3
PCT7902	ED	2	0	0	0	0	0	0	0	0
PCT7902	TO	9	5	0	0	2	3	0	0	3
PCT7903	MV	5	0	0	0	0	0	0	0	0
PCT7903	ED	3	1	0	0	0	1	0	0	1
PCT7903	TO	8	1	0	0	0	1	0	0	1
PCT7904	MV	3	1	0	0	0	1	0	1	0
PCT7904	ED	3	1	0	0	0	1	0	0	1
PCT7904	TO	6	2	0	0	0	2	0	1	1
PCT7905	MV	3	0	0	0	0	0	0	0	0
PCT7905	ED	0	0	0	0	0	0	0	0	0
PCT7905	TO	3	0	0	0	0	0	0	0	0
PCT7906	MV	3	0	0	0	0	0	0	0	0
PCT7906	ED	2	0	0	0	0	0	0	0	0
PCT7906	TO	5	0	0	0	0	0	0	0	0
PCT7907	MV	1	1	0	0	1	0	0	0	0
PCT7907	ED	0	0	0	0	0	0	0	0	0
PCT7907	TO	1	1	0	0	1	0	0	0	0
PCT7908	MV	1	0	0	0	0	0	0	0	0
PCT7908	ED	4	1	0	0	0	1	0	0	1
PCT7908	TO	5	1	0	0	0	1	0	0	1
PCT7909	MV	1	0	0	0	0	0	0	0	0
