area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	X01401:DAVID CHIU	X01402:Starchild
PCT7601	MV	0	0	0	0	0	0	0	0	0
PCT7601	ED	0	0	0	0	0	0	0	0	0
PCT7601	TO	0	0	0	0	0	0	0	0	0
PCT7602	MV	0	0	0	0	0	0	0	0	0
PCT7602	ED	0	0	0	0	0	0	0	0	0
PCT7602	TO	0	0	0	0	0	0	0	0	0
PCT7603	MV	0	0	0	0	0	0	0	0	0
PCT7603	ED	0	0	0	0	0	0	0	0	0
PCT7603	TO	0	0	0	0	0	0	0	0	0
PCT7604	MV	0	0	0	0	0	0	0	0	0
PCT7604	ED	0	0	0	0	0	0	0	0	0
PCT7604	TO	0	0	0	0	0	0	0	0	0
PCT7605	MV	0	0	0	0	0	0	0	0	0
PCT7605	ED	0	0	0	0	0	0	0	0	0
PCT7605	TO	0	0	0	0	0	0	0	0	0
PCT7606	MV	0	0	0	0	0	0	0	0	0
PCT7606	ED	0	0	0	0	0	0	0	0	0
PCT7606	TO	0	0	0	0	0	0	0	0	0
PCT7607	MV	0	0	0	0	0	0	0	0	0
PCT7607	ED	0	0	0	0	0	0	0	0	0
PCT7607	TO	0	0	0	0	0	0	0	0	0
PCT7608	MV	0	0	0	0	0	0	0	0	0
PCT7608	ED	0	0	0	0	0	0	0	0	0
PCT7608	TO	0	0	0	0	0	0	0	0	0
PCT7609	MV	0	0	0	0	0	0	0	0	0
PCT7609	ED	0	0	0	0	0	0	0	0	0
PCT7609	TO	0	0	0	0	0	0	0	0	0
PCT7611	MV	0	0	0	0	0	0	0	0	0
PCT7611	ED	0	0	0	0	0	0	0	0	0
PCT7611	TO	0	0	0	0	0	0	0	0	0
PCT7612	MV	0	0	0	0	0	0	0	0	0
PCT7612	ED	0	0	0	0	0	0	0	0	0
PCT7612	TO	0	0	0	0	0	0	0	0	0
PCT7613	MV	0	0	0	0	0	0	0	0	0
PCT7613	ED	0	0	0	0	0	0	0	0	0
PCT7613	TO	0	0	0	0	0	0	0	0	0
PCT7614	MV	0	0	0	0	0	0	0	0	0
PCT7614	ED	0	0	0	0	0	0	0	0	0
PCT7614	TO	0	0	0	0	0	0	0	0	0
PCT7615	MV	0	0	0	0	0	0	0	0	0
PCT7615	ED	0	0	0	0	0	0	0	0	0
PCT7615	TO	0	0	0	0	0	0	0	0	0
PCT7616	MV	0	0	0	0	0	0	0	0	0
PCT7616	ED	0	0	0	0	0	0	0	0	0
PCT7616	TO	0	0	0	0	0	0	0	0	0
PCT7617	MV	0	0	0	0	0	0	0	0	0
PCT7617	ED	0	0	0	0	0	0	0	0	0
PCT7617	TO	0	0	0	0	0	0	0	0	0
PCT7618	MV	0	0	0	0	0	0	0	0	0
PCT7618	ED	0	0	0	0	0	0	0	0	0
PCT7618	TO	0	0	0	0	0	0	0	0	0
PCT7619	MV	0	0	0	0	0	0	0	0	0
PCT7619	ED	0	0	0	0	0	0	0	0	0
PCT7619	TO	0	0	0	0	0	0	0	0	0
PCT7621	MV	0	0	0	0	0	0	0	0	0
PCT7621	ED	0	0	0	0	0	0	0	0	0
PCT7621	TO	0	0	0	0	0	0	0	0	0
PCT7622	MV	0	0	0	0	0	0	0	0	0
PCT7622	ED	0	0	0	0	0	0	0	0	0
PCT7622	TO	0	0	0	0	0	0	0	0	0
PCT7623	MV	0	0	0	0	0	0	0	0	0
PCT7623	ED	0	0	0	0	0	0	0	0	0
PCT7623	TO	0	0	0	0	0	0	0	0	0
PCT7624	MV	0	0	0	0	0	0	0	0	0
PCT7624	ED	0	0	0	0	0	0	0	0	0
PCT7624	TO	0	0	0	0	0	0	0	0	0
PCT7625	MV	0	0	0	0	0	0	0	0	0
PCT7625	ED	0	0	0	0	0	0	0	0	0
PCT7625	TO	0	0	0	0	0	0	0	0	0
PCT7626	MV	0	0	0	0	0	0	0	0	0
PCT7626	ED	0	0	0	0	0	0	0	0	0
PCT7626	TO	0	0	0	0	0	0	0	0	0
PCT7627	MV	0	0	0	0	0	0	0	0	0
PCT7627	ED	0	0	0	0	0	0	0	0	0
PCT7627	TO	0	0	0	0	0	0	0	0	0
PCT7628	MV	0	0	0	0	0	0	0	0	0
PCT7628	ED	0	0	0	0	0	0	0	0	0
PCT7628	TO	0	0	0	0	0	0	0	0	0
PCT7629	MV	0	0	0	0	0	0	0	0	0
PCT7629	ED	0	0	0	0	0	0	0	0	0
PCT7629	TO	0	0	0	0	0	0	0	0	0
PCT7631	MV	0	0	0	0	0	0	0	0	0
PCT7631	ED	0	0	0	0	0	0	0	0	0
PCT7631	TO	0	0	0	0	0	0	0	0	0
PCT7632	MV	0	0	0	0	0	0	0	0	0
PCT7632	ED	0	0	0	0	0	0	0	0	0
PCT7632	TO	0	0	0	0	0	0	0	0	0
PCT7633	MV	0	0	0	0	0	0	0	0	0
PCT7633	ED	0	0	0	0	0	0	0	0	0
PCT7633	TO	0	0	0	0	0	0	0	0	0
PCT7634	MV	0	0	0	0	0	0	0	0	0
PCT7634	ED	0	0	0	0	0	0	0	0	0
PCT7634	TO	0	0	0	0	0	0	0	0	0
PCT7635	MV	0	0	0	0	0	0	0	0	0
PCT7635	ED	0	0	0	0	0	0	0	0	0
PCT7635	TO	0	0	0	0	0	0	0	0	0
PCT7636	MV	0	0	0	0	0	0	0	0	0
PCT7636	ED	0	0	0	0	0	0	0	0	0
PCT7636	TO	0	0	0	0	0	0	0	0	0
PCT7637	MV	0	0	0	0	0	0	0	0	0
PCT7637	ED	0	0	0	0	0	0	0	0	0
PCT7637	TO	0	0	0	0	0	0	0	0	0
PCT7638	MV	0	0	0	0	0	0	0	0	0
PCT7638	ED	0	0	0	0	0	0	0	0	0
PCT7638	TO	0	0	0	0	0	0	0	0	0
PCT7639	MV	0	0	0	0	0	0	0	0	0
PCT7639	ED	0	0	0	0	0	0	0	0	0
PCT7639	TO	0	0	0	0	0	0	0	0	0
PCT7641	MV	0	0	0	0	0	0	0	0	0
PCT7641	ED	0	0	0	0	0	0	0	0	0
PCT7641	TO	0	0	0	0	0	0	0	0	0
PCT7642	MV	0	0	0	0	0	0	0	0	0
PCT7642	ED	0	0	0	0	0	0	0	0	0
PCT7642	TO	0	0	0	0	0	0	0	0	0
PCT7643	MV	0	0	0	0	0	0	0	0	0
PCT7643	ED	0	0	0	0	0	0	0	0	0
PCT7643	TO	0	0	0	0	0	0	0	0	0
PCT7644	MV	0	0	0	0	0	0	0	0	0
PCT7644	ED	0	0	0	0	0	0	0	0	0
PCT7644	TO	0	0	0	0	0	0	0	0	0
PCT7645	MV	0	0	0	0	0	0	0	0	0
PCT7645	ED	0	0	0	0	0	0	0	0	0
PCT7645	TO	0	0	0	0	0	0	0	0	0
PCT7646	MV	0	0	0	0	0	0	0	0	0
PCT7646	ED	0	0	0	0	0	0	0	0	0
PCT7646	TO	0	0	0	0	0	0	0	0	0
PCT7647	MV	0	0	0	0	0	0	0	0	0
PCT7647	ED	0	0	0	0	0	0	0	0	0
PCT7647	TO	0	0	0	0	0	0	0	0	0
PCT7648	MV	0	0	0	0	0	0	0	0	0
PCT7648	ED	0	0	0	0	0	0	0	0	0
PCT7648	TO	0	0	0	0	0	0	0	0	0
PCT7649	MV	0	0	0	0	0	0	0	0	0
PCT7649	ED	0	0	0	0	0	0	0	0	0
PCT7649	TO	0	0	0	0	0	0	0	0	0
PCT7651	MV	0	0	0	0	0	0	0	0	0
PCT7651	ED	0	0	0	0	0	0	0	0	0
PCT7651	TO	0	0	0	0	0	0	0	0	0
PCT7652	MV	0	0	0	0	0	0	0	0	0
PCT7652	ED	0	0	0	0	0	0	0	0	0
PCT7652	TO	0	0	0	0	0	0	0	0	0
PCT7653	MV	0	0	0	0	0	0	0	0	0
PCT7653	ED	0	0	0	0	0	0	0	0	0
PCT7653	TO	0	0	0	0	0	0	0	0	0
PCT7654	MV	0	0	0	0	0	0	0	0	0
PCT7654	ED	0	0	0	0	0	0	0	0	0
PCT7654	TO	0	0	0	0	0	0	0	0	0
PCT7655	MV	0	0	0	0	0	0	0	0	0
PCT7655	ED	0	0	0	0	0	0	0	0	0
PCT7655	TO	0	0	0	0	0	0	0	0	0
PCT7656	MV	0	0	0	0	0	0	0	0	0
PCT7656	ED	0	0	0	0	0	0	0	0	0
PCT7656	TO	0	0	0	0	0	0	0	0	0
PCT7657	MV	0	0	0	0	0	0	0	0	0
PCT7657	ED	0	0	0	0	0	0	0	0	0
PCT7657	TO	0	0	0	0	0	0	0	0	0
PCT7701	MV	0	0	0	0	0	0	0	0	0
PCT7701	ED	0	0	0	0	0	0	0	0	0
PCT7701	TO	0	0	0	0	0	0	0	0	0
PCT7702	MV	0	0	0	0	0	0	0	0	0
PCT7702	ED	0	0	0	0	0	0	0	0	0
PCT7702	TO	0	0	0	0	0	0	0	0	0
PCT7703	MV	0	0	0	0	0	0	0	0	0
PCT7703	ED	0	0	0	0	0	0	0	0	0
PCT7703	TO	0	0	0	0	0	0	0	0	0
PCT7704	MV	0	0	0	0	0	0	0	0	0
PCT7704	ED	0	0	0	0	0	0	0	0	0
PCT7704	TO	0	0	0	0	0	0	0	0	0
PCT7705	MV	0	0	0	0	0	0	0	0	0
PCT7705	ED	0	0	0	0	0	0	0	0	0
PCT7705	TO	0	0	0	0	0	0	0	0	0
PCT7706	MV	0	0	0	0	0	0	0	0	0
PCT7706	ED	0	0	0	0	0	0	0	0	0
PCT7706	TO	0	0	0	0	0	0	0	0	0
PCT7707	MV	0	0	0	0	0	0	0	0	0
PCT7707	ED	0	0	0	0	0	0	0	0	0
PCT7707	TO	0	0	0	0	0	0	0	0	0
PCT7708	MV	0	0	0	0	0	0	0	0	0
PCT7708	ED	0	0	0	0	0	0	0	0	0
PCT7708	TO	0	0	0	0	0	0	0	0	0
PCT7709	MV	0	0	0	0	0	0	0	0	0
PCT7709	ED	0	0	0	0	0	0	0	0	0
PCT7709	TO	0	0	0	0	0	0	0	0	0
PCT7711	MV	0	0	0	0	0	0	0	0	0
PCT7711	ED	0	0	0	0	0	0	0	0	0
PCT7711	TO	0	0	0	0	0	0	0	0	0
PCT7712	MV	0	0	0	0	0	0	0	0	0
PCT7712	ED	0	0	0	0	0	0	0	0	0
PCT7712	TO	0	0	0	0	0	0	0	0	0
PCT7801	MV	0	0	0	0	0	0	0	0	0
PCT7801	ED	0	0	0	0	0	0	0	0	0
PCT7801	TO	0	0	0	0	0	0	0	0	0
PCT7802	MV	0	0	0	0	0	0	0	0	0
PCT7802	ED	0	0	0	0	0	0	0	0	0
PCT7802	TO	0	0	0	0	0	0	0	0	0
PCT7803	MV	0	0	0	0	0	0	0	0	0
PCT7803	ED	0	0	0	0	0	0	0	0	0
PCT7803	TO	0	0	0	0	0	0	0	0	0
PCT7804	MV	0	0	0	0	0	0	0	0	0
PCT7804	ED	0	0	0	0	0	0	0	0	0
PCT7804	TO	0	0	0	0	0	0	0	0	0
PCT7805	MV	0	0	0	0	0	0	0	0	0
PCT7805	ED	0	0	0	0	0	0	0	0	0
PCT7805	TO	0	0	0	0	0	0	0	0	0
PCT7806	MV	0	0	0	0	0	0	0	0	0
PCT7806	ED	0	0	0	0	0	0	0	0	0
PCT7806	TO	0	0	0	0	0	0	0	0	0
PCT7807	MV	0	0	0	0	0	0	0	0	0
PCT7807	ED	0	0	0	0	0	0	0	0	0
PCT7807	TO	0	0	0	0	0	0	0	0	0
PCT7808	MV	0	0	0	0	0	0	0	0	0
PCT7808	ED	0	0	0	0	0	0	0	0	0
PCT7808	TO	0	0	0	0	0	0	0	0	0
PCT7809	MV	0	0	0	0	0	0	0	0	0
PCT7809	ED	0	0	0	0	0	0	0	0	0
PCT7809	TO	0	0	0	0	0	0	0	0	0
PCT7811	MV	0	0	0	0	0	0	0	0	0
PCT7811	ED	0	0	0	0	0	0	0	0	0
PCT7811	TO	0	0	0	0	0	0	0	0	0
PCT7812	MV	0	0	0	0	0	0	0	0	0
PCT7812	ED	0	0	0	0	0	0	0	0	0
PCT7812	TO	0	0	0	0	0	0	0	0	0
PCT7813	MV	0	0	0	0	0	0	0	0	0
PCT7813	ED	0	0	0	0	0	0	0	0	0
PCT7813	TO	0	0	0	0	0	0	0	0	0
PCT7814	MV	0	0	0	0	0	0	0	0	0
PCT7814	ED	0	0	0	0	0	0	0	0	0
PCT7814	TO	0	0	0	0	0	0	0	0	0
PCT7815	MV	0	0	0	0	0	0	0	0	0
PCT7815	ED	0	0	0	0	0	0	0	0	0
PCT7815	TO	0	0	0	0	0	0	0	0	0
PCT7816	MV	0	0	0	0	0	0	0	0	0
PCT7816	ED	0	0	0	0	0	0	0	0	0
PCT7816	TO	0	0	0	0	0	0	0	0	0
PCT7817	MV	0	0	0	0	0	0	0	0	0
PCT7817	ED	0	0	0	0	0	0	0	0	0
PCT7817	TO	0	0	0	0	0	0	0	0	0
PCT7818	MV	0	0	0	0	0	0	0	0	0
PCT7818	ED	0	0	0	0	0	0	0	0	0
PCT7818	TO	0	0	0	0	0	0	0	0	0
PCT7819	MV	0	0	0	0	0	0	0	0	0
PCT7819	ED	0	0	0	0	0	0	0	0	0
PCT7819	TO	0	0	0	0	0	0	0	0	0
PCT7821	MV	0	0	0	0	0	0	0	0	0
PCT7821	ED	0	0	0	0	0	0	0	0	0
PCT7821	TO	0	0	0	0	0	0	0	0	0
PCT7822	MV	0	0	0	0	0	0	0	0	0
PCT7822	ED	0	0	0	0	0	0	0	0	0
PCT7822	TO	0	0	0	0	0	0	0	0	0
PCT7823	MV	0	0	0	0	0	0	0	0	0
PCT7823	ED	0	0	0	0	0	0	0	0	0
PCT7823	TO	0	0	0	0	0	0	0	0	0
PCT7824	MV	0	0	0	0	0	0	0	0	0
PCT7824	ED	0	0	0	0	0	0	0	0	0
PCT7824	TO	0	0	0	0	0	0	0	0	0
PCT7825	MV	0	0	0	0	0	0	0	0	0
PCT7825	ED	0	0	0	0	0	0	0	0	0
PCT7825	TO	0	0	0	0	0	0	0	0	0
PCT7826	MV	0	0	0	0	0	0	0	0	0
PCT7826	ED	0	0	0	0	0	0	0	0	0
PCT7826	TO	0	0	0	0	0	0	0	0	0
PCT7827	MV	0	0	0	0	0	0	0	0	0
PCT7827	ED	0	0	0	0	0	0	0	0	0
PCT7827	TO	0	0	0	0	0	0	0	0	0
PCT7828	MV	0	0	0	0	0	0	0	0	0
PCT7828	ED	0	0	0	0	0	0	0	0	0
PCT7828	TO	0	0	0	0	0	0	0	0	0
PCT7829	MV	0	0	0	0	0	0	0	0	0
PCT7829	ED	0	0	0	0	0	0	0	0	0
PCT7829	TO	0	0	0	0	0	0	0	0	0
PCT7831	MV	0	0	0	0	0	0	0	0	0
PCT7831	ED	0	0	0	0	0	0	0	0	0
PCT7831	TO	0	0	0	0	0	0	0	0	0
PCT7832	MV	0	0	0	0	0	0	0	0	0
PCT7832	ED	0	0	0	0	0	0	0	0	0
PCT7832	TO	0	0	0	0	0	0	0	0	0
PCT7833	MV	0	0	0	0	0	0	0	0	0
PCT7833	ED	0	0	0	0	0	0	0	0	0
PCT7833	TO	0	0	0	0	0	0	0	0	0
PCT7834	MV	0	0	0	0	0	0	0	0	0
PCT7834	ED	0	0	0	0	0	0	0	0	0
PCT7834	TO	0	0	0	0	0	0	0	0	0
PCT7835	MV	0	0	0	0	0	0	0	0	0
PCT7835	ED	0	0	0	0	0	0	0	0	0
PCT7835	TO	0	0	0	0	0	0	0	0	0
PCT7836	MV	0	0	0	0	0	0	0	0	0
PCT7836	ED	0	0	0	0	0	0	0	0	0
PCT7836	TO	0	0	0	0	0	0	0	0	0
PCT7837	MV	0	0	0	0	0	0	0	0	0
PCT7837	ED	0	0	0	0	0	0	0	0	0
PCT7837	TO	0	0	0	0	0	0	0	0	0
PCT7838	MV	0	0	0	0	0	0	0	0	0
PCT7838	ED	0	0	0	0	0	0	0	0	0
PCT7838	TO	0	0	0	0	0	0	0	0	0
PCT7839	MV	0	0	0	0	0	0	0	0	0
PCT7839	ED	0	0	0	0	0	0	0	0	0
PCT7839	TO	0	0	0	0	0	0	0	0	0
PCT7841	MV	0	0	0	0	0	0	0	0	0
PCT7841	ED	0	0	0	0	0	0	0	0	0
PCT7841	TO	0	0	0	0	0	0	0	0	0
PCT7842	MV	0	0	0	0	0	0	0	0	0
PCT7842	ED	0	0	0	0	0	0	0	0	0
PCT7842	TO	0	0	0	0	0	0	0	0	0
PCT7843	MV	0	0	0	0	0	0	0	0	0
PCT7843	ED	0	0	0	0	0	0	0	0	0
PCT7843	TO	0	0	0	0	0	0	0	0	0
PCT7844	MV	0	0	0	0	0	0	0	0	0
PCT7844	ED	0	0	0	0	0	0	0	0	0
PCT7844	TO	0	0	0	0	0	0	0	0	0
PCT7845	MV	0	0	0	0	0	0	0	0	0
PCT7845	ED	0	0	0	0	0	0	0	0	0
PCT7845	TO	0	0	0	0	0	0	0	0	0
PCT7846	MV	0	0	0	0	0	0	0	0	0
PCT7846	ED	0	0	0	0	0	0	0	0	0
PCT7846	TO	0	0	0	0	0	0	0	0	0
PCT7847	MV	0	0	0	0	0	0	0	0	0
PCT7847	ED	0	0	0	0	0	0	0	0	0
PCT7847	TO	0	0	0	0	0	0	0	0	0
PCT7848	MV	0	0	0	0	0	0	0	0	0
PCT7848	ED	0	0	0	0	0	0	0	0	0
PCT7848	TO	0	0	0	0	0	0	0	0	0
PCT7849	MV	0	0	0	0	0	0	0	0	0
PCT7849	ED	0	0	0	0	0	0	0	0	0
PCT7849	TO	0	0	0	0	0	0	0	0	0
PCT7851	MV	0	0	0	0	0	0	0	0	0
PCT7851	ED	0	0	0	0	0	0	0	0	0
PCT7851	TO	0	0	0	0	0	0	0	0	0
PCT7852	MV	0	0	0	0	0	0	0	0	0
PCT7852	ED	0	0	0	0	0	0	0	0	0
PCT7852	TO	0	0	0	0	0	0	0	0	0
PCT7853	MV	0	0	0	0	0	0	0	0	0
PCT7853	ED	0	0	0	0	0	0	0	0	0
PCT7853	TO	0	0	0	0	0	0	0	0	0
PCT7854	MV	0	0	0	0	0	0	0	0	0
PCT7854	ED	0	0	0	0	0	0	0	0	0
PCT7854	TO	0	0	0	0	0	0	0	0	0
PCT7855	MV	0	0	0	0	0	0	0	0	0
PCT7855	ED	0	0	0	0	0	0	0	0	0
PCT7855	TO	0	0	0	0	0	0	0	0	0
PCT7856	MV	0	0	0	0	0	0	0	0	0
PCT7856	ED	0	0	0	0	0	0	0	0	0
PCT7856	TO	0	0	0	0	0	0	0	0	0
PCT7857	MV	0	0	0	0	0	0	0	0	0
PCT7857	ED	0	0	0	0	0	0	0	0	0
PCT7857	TO	0	0	0	0	0	0	0	0	0
PCT7858	MV	0	0	0	0	0	0	0	0	0
PCT7858	ED	0	0	0	0	0	0	0	0	0
PCT7858	TO	0	0	0	0	0	0	0	0	0
PCT7859	MV	0	0	0	0	0	0	0	0	0
PCT7859	ED	0	0	0	0	0	0	0	0	0
PCT7859	TO	0	0	0	0	0	0	0	0	0
PCT7861	MV	0	0	0	0	0	0	0	0	0
PCT7861	ED	0	0	0	0	0	0	0	0	0
PCT7861	TO	0	0	0	0	0	0	0	0	0
PCT7862	MV	0	0	0	0	0	0	0	0	0
PCT7862	ED	0	0	0	0	0	0	0	0	0
PCT7862	TO	0	0	0	0	0	0	0	0	0
PCT7863	MV	0	0	0	0	0	0	0	0	0
PCT7863	ED	0	0	0	0	0	0	0	0	0
PCT7863	TO	0	0	0	0	0	0	0	0	0
PCT7864	MV	0	0	0	0	0	0	0	0	0
PCT7864	ED	0	0	0	0	0	0	0	0	0
PCT7864	TO	0	0	0	0	0	0	0	0	0
PCT7865	MV	0	0	0	0	0	0	0	0	0
PCT7865	ED	0	0	0	0	0	0	0	0	0
PCT7865	TO	0	0	0	0	0	0	0	0	0
PCT7866	MV	0	0	0	0	0	0	0	0	0
PCT7866	ED	0	0	0	0	0	0	0	0	0
PCT7866	TO	0	0	0	0	0	0	0	0	0
PCT7867	MV	0	0	0	0	0	0	0	0	0
PCT7867	ED	0	0	0	0	0	0	0	0	0
PCT7867	TO	0	0	0	0	0	0	0	0	0
PCT7868	MV	0	0	0	0	0	0	0	0	0
PCT7868	ED	0	0	0	0	0	0	0	0	0
PCT7868	TO	0	0	0	0	0	0	0	0	0
PCT7869	MV	0	0	0	0	0	0	0	0	0
PCT7869	ED	0	0	0	0	0	0	0	0	0
PCT7869	TO	0	0	0	0	0	0	0	0	0
PCT7871	MV	0	0	0	0	0	0	0	0	0
PCT7871	ED	0	0	0	0	0	0	0	0	0
PCT7871	TO	0	0	0	0	0	0	0	0	0
PCT7872	MV	0	0	0	0	0	0	0	0	0
PCT7872	ED	0	0	0	0	0	0	0	0	0
PCT7872	TO	0	0	0	0	0	0	0	0	0
PCT7873	MV	0	0	0	0	0	0	0	0	0
PCT7873	ED	0	0	0	0	0	0	0	0	0
PCT7873	TO	0	0	0	0	0	0	0	0	0
PCT7874	MV	0	0	0	0	0	0	0	0	0
PCT7874	ED	0	0	0	0	0	0	0	0	0
PCT7874	TO	0	0	0	0	0	0	0	0	0
PCT7875	MV	0	0	0	0	0	0	0	0	0
PCT7875	ED	0	0	0	0	0	0	0	0	0
PCT7875	TO	0	0	0	0	0	0	0	0	0
PCT7876	MV	0	0	0	0	0	0	0	0	0
PCT7876	ED	0	0	0	0	0	0	0	0	0
PCT7876	TO	0	0	0	0	0	0	0	0	0
PCT7901	MV	0	0	0	0	0	0	0	0	0
PCT7901	ED	0	0	0	0	0	0	0	0	0
PCT7901	TO	0	0	0	0	0	0	0	0	0
PCT7902	MV	0	0	0	0	0	0	0	0	0
PCT7902	ED	0	0	0	0	0	0	0	0	0
PCT7902	TO	0	0	0	0	0	0	0	0	0
PCT7903	MV	0	0	0	0	0	0	0	0	0
PCT7903	ED	0	0	0	0	0	0	0	0	0
PCT7903	TO	0	0	0	0	0	0	0	0	0
PCT7904	MV	0	0	0	0	0	0	0	0	0
PCT7904	ED	0	0	0	0	0	0	0	0	0
PCT7904	TO	0	0	0	0	0	0	0	0	0
PCT7905	MV	0	0	0	0	0	0	0	0	0
PCT7905	ED	0	0	0	0	0	0	0	0	0
PCT7905	TO	0	0	0	0	0	0	0	0	0
PCT7906	MV	0	0	0	0	0	0	0	0	0
PCT7906	ED	0	0	0	0	0	0	0	0	0
PCT7906	TO	0	0	0	0	0	0	0	0	0
PCT7907	MV	0	0	0	0	0	0	0	0	0
PCT7907	ED	0	0	0	0	0	0	0	0	0
PCT7907	TO	0	0	0	0	0	0	0	0	0
PCT7908	MV	0	0	0	0	0	0	0	0	0
PCT7908	ED	0	0	0	0	0	0	0	0	0
PCT7908	TO	0	0	0	0	0	0	0	0	0
PCT7909	MV	0	0	0	0	0	0	0	0	0
PCT7909	ED	0	0	0	0	0	0	0	0	0
PCT7909	TO	0	0	0	0	0	0	0	0	0
PCT7911	MV	0	0	0	0	0	0	0	0	0
PCT7911	ED	0	0	0	0	0	0	0	0	0
PCT7911	TO	0	0	0	0	0	0	0	0	0
PCT7912	MV	0	0	0	0	0	0	0	0	0
PCT7912	ED	0	0	0	0	0	0	0	0	0
PCT7912	TO	0	0	0	0	0	0	0	0	0
PCT7913	MV	0	0	0	0	0	0	0	0	0
PCT7913	ED	0	0	0	0	0	0	0	0	0
PCT7913	TO	0	0	0	0	0	0	0	0	0
PCT7914	MV	0	0	0	0	0	0	0	0	0
PCT7914	ED	0	0	0	0	0	0	0	0	0
PCT7914	TO	0	0	0	0	0	0	0	0	0
PCT7915	MV	0	0	0	0	0	0	0	0	0
PCT7915	ED	0	0	0	0	0	0	0	0	0
PCT7915	TO	0	0	0	0	0	0	0	0	0
PCT7916	MV	0	0	0	0	0	0	0	0	0
PCT7916	ED	0	0	0	0	0	0	0	0	0
PCT7916	TO	0	0	0	0	0	0	0	0	0
PCT7917	MV	0	0	0	0	0	0	0	0	0
PCT7917	ED	0	0	0	0	0	0	0	0	0
PCT7917	TO	0	0	0	0	0	0	0	0	0
PCT7918	MV	0	0	0	0	0	0	0	0	0
PCT7918	ED	0	0	0	0	0	0	0	0	0
PCT7918	TO	0	0	0	0	0	0	0	0	0
PCT7919	MV	0	0	0	0	0	0	0	0	0
PCT7919	ED	0	0	0	0	0	0	0	0	0
PCT7919	TO	0	0	0	0	0	0	0	0	0
PCT7921	MV	0	0	0	0	0	0	0	0	0
PCT7921	ED	0	0	0	0	0	0	0	0	0
PCT7921	TO	0	0	0	0	0	0	0	0	0
PCT7922	MV	0	0	0	0	0	0	0	0	0
PCT7922	ED	0	0	0	0	0	0	0	0	0
PCT7922	TO	0	0	0	0	0	0	0	0	0
PCT7923	MV	0	0	0	0	0	0	0	0	0
PCT7923	ED	0	0	0	0	0	0	0	0	0
PCT7923	TO	0	0	0	0	0	0	0	0	0
PCT7924	MV	0	0	0	0	0	0	0	0	0
PCT7924	ED	0	0	0	0	0	0	0	0	0
PCT7924	TO	0	0	0	0	0	0	0	0	0
PCT7925	MV	0	0	0	0	0	0	0	0	0
PCT7925	ED	0	0	0	0	0	0	0	0	0
PCT7925	TO	0	0	0	0	0	0	0	0	0
PCT7926	MV	0	0	0	0	0	0	0	0	0
PCT7926	ED	0	0	0	0	0	0	0	0	0
PCT7926	TO	0	0	0	0	0	0	0	0	0
PCT7927	MV	0	0	0	0	0	0	0	0	0
PCT7927	ED	0	0	0	0	0	0	0	0	0
PCT7927	TO	0	0	0	0	0	0	0	0	0
PCT7928	MV	0	0	0	0	0	0	0	0	0
PCT7928	ED	0	0	0	0	0	0	0	0	0
PCT7928	TO	0	0	0	0	0	0	0	0	0
PCT7929	MV	0	0	0	0	0	0	0	0	0
PCT7929	ED	0	0	0	0	0	0	0	0	0
PCT7929	TO	0	0	0	0	0	0	0	0	0
PCT7931	MV	0	0	0	0	0	0	0	0	0
PCT7931	ED	0	0	0	0	0	0	0	0	0
PCT7931	TO	0	0	0	0	0	0	0	0	0
PCT7932	MV	0	0	0	0	0	0	0	0	0
PCT7932	ED	0	0	0	0	0	0	0	0	0
PCT7932	TO	0	0	0	0	0	0	0	0	0
PCT7933	MV	0	0	0	0	0	0	0	0	0
PCT7933	ED	0	0	0	0	0	0	0	0	0
PCT7933	TO	0	0	0	0	0	0	0	0	0
PCT7934	MV	0	0	0	0	0	0	0	0	0
PCT7934	ED	0	0	0	0	0	0	0	0	0
PCT7934	TO	0	0	0	0	0	0	0	0	0
PCT7935	MV	0	0	0	0	0	0	0	0	0
PCT7935	ED	0	0	0	0	0	0	0	0	0
PCT7935	TO	0	0	0	0	0	0	0	0	0
PCT7936	MV	0	0	0	0	0	0	0	0	0
PCT7936	ED	0	0	0	0	0	0	0	0	0
PCT7936	TO	0	0	0	0	0	0	0	0	0
PCT7937	MV	0	0	0	0	0	0	0	0	0
PCT7937	ED	0	0	0	0	0	0	0	0	0
PCT7937	TO	0	0	0	0	0	0	0	0	0
PCT7938	MV	0	0	0	0	0	0	0	0	0
PCT7938	ED	0	0	0	0	0	0	0	0	0
PCT7938	TO	0	0	0	0	0	0	0	0	0
PCT7939	MV	0	0	0	0	0	0	0	0	0
PCT7939	ED	0	0	0	0	0	0	0	0	0
PCT7939	TO	0	0	0	0	0	0	0	0	0
PCT7941	MV	0	0	0	0	0	0	0	0	0
PCT7941	ED	0	0	0	0	0	0	0	0	0
PCT7941	TO	0	0	0	0	0	0	0	0	0
PCT7942	MV	0	0	0	0	0	0	0	0	0
PCT7942	ED	0	0	0	0	0	0	0	0	0
PCT7942	TO	0	0	0	0	0	0	0	0	0
PCT7943	MV	0	0	0	0	0	0	0	0	0
PCT7943	ED	0	0	0	0	0	0	0	0	0
PCT7943	TO	0	0	0	0	0	0	0	0	0
PCT7944	MV	0	0	0	0	0	0	0	0	0
PCT7944	ED	0	0	0	0	0	0	0	0	0
