area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	13:JULIÁN CASTRO	14:MICHAEL A. ELLINGER	15:ELIZABETH WARREN	16:MARIANNE WILLIAMSON	17:ANDREW YANG	18:ROQUE "ROCKY" DE LA FUENTE III	19:JOHN K. DELANEY	20:AMY KLOBUCHAR	21:BERNIE SANDERS	22:JOE SESTAK	23:TOM STEYER	24:DEVAL PATRICK	25:MICHAEL BENNET	26:MICHAEL R. BLOOMBERG	27:MOSIE BOYD	28:CORY BOOKER	29:PETE BUTTIGIEG	30:JOSEPH R. BIDEN	31:TULSI GABBARD	32:MARK STEWART GREENSTEIN	178:NAKIA L. ANTHONY	179:DAPHNE DENISE BRADFORD	180:WILLIE FELIX CARTER	181:MICHAEL DENAME	182:JEFFREY H. DROBMAN	183:ROBERT JORDAN	184:HEATHER MARIE STAGG
PCT7205	ED	148	121	0	0	0	121	0	0	0	20	0	0	0	0	0	23	0	0	0	0	18	0	0	0	60	0	0	0	0	0	0	0	0	0
PCT7205	TO	871	220	0	0	0	220	0	0	0	36	1	2	0	0	4	36	0	2	0	0	47	0	0	20	72	0	0	0	0	0	0	0	0	0
PCT7206	MV	298	30	0	0	0	30	0	0	0	7	0	1	0	0	2	6	0	0	0	0	7	0	0	6	1	0	0	0	0	0	0	0	0	0
PCT7206	ED	79	70	0	0	0	70	0	0	1	15	0	0	0	0	0	15	0	0	0	0	9	0	0	0	30	0	0	0	0	0	0	0	0	0
PCT7206	TO	377	100	0	0	0	100	0	0	1	22	0	1	0	0	2	21	0	0	0	0	16	0	0	6	31	0	0	0	0	0	0	0	0	0
PCT7207	MV	742	80	0	1	1	78	0	0	0	18	0	2	0	0	5	14	0	1	0	0	21	0	1	11	3	2	0	0	0	0	0	0	0	0
PCT7207	ED	125	105	0	0	1	104	0	0	0	23	1	0	0	0	0	33	0	0	0	0	9	0	0	1	36	1	0	0	0	0	0	0	0	0
PCT7207	TO	867	185	0	1	2	182	0	0	0	41	1	2	0	0	5	47	0	1	0	0	30	0	1	12	39	3	0	0	0	0	0	0	0	0
PCT7208	MV	491	63	0	0	0	63	0	0	0	5	0	1	1	0	5	12	0	0	0	0	22	0	0	10	7	0	0	0	0	0	0	0	0	0
PCT7208	ED	79	58	0	0	1	57	0	0	0	13	0	0	0	0	0	21	0	0	0	0	4	0	0	0	19	0	0	0	0	0	0	0	0	0
PCT7208	TO	570	121	0	0	1	120	0	0	0	18	0	1	1	0	5	33	0	0	0	0	26	0	0	10	26	0	0	0	0	0	0	0	0	0
PCT7209	MV	595	144	0	0	1	143	0	0	0	21	0	2	0	0	20	17	0	2	0	0	50	0	0	16	15	0	0	0	0	0	0	0	0	0
PCT7209	ED	52	59	0	0	0	59	0	0	0	8	0	1	0	0	0	12	0	0	0	0	12	0	0	0	26	0	0	0	0	0	0	0	0	0
PCT7209	TO	647	203	0	0	1	202	0	0	0	29	0	3	0	0	20	29	0	2	0	0	62	0	0	16	41	0	0	0	0	0	0	0	0	0
PCT7301	MV	810	93	0	1	1	91	0	0	0	13	0	4	0	0	3	31	0	4	0	0	13	0	0	10	13	0	0	0	0	0	0	0	0	0
PCT7301	ED	204	106	0	0	4	102	0	0	0	15	0	1	0	0	0	50	0	1	0	0	5	0	0	0	29	1	0	0	0	0	0	0	0	0
PCT7301	TO	1014	199	0	1	5	193	0	0	0	28	0	5	0	0	3	81	0	5	0	0	18	0	0	10	42	1	0	0	0	0	0	0	0	0
PCT7302	MV	713	128	0	0	3	125	0	0	0	13	0	4	0	0	7	24	0	4	0	0	36	0	1	14	21	1	0	0	0	0	0	0	0	0
PCT7302	ED	136	103	0	0	1	102	0	0	0	18	0	0	0	0	0	22	0	0	0	0	13	0	0	1	48	0	0	0	0	0	0	0	0	0
PCT7302	TO	849	231	0	0	4	227	0	0	0	31	0	4	0	0	7	46	0	4	0	0	49	0	1	15	69	1	0	0	0	0	0	0	0	0
PCT7303	MV	864	111	0	0	1	110	0	0	0	21	0	0	0	0	3	31	0	3	0	0	27	0	0	14	11	0	0	0	0	0	0	0	0	0
PCT7303	ED	204	127	0	0	0	127	0	0	0	46	0	0	0	0	0	36	0	1	0	1	7	0	0	0	35	1	0	0	0	0	0	0	0	0
PCT7303	TO	1068	238	0	0	1	237	0	0	0	67	0	0	0	0	3	67	0	4	0	1	34	0	0	14	46	1	0	0	0	0	0	0	0	0
PCT7304	MV	802	100	0	0	3	97	0	0	0	22	0	6	0	0	3	23	0	2	0	0	14	0	1	13	12	1	0	0	0	0	0	0	0	0
PCT7304	ED	199	157	0	0	0	157	0	0	0	42	0	0	0	0	1	37	0	0	0	0	17	0	0	1	59	0	0	0	0	0	0	0	0	0
PCT7304	TO	1001	257	0	0	3	254	0	0	0	64	0	6	0	0	4	60	0	2	0	0	31	0	1	14	71	1	0	0	0	0	0	0	0	0
PCT7305	MV	710	116	0	0	1	115	0	0	0	18	0	0	0	0	10	23	0	3	0	2	28	0	0	20	11	0	0	0	0	0	0	0	0	0
PCT7305	ED	157	124	0	0	0	124	0	0	0	23	0	0	0	0	0	30	0	0	0	0	21	0	0	0	49	1	0	0	0	0	0	0	0	0
PCT7305	TO	867	240	0	0	1	239	0	0	0	41	0	0	0	0	10	53	0	3	0	2	49	0	0	20	60	1	0	0	0	0	0	0	0	0
PCT7306	MV	800	95	0	0	0	95	0	0	0	12	1	3	0	0	6	25	0	2	0	0	26	0	0	15	5	0	0	0	0	0	0	0	0	0
PCT7306	ED	244	144	0	0	0	144	0	0	0	34	0	2	0	0	0	51	0	1	0	0	15	0	0	0	41	0	0	0	0	0	0	0	0	0
PCT7306	TO	1044	239	0	0	0	239	0	0	0	46	1	5	0	0	6	76	0	3	0	0	41	0	0	15	46	0	0	0	0	0	0	0	0	0
PCT7307	MV	604	70	0	0	1	69	0	0	0	15	0	2	0	0	5	22	0	3	0	0	11	0	0	9	1	1	0	0	0	0	0	0	0	0
PCT7307	ED	170	93	0	0	0	93	0	0	0	19	0	1	0	0	0	29	0	0	0	0	9	0	0	0	35	0	0	0	0	0	0	0	0	0
PCT7307	TO	774	163	0	0	1	162	0	0	0	34	0	3	0	0	5	51	0	3	0	0	20	0	0	9	36	1	0	0	0	0	0	0	0	0
PCT7308	MV	516	87	0	0	2	85	0	0	0	15	0	1	0	0	7	24	0	0	0	0	22	0	0	11	5	0	0	0	0	0	0	0	0	0
PCT7308	ED	109	117	0	0	0	117	0	0	0	30	0	0	0	0	0	28	0	0	0	0	14	0	0	0	45	0	0	0	0	0	0	0	0	0
PCT7308	TO	625	204	0	0	2	202	0	0	0	45	0	1	0	0	7	52	0	0	0	0	36	0	0	11	50	0	0	0	0	0	0	0	0	0
PCT7309	MV	690	86	0	0	0	86	0	0	0	13	0	2	0	0	7	18	0	2	0	0	22	0	2	9	10	1	0	0	0	0	0	0	0	0
PCT7309	ED	168	149	0	0	3	146	0	0	0	37	0	0	0	0	0	38	0	1	0	0	10	0	0	1	57	2	0	0	0	0	0	0	0	0
PCT7309	TO	858	235	0	0	3	232	0	0	0	50	0	2	0	0	7	56	0	3	0	0	32	0	2	10	67	3	0	0	0	0	0	0	0	0
PCT7311	MV	698	89	0	0	0	89	0	0	0	13	0	0	0	0	5	21	0	0	0	0	23	0	0	13	13	1	0	0	0	0	0	0	0	0
PCT7311	ED	208	164	0	0	0	164	0	0	0	34	0	0	0	0	1	41	0	1	0	0	22	0	0	0	65	0	0	0	0	0	0	0	0	0
PCT7311	TO	906	253	0	0	0	253	0	0	0	47	0	0	0	0	6	62	0	1	0	0	45	0	0	13	78	1	0	0	0	0	0	0	0	0
PCT7312	MV	697	113	0	2	0	111	0	0	0	16	0	0	0	0	1	18	0	2	0	0	52	0	0	13	9	0	0	0	0	0	0	0	0	0
PCT7312	ED	113	106	0	0	0	106	0	0	0	16	0	0	0	0	0	22	0	0	0	1	14	0	0	0	52	1	0	0	0	0	0	0	0	0
PCT7312	TO	810	219	0	2	0	217	0	0	0	32	0	0	0	0	1	40	0	2	0	1	66	0	0	13	61	1	0	0	0	0	0	0	0	0
PCT7313	MV	818	117	0	0	1	116	0	0	0	13	0	8	0	0	1	25	0	1	0	0	41	0	0	14	13	0	0	0	0	0	0	0	0	0
PCT7313	ED	185	111	0	0	0	111	1	0	0	23	0	0	0	0	0	30	0	0	0	0	15	0	0	0	42	0	0	0	0	0	0	0	0	0
PCT7313	TO	1003	228	0	0	1	227	1	0	0	36	0	8	0	0	1	55	0	1	0	0	56	0	0	14	55	0	0	0	0	0	0	0	0	0
PCT7314	MV	612	75	0	0	1	74	0	0	1	8	0	8	0	0	2	24	0	0	0	0	8	0	0	7	16	0	0	0	0	0	0	0	0	0
PCT7314	ED	147	48	0	0	0	48	0	0	0	8	0	0	0	0	0	19	0	0	0	1	7	0	0	0	13	0	0	0	0	0	0	0	0	0
PCT7314	TO	759	123	0	0	1	122	0	0	1	16	0	8	0	0	2	43	0	0	0	1	15	0	0	7	29	0	0	0	0	0	0	0	0	0
PCT7315	MV	568	59	0	0	0	59	0	0	0	8	0	2	0	0	3	24	0	1	0	0	7	0	0	7	7	0	0	0	0	0	0	0	0	0
PCT7315	ED	197	106	0	0	0	106	0	0	0	26	0	2	0	0	0	38	0	1	0	0	14	0	0	1	24	0	0	0	0	0	0	0	0	0
PCT7315	TO	765	165	0	0	0	165	0	0	0	34	0	4	0	0	3	62	0	2	0	0	21	0	0	8	31	0	0	0	0	0	0	0	0	0
PCT7316	MV	654	81	0	0	1	80	0	0	0	6	0	5	0	0	1	40	0	2	0	0	11	0	0	9	6	0	0	0	0	0	0	0	0	0
PCT7316	ED	178	93	0	0	0	93	0	0	0	23	0	1	0	0	0	29	0	0	0	0	6	0	0	0	33	1	0	0	0	0	0	0	0	0
PCT7316	TO	832	174	0	0	1	173	0	0	0	29	0	6	0	0	1	69	0	2	0	0	17	0	0	9	39	1	0	0	0	0	0	0	0	0
PCT7317	MV	744	105	0	0	0	105	0	0	0	16	0	4	0	0	7	24	0	0	0	1	28	0	0	10	15	0	0	0	0	0	0	0	0	0
PCT7317	ED	146	102	0	0	0	102	0	0	0	15	0	0	0	0	1	38	0	0	0	0	11	0	0	1	34	2	0	0	0	0	0	0	0	0
PCT7317	TO	890	207	0	0	0	207	0	0	0	31	0	4	0	0	8	62	0	0	0	1	39	0	0	11	49	2	0	0	0	0	0	0	0	0
PCT7318	MV	604	96	0	1	1	94	0	0	0	12	2	5	0	0	8	25	0	1	2	0	10	0	0	12	17	0	0	0	0	0	0	0	0	0
PCT7318	ED	119	96	0	0	0	96	0	0	0	21	0	0	0	0	0	27	0	0	0	0	8	0	0	0	40	0	0	0	0	0	0	0	0	0
PCT7318	TO	723	192	0	1	1	190	0	0	0	33	2	5	0	0	8	52	0	1	2	0	18	0	0	12	57	0	0	0	0	0	0	0	0	0
PCT7319	MV	858	75	0	0	0	75	0	0	0	19	0	3	0	0	3	18	0	3	0	0	19	0	0	5	4	1	0	0	0	0	0	0	0	0
PCT7319	ED	191	105	0	0	0	105	0	0	0	27	0	0	0	0	0	28	0	0	0	0	11	0	0	0	39	0	0	0	0	0	0	0	0	0
PCT7319	TO	1049	180	0	0	0	180	0	0	0	46	0	3	0	0	3	46	0	3	0	0	30	0	0	5	43	1	0	0	0	0	0	0	0	0
PCT7321	MV	557	59	0	0	3	56	0	0	0	11	0	6	0	0	2	14	0	0	0	0	8	0	0	7	8	0	0	0	0	0	0	0	0	0
PCT7321	ED	102	60	0	1	1	58	0	0	0	8	0	1	0	0	0	21	0	0	0	0	6	0	0	0	22	0	0	0	0	0	0	0	0	0
PCT7321	TO	659	119	0	1	4	114	0	0	0	19	0	7	0	0	2	35	0	0	0	0	14	0	0	7	30	0	0	0	0	0	0	0	0	0
PCT7322	MV	740	82	0	3	4	75	0	0	0	2	0	18	0	0	0	30	0	0	0	0	8	0	0	2	15	0	0	0	0	0	0	0	0	0
PCT7322	ED	148	22	0	1	1	20	0	0	0	3	0	0	0	0	0	10	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0
PCT7322	TO	888	104	0	4	5	95	0	0	0	5	0	18	0	0	0	40	0	0	0	0	11	0	0	2	19	0	0	0	0	0	0	0	0	0
PCT7323	MV	788	102	0	0	1	101	0	0	0	17	1	4	0	0	6	25	0	2	0	1	25	0	0	14	6	0	0	0	0	0	0	0	0	0
PCT7323	ED	168	118	0	0	0	118	0	0	0	29	0	0	0	0	1	38	0	0	0	0	13	0	0	0	37	0	0	0	0	0	0	0	0	0
PCT7323	TO	956	220	0	0	1	219	0	0	0	46	1	4	0	0	7	63	0	2	0	1	38	0	0	14	43	0	0	0	0	0	0	0	0	0
PCT7324	MV	585	64	0	0	0	64	0	0	0	10	0	2	0	0	0	22	0	0	0	0	16	0	0	7	7	0	0	0	0	0	0	0	0	0
PCT7324	ED	152	78	0	0	0	78	0	0	0	17	0	1	0	0	0	25	0	0	0	0	8	0	0	0	27	0	0	0	0	0	0	0	0	0
PCT7324	TO	737	142	0	0	0	142	0	0	0	27	0	3	0	0	0	47	0	0	0	0	24	0	0	7	34	0	0	0	0	0	0	0	0	0
PCT7325	MV	712	94	0	0	0	94	0	0	0	20	0	2	0	0	7	32	0	1	0	1	12	0	0	9	9	1	0	0	0	0	0	0	0	0
PCT7325	ED	174	113	0	0	0	113	0	0	0	27	0	0	0	0	0	36	0	0	0	0	12	0	0	0	38	0	0	0	0	0	0	0	0	0
PCT7325	TO	886	207	0	0	0	207	0	0	0	47	0	2	0	0	7	68	0	1	0	1	24	0	0	9	47	1	0	0	0	0	0	0	0	0
PCT7326	MV	684	66	0	0	0	66	0	0	0	9	0	4	0	0	4	17	0	0	0	0	13	0	0	10	9	0	0	0	0	0	0	0	0	0
PCT7326	ED	175	107	0	0	0	107	0	1	0	26	0	2	0	0	0	35	0	0	0	0	10	0	0	1	32	0	0	0	0	0	0	0	0	0
PCT7326	TO	859	173	0	0	0	173	0	1	0	35	0	6	0	0	4	52	0	0	0	0	23	0	0	11	41	0	0	0	0	0	0	0	0	0
PCT7327	MV	561	67	0	0	0	67	0	0	0	2	0	9	0	0	2	30	0	1	0	0	12	0	0	3	8	0	0	0	0	0	0	0	0	0
PCT7327	ED	126	33	0	0	1	32	0	0	0	5	0	1	0	0	0	14	0	0	0	0	3	0	0	0	9	0	0	0	0	0	0	0	0	0
PCT7327	TO	687	100	0	0	1	99	0	0	0	7	0	10	0	0	2	44	0	1	0	0	15	0	0	3	17	0	0	0	0	0	0	0	0	0
PCT7328	MV	829	98	0	1	5	92	0	0	0	6	0	10	1	0	1	27	1	3	0	0	15	2	0	4	19	3	0	0	0	0	0	0	0	0
PCT7328	ED	173	39	0	0	1	38	0	0	0	5	0	0	0	0	1	18	0	0	0	0	3	0	0	1	10	0	0	0	0	0	0	0	0	0
PCT7328	TO	1002	137	0	1	6	130	0	0	0	11	0	10	1	0	2	45	1	3	0	0	18	2	0	5	29	3	0	0	0	0	0	0	0	0
PCT7329	MV	552	72	0	0	2	70	0	0	0	8	0	3	0	0	3	9	0	2	0	1	27	0	0	14	3	0	0	0	0	0	0	0	0	0
PCT7329	ED	99	49	0	0	0	49	0	0	0	9	0	0	0	0	0	20	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0
PCT7329	TO	651	121	0	0	2	119	0	0	0	17	0	3	0	0	3	29	0	2	0	1	37	0	0	14	13	0	0	0	0	0	0	0	0	0
PCT7331	MV	710	118	0	0	0	118	0	0	0	19	0	1	0	0	9	19	0	1	0	0	40	0	0	13	15	0	1	0	0	0	0	0	0	0
PCT7331	ED	160	107	0	0	1	106	0	0	0	16	0	0	0	0	0	25	0	0	0	0	20	0	0	0	44	1	0	0	0	0	0	0	0	0
PCT7331	TO	870	225	0	0	1	224	0	0	0	35	0	1	0	0	9	44	0	1	0	0	60	0	0	13	59	1	1	0	0	0	0	0	0	0
PCT7332	MV	652	67	0	1	1	65	0	0	0	15	0	2	0	0	1	19	0	1	0	0	11	0	0	9	5	1	1	0	0	0	0	0	0	0
PCT7332	ED	138	106	0	0	0	106	1	0	0	25	0	0	0	0	0	41	0	1	0	0	8	0	0	0	30	0	0	0	0	0	0	0	0	0
PCT7332	TO	790	173	0	1	1	171	1	0	0	40	0	2	0	0	1	60	0	2	0	0	19	0	0	9	35	1	1	0	0	0	0	0	0	0
PCT7333	MV	821	111	0	0	0	111	0	0	0	28	0	2	0	0	9	27	0	0	0	0	17	0	0	22	6	0	0	0	0	0	0	0	0	0
PCT7333	ED	194	155	0	0	0	155	0	1	0	48	0	0	1	0	0	44	0	0	0	0	11	0	0	1	49	0	0	0	0	0	0	0	0	0
PCT7333	TO	1015	266	0	0	0	266	0	1	0	76	0	2	1	0	9	71	0	0	0	0	28	0	0	23	55	0	0	0	0	0	0	0	0	0
PCT7334	MV	684	94	0	0	0	94	0	0	0	23	0	5	0	0	1	37	0	1	0	0	15	0	0	5	7	0	0	0	0	0	0	0	0	0
PCT7334	ED	135	94	0	0	0	94	0	0	0	31	0	1	0	0	0	39	0	0	0	0	3	0	0	1	19	0	0	0	0	0	0	0	0	0
PCT7334	TO	819	188	0	0	0	188	0	0	0	54	0	6	0	0	1	76	0	1	0	0	18	0	0	6	26	0	0	0	0	0	0	0	0	0
PCT7335	MV	786	97	0	0	0	97	0	0	0	13	0	0	0	0	8	20	0	4	0	0	27	0	0	14	11	0	0	0	0	0	0	0	0	0
PCT7335	ED	148	135	0	0	0	135	0	0	0	24	0	0	0	0	1	42	0	0	0	0	9	0	0	1	58	0	0	0	0	0	0	0	0	0
PCT7335	TO	934	232	0	0	0	232	0	0	0	37	0	0	0	0	9	62	0	4	0	0	36	0	0	15	69	0	0	0	0	0	0	0	0	0
PCT7336	MV	779	99	0	0	0	99	0	0	0	15	0	3	0	0	6	20	0	1	0	0	29	0	0	16	8	1	0	0	0	0	0	0	0	0
PCT7336	ED	175	122	0	0	0	122	0	0	0	25	0	1	0	0	0	41	0	0	0	0	15	0	0	1	39	0	0	0	0	0	0	0	0	0
PCT7336	TO	954	221	0	0	0	221	0	0	0	40	0	4	0	0	6	61	0	1	0	0	44	0	0	17	47	1	0	0	0	0	0	0	0	0
PCT7337	MV	772	122	0	0	2	120	0	1	0	12	0	2	0	0	1	27	1	4	0	0	48	0	0	14	9	1	0	0	0	0	0	0	0	0
PCT7337	ED	125	77	0	0	0	77	0	0	0	12	0	1	0	0	0	20	0	0	0	0	11	0	0	0	33	0	0	0	0	0	0	0	0	0
PCT7337	TO	897	199	0	0	2	197	0	1	0	24	0	3	0	0	1	47	1	4	0	0	59	0	0	14	42	1	0	0	0	0	0	0	0	0
PCT7338	MV	768	106	0	0	2	104	0	0	0	13	1	4	0	0	2	28	0	2	0	0	28	0	0	8	16	2	0	0	0	0	0	0	0	0
PCT7338	ED	127	61	0	0	1	60	0	1	0	10	0	0	0	0	0	30	0	0	0	0	2	0	0	0	16	1	0	0	0	0	0	0	0	0
PCT7338	TO	895	167	0	0	3	164	0	1	0	23	1	4	0	0	2	58	0	2	0	0	30	0	0	8	32	3	0	0	0	0	0	0	0	0
PCT7339	MV	603	87	0	0	0	87	0	0	0	7	0	6	0	0	3	27	0	1	0	0	17	0	1	13	12	0	0	0	0	0	0	0	0	0
PCT7339	ED	152	80	0	0	0	80	0	0	0	24	0	0	0	0	0	34	0	0	0	0	4	0	0	0	17	1	0	0	0	0	0	0	0	0
PCT7339	TO	755	167	0	0	0	167	0	0	0	31	0	6	0	0	3	61	0	1	0	0	21	0	1	13	29	1	0	0	0	0	0	0	0	0
PCT7341	MV	673	77	0	0	1	76	0	0	0	11	0	1	0	0	1	30	0	3	0	0	9	0	0	9	11	1	0	0	0	0	0	0	0	0
PCT7341	ED	180	124	0	0	1	123	1	0	0	19	0	0	0	0	0	52	0	0	0	0	11	0	0	0	39	1	0	0	0	0	0	0	0	0
PCT7341	TO	853	201	0	0	2	199	1	0	0	30	0	1	0	0	1	82	0	3	0	0	20	0	0	9	50	2	0	0	0	0	0	0	0	0
PCT7342	MV	672	100	0	0	1	99	0	0	0	17	0	0	0	0	1	25	0	1	0	1	24	0	0	20	10	0	0	0	0	0	0	0	0	0
PCT7342	ED	232	178	0	1	0	177	0	0	1	50	0	0	0	0	1	57	0	0	0	0	9	0	0	3	54	2	0	0	0	0	0	0	0	0
PCT7342	TO	904	278	0	1	1	276	0	0	1	67	0	0	0	0	2	82	0	1	0	1	33	0	0	23	64	2	0	0	0	0	0	0	0	0
PCT7343	MV	553	76	0	1	1	74	0	2	0	16	0	1	0	0	2	24	0	2	0	0	7	0	0	11	9	0	0	0	0	0	0	0	0	0
PCT7343	ED	151	112	0	0	0	112	0	0	0	22	0	0	0	0	0	49	0	0	0	0	4	0	0	0	37	0	0	0	0	0	0	0	0	0
PCT7343	TO	704	188	0	1	1	186	0	2	0	38	0	1	0	0	2	73	0	2	0	0	11	0	0	11	46	0	0	0	0	0	0	0	0	0
PCT7344	MV	862	122	0	0	1	121	0	0	0	17	0	2	0	0	4	49	0	1	1	0	24	0	0	14	9	0	0	0	0	0	0	0	0	0
PCT7344	ED	202	147	0	1	0	146	0	0	0	43	1	2	0	0	0	55	0	0	0	0	5	0	0	0	40	0	0	0	0	0	0	0	0	0
PCT7344	TO	1064	269	0	1	1	267	0	0	0	60	1	4	0	0	4	104	0	1	1	0	29	0	0	14	49	0	0	0	0	0	0	0	0	0
PCT7345	MV	900	134	0	0	0	134	0	0	0	26	0	2	0	0	7	48	0	0	0	0	19	0	0	20	10	2	0	0	0	0	0	0	0	0
PCT7345	ED	214	162	0	0	1	161	0	0	0	47	0	1	0	0	0	60	0	0	0	0	9	0	0	0	43	1	0	0	0	0	0	0	0	0
PCT7345	TO	1114	296	0	0	1	295	0	0	0	73	0	3	0	0	7	108	0	0	0	0	28	0	0	20	53	3	0	0	0	0	0	0	0	0
PCT7346	MV	677	93	0	0	2	91	0	0	0	12	0	0	0	0	4	32	0	5	0	0	7	0	0	22	9	0	0	0	0	0	0	0	0	0
PCT7346	ED	212	111	0	0	0	111	0	0	0	32	0	1	0	0	0	38	0	0	0	0	10	0	0	1	28	1	0	0	0	0	0	0	0	0
PCT7346	TO	889	204	0	0	2	202	0	0	0	44	0	1	0	0	4	70	0	5	0	0	17	0	0	23	37	1	0	0	0	0	0	0	0	0
PCT7347	MV	827	130	0	0	1	129	0	0	0	31	0	3	0	0	5	39	0	2	0	0	15	0	1	20	13	0	0	0	0	0	0	0	0	0
PCT7347	ED	176	93	0	0	0	93	1	0	0	16	0	0	0	0	0	40	0	0	0	0	6	0	0	0	28	2	0	0	0	0	0	0	0	0
PCT7347	TO	1003	223	0	0	1	222	1	0	0	47	0	3	0	0	5	79	0	2	0	0	21	0	1	20	41	2	0	0	0	0	0	0	0	0
PCT7348	MV	644	98	0	0	1	97	0	0	0	13	0	2	0	0	3	43	0	2	0	0	15	0	0	12	5	2	0	0	0	0	0	0	0	0
PCT7348	ED	199	97	0	0	1	96	1	0	0	24	0	0	0	0	0	36	0	0	0	0	10	0	1	0	23	0	1	0	0	0	0	0	0	0
PCT7348	TO	843	195	0	0	2	193	1	0	0	37	0	2	0	0	3	79	0	2	0	0	25	0	1	12	28	2	1	0	0	0	0	0	0	0
PCT7349	MV	709	124	0	3	1	120	0	0	0	16	0	3	0	0	5	40	0	0	0	0	23	0	0	16	16	1	0	0	0	0	0	0	0	0
PCT7349	ED	203	96	0	0	0	96	0	0	0	24	0	1	0	0	0	35	0	0	0	0	10	0	0	0	25	1	0	0	0	0	0	0	0	0
PCT7349	TO	912	220	0	3	1	216	0	0	0	40	0	4	0	0	5	75	0	0	0	0	33	0	0	16	41	2	0	0	0	0	0	0	0	0
PCT7501	MV	455	60	0	0	0	60	0	0	0	8	0	1	0	0	2	12	0	1	0	0	19	0	0	11	6	0	0	0	0	0	0	0	0	0
PCT7501	ED	96	86	0	0	0	86	0	0	0	19	0	0	0	0	0	14	0	0	0	0	15	0	0	0	38	0	0	0	0	0	0	0	0	0
PCT7501	TO	551	146	0	0	0	146	0	0	0	27	0	1	0	0	2	26	0	1	0	0	34	0	0	11	44	0	0	0	0	0	0	0	0	0
PCT7502	MV	668	75	0	0	0	75	0	0	0	14	0	1	0	0	2	20	0	1	0	0	20	0	0	7	10	0	0	0	0	0	0	0	0	0
PCT7502	ED	121	93	0	0	1	92	0	0	0	24	0	0	0	0	0	22	0	0	0	0	11	0	0	0	35	0	0	0	0	0	0	0	0	0
PCT7502	TO	789	168	0	0	1	167	0	0	0	38	0	1	0	0	2	42	0	1	0	0	31	0	0	7	45	0	0	0	0	0	0	0	0	0
PCT7503	MV	610	96	0	0	0	96	0	0	0	19	0	0	0	0	3	15	0	2	0	1	30	0	0	18	7	1	0	0	0	0	0	0	0	0
PCT7503	ED	152	93	0	0	1	92	0	0	0	23	0	0	0	0	0	22	0	0	1	0	4	0	0	1	39	2	0	0	0	0	0	0	0	0
PCT7503	TO	762	189	0	0	1	188	0	0	0	42	0	0	0	0	3	37	0	2	1	1	34	0	0	19	46	3	0	0	0	0	0	0	0	0
PCT7504	MV	404	57	0	1	1	55	0	0	1	8	0	1	0	0	2	14	0	1	0	0	6	0	0	7	14	0	1	0	0	0	0	0	0	0
PCT7504	ED	84	48	0	1	1	46	0	0	0	9	0	0	0	0	0	12	0	0	0	0	7	0	0	0	17	1	0	0	0	0	0	0	0	0
PCT7504	TO	488	105	0	2	2	101	0	0	1	17	0	1	0	0	2	26	0	1	0	0	13	0	0	7	31	1	1	0	0	0	0	0	0	0
PCT7505	MV	729	144	0	0	0	144	0	0	0	25	0	3	0	1	10	24	0	1	0	0	45	0	0	17	18	0	0	0	0	0	0	0	0	0
PCT7505	ED	133	91	0	0	1	90	0	0	0	15	0	1	0	0	2	19	0	1	0	0	15	0	0	0	35	2	0	0	0	0	0	0	0	0
PCT7505	TO	862	235	0	0	1	234	0	0	0	40	0	4	0	1	12	43	0	2	0	0	60	0	0	17	53	2	0	0	0	0	0	0	0	0
PCT7506	MV	837	95	0	0	2	93	0	0	0	9	0	7	0	0	2	33	0	2	0	0	17	0	0	13	9	0	1	0	0	0	0	0	0	0
PCT7506	ED	163	108	0	0	0	108	1	0	0	13	0	0	0	0	0	54	0	0	0	0	6	0	0	0	34	0	0	0	0	0	0	0	0	0
PCT7506	TO	1000	203	0	0	2	201	1	0	0	22	0	7	0	0	2	87	0	2	0	0	23	0	0	13	43	0	1	0	0	0	0	0	0	0
PCT7507	MV	690	90	0	0	1	89	0	0	0	12	0	8	0	0	0	34	0	3	0	0	6	0	1	6	16	3	0	0	0	0	0	0	0	0
PCT7507	ED	266	92	0	0	0	92	1	0	0	9	1	0	0	0	0	42	0	0	0	0	6	0	0	0	33	0	0	0	0	0	0	0	0	0
PCT7507	TO	956	182	0	0	1	181	1	0	0	21	1	8	0	0	0	76	0	3	0	0	12	0	1	6	49	3	0	0	0	0	0	0	0	0
PCT7508	MV	617	131	0	2	2	127	0	0	0	20	0	8	0	0	8	27	0	1	0	0	26	0	0	20	16	1	0	0	0	0	0	0	0	0
PCT7508	ED	127	90	0	0	2	88	0	0	1	15	0	1	0	0	0	29	0	0	0	1	10	0	0	0	30	1	0	0	0	0	0	0	0	0
PCT7508	TO	744	221	0	2	4	215	0	0	1	35	0	9	0	0	8	56	0	1	0	1	36	0	0	20	46	2	0	0	0	0	0	0	0	0
PCT7509	MV	755	144	0	0	0	144	0	0	0	30	0	0	0	0	5	47	0	1	0	0	23	0	0	28	10	0	0	0	0	0	0	0	0	0
PCT7509	ED	174	131	0	0	0	131	0	0	0	34	0	0	0	0	0	39	0	1	0	0	12	0	0	1	44	0	0	0	0	0	0	0	0	0
