area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	87:KULVINDAR "RANI" SINGH	88:CAROLYN GOLD
PCT9422	TO	1101	551	0	0	109	442	0	245	197
PCT9423	MV	711	309	0	0	55	254	0	150	104
PCT9423	ED	193	121	0	0	16	105	0	49	56
PCT9423	TO	904	430	0	0	71	359	0	199	160
PCT9424	MV	797	379	0	0	70	309	0	167	142
PCT9424	ED	212	114	0	0	17	97	1	45	51
PCT9424	TO	1009	493	0	0	87	406	1	212	193
PCT9425	MV	789	339	0	0	59	280	0	158	122
PCT9425	ED	187	114	0	0	26	88	2	41	45
PCT9425	TO	976	453	0	0	85	368	2	199	167
PCT9426	MV	696	317	0	0	72	245	0	148	97
PCT9426	ED	157	104	0	0	28	76	0	45	31
PCT9426	TO	853	421	0	0	100	321	0	193	128
PCT9427	MV	797	377	0	0	71	306	0	195	111
PCT9427	ED	190	115	0	0	35	80	0	44	36
PCT9427	TO	987	492	0	0	106	386	0	239	147
PCT9428	MV	809	343	0	0	66	277	0	178	99
PCT9428	ED	181	113	0	0	22	91	0	33	58
PCT9428	TO	990	456	0	0	88	368	0	211	157
PCT9429	MV	707	339	0	0	56	283	0	161	122
PCT9429	ED	199	124	0	0	34	90	1	52	37
PCT9429	TO	906	463	0	0	90	373	1	213	159
PCT9431	MV	831	408	0	0	82	326	0	214	112
PCT9431	ED	205	125	0	0	26	99	1	53	45
PCT9431	TO	1036	533	0	0	108	425	1	267	157
PCT9432	MV	742	352	0	0	69	283	0	178	105
PCT9432	ED	216	117	0	0	23	94	0	46	48
PCT9432	TO	958	469	0	0	92	377	0	224	153
PCT9433	MV	792	372	0	0	95	277	0	150	127
PCT9433	ED	166	93	0	0	23	70	2	40	28
PCT9433	TO	958	465	0	0	118	347	2	190	155
PCT9434	MV	780	384	0	0	64	320	0	192	128
PCT9434	ED	232	162	0	0	42	120	1	65	54
PCT9434	TO	1012	546	0	0	106	440	1	257	182
PCT9435	MV	776	364	0	0	75	289	0	175	114
PCT9435	ED	228	157	0	0	29	128	1	60	67
PCT9435	TO	1004	521	0	0	104	417	1	235	181
PCT9436	MV	840	379	0	0	71	308	0	185	123
PCT9436	ED	228	129	0	0	23	106	1	59	46
PCT9436	TO	1068	508	0	0	94	414	1	244	169
PCT9437	MV	735	369	0	0	65	304	0	180	124
PCT9437	ED	192	130	0	0	18	112	1	48	63
PCT9437	TO	927	499	0	0	83	416	1	228	187
PCT9438	MV	836	410	0	0	70	340	0	209	131
PCT9438	ED	153	83	0	0	11	72	0	35	37
PCT9438	TO	989	493	0	0	81	412	0	244	168
PCT9439	MV	718	337	0	1	56	280	0	178	102
PCT9439	ED	199	111	0	0	20	91	0	46	45
PCT9439	TO	917	448	0	1	76	371	0	224	147
PCT9441	MV	773	390	0	0	74	316	0	162	154
PCT9441	ED	198	125	0	0	24	101	0	38	63
PCT9441	TO	971	515	0	0	98	417	0	200	217
PCT9442	MV	827	370	0	0	66	304	0	147	157
PCT9442	ED	213	156	0	0	31	125	0	62	63
PCT9442	TO	1040	526	0	0	97	429	0	209	220
PCT9443	MV	759	353	0	0	51	302	0	178	124
PCT9443	ED	196	109	0	0	20	89	0	35	54
PCT9443	TO	955	462	0	0	71	391	0	213	178
PCT9444	MV	764	332	0	0	58	274	0	166	108
PCT9444	ED	201	94	0	0	25	69	1	35	33
PCT9444	TO	965	426	0	0	83	343	1	201	141
PCT9445	MV	824	399	0	0	66	333	0	203	130
PCT9445	ED	172	113	0	0	21	92	2	41	49
PCT9445	TO	996	512	0	0	87	425	2	244	179
PCT9446	MV	900	461	0	1	98	362	0	215	147
PCT9446	ED	216	145	0	0	29	116	2	47	67
PCT9446	TO	1116	606	0	1	127	478	2	262	214
PCT9447	MV	728	387	0	0	66	321	0	214	107
PCT9447	ED	193	143	0	0	21	122	0	69	53
PCT9447	TO	921	530	0	0	87	443	0	283	160
PCT9448	MV	740	338	0	0	62	276	0	157	119
PCT9448	ED	200	127	0	0	27	100	1	47	52
PCT9448	TO	940	465	0	0	89	376	1	204	171
PCT9449	MV	717	337	0	0	63	274	0	181	93
PCT9449	ED	164	96	0	1	16	79	3	43	33
PCT9449	TO	881	433	0	1	79	353	3	224	126
PCT9451	MV	353	176	0	0	50	126	0	76	50
PCT9451	ED	88	54	0	0	7	47	0	27	20
PCT9451	TO	441	230	0	0	57	173	0	103	70
PCT9452	MV	647	327	0	0	63	264	0	149	115
PCT9452	ED	195	134	0	0	31	103	1	52	50
PCT9452	TO	842	461	0	0	94	367	1	201	165
PCT9453	MV	409	216	0	1	35	180	0	126	54
PCT9453	ED	115	70	0	0	10	60	0	39	21
PCT9453	TO	524	286	0	1	45	240	0	165	75
PCT9501	MV	158	92	0	0	20	72	0	38	34
PCT9501	ED	-8	0	0	0	0	0	0	0	0
PCT9501	TO	150	92	0	0	20	72	0	38	34
PCT9502	MV	294	133	0	0	29	104	0	48	56
PCT9502	ED	-43	0	0	0	0	0	0	0	0
PCT9502	TO	251	133	0	0	29	104	0	48	56
PCT9503	MV	550	259	0	0	59	200	0	92	108
PCT9503	ED	150	82	0	0	16	66	0	31	35
PCT9503	TO	700	341	0	0	75	266	0	123	143
PCT9505	MV	589	291	0	0	59	232	0	87	145
PCT9505	ED	176	110	0	0	20	90	2	35	53
PCT9505	TO	765	401	0	0	79	322	2	122	198
PCT9506	MV	547	229	0	0	35	194	0	104	90
PCT9506	ED	207	128	0	0	34	94	1	44	49
PCT9506	TO	754	357	0	0	69	288	1	148	139
PCT9507	MV	556	301	0	0	56	245	0	109	136
PCT9507	ED	160	152	0	0	30	122	0	57	65
PCT9507	TO	716	453	0	0	86	367	0	166	201
PCT9508	MV	632	306	0	0	55	251	0	98	153
PCT9508	ED	148	132	0	0	27	105	0	38	67
PCT9508	TO	780	438	0	0	82	356	0	136	220
PCT9509	MV	585	294	0	0	59	235	0	112	123
PCT9509	ED	142	121	0	0	29	92	2	29	61
PCT9509	TO	727	415	0	0	88	327	2	141	184
PCT9511	MV	457	235	0	0	51	184	0	79	105
PCT9511	ED	177	120	0	0	18	102	1	32	69
PCT9511	TO	634	355	0	0	69	286	1	111	174
PCT9512	MV	617	319	0	0	62	257	0	106	151
PCT9512	ED	160	132	0	0	21	111	2	40	69
PCT9512	TO	777	451	0	0	83	368	2	146	220
PCT9513	MV	686	323	0	0	52	271	0	93	178
PCT9513	ED	191	126	0	0	20	106	1	29	76
PCT9513	TO	877	449	0	0	72	377	1	122	254
PCT9514	MV	713	347	0	0	67	280	0	150	130
PCT9514	ED	183	167	0	0	27	140	5	47	88
PCT9514	TO	896	514	0	0	94	420	5	197	218
PCT9515	MV	542	293	0	0	58	235	0	131	104
PCT9515	ED	170	133	0	0	25	108	2	41	65
PCT9515	TO	712	426	0	0	83	343	2	172	169
PCT9516	MV	705	357	0	0	61	296	0	152	144
PCT9516	ED	184	157	0	0	28	129	1	55	73
PCT9516	TO	889	514	0	0	89	425	1	207	217
PCT9517	MV	625	333	0	0	66	267	0	109	158
PCT9517	ED	163	135	0	0	28	107	0	33	74
PCT9517	TO	788	468	0	0	94	374	0	142	232
PCT9518	MV	641	312	0	0	55	257	0	127	130
PCT9518	ED	147	146	0	1	22	123	2	43	78
PCT9518	TO	788	458	0	1	77	380	2	170	208
PCT9519	MV	693	361	0	0	75	286	0	143	143
PCT9519	ED	198	170	0	0	38	132	0	59	73
PCT9519	TO	891	531	0	0	113	418	0	202	216
PCT9521	MV	687	348	0	0	57	291	0	158	133
PCT9521	ED	214	190	0	0	34	156	1	61	94
PCT9521	TO	901	538	0	0	91	447	1	219	227
PCT9701	MV	498	266	0	0	66	200	0	105	95
PCT9701	ED	156	135	0	0	21	114	1	42	71
PCT9701	TO	654	401	0	0	87	314	1	147	166
PCT9702	MV	553	296	0	0	66	230	0	118	112
PCT9702	ED	167	143	0	0	35	108	2	40	66
PCT9702	TO	720	439	0	0	101	338	2	158	178
PCT9703	MV	808	398	0	0	77	321	0	217	104
PCT9703	ED	183	142	0	1	21	120	2	75	43
PCT9703	TO	991	540	0	1	98	441	2	292	147
PCT9704	MV	759	417	0	0	78	339	0	207	132
PCT9704	ED	200	196	0	0	47	149	0	87	62
PCT9704	TO	959	613	0	0	125	488	0	294	194
PCT9705	MV	753	403	0	0	77	326	0	183	143
PCT9705	ED	176	142	0	0	29	113	0	52	61
PCT9705	TO	929	545	0	0	106	439	0	235	204
PCT9706	MV	57	33	0	0	8	25	0	16	9
PCT9706	ED	-8	0	0	0	0	0	0	0	0
PCT9706	TO	49	33	0	0	8	25	0	16	9
PCT9707	MV	687	352	0	0	61	291	0	215	76
PCT9707	ED	139	101	0	0	27	74	0	38	36
PCT9707	TO	826	453	0	0	88	365	0	253	112
PCT9708	MV	786	425	0	1	90	334	0	208	126
PCT9708	ED	175	157	0	0	26	131	2	74	55
PCT9708	TO	961	582	0	1	116	465	2	282	181
PCT9709	MV	831	418	0	0	79	339	0	238	101
PCT9709	ED	209	178	0	0	41	137	0	75	62
PCT9709	TO	1040	596	0	0	120	476	0	313	163
PCT9711	MV	502	306	0	0	67	239	0	150	89
PCT9711	ED	144	138	0	0	25	113	4	65	44
PCT9711	TO	646	444	0	0	92	352	4	215	133
PCT9712	MV	534	327	0	0	62	265	0	196	69
PCT9712	ED	127	116	0	0	19	97	0	66	31
PCT9712	TO	661	443	0	0	81	362	0	262	100
PCT9713	MV	746	384	0	0	67	317	0	208	109
PCT9713	ED	204	137	0	0	30	107	3	62	42
PCT9713	TO	950	521	0	0	97	424	3	270	151
PCT9714	MV	795	436	0	0	75	361	0	259	102
PCT9714	ED	156	133	0	0	18	115	0	74	41
PCT9714	TO	951	569	0	0	93	476	0	333	143
PCT9715	MV	449	237	0	0	46	191	0	147	44
PCT9715	ED	130	134	0	0	21	113	0	89	24
PCT9715	TO	579	371	0	0	67	304	0	236	68
PCT9716	MV	744	394	0	0	75	319	0	197	122
PCT9716	ED	222	164	0	0	30	134	1	73	60
PCT9716	TO	966	558	0	0	105	453	1	270	182
PCT9717	MV	753	424	0	2	69	353	0	234	119
PCT9717	ED	224	144	0	0	28	116	3	64	49
PCT9717	TO	977	568	0	2	97	469	3	298	168
PCT9718	MV	742	443	0	1	69	373	0	265	108
PCT9718	ED	159	144	0	0	17	127	0	96	31
PCT9718	TO	901	587	0	1	86	500	0	361	139
PCT9719	MV	747	451	0	0	77	374	0	284	90
PCT9719	ED	173	150	0	0	24	126	0	90	36
PCT9719	TO	920	601	0	0	101	500	0	374	126
PCT9721	MV	498	284	0	0	60	224	0	164	60
PCT9721	ED	164	133	0	0	22	111	2	86	23
PCT9721	TO	662	417	0	0	82	335	2	250	83
PCT9722	MV	513	311	0	0	58	253	0	167	86
PCT9722	ED	84	76	0	0	12	64	0	35	29
PCT9722	TO	597	387	0	0	70	317	0	202	115
PCT9723	MV	434	219	0	0	47	172	0	138	34
PCT9723	ED	74	44	0	0	14	30	0	18	12
PCT9723	TO	508	263	0	0	61	202	0	156	46
PCT9724	MV	848	450	0	0	94	356	0	266	90
PCT9724	ED	172	99	0	0	19	80	0	58	22
PCT9724	TO	1020	549	0	0	113	436	0	324	112
PCT9725	MV	806	431	0	0	88	343	0	232	111
PCT9725	ED	165	95	0	0	19	76	1	54	21
PCT9725	TO	971	526	0	0	107	419	1	286	132
PCT9726	MV	565	214	0	1	32	181	0	94	87
PCT9726	ED	51	102	0	0	13	89	2	35	52
PCT9726	TO	616	316	0	1	45	270	2	129	139
PCT9727	MV	403	220	0	0	45	175	0	129	46
PCT9727	ED	57	33	0	0	11	22	0	12	10
PCT9727	TO	460	253	0	0	56	197	0	141	56
PCT9728	MV	750	441	0	0	73	368	0	280	88
PCT9728	ED	213	137	0	0	24	113	1	76	36
PCT9728	TO	963	578	0	0	97	481	1	356	124
PCT9729	MV	654	331	0	0	66	265	0	217	48
PCT9729	ED	164	128	0	0	22	106	0	83	23
PCT9729	TO	818	459	0	0	88	371	0	300	71
PCT9731	MV	436	238	0	0	47	191	0	129	62
PCT9731	ED	143	111	0	0	29	82	0	57	25
PCT9731	TO	579	349	0	0	76	273	0	186	87
PCT9732	MV	78	47	0	0	14	33	0	21	12
PCT9732	ED	-5	0	0	0	0	0	0	0	0
PCT9732	TO	73	47	0	0	14	33	0	21	12
PCT9733	MV	261	154	0	0	22	132	0	79	53
PCT9733	ED	-21	0	0	0	0	0	0	0	0
PCT9733	TO	240	154	0	0	22	132	0	79	53
PCT9734	MV	473	283	0	0	42	241	0	172	69
PCT9734	ED	131	109	0	0	23	86	3	62	21
PCT9734	TO	604	392	0	0	65	327	3	234	90
PCT9735	MV	650	384	0	0	67	317	0	220	97
PCT9735	ED	170	132	0	0	31	101	4	57	40
PCT9735	TO	820	516	0	0	98	418	4	277	137
PCT9736	MV	586	318	0	0	68	250	0	181	69
PCT9736	ED	150	151	0	0	29	122	2	79	41
PCT9736	TO	736	469	0	0	97	372	2	260	110
PCT9737	MV	636	383	0	0	70	313	0	204	109
PCT9737	ED	155	135	0	0	25	110	1	65	44
PCT9737	TO	791	518	0	0	95	423	1	269	153
PCT9738	MV	687	311	0	0	56	255	0	126	129
PCT9738	ED	151	64	0	0	14	50	0	17	33
PCT9738	TO	838	375	0	0	70	305	0	143	162
PCT9739	MV	639	263	0	0	29	234	0	84	150
PCT9739	ED	150	88	0	0	12	76	1	21	54
PCT9739	TO	789	351	0	0	41	310	1	105	204
PCT9741	MV	508	168	0	0	21	147	0	60	87
PCT9741	ED	-67	10	0	0	2	8	0	2	6
PCT9741	TO	441	178	0	0	23	155	0	62	93
PCT9742	MV	529	222	0	0	31	191	0	131	60
PCT9742	ED	166	98	0	0	20	78	0	51	27
PCT9742	TO	695	320	0	0	51	269	0	182	87
PCT9743	MV	898	393	0	0	69	324	0	152	172
PCT9743	ED	242	170	0	1	32	137	0	40	97
PCT9743	TO	1140	563	0	1	101	461	0	192	269
PCT9744	MV	752	328	0	0	56	272	0	88	184
PCT9744	ED	191	121	0	0	21	100	1	35	64
PCT9744	TO	943	449	0	0	77	372	1	123	248
PCT9745	MV	755	313	0	1	39	273	0	101	172
PCT9745	ED	237	128	0	0	24	104	2	31	71
PCT9745	TO	992	441	0	1	63	377	2	132	243
PCT9746	MV	712	365	0	0	69	296	0	204	92
PCT9746	ED	191	118	0	0	25	93	0	67	26
PCT9746	TO	903	483	0	0	94	389	0	271	118
PCT9747	MV	768	393	0	1	61	331	0	189	142
PCT9747	ED	208	145	0	0	18	127	1	68	58
PCT9747	TO	976	538	0	1	79	458	1	257	200
PCT9748	MV	746	420	0	0	69	351	0	219	132
PCT9748	ED	167	116	0	0	23	93	1	61	31
PCT9748	TO	913	536	0	0	92	444	1	280	163
PCT9749	MV	749	281	0	0	49	232	0	110	122
PCT9749	ED	189	108	0	1	17	90	0	25	65
PCT9749	TO	938	389	0	1	66	322	0	135	187
PCT9751	MV	856	463	0	0	92	371	0	243	128
PCT9751	ED	215	151	0	0	36	115	1	70	44
PCT9751	TO	1071	614	0	0	128	486	1	313	172
PCT9752	MV	563	323	0	1	57	265	0	167	98
PCT9752	ED	134	108	0	0	17	91	1	44	46
PCT9752	TO	697	431	0	1	74	356	1	211	144
PCT9753	MV	617	293	0	0	51	242	0	122	120
PCT9753	ED	145	123	0	0	19	104	1	41	62
PCT9753	TO	762	416	0	0	70	346	1	163	182
PCT9754	MV	544	316	0	0	42	274	0	137	137
PCT9754	ED	163	113	0	0	16	97	0	41	56
PCT9754	TO	707	429	0	0	58	371	0	178	193
PCT9755	MV	441	238	0	0	37	201	0	110	91
PCT9755	ED	139	99	0	0	14	85	0	45	40
PCT9755	TO	580	337	0	0	51	286	0	155	131
PCT9756	MV	801	362	0	0	66	296	0	178	118
PCT9756	ED	166	106	0	0	11	95	1	47	47
PCT9756	TO	967	468	0	0	77	391	1	225	165
PCT9801	MV	320	158	0	0	18	140	0	67	73
PCT9801	ED	88	52	0	0	4	48	0	20	28
PCT9801	TO	408	210	0	0	22	188	0	87	101
PCT9900	MV	0	0	0	0	0	0	0	0	0
PCT9900	ED	0	0	0	0	0	0	0	0	0
PCT9900	TO	0	0	0	0	0	0	0	0	0
PCT9901	MV	0	0	0	0	0	0	0	0	0
PCT9901	ED	0	0	0	0	0	0	0	0	0
PCT9901	TO	0	0	0	0	0	0	0	0	0
PCT9902	MV	0	0	0	0	0	0	0	0	0
PCT9902	ED	0	0	0	0	0	0	0	0	0
PCT9902	TO	0	0	0	0	0	0	0	0	0
CONG12	MV	355422	171399	0	72	34047	137280	0	71011	66269
CONG12	ED	90426	65251	0	24	13315	51912	466	22064	29382
CONG12	TO	445848	236650	0	96	47362	189192	466	93075	95651
CONG14	MV	46630	21987	0	12	3654	18321	0	10701	7620
CONG14	ED	11421	6926	0	8	1168	5750	56	2921	2773
CONG14	TO	58051	28913	0	20	4822	24071	56	13622	10393
ASSM17	MV	232714	112342	0	54	22078	90210	0	44338	45872
ASSM17	ED	59708	41964	0	15	8441	33508	298	13339	19871
ASSM17	TO	292422	154306	0	69	30519	123718	298	57677	65743
ASSM19	MV	169338	81044	0	30	15623	65391	0	37374	28017
ASSM19	ED	42139	30213	0	17	6042	24154	224	11646	12284
ASSM19	TO	211477	111257	0	47	21665	89545	224	49020	40301
SUPV1	MV	33848	16279	0	6	3118	13155	0	7011	6144
SUPV1	ED	9268	6893	0	4	1309	5580	56	2421	3103
SUPV1	TO	43116	23172	0	10	4427	18735	56	9432	9247
SUPV2	MV	41429	19608	0	2	4576	15030	0	9178	5852
SUPV2	ED	8617	7551	0	1	1915	5635	47	3017	2571
SUPV2	TO	50046	27159	0	3	6491	20665	47	12195	8423
SUPV3	MV	31930	14092	0	9	3021	11062	0	6125	4937
SUPV3	ED	7447	5109	0	4	1156	3949	50	1768	2131
SUPV3	TO	39377	19201	0	13	4177	15011	50	7893	7068
SUPV4	MV	34985	16592	0	9	3069	13514	0	7679	5835
SUPV4	ED	9109	5869	0	2	1113	4754	33	2245	2476
SUPV4	TO	44094	22461	0	11	4182	18268	33	9924	8311
SUPV5	MV	41957	21096	0	9	4222	16865	0	7957	8908
SUPV5	ED	10943	8955	0	2	1857	7096	70	2721	4305
SUPV5	TO	52900	30051	0	11	6079	23961	70	10678	13213
SUPV6	MV	35745	14963	0	14	3095	11854	0	5687	6167
SUPV6	ED	7950	4327	0	2	947	3378	38	1331	2009
SUPV6	TO	43695	19290	0	16	4042	15232	38	7018	8176
SUPV7	MV	38328	20392	0	8	3779	16605	0	10390	6215
SUPV7	ED	9115	7178	0	3	1313	5862	53	3259	2550
SUPV7	TO	47443	27570	0	11	5092	22467	53	13649	8765
SUPV8	MV	46363	26976	0	3	5271	21702	0	10635	11067
SUPV8	ED	11814	11078	0	3	2162	8913	37	3709	5167
SUPV8	TO	58177	38054	0	6	7433	30615	37	14344	16234
SUPV9	MV	33157	16480	0	5	2901	13574	0	5692	7882
SUPV9	ED	10106	7052	0	2	1238	5812	59	1883	3870
SUPV9	TO	43263	23532	0	7	4139	19386	59	7575	11752
SUPV10	MV	33748	13671	0	10	2518	11143	0	5598	5545
SUPV10	ED	9365	4180	0	2	824	3354	37	1317	2000
SUPV10	TO	43113	17851	0	12	3342	14497	37	6915	7545
SUPV11	MV	30562	13237	0	9	2131	11097	0	5760	5337
SUPV11	ED	8113	3985	0	7	649	3329	42	1314	1973
SUPV11	TO	38675	17222	0	16	2780	14426	42	7074	7310
NEIG1	MV	15456	5842	0	6	1020	4816	0	2318	2498
NEIG1	ED	5029	1543	0	2	282	1259	19	438	802
NEIG1	TO	20485	7385	0	8	1302	6075	19	2756	3300
NEIG2	MV	14025	6157	0	5	1318	4834	0	2814	2020
NEIG2	ED	3242	2161	0	0	518	1643	21	776	846
NEIG2	TO	17267	8318	0	5	1836	6477	21	3590	2866
NEIG3	MV	22038	9268	0	6	1831	7431	0	3195	4236
NEIG3	ED	5981	3247	0	5	647	2595	35	871	1689
NEIG3	TO	28019	12515	0	11	2478	10026	35	4066	5925
NEIG4	MV	5628	3436	0	0	617	2819	0	1591	1228
NEIG4	ED	1432	1236	0	0	245	991	3	490	498
NEIG4	TO	7060	4672	0	0	862	3810	3	2081	1726
NEIG5	MV	22668	9994	0	6	1601	8387	0	4356	4031
NEIG5	ED	5925	2958	0	5	476	2477	31	986	1460
NEIG5	TO	28593	12952	0	11	2077	10864	31	5342	5491
NEIG6	MV	11525	5835	0	3	1180	4652	0	2219	2433
NEIG6	ED	2337	2735	0	0	566	2169	19	865	1285
NEIG6	TO	13862	8570	0	3	1746	6821	19	3084	3718
NEIG7	MV	9764	4044	0	3	663	3378	0	1759	1619
NEIG7	ED	2631	1293	0	3	205	1085	12	420	653
NEIG7	TO	12395	5337	0	6	868	4463	12	2179	2272
NEIG8	MV	7624	3949	0	0	781	3168	0	1612	1556
NEIG8	ED	2034	1820	0	2	357	1461	16	575	870
NEIG8	TO	9658	5769	0	2	1138	4629	16	2187	2426
NEIG9	MV	6892	3090	0	2	531	2557	0	1341	1216
NEIG9	ED	1366	921	0	1	170	750	7	311	432
NEIG9	TO	8258	4011	0	3	701	3307	7	1652	1648
NEIG10	MV	8170	3814	0	1	770	3043	0	1609	1434
NEIG10	ED	1852	1658	0	1	362	1295	10	574	711
NEIG10	TO	10022	5472	0	2	1132	4338	10	2183	2145
NEIG11	MV	33505	15264	0	1	3628	11635	0	7121	4514
NEIG11	ED	5935	5701	0	1	1511	4189	37	2220	1932
NEIG11	TO	39440	20965	0	2	5139	15824	37	9341	6446
NEIG12	MV	23568	11636	0	4	2031	9601	0	3703	5898
NEIG12	ED	7437	5267	0	2	936	4329	35	1258	3036
NEIG12	TO	31005	16903	0	6	2967	13930	35	4961	8934
NEIG14	MV	6790	3923	0	1	730	3192	0	1319	1873
NEIG14	ED	1943	1783	0	0	293	1490	11	498	981
NEIG14	TO	8733	5706	0	1	1023	4682	11	1817	2854
NEIG15	MV	5778	2610	0	2	567	2041	0	1233	808
NEIG15	ED	1310	1007	0	0	234	773	5	403	365
NEIG15	TO	7088	3617	0	2	801	2814	5	1636	1173
NEIG13	MV	13551	7997	0	0	1668	6329	0	3196	3133
NEIG13	ED	3437	3361	0	1	651	2709	14	1162	1533
NEIG13	TO	16988	11358	0	1	2319	9038	14	4358	4666
NEIG26	MV	7828	3472	0	1	624	2847	0	1558	1289
NEIG26	ED	1804	941	0	1	185	755	5	328	422
NEIG26	TO	9632	4413	0	2	809	3602	5	1886	1711
NEIG16	MV	14619	6688	0	2	1340	5346	0	2915	2431
NEIG16	ED	2737	2400	0	1	524	1875	14	831	1030
NEIG16	TO	17356	9088	0	3	1864	7221	14	3746	3461
NEIG17	MV	29430	14222	0	5	2672	11545	0	6130	5415
NEIG17	ED	8195	5965	0	3	1119	4843	50	2089	2704
NEIG17	TO	37625	20187	0	8	3791	16388	50	8219	8119
NEIG19	MV	7162	3939	0	1	747	3191	0	1389	1802
NEIG19	ED	2409	1863	0	0	335	1528	13	624	891
NEIG19	TO	9571	5802	0	1	1082	4719	13	2013	2693
NEIG18	MV	6455	3322	0	0	777	2545	0	1643	902
NEIG18	ED	1566	1453	0	0	314	1139	7	665	467
NEIG18	TO	8021	4775	0	0	1091	3684	7	2308	1369
NEIG20	MV	20904	8767	0	8	1898	6861	0	3555	3306
NEIG20	ED	4173	2417	0	0	548	1869	23	840	1006
NEIG20	TO	25077	11184	0	8	2446	8730	23	4395	4312
NEIG21	MV	34542	16372	0	9	3021	13342	0	7602	5740
NEIG21	ED	8951	5742	0	2	1093	4647	33	2209	2405
NEIG21	TO	43493	22114	0	11	4114	17989	33	9811	8145
NEIG22	MV	15378	9122	0	1	1787	7334	0	3632	3702
NEIG22	ED	3515	3598	0	0	728	2870	16	1215	1639
NEIG22	TO	18893	12720	0	1	2515	10204	16	4847	5341
NEIG23	MV	6633	2470	0	3	472	1995	0	1018	977
NEIG23	ED	1855	598	0	0	120	478	7	188	283
NEIG23	TO	8488	3068	0	3	592	2473	7	1206	1260
NEIG24	MV	28412	15843	0	6	2958	12879	0	8436	4443
NEIG24	ED	6962	5659	0	1	1038	4620	41	2758	1821
NEIG24	TO	35374	21502	0	7	3996	17499	41	11194	6264
NEIG25	MV	23707	12310	0	8	2469	9833	0	4448	5385
NEIG25	ED	7789	4850	0	1	1026	3823	38	1391	2394
NEIG25	TO	31496	17160	0	9	3495	13656	38	5839	7779
