area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	45:DAVID ROLDE	46:HOWIE HAWKINS	47:DARIO HUNTER	48:DENNIS LAMBERT	49:SEDINAM MOYOWASIFZA-CURRY	187:KENT MESPLAY
PCT7707	TO	6	2	0	0	2	0	0	0	0	0	0	0	0
PCT7708	MV	7	1	0	0	1	0	0	0	0	0	0	0	0
PCT7708	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7708	TO	6	1	0	0	1	0	0	0	0	0	0	0	0
PCT7709	MV	5	1	0	0	0	1	0	0	0	1	0	0	0
PCT7709	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7709	TO	4	1	0	0	0	1	0	0	0	1	0	0	0
PCT7711	MV	6	2	0	0	1	1	0	0	0	0	0	1	0
PCT7711	ED	2	3	0	0	1	2	0	0	2	0	0	0	0
PCT7711	TO	8	5	0	0	2	3	0	0	2	0	0	1	0
PCT7712	MV	10	4	0	0	2	2	0	0	1	1	0	0	0
PCT7712	ED	-3	1	0	0	0	1	0	0	1	0	0	0	0
PCT7712	TO	7	5	0	0	2	3	0	0	2	1	0	0	0
PCT7801	MV	5	2	0	0	0	2	0	0	2	0	0	0	0
PCT7801	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7801	TO	6	2	0	0	0	2	0	0	2	0	0	0	0
PCT7802	MV	6	2	0	0	2	0	0	0	0	0	0	0	0
PCT7802	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7802	TO	7	2	0	0	2	0	0	0	0	0	0	0	0
PCT7803	MV	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT7803	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7803	TO	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT7804	MV	6	4	0	0	4	0	0	0	0	0	0	0	0
PCT7804	ED	4	3	0	0	2	1	0	0	0	0	0	1	0
PCT7804	TO	10	7	0	0	6	1	0	0	0	0	0	1	0
PCT7805	MV	6	1	0	0	1	0	0	0	0	0	0	0	0
PCT7805	ED	3	3	0	0	1	2	0	0	1	0	0	1	0
PCT7805	TO	9	4	0	0	2	2	0	0	1	0	0	1	0
PCT7806	MV	6	5	0	0	2	3	0	0	2	1	0	0	0
PCT7806	ED	4	0	0	0	0	0	0	0	0	0	0	0	0
PCT7806	TO	10	5	0	0	2	3	0	0	2	1	0	0	0
PCT7807	MV	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT7807	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7807	TO	4	1	0	0	1	0	0	0	0	0	0	0	0
PCT7808	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT7808	ED	1	1	0	0	0	1	0	0	0	1	0	0	0
PCT7808	TO	3	1	0	0	0	1	0	0	0	1	0	0	0
PCT7809	MV	5	0	0	0	0	0	0	0	0	0	0	0	0
PCT7809	ED	-2	0	0	0	0	0	0	0	0	0	0	0	0
PCT7809	TO	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT7811	MV	5	0	0	0	0	0	0	0	0	0	0	0	0
PCT7811	ED	2	2	0	0	1	1	0	0	0	0	1	0	0
PCT7811	TO	7	2	0	0	1	1	0	0	0	0	1	0	0
PCT7812	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7812	ED	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT7812	TO	2	1	0	0	1	0	0	0	0	0	0	0	0
PCT7813	MV	6	1	0	0	0	1	0	0	0	0	0	1	0
PCT7813	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7813	TO	7	1	0	0	0	1	0	0	0	0	0	1	0
PCT7814	MV	6	2	0	0	1	1	0	0	0	1	0	0	0
PCT7814	ED	6	0	0	0	0	0	0	0	0	0	0	0	0
PCT7814	TO	12	2	0	0	1	1	0	0	0	1	0	0	0
PCT7815	MV	9	4	0	0	1	3	0	0	1	1	0	1	0
PCT7815	ED	-3	0	0	0	0	0	0	0	0	0	0	0	0
PCT7815	TO	6	4	0	0	1	3	0	0	1	1	0	1	0
PCT7816	MV	5	1	0	0	0	1	0	0	0	1	0	0	0
PCT7816	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7816	TO	4	1	0	0	0	1	0	0	0	1	0	0	0
PCT7817	MV	3	3	0	0	1	2	0	0	1	0	1	0	0
PCT7817	ED	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT7817	TO	6	4	0	0	2	2	0	0	1	0	1	0	0
PCT7818	MV	6	3	0	0	0	3	0	0	1	0	0	2	0
PCT7818	ED	3	1	0	0	0	1	0	0	0	0	1	0	0
PCT7818	TO	9	4	0	0	0	4	0	0	1	0	1	2	0
PCT7819	MV	5	0	0	0	0	0	0	0	0	0	0	0	0
PCT7819	ED	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT7819	TO	8	0	0	0	0	0	0	0	0	0	0	0	0
PCT7821	MV	9	1	0	0	0	1	0	0	0	0	0	1	0
PCT7821	ED	-2	1	0	0	1	0	0	0	0	0	0	0	0
PCT7821	TO	7	2	0	0	1	1	0	0	0	0	0	1	0
PCT7822	MV	4	1	0	0	1	0	0	0	0	0	0	0	0
PCT7822	ED	1	2	0	0	0	2	0	0	1	1	0	0	0
PCT7822	TO	5	3	0	0	1	2	0	0	1	1	0	0	0
PCT7823	MV	7	3	0	0	1	2	0	1	1	0	0	0	0
PCT7823	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7823	TO	7	3	0	0	1	2	0	1	1	0	0	0	0
PCT7824	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7824	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT7824	TO	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT7825	MV	4	1	0	0	0	1	0	0	0	0	1	0	0
PCT7825	ED	4	1	0	0	0	1	0	0	0	0	0	1	0
PCT7825	TO	8	2	0	0	0	2	0	0	0	0	1	1	0
PCT7826	MV	6	2	0	0	1	1	0	0	0	1	0	0	0
PCT7826	ED	4	1	0	0	0	1	0	0	0	0	0	1	0
PCT7826	TO	10	3	0	0	1	2	0	0	0	1	0	1	0
PCT7827	MV	4	2	0	0	1	1	0	0	1	0	0	0	0
PCT7827	ED	5	3	0	0	1	2	0	0	1	0	0	1	0
PCT7827	TO	9	5	0	0	2	3	0	0	2	0	0	1	0
PCT7828	MV	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT7828	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7828	TO	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT7829	MV	5	2	0	0	0	2	0	0	1	0	0	1	0
PCT7829	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7829	TO	4	2	0	0	0	2	0	0	1	0	0	1	0
PCT7831	MV	7	2	0	0	1	1	0	0	0	1	0	0	0
PCT7831	ED	1	1	0	0	0	1	0	0	0	0	1	0	0
PCT7831	TO	8	3	0	0	1	2	0	0	0	1	1	0	0
PCT7832	MV	10	8	0	0	6	2	0	0	0	1	0	1	0
PCT7832	ED	3	3	0	0	1	2	0	0	0	1	1	0	0
PCT7832	TO	13	11	0	0	7	4	0	0	0	2	1	1	0
PCT7833	MV	6	0	0	0	0	0	0	0	0	0	0	0	0
PCT7833	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7833	TO	5	0	0	0	0	0	0	0	0	0	0	0	0
PCT7834	MV	9	3	0	0	1	2	0	0	0	0	0	2	0
PCT7834	ED	-1	3	0	0	0	3	0	0	1	0	0	2	0
PCT7834	TO	8	6	0	0	1	5	0	0	1	0	0	4	0
PCT7835	MV	6	4	0	0	3	1	0	0	1	0	0	0	0
PCT7835	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7835	TO	7	4	0	0	3	1	0	0	1	0	0	0	0
PCT7836	MV	3	1	0	0	0	1	0	0	1	0	0	0	0
PCT7836	ED	3	1	0	0	0	1	0	0	0	0	0	1	0
PCT7836	TO	6	2	0	0	0	2	0	0	1	0	0	1	0
PCT7837	MV	8	4	0	0	3	1	0	0	0	0	1	0	0
PCT7837	ED	0	1	0	0	0	1	0	0	0	1	0	0	0
PCT7837	TO	8	5	0	0	3	2	0	0	0	1	1	0	0
PCT7838	MV	8	4	0	0	1	3	0	0	1	0	1	1	0
PCT7838	ED	1	1	0	0	0	1	0	0	0	1	0	0	0
PCT7838	TO	9	5	0	0	1	4	0	0	1	1	1	1	0
PCT7839	MV	3	1	0	0	0	1	0	0	0	1	0	0	0
PCT7839	ED	-2	0	0	0	0	0	0	0	0	0	0	0	0
PCT7839	TO	1	1	0	0	0	1	0	0	0	1	0	0	0
PCT7841	MV	4	1	0	0	0	1	0	0	1	0	0	0	0
PCT7841	ED	3	1	0	0	0	1	0	0	0	1	0	0	0
PCT7841	TO	7	2	0	0	0	2	0	0	1	1	0	0	0
PCT7842	MV	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT7842	ED	4	2	0	0	1	1	0	0	0	0	0	1	0
PCT7842	TO	7	2	0	0	1	1	0	0	0	0	0	1	0
PCT7843	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT7843	ED	3	1	0	0	0	1	0	0	0	0	0	1	0
PCT7843	TO	5	1	0	0	0	1	0	0	0	0	0	1	0
PCT7844	MV	5	0	0	0	0	0	0	0	0	0	0	0	0
PCT7844	ED	0	1	0	0	0	1	0	0	0	1	0	0	0
PCT7844	TO	5	1	0	0	0	1	0	0	0	1	0	0	0
PCT7845	MV	9	6	0	0	3	3	0	0	2	1	0	0	0
PCT7845	ED	2	2	0	0	1	1	0	0	1	0	0	0	0
PCT7845	TO	11	8	0	0	4	4	0	0	3	1	0	0	0
PCT7846	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT7846	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7846	TO	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT7847	MV	4	2	0	0	2	0	0	0	0	0	0	0	0
PCT7847	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7847	TO	5	2	0	0	2	0	0	0	0	0	0	0	0
PCT7848	MV	6	4	0	0	3	1	0	0	0	0	0	1	0
PCT7848	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7848	TO	7	4	0	0	3	1	0	0	0	0	0	1	0
PCT7849	MV	7	3	0	0	2	1	0	0	1	0	0	0	0
PCT7849	ED	4	2	0	0	1	1	0	0	0	1	0	0	0
PCT7849	TO	11	5	0	0	3	2	0	0	1	1	0	0	0
PCT7851	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7851	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7851	TO	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7852	MV	1	1	0	0	0	1	0	0	1	0	0	0	0
PCT7852	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7852	TO	1	1	0	0	0	1	0	0	1	0	0	0	0
PCT7853	MV	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT7853	ED	-1	2	0	0	2	0	0	0	0	0	0	0	0
PCT7853	TO	2	3	0	0	3	0	0	0	0	0	0	0	0
PCT7854	MV	3	2	0	0	1	1	0	0	1	0	0	0	0
PCT7854	ED	1	1	0	0	0	1	0	0	0	1	0	0	0
PCT7854	TO	4	3	0	0	1	2	0	0	1	1	0	0	0
PCT7855	MV	5	2	0	0	0	2	0	0	1	1	0	0	0
PCT7855	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7855	TO	6	2	0	0	0	2	0	0	1	1	0	0	0
PCT7856	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT7856	ED	5	1	0	0	0	1	0	0	0	0	0	1	0
PCT7856	TO	7	1	0	0	0	1	0	0	0	0	0	1	0
PCT7857	MV	8	5	0	0	1	4	0	0	2	2	0	0	0
PCT7857	ED	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT7857	TO	9	6	0	0	2	4	0	0	2	2	0	0	0
PCT7858	MV	5	2	0	0	2	0	0	0	0	0	0	0	0
PCT7858	ED	3	2	0	0	0	2	0	1	1	0	0	0	0
PCT7858	TO	8	4	0	0	2	2	0	1	1	0	0	0	0
PCT7859	MV	4	2	0	0	0	2	0	0	0	0	0	2	0
PCT7859	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7859	TO	4	2	0	0	0	2	0	0	0	0	0	2	0
PCT7861	MV	6	3	0	0	1	2	0	0	1	0	0	1	0
PCT7861	ED	1	1	0	0	0	1	0	0	1	0	0	0	0
PCT7861	TO	7	4	0	0	1	3	0	0	2	0	0	1	0
PCT7862	MV	7	1	0	0	0	1	0	0	0	0	0	1	0
PCT7862	ED	0	1	0	0	1	0	0	0	0	0	0	0	0
PCT7862	TO	7	2	0	0	1	1	0	0	0	0	0	1	0
PCT7863	MV	5	3	0	0	2	1	0	0	0	1	0	0	0
PCT7863	ED	7	5	0	0	3	2	0	0	0	2	0	0	0
PCT7863	TO	12	8	0	0	5	3	0	0	0	3	0	0	0
PCT7864	MV	8	3	0	0	2	1	0	0	0	0	0	1	0
PCT7864	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT7864	TO	10	3	0	0	2	1	0	0	0	0	0	1	0
PCT7865	MV	5	2	0	0	2	0	0	0	0	0	0	0	0
PCT7865	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7865	TO	6	2	0	0	2	0	0	0	0	0	0	0	0
PCT7866	MV	5	3	0	0	1	2	0	0	2	0	0	0	0
PCT7866	ED	2	1	0	0	0	1	0	0	1	0	0	0	0
PCT7866	TO	7	4	0	0	1	3	0	0	3	0	0	0	0
PCT7867	MV	6	1	0	0	1	0	0	0	0	0	0	0	0
PCT7867	ED	0	1	0	0	0	1	0	0	1	0	0	0	0
PCT7867	TO	6	2	0	0	1	1	0	0	1	0	0	0	0
PCT7868	MV	8	1	0	0	1	0	0	0	0	0	0	0	0
PCT7868	ED	0	2	0	0	0	2	0	0	1	1	0	0	0
PCT7868	TO	8	3	0	0	1	2	0	0	1	1	0	0	0
PCT7869	MV	5	3	0	0	1	2	0	0	0	1	1	0	0
PCT7869	ED	1	1	0	0	0	1	0	0	1	0	0	0	0
PCT7869	TO	6	4	0	0	1	3	0	0	1	1	1	0	0
PCT7871	MV	6	5	0	0	3	2	0	0	2	0	0	0	0
PCT7871	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7871	TO	6	5	0	0	3	2	0	0	2	0	0	0	0
PCT7872	MV	2	1	0	0	1	0	0	0	0	0	0	0	0
PCT7872	ED	3	2	0	0	2	0	0	0	0	0	0	0	0
PCT7872	TO	5	3	0	0	3	0	0	0	0	0	0	0	0
PCT7873	MV	5	4	0	0	1	3	0	0	0	1	0	2	0
PCT7873	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7873	TO	6	4	0	0	1	3	0	0	0	1	0	2	0
PCT7874	MV	6	1	0	0	0	1	0	0	0	0	0	1	0
PCT7874	ED	-1	1	0	0	0	1	0	0	0	1	0	0	0
PCT7874	TO	5	2	0	0	0	2	0	0	0	1	0	1	0
PCT7875	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7875	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT7875	TO	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT7876	MV	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT7876	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7876	TO	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT7901	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT7901	ED	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT7901	TO	5	0	0	0	0	0	0	0	0	0	0	0	0
PCT7902	MV	5	2	0	0	2	0	0	0	0	0	0	0	0
PCT7902	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT7902	TO	7	2	0	0	2	0	0	0	0	0	0	0	0
PCT7903	MV	6	0	0	0	0	0	0	0	0	0	0	0	0
PCT7903	ED	2	1	0	0	0	1	0	0	1	0	0	0	0
PCT7903	TO	8	1	0	0	0	1	0	0	1	0	0	0	0
PCT7904	MV	5	2	0	0	1	1	0	0	1	0	0	0	0
PCT7904	ED	4	2	0	0	0	2	0	0	0	1	0	1	0
PCT7904	TO	9	4	0	0	1	3	0	0	1	1	0	1	0
PCT7905	MV	10	6	0	0	2	4	0	0	2	2	0	0	0
PCT7905	ED	3	2	0	0	2	0	0	0	0	0	0	0	0
PCT7905	TO	13	8	0	0	4	4	0	0	2	2	0	0	0
PCT7906	MV	3	1	0	0	0	1	0	0	1	0	0	0	0
PCT7906	ED	4	1	0	0	1	0	0	0	0	0	0	0	0
PCT7906	TO	7	2	0	0	1	1	0	0	1	0	0	0	0
PCT7907	MV	6	0	0	0	0	0	0	0	0	0	0	0	0
PCT7907	ED	6	0	0	0	0	0	0	0	0	0	0	0	0
PCT7907	TO	12	0	0	0	0	0	0	0	0	0	0	0	0
PCT7908	MV	8	2	0	0	1	1	0	0	1	0	0	0	0
PCT7908	ED	4	0	0	0	0	0	0	0	0	0	0	0	0
PCT7908	TO	12	2	0	0	1	1	0	0	1	0	0	0	0
PCT7909	MV	6	1	0	0	0	1	0	0	0	1	0	0	0
PCT7909	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT7909	TO	8	1	0	0	0	1	0	0	0	1	0	0	0
PCT7911	MV	5	3	0	0	1	2	0	0	1	0	1	0	0
PCT7911	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT7911	TO	7	3	0	0	1	2	0	0	1	0	1	0	0
PCT7912	MV	7	3	0	0	1	2	0	0	2	0	0	0	0
PCT7912	ED	5	2	0	0	1	1	0	0	1	0	0	0	0
PCT7912	TO	12	5	0	0	2	3	0	0	3	0	0	0	0
PCT7913	MV	8	4	0	0	1	3	0	0	0	3	0	0	0
PCT7913	ED	4	1	0	0	1	0	0	0	0	0	0	0	0
PCT7913	TO	12	5	0	0	2	3	0	0	0	3	0	0	0
PCT7914	MV	4	0	0	0	0	0	0	0	0	0	0	0	0
PCT7914	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT7914	TO	6	0	0	0	0	0	0	0	0	0	0	0	0
PCT7915	MV	5	1	0	0	1	0	0	0	0	0	0	0	0
PCT7915	ED	7	2	0	0	0	2	0	0	0	2	0	0	0
PCT7915	TO	12	3	0	0	1	2	0	0	0	2	0	0	0
PCT7916	MV	4	1	0	0	1	0	0	0	0	0	0	0	0
PCT7916	ED	4	0	0	0	0	0	0	0	0	0	0	0	0
PCT7916	TO	8	1	0	0	1	0	0	0	0	0	0	0	0
PCT7917	MV	7	2	0	0	0	2	0	0	0	0	0	2	0
PCT7917	ED	-1	1	0	0	1	0	0	0	0	0	0	0	0
PCT7917	TO	6	3	0	0	1	2	0	0	0	0	0	2	0
PCT7918	MV	7	1	0	0	1	0	0	0	0	0	0	0	0
PCT7918	ED	5	0	0	0	0	0	0	0	0	0	0	0	0
PCT7918	TO	12	1	0	0	1	0	0	0	0	0	0	0	0
PCT7919	MV	4	1	0	0	0	1	0	0	1	0	0	0	0
PCT7919	ED	2	1	0	0	0	1	0	0	1	0	0	0	0
PCT7919	TO	6	2	0	0	0	2	0	0	2	0	0	0	0
PCT7921	MV	6	5	0	0	5	0	0	0	0	0	0	0	0
PCT7921	ED	2	2	0	0	1	1	0	0	0	1	0	0	0
PCT7921	TO	8	7	0	0	6	1	0	0	0	1	0	0	0
PCT7922	MV	9	2	0	0	1	1	0	0	0	1	0	0	0
PCT7922	ED	7	2	0	0	0	2	0	0	1	0	1	0	0
PCT7922	TO	16	4	0	0	1	3	0	0	1	1	1	0	0
PCT7923	MV	7	1	0	0	0	1	0	0	1	0	0	0	0
PCT7923	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7923	TO	8	1	0	0	0	1	0	0	1	0	0	0	0
PCT7924	MV	6	2	0	0	0	2	0	1	0	1	0	0	0
PCT7924	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT7924	TO	8	2	0	0	0	2	0	1	0	1	0	0	0
PCT7925	MV	4	1	0	0	0	1	0	0	0	0	0	1	0
PCT7925	ED	2	2	0	0	0	2	0	0	0	0	1	1	0
PCT7925	TO	6	3	0	0	0	3	0	0	0	0	1	2	0
PCT7926	MV	10	3	0	0	2	1	0	0	1	0	0	0	0
PCT7926	ED	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT7926	TO	11	4	0	0	3	1	0	0	1	0	0	0	0
PCT7927	MV	4	2	0	0	0	2	0	0	0	2	0	0	0
PCT7927	ED	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT7927	TO	7	2	0	0	0	2	0	0	0	2	0	0	0
PCT7928	MV	10	4	0	0	1	3	0	0	0	1	0	2	0
PCT7928	ED	2	3	0	0	2	1	0	0	0	1	0	0	0
PCT7928	TO	12	7	0	0	3	4	0	0	0	2	0	2	0
PCT7929	MV	8	3	0	0	2	1	0	0	1	0	0	0	0
PCT7929	ED	2	1	0	0	1	0	0	0	0	0	0	0	0
PCT7929	TO	10	4	0	0	3	1	0	0	1	0	0	0	0
PCT7931	MV	4	4	0	0	0	4	0	0	0	1	2	1	0
PCT7931	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7931	TO	5	4	0	0	0	4	0	0	0	1	2	1	0
PCT7932	MV	5	3	0	0	0	3	0	1	0	1	0	1	0
PCT7932	ED	1	1	0	0	0	1	0	0	0	0	0	1	0
PCT7932	TO	6	4	0	0	0	4	0	1	0	1	0	2	0
PCT7933	MV	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7933	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7933	TO	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7934	MV	10	3	0	0	3	0	0	0	0	0	0	0	0
PCT7934	ED	-1	1	0	0	0	1	0	0	0	0	0	1	0
PCT7934	TO	9	4	0	0	3	1	0	0	0	0	0	1	0
PCT7935	MV	16	3	0	0	1	2	0	0	1	0	0	1	0
PCT7935	ED	0	4	0	0	2	2	0	0	0	0	0	2	0
PCT7935	TO	16	7	0	0	3	4	0	0	1	0	0	3	0
PCT7936	MV	9	3	0	0	1	2	0	0	1	1	0	0	0
PCT7936	ED	2	2	0	0	0	2	0	0	2	0	0	0	0
PCT7936	TO	11	5	0	0	1	4	0	0	3	1	0	0	0
PCT7937	MV	9	2	0	0	2	0	0	0	0	0	0	0	0
PCT7937	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT7937	TO	11	2	0	0	2	0	0	0	0	0	0	0	0
PCT7938	MV	9	6	0	0	2	4	0	0	3	0	0	1	0
PCT7938	ED	6	1	0	0	1	0	0	0	0	0	0	0	0
PCT7938	TO	15	7	0	0	3	4	0	0	3	0	0	1	0
PCT7939	MV	3	2	0	0	1	1	0	0	1	0	0	0	0
PCT7939	ED	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT7939	TO	6	3	0	0	2	1	0	0	1	0	0	0	0
PCT7941	MV	5	0	0	0	0	0	0	0	0	0	0	0	0
PCT7941	ED	0	1	0	0	1	0	0	0	0	0	0	0	0
PCT7941	TO	5	1	0	0	1	0	0	0	0	0	0	0	0
PCT7942	MV	7	2	0	0	1	1	0	0	1	0	0	0	0
PCT7942	ED	2	2	0	0	2	0	0	0	0	0	0	0	0
PCT7942	TO	9	4	0	0	3	1	0	0	1	0	0	0	0
PCT7943	MV	9	3	0	0	0	3	0	0	1	2	0	0	0
PCT7943	ED	0	1	0	0	0	1	0	0	0	1	0	0	0
PCT7943	TO	9	4	0	0	0	4	0	0	1	3	0	0	0
PCT7944	MV	4	1	0	0	1	0	0	0	0	0	0	0	0
PCT7944	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7944	TO	4	1	0	0	1	0	0	0	0	0	0	0	0
PCT7945	MV	6	1	0	0	0	1	0	0	0	0	1	0	0
PCT7945	ED	1	1	0	0	0	1	0	0	1	0	0	0	0
PCT7945	TO	7	2	0	0	0	2	0	0	1	0	1	0	0
PCT7946	MV	2	1	0	0	1	0	0	0	0	0	0	0	0
PCT7946	ED	3	2	0	0	1	1	0	0	1	0	0	0	0
PCT7946	TO	5	3	0	0	2	1	0	0	1	0	0	0	0
PCT7947	MV	3	1	0	0	0	1	0	0	0	1	0	0	0
PCT7947	ED	2	2	0	0	0	2	0	1	0	1	0	0	0
PCT7947	TO	5	3	0	0	0	3	0	1	0	2	0	0	0
PCT7948	MV	2	1	0	0	0	1	0	0	0	1	0	0	0
PCT7948	ED	6	1	0	0	0	1	0	0	0	0	1	0	0
PCT7948	TO	8	2	0	0	0	2	0	0	0	1	1	0	0
PCT7949	MV	3	2	0	0	1	1	0	0	1	0	0	0	0
PCT7949	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7949	TO	2	2	0	0	1	1	0	0	1	0	0	0	0
PCT7951	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7951	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7951	TO	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7952	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7952	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7952	TO	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT7953	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7953	ED	2	1	0	0	0	1	0	0	0	0	0	1	0
PCT7953	TO	3	1	0	0	0	1	0	0	0	0	0	1	0
PCT7954	MV	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7954	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7954	TO	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7955	MV	2	2	0	0	0	2	0	0	1	1	0	0	0
PCT7955	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7955	TO	2	2	0	0	0	2	0	0	1	1	0	0	0
PCT7956	MV	4	0	0	0	0	0	0	0	0	0	0	0	0
PCT7956	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7956	TO	4	0	0	0	0	0	0	0	0	0	0	0	0
PCT7957	MV	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT7957	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT7957	TO	4	0	0	0	0	0	0	0	0	0	0	0	0
PCT7958	MV	1	1	0	0	0	1	0	0	1	0	0	0	0
PCT7958	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7958	TO	1	1	0	0	0	1	0	0	1	0	0	0	0
PCT7959	MV	8	4	0	0	2	2	0	0	1	0	1	0	0
PCT7959	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7959	TO	8	4	0	0	2	2	0	0	1	0	1	0	0
PCT9001	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9001	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9001	TO	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9101	MV	5	2	0	0	0	2	0	0	2	0	0	0	0
PCT9101	ED	5	1	0	0	0	1	0	0	0	1	0	0	0
PCT9101	TO	10	3	0	0	0	3	0	0	2	1	0	0	0
PCT9102	MV	4	0	0	0	0	0	0	0	0	0	0	0	0
PCT9102	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9102	TO	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT9103	MV	5	2	0	0	0	2	0	0	1	1	0	0	0
PCT9103	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9103	TO	4	2	0	0	0	2	0	0	1	1	0	0	0
PCT9104	MV	3	2	0	0	0	2	0	0	0	1	1	0	0
