ElectionAbbr	PollingSiteID	PollingSiteName	TableID	PollingPlaceDesc1	PollingPlaceDesc2	SamBalAddr1	SamBalAddr2	VotingPctID	VotingPctName	PollPlaceRegPctID	PollPlaceRegPctPortion	BallotTypeList
2019MUNI  	2392	9431 - 1935 32nd Ave		Firehouse #18	1935 32nd Ave	Between Pacheco & Ortega	4.4% slope	9431   	Pct 9431/9429	9431   		11  
2019MUNI  	2397	9252 - 20 Cook St		SFUSD Office - Assembly Room	20 Cook St	Off Geary Blvd.	8.3% slope	9252   	Pct 9252	9252   		4  
2019MUNI  	2400	7872 - 742 Chenery St		Garage	742 Chenery St	Btw Lippard & Brompton Aves	1% Slope	7872   	Pct 7872	7872   		9  
2019MUNI  	2404	9723 - 207 Skyline Blvd		Pomeroy Recreation & Rehabilitation Ctr.	207 Skyline Blvd	Enter Off Herbst Btw Skyline Blvd & Armory Dr	4.2% Slope	9723   	Pct 9723	9723   		8  
2019MUNI  	2413	1111 - 437 Holloway Ave		Garage	437 Holloway Ave	Btw Granada & Miramar	6.3% Slope	1111   	Pct 1111	1111   		1  
2019MUNI  	2414	9104 - 463 28th Ave		Garage	463 28th Ave	Between Geary Blvd & Clement St	1.1% Slope	9104   	Pct 9104	9104   		3  
2019MUNI  	2427	7534 - 1563 Page St		Urban School Of S. F. - Conference Room	1563 Page St	Btw Masonic & Ashbury	8.3% slope	7534   	Pct 7534	7534   		6  
2019MUNI  	2434	7536 - 1168 Page St		Garage	1168 Page St	Btw Baker & Broderick	7% Slope	7536   	Pct 7536/7535	7535   		6  
2019MUNI  	2434	7536 - 1168 Page St		Garage	1168 Page St	Btw Baker & Broderick	7% Slope	7536   	Pct 7536/7535	7536   		6  
2019MUNI  	2437	7925 - 1580 Valencia St		Monteagle Medical Center - Lobby	1580 Valencia St	Btw Cesar Chavez & Duncan Aves	3% Slope	7925   	Pct 7925	7925   		10  
2019MUNI  	2441	7809 - 462 Duboce Ave		Community Room	462 Duboce Ave	Btw Steiner & Fillmore Sts	1.4% Slope	7809   	Pct 7809	7809   		9  
2019MUNI  	2443	1127 - 483 Ellington Ave		Garage	483 Ellington Ave	Btw Whipple & Naglee	2.3% Slope	1127   	Pct 1127/1128	1127   		1  
2019MUNI  	2443	1127 - 483 Ellington Ave		Garage	483 Ellington Ave	Btw Whipple & Naglee	2.3% Slope	1127   	Pct 1127/1128	1128   		1  
2019MUNI  	2446	7639 - 698 2nd St		S F F D Headquarters	698 2nd St	Corner Of 2nd & Townsend	8.3% Slope Ramped Access	7639   	Pct 7639/7641	7639   		7  
2019MUNI  	2446	7639 - 698 2nd St		S F F D Headquarters	698 2nd St	Corner Of 2nd & Townsend	8.3% Slope Ramped Access	7639   	Pct 7639/7641	7641   		7  
2019MUNI  	2452	7931 - 514 Peralta Ave		Garage	514 Peralta Ave	Btw Ripley St & Esmeralda Ave	7.5% Slope	7931   	Pct 7931	7931   		10  
2019MUNI  	2453	1136 - 990 Rolph St		Garage	990 Rolph St	End Of Cul DE Sac On Rolph St. - Enter From South Hill	7% slope	1136   	Pct 1136	1136   		1  
2019MUNI  	2460	7308 - 1227 Montgomery St		Garage	1227 Montgomery St	Corner Of Montgomery & Montague	6.0% Slope	7308   	Pct 7308	7308   		5  
2019MUNI  	2462	7847 - 358 Jersey St		Garage	358 Jersey St	Btw Noe & Castro Sts	5% Slope	7847   	Pct 7847/7848	7847   		9  
2019MUNI  	2462	7847 - 358 Jersey St		Garage	358 Jersey St	Btw Noe & Castro Sts	5% Slope	7847   	Pct 7847/7848	7848   		9  
2019MUNI  	2468	9223 - 2001 Union St		Union St Plaza - 2nd Floor Lobby	2001 Union St	Btw Buchanan & Webster	8.2% Slope - Ramped Access	9223   	Pct 9223	9223   		4  
2019MUNI  	2479	1141 - 263 Maynard St		Garage	263 Maynard St	Btw Congdon St & Gladstone Dr	3% Slope	1141   	Pct 1141	1141   		1  
2019MUNI  	2491	9204 - 3760 Webster St		Garage	3760 Webster St	Btw Jefferson St. & Marina Blvd	4.8% slope	9204   	Pct 9204	9204   		4  
2019MUNI  	2494	7707 - 366 Marietta Dr		Garage	366 Marietta Dr	Btw Arroyo Way & Teresita Blvd	3.6% Slope	7707   	Pct 7707	7707   		8  
2019MUNI  	2496	7839 - 3753 21st St		Garage	3753 21st St	Btw Noe & Sanchez Sts	8.3% Slope	7839   	Pct 7839/7831	7831   		9  
2019MUNI  	2496	7839 - 3753 21st St		Garage	3753 21st St	Btw Noe & Sanchez Sts	8.3% Slope	7839   	Pct 7839/7831	7839   		9  
2019MUNI  	2499	7556/57 - 130 Carmel St		Garage	130 Carmel St	Btw Shrader & Cole	2% Slope	7556   	Pct 7556/7557	7556   		6  
2019MUNI  	2499	7556/57 - 130 Carmel St		Garage	130 Carmel St	Btw Shrader & Cole	2% Slope	7556   	Pct 7556/7557	7557   		6  
2019MUNI  	2500	9203 - 1867 Jefferson St		Garage	1867 Jefferson St	Btw Divisadero & Scott	2.7% Slope	9203   	Pct 9203	9203   		4  
2019MUNI  	2515	7918 - 2774 Folsom St		Garage	2774 Folsom St	Btw 23rd & 24th St	2% Slope	7918   	Pct 7918	7918   		10  
2019MUNI  	2517	9512 - 850 Broderick St		Zygmunt Arendt House-community Rm	850 Broderick St	Enter On Broderick Near Corner Of Golden Gate	1% Slope	9512   	Pct 9512/9508	9508   		6  
2019MUNI  	2517	9512 - 850 Broderick St		Zygmunt Arendt House-community Rm	850 Broderick St	Enter On Broderick Near Corner Of Golden Gate	1% Slope	9512   	Pct 9512/9508	9512   		6  
2019MUNI  	2524	9401 - 1296 La Playa St		Garage	1296 La Playa St	Btw Irving & Lincoln	7.9% Slope	9401   	Pct 9401	9401   		11  
2019MUNI  	2528	1117 - 231 Montana St		Garage	231 Montana St	Montana Btw Capital & Orizaba	3% Slope	1117   	Pct 1117/1123	1117   		1  
2019MUNI  	2528	1117 - 231 Montana St		Garage	231 Montana St	Montana Btw Capital & Orizaba	3% Slope	1117   	Pct 1117/1123	1123   		1  
2019MUNI  	2532	7821 - 128 Eureka St		Garage	128 Eureka St	Btw 18th & 19th Sts	5.4% Slope	7821   	Pct 7821	7821   		9  
2019MUNI  	2533	7705 - 99 Saint Germain Ave		Garage	99 Saint Germain Ave	Corner Of Saint Germain & Glenbrook Aves	3.3% Slope	7705   	Pct 7705	7705   		8  
2019MUNI  	2545	7311 - 2200 Larkin St		Garage	2200 Larkin St	Corner Of Larkin & Green	7.1% Slope	7311   	Pct 7311	7311   		5  
2019MUNI  	2559	9235 - 3220 Sacramento St		S F University High School- Parking Garage	3220 Sacramento St	Between Lyon St. & Presidio St.	6.0% Slope	9235   	Pct 9235/9243	9235   		4  
2019MUNI  	2559	9235 - 3220 Sacramento St		S F University High School- Parking Garage	3220 Sacramento St	Between Lyon St. & Presidio St.	6.0% Slope	9235   	Pct 9235/9243	9243   		4  
2019MUNI  	2560	9113 - 4620 California St		St James Episcopal	4620 California St	Between 8th & 9th Aves	7.5% Slope	9113   	Pct 9113	9113   		3  
2019MUNI  	2563	9238 - 2340 Jackson St		S F Public Montessori School - Auditorium	2340 Jackson St	Enter Off Jackson St  Btw Webster And Fillmore	8.3% Slope - Ramped Access	9238   	Pct 9238/9246	9238   		4  
2019MUNI  	2563	9238 - 2340 Jackson St		S F Public Montessori School - Auditorium	2340 Jackson St	Enter Off Jackson St  Btw Webster And Fillmore	8.3% Slope - Ramped Access	9238   	Pct 9238/9246	9246   		4  
2019MUNI  	2565	7817 - 3527 16th St		Garage	3527 16th St	Btw Prosper & Sanchez Sts	4.2% Slope	7817   	Pct 7817/7818	7817   		9  
2019MUNI  	2565	7817 - 3527 16th St		Garage	3527 16th St	Btw Prosper & Sanchez Sts	4.2% Slope	7817   	Pct 7817/7818	7818   		9  
2019MUNI  	2574	9726- 390 Buckingham Way		Firehouse #19	390 Buckingham Way	Corner of Winston Dr. & Buckingham Way	5.4% Slope	9726   	Pct 9726	9726   		8  
2019MUNI  	2583	9239 - 1905 Broadway St		Garage	1905 Broadway St	Between Laguna and Octavia Streets	8% Slope	9239   	Pct 9239	9239   		4  
2019MUNI  	2584	7829 - 65 Grand View Ave		Garage	65 Grand View Ave	Romain & Grand View Terrace	8.3% Slope	7829   	Pct 7829	7829   		9  
2019MUNI  	2586	7844 - 3549 23rd Street		Garage	3549 23rd St	Btw Guerrero & San Jose Aves	1% Slope	7844   	Pct 7844	7844   		9  
2019MUNI  	2593	9445- 2316 Vicente St		Church - Living Water Fellowship	2316 Vicente St	Btw 34th & 35th Ave	5.0% Slope	9445   	Pct 9445	9445   		11  
2019MUNI  	2594	9702 - 731 Judah St		Garage	731 Judah St	Btw 12th Ave & Funston	5.2% slope	9702   	Pct 9702	9702   		8  
2019MUNI  	2596	7645 - Pier 40 A - the Embarcadero		Southbeach Harbor Pier 40 A - Comm Rm	Pier 40 A - The Embarcadero	Embarcadero & King	3.1% Slope	7645   	Pct 7645	7645   		7  
2019MUNI  	2604	9729- 32 San Jacinto Way		Garage	32 San Jacinto Way	Btw Santa Paula & San Felipe	6% Slope	9729   	Pct 9729	9729   		8  
2019MUNI  	2613	9752 - 526 Flood Ave		Garage	526 Flood Ave	Btw Gennesse & Phelan	5.1% Slope	9752   	Pct 9752	9752   		8  
2019MUNI  	2619	7615 - 111 Jones St		Community Room	111 Jones St	Corner Of Jones & Golden Gate	8.3%  Slope - Ramped Access	7615   	Pct 7615	7615   		7  
2019MUNI  	2623	1148 - 542 Moscow St		Garage	542 Moscow St	Btw Russia & Persia	2.5% Slope	1148   	Pct 1148	1148   		1  
2019MUNI  	2624	7019 - 1887 Palou Ave		Garage	1887 Palou Ave	Btw Quint & Phelps	6.1% Slope	7019   	Pct 7019/7018	7018   		2  
2019MUNI  	2624	7019 - 1887 Palou Ave		Garage	1887 Palou Ave	Btw Quint & Phelps	6.1% Slope	7019   	Pct 7019/7018	7019   		2  
2019MUNI  	2627	9711 - 1816 Funston Ave		Garage	1816 Funston Ave	Btw Pacheco & Aerial	6.3% Slope	9711   	Pct 9711/9707	9707   		8  
2019MUNI  	2627	9711 - 1816 Funston Ave		Garage	1816 Funston Ave	Btw Pacheco & Aerial	6.3% Slope	9711   	Pct 9711/9707	9711   		8  
2019MUNI  	2628	9434 - 2074 47th Ave		Garage	2074 47th Ave	Btw Quintara & Pacheco	0.8% Slope	9434   	Pct 9434	9434   		11  
2019MUNI  	2632	7005 - 1490 19th St		Saint Teresa Of Avila Church - Sammon Hall	1490 19th St - Enter On Connecticut	Enter On Connecticut Btw 18th & 19th St.	4.2% Slope	7005   	Pct 7005	7005   		2  
2019MUNI  	2633	1115 - 446 Randolph St		I. T. Bookman Comm Ctr - Mult Purpose Rm	446 Randolph St	Corner Of Arch & Randolph	8.3% Slope - Ramped Access	1115   	Pct 1115/1116	1115   		1  
2019MUNI  	2633	1115 - 446 Randolph St		I. T. Bookman Comm Ctr - Mult Purpose Rm	446 Randolph St	Corner Of Arch & Randolph	8.3% Slope - Ramped Access	1115   	Pct 1115/1116	1116   		1  
2019MUNI  	2636	9413 - 1342 41st Ave		Garage	1342 41st Ave	Btw Irving & Judah	3.8% slope	9413   	Pct 9413	9413   		11  
2019MUNI  	2651	7522 - 715 Scott St		Garage	715 Scott St	Btw Grove & Fulton	2.6% Slope	7522   	Pct 7522/7523	7522   		6  
2019MUNI  	2651	7522 - 715 Scott St		Garage	715 Scott St	Btw Grove & Fulton	2.6% Slope	7522   	Pct 7522/7523	7523   		6  
2019MUNI  	2660	7841 - 3531 22nd St		School - Edison Charter- Auditorium	3531 22nd St	Enter 22nd St Btw Dolores Ave & Chattanooga St	1.5% Slope	7841   	Pct 7841/7842	7841   		9  
2019MUNI  	2660	7841 - 3531 22nd St		School - Edison Charter- Auditorium	3531 22nd St	Enter 22nd St Btw Dolores Ave & Chattanooga St	1.5% Slope	7841   	Pct 7841/7842	7842   		9  
2019MUNI  	2662	7339 - 1300 Polk St		First Congregational Church Of S F	1300 Polk St	Corner Of Bush & Polk	2.0% Slope	7339   	Pct 7339/7341	7339   		5  
2019MUNI  	2662	7339 - 1300 Polk St		First Congregational Church Of S F	1300 Polk St	Corner Of Bush & Polk	2.0% Slope	7339   	Pct 7339/7341	7341   		5  
2019MUNI  	2663	9442 - 3595 Taraval St		Bnai Emunah Synagogue	3595 Taraval St	Corner Of Taraval & 46th Ave	5.9% Slope	9442   	Pct 9442/9435	9435   		11  
2019MUNI  	2663	9442 - 3595 Taraval St		Bnai Emunah Synagogue	3595 Taraval St	Corner Of Taraval & 46th Ave	5.9% Slope	9442   	Pct 9442/9435	9442   		11  
2019MUNI  	2673	7537 - 305 Scott St		Garage	305 Scott St	Between Page & Oak	3.2% slope	7537   	Pct 7537/7538	7537   		6  
2019MUNI  	2673	7537 - 305 Scott St		Garage	305 Scott St	Between Page & Oak	3.2% slope	7537   	Pct 7537/7538	7538   		6  
2019MUNI  	2674	9737 - 390 Melrose Ave		Garage	390 Melrose Ave	Corner Of Gennessee & Melrose	6.4% Slope	9737   	Pct 9737/9736	9736   		8  
2019MUNI  	2674	9737 - 390 Melrose Ave		Garage	390 Melrose Ave	Corner Of Gennessee & Melrose	6.4% Slope	9737   	Pct 9737/9736	9737   		8  
2019MUNI  	2676	7937 - 1419 Cortland Ave		Garage	1419 Cortland Ave	Btw Bradford & Nebraska Sts	6.6% Slope	7937   	Pct 7937	7937   		10  
2019MUNI  	2677	7801 - 245 Upper Terrace		Garage	245 Upper Terrace	South West Of Clifford Terrace	0.8% Slope	7801   	Pct 7801	7801   		9  
2019MUNI  	2679	7902 - 1855 Folsom St		U C S F Mission Center - Confer Rm #126	1855 Folsom St	Entrance On 15th St Btw Folsom & Harrison Sts	8.3% Slope - Ramped Access	7902   	Pct 7902/7904	7902   		10  
2019MUNI  	2679	7902 - 1855 Folsom St		U C S F Mission Center - Confer Rm #126	1855 Folsom St	Entrance On 15th St Btw Folsom & Harrison Sts	8.3% Slope - Ramped Access	7902   	Pct 7902/7904	7904   		10  
2019MUNI  	2682	9436 - 2831 Rivera St		Garage	2831 Rivera St	Btw 39th Ave & 38th Ave	8.3% Slope	9436   	Pct 9436	9436   		11  
2019MUNI  	2685	7539 - 628 Haight St		Garage	628 Haight St	Btw Steiner & Pierce	5.6% Slope	7539   	Pct 7539	7539   		6  
2019MUNI  	2692	9242 - 1901 Franklin St		Golden Gate Church - Garage	1901 Franklin St	Enter Off Clay St Btw Franklin & Gough	8.3% Slope	9242   	Pct 9242/9247	9242   		4  
2019MUNI  	2692	9242 - 1901 Franklin St		Golden Gate Church - Garage	1901 Franklin St	Enter Off Clay St Btw Franklin & Gough	8.3% Slope	9242   	Pct 9242/9247	9247   		4  
2019MUNI  	2695	7205 - 1166 Filbert St		Garage	1166 Filbert St	Btw Hyde & Leavenworth	4.6% Slope	7205   	Pct 7205	7205   		4  
2019MUNI  	2699	9448 - 2477 21st Ave		Garage	2477 21st Ave	Btw Ulloa & Taraval St	5.1% slope	9448   	Pct 9448	9448   		11  
2019MUNI  	2700	7708 - 33 Bella Vista Way		Garage	33 Bella Vista Way	Enter Btw Teresita & Gaviota	2.5% Slope	7708   	Pct 7708	7708   		8  
2019MUNI  	2710	7845 - 4323 23rd St		Garage	4323 23rd St	Btw Hoffman & Douglass St	7.1% Slope	7845   	Pct 7845	7845   		9  
2019MUNI  	2717	9408 - 1319 20th Ave		Northern Tiger Kenpo - Studio	1319 20th Ave	Btw Irving & Judah	8.1% Slope	9408   	Pct 9408	9408   		11  
2019MUNI  	2718	9755 - 122 Hearst Ave		Garage	122 Hearst Ave	Btw Baden & Congo	3.2% Slope	9755   	Pct 9755	9755   		8  
2019MUNI  	2719	9231 - 28 6th Ave		Garage	28 6th Ave	Cross street Lake Street	5.2% Slope For 2 Feet	9231   	Pct 9231	9231   		4  
2019MUNI  	2724	7013 - 654 Minnesota St		U C S F - Lobby	654 Minnesota St	Btw 18th & 19th Sts	4.5% Slope	7013   	Pct 7013	7013   		2  
2019MUNI  	2725	7646 - 1505 4th St		U C S F Housing - Comm Room	1505 4th St	Enter off Nelson Rising Lane Btw 3rd & 4th Sts	4.9% Slope	7646   	Pct 7646	7646   		7  
2019MUNI  	2728	7814 - 390 Valencia St		Valencia Gardens - Community Room	390 Valencia St	Enter Off Valencia At The Corner Of 15th St	2% slope	7814   	Pct 7814	7814   		9  
2019MUNI  	2735	7643 - 225 Berry St		Mission Creek Senior - Comm Room	225 Berry St	Enter off Berry St btw 4th & 5th Sts	2.6% Slope	7643   	Pct 7643	7643   		7  
2019MUNI  	2741	9114 - 350 10th Ave		Library - Richmond Branch - Program Room	350 10th Ave	Enter Off 10th Btw Geary & Clement Sts	3.2% Slope	9114   	Pct 9114/9112	9112   		3  
2019MUNI  	2741	9114 - 350 10th Ave		Library - Richmond Branch - Program Room	350 10th Ave	Enter Off 10th Btw Geary & Clement Sts	3.2% Slope	9114   	Pct 9114/9112	9114   		3  
2019MUNI  	2742	9125 - 484 21st Ave		Garage	484 21st Ave	Btw Anza & Geary	8% Slope	9125   	Pct 9125	9125   		3  
2019MUNI  	2751	7632 - 934 Brannan St		Soma Arts Cultural Center - Kitchen Space	934 Brannan St	Btw 8th and 9th Sts	8.3% Slope - Ramped Access	7632   	Pct 7632	7632   		7  
2019MUNI  	2763	7315 - 1630 Stockton St		S F Italian Athletic Club - Upstairs Function Room	1630 Stockton St	Btw Union & Filbert St	1.1% Slope	7315   	Pct 7315/7316	7315   		5  
2019MUNI  	2763	7315 - 1630 Stockton St		S F Italian Athletic Club - Upstairs Function Room	1630 Stockton St	Btw Union & Filbert St	1.1% Slope	7315   	Pct 7315/7316	7316   		5  
2019MUNI  	2764	7525 - 608 Hayes St		Neighborhood Baptist Church - Confer Rm	608 Hayes St	Btw Laguna & Buchanan	2.6% Slope	7525   	Pct 7525	7525   		6  
2019MUNI  	2773	7028 - 1601 Lane St		Ymca - Gym	1601 Lane St	Enter Corner Of Revere & Lane Sts	4.4% Slope	7028   	Pct 7028	7028   		2  
2019MUNI  	2780	9143 - 626 20th Ave		Garage	626 20th Ave	Btw Balboa and Cabrillo Streets	1% slope	9143   	Pct 9143	9143   		3  
2019MUNI  	2781	9233- 3820 Washington St		Garage	3820 Washington St	Btwn Maple and Cherry Streets	1% Slope	9233   	Pct 9233	9233   		4  
2019MUNI  	2787	9145 - 1125 Cabrillo St		Garage	1125 Cabrillo St	Btw Funston St & 12th Ave	5.7% Slope	9145   	Pct 9145	9145   		3  
2019MUNI  	2795	7332 - 1751 Sacramento St		Old First Presbyterian Church - Fellowship Hall	1751 Sacramento St	Btw Polk St & Van Ness	8.3% Slope	7332   	Pct 7332/7334	7332   		5  
2019MUNI  	2795	7332 - 1751 Sacramento St		Old First Presbyterian Church - Fellowship Hall	1751 Sacramento St	Btw Polk St & Van Ness	8.3% Slope	7332   	Pct 7332/7334	7334   		5  
2019MUNI  	2796	7853 - 829 Duncan St		Garage	829 Duncan St	Btw Diamond Heights Blvd & Douglass St	8.2% Slope	7853   	Pct 7853/7859	7853   		9  
2019MUNI  	2796	7853 - 829 Duncan St		Garage	829 Duncan St	Btw Diamond Heights Blvd & Douglass St	8.2% Slope	7853   	Pct 7853/7859	7859   		9  
2019MUNI  	2799	7326 - 1135 Powell St		Chinatown Branch Library - Comm Rm	1135 Powell St	Btw Jackson St. & Washington St.	6.2% Slope	7326   	Pct 7326/7337	7326   		5  
2019MUNI  	2799	7326 - 1135 Powell St		Chinatown Branch Library - Comm Rm	1135 Powell St	Btw Jackson St. & Washington St.	6.2% Slope	7326   	Pct 7326/7337	7337   		5  
2019MUNI  	2801	9519 - 233 Judah St		Garage	233 Judah St	Btw 7th and 8th Avenues	8.3% Slope	9519   	Pct 9519	9519   		6  
2019MUNI  	2817	9202 - 218 Lincoln Blvd		Firehouse #51	218 Lincoln Blvd	Enter Off Graham Between Lincoln And French Court	5.0% Slope	9202   	Pct 9202	9202   		4  
2019MUNI  	2818	9701 - 1439 18th Avenue		Garage	1439 18th Ave	Between Judah And Kirkham	5% Slope At Entrance	9701   	Pct 9701	9701   		8  
2019MUNI  	2822	7038 - 1701 Visitacion Ave		Coffman Pool - Lobby	1701 Visitacion Ave	Enter Off Visitacion Near The Corner Of Hahn	3.0% Slope	7038   	Pct 7038	7038   		2  
2019MUNI  	2830	1134 - 301 Rolph St		Cordova Market	301 Rolph St	Btw Naples & Cordova	2.2% Slope	1134   	Pct 1134	1134   		1  
2019MUNI  	2835	9451 - 2715 35th Ave		Garage	2715 35th Ave	Btw Wawona & Yorba	3% Slope	9451   	Pct 9451	9451   		11  
2019MUNI  	2864	7606 - 650 Eddy St		Arnet Watson Apartments - Lobby	650 Eddy St	Btw Larkin & Polk	1.3% Slope	7606   	Pct 7606	7606   		7  
2019MUNI  	2865	7618 - 170 Otis St		Human Services Agency - Born Auditorium	170 Otis St	Enter Off Otis Btw Duboce And McCoppin	6.1% Slope	7618   	Pct 7618	7618   		7  
2019MUNI  	2866	7623 - 175 7th Street		West Bay Pilipino Multi Service Center	175 7th Street	Btw Mission & Howard	1.9% Slope	7623   	Pct 7623	7623   		7  
2019MUNI  	2869	7854 - 4132 26th St		Garage	4132 26th St	Btw Noe & Castro Sts	6.6% Slope	7854   	Pct 7854	7854   		9  
2019MUNI  	2870	7712 - 236 Monterey Blvd		Sunnyside Conservatory	236 Monterey Blvd	Btw Baden & Congo Sts	8.3% Slope - Ramped Access	7712   	Pct 7712/7711	7711   		8  
2019MUNI  	2870	7712 - 236 Monterey Blvd		Sunnyside Conservatory	236 Monterey Blvd	Btw Baden & Congo Sts	8.3% Slope - Ramped Access	7712   	Pct 7712/7711	7712   		8  
2019MUNI  	2873	9406 - 2625 Lincoln Way		Garage	2625 Lincoln Way	Btw 27th And 28th Aves	8.0% Ramped Access	9406   	Pct 9406	9406   		11  
2019MUNI  	2878	9418 - 3240 Lawton St		Garage	3240 Lawton St	Btw 38th Ave And 39th Ave	7.6% Slope	9418   	Pct 9418/9417	9417   		11  
2019MUNI  	2878	9418 - 3240 Lawton St		Garage	3240 Lawton St	Btw 38th Ave And 39th Ave	7.6% Slope	9418   	Pct 9418/9417	9418   		11  
2019MUNI  	2884	7866 - 43 Ora Way		Goldmine Hill Homeowners Assoc - Rec Rm	43 Ora Way	Btw Goldmine & Topaz	5% Slope	7866   	Pct 7866	7866   		9  
2019MUNI  	2893	7912 - 3134 22nd St		Hua Zang Si - Temple	3134 22nd St	Btw S Van Ness Ave & Capp St	7.6% Slope - Ramped Access	7912   	Pct 7912/7913	7912   		10  
2019MUNI  	2893	7912 - 3134 22nd St		Hua Zang Si - Temple	3134 22nd St	Btw S Van Ness Ave & Capp St	7.6% Slope - Ramped Access	7912   	Pct 7912/7913	7913   		10  
2019MUNI  	2900	1124 - 155 Sadowa St		Garage	155 Sadowa St	Btw Capital & Plymouth	7.6% Slope	1124   	Pct 1124	1124   		1  
2019MUNI  	2904	7506 - 1480 Ellis St - (loc 7507)		Full Gospel S F Church	1480 Ellis St	At Webster	7.9% Slope Ramped Access	7506   	Pct 7506/7507	7506   		6  
2019MUNI  	2904	7506 - 1480 Ellis St - (loc 7507)		Full Gospel S F Church	1480 Ellis St	At Webster	7.9% Slope Ramped Access	7506   	Pct 7506/7507	7507   		6  
2019MUNI  	2905	7617 - 44 Mcallister St		Civic Center Residence - Front Lobby	44 McAllister St	Enter Btw Jones & Leavenworth	1.6% Slope	7617   	Pct 7617	7617   		7  
2019MUNI  	2906	9415 - 2151 Judah St		Garage	2151 Judah St	Enter On 27th Ave. Btw Judah & Kirkham	7.9% Slope	9415   	Pct 9415	9415   		11  
2019MUNI  	2907	7035 - 729 Kirkwood Ave		Wu Yee Children's Services	729 Kirkwood Ave	Btw Earl & Dormitory - Enter Ramp On Right	8.3% Slope - Ramped Access	7035   	Pct 7035	7035   		2  
2019MUNI  	2908	7906 -2248 Mission St		Beauty Salon	2248 Mission St	Btw 18th & 19th Sts	5.8% Slope	7906   	Pct 7906	7906   		10  
2019MUNI  	2912	1126 - 2850 Alemany Blvd		Spanish Cultural Center	2850 Alemany Blvd	Enter Off Farragut At Alemany	8.3% Slope	1126   	Pct 1126/1121	1121   		1  
2019MUNI  	2912	1126 - 2850 Alemany Blvd		Spanish Cultural Center	2850 Alemany Blvd	Enter Off Farragut At Alemany	8.3% Slope	1126   	Pct 1126/1121	1126   		1  
2019MUNI  	2929	9229 - 38 20th Ave		Garage	38 20th Ave	Off Lake St	6.0% Slope	9229   	Pct 9229	9229   		4  
2019MUNI  	2931	7052 - 333 Tunnel Ave		Korean First Presbyterian Church	333 Tunnel Ave	Cross Street Lathrop Ave	3.5 %slope	7052   	Pct 7052	7052   		2  
2019MUNI  	2934	1119 - 24 Josiah Ave		Garage	24 Josiah Ave	Btw Howth St & Lakeview Ave	4.7% Slope	1119   	Pct 1119	1119   		1  
2019MUNI  	2939	7001 - 2450 17th St		S G I - U S A Soka Gakkai - Rm 1a	2450 17th St	Enter Off Hampshire Near 17th St.	8.3% Slope - Ramped Access	7001   	Pct 7001	7001   		2  
2019MUNI  	2941	7006 - 2641 25th Street		Bryant Elementary School - Front Lobby	2641 25th St	Btw San Bruno & Utah	1.0 % Slope	7006   	Pct 7006	7006   		2  
2019MUNI  	2942	7042 - 3560 San Bruno Ave		New Greater Prosperity Church - Sanctuary	3560 San Bruno Ave	Btw Harkness & Wilde	6.4% Slope	7042   	Pct 7042/7046	7042   		2  
2019MUNI  	2942	7042 - 3560 San Bruno Ave		New Greater Prosperity Church - Sanctuary	3560 San Bruno Ave	Btw Harkness & Wilde	6.4% Slope	7042   	Pct 7042/7046	7046   		2  
2019MUNI  	2957	7622 - 1010 Mission Street		Bayanihan Community Center - Hall	1010 Mission Street	Between 6th St And 7th Sts	5.5% Slope	7622   	Pct 7622	7622   		7  
2019MUNI  	2963	7858 - 1220 Valencia St		Templo Da La Fe - Church Lobby	1220 Valencia St	Btw 23rd & 24th Sts	1% Slope	7858   	Pct 7858/7857	7857   		9  
2019MUNI  	2963	7858 - 1220 Valencia St		Templo Da La Fe - Church Lobby	1220 Valencia St	Btw 23rd & 24th Sts	1% Slope	7858   	Pct 7858/7857	7858   		9  
2019MUNI  	2969	9118 - 550 37th Ave		Library - Anza Branch - Program Room	550 37th Ave	Btw Geary Blvd & Anza St	5.6% Slope	9118   	Pct 9118/9102	9102   		3  
2019MUNI  	2969	9118 - 550 37th Ave		Library - Anza Branch - Program Room	550 37th Ave	Btw Geary Blvd & Anza St	5.6% Slope	9118   	Pct 9118/9102	9118   		3  
2019MUNI  	2974	9256 - 2520 Bush St (loc 9254)		7th Day Adventist Church - Imani Center	2520 Bush Street	Between Divisadero St & Scott St	1.3% Slope	9256   	Pct 9256/9254	9254   		4  
2019MUNI  	2974	9256 - 2520 Bush St (loc 9254)		7th Day Adventist Church - Imani Center	2520 Bush Street	Between Divisadero St & Scott St	1.3% Slope	9256   	Pct 9256/9254	9256   		4  
2019MUNI  	2976	9506 - 1150 Scott St		Robert B Pitts - Community Room	1150 Scott St	Btwn Eddy & Turk	8.3% Slope	9506   	Pct 9506	9506   		6  
2019MUNI  	2988	1131 - 666 Morse St		Garage	666 Morse St	Btw Lowell & Guttenberg	6.3% Slope	1131   	Pct 1131	1131   		1  
2019MUNI  	2992	7546 -1525 Waller St		Waller Center	1525 Waller St	Btw Clayton & Belvedere	5.5% Slope	7546   	Pct 7546/7547	7546   		6  
2019MUNI  	2992	7546 -1525 Waller St		Waller Center	1525 Waller St	Btw Clayton & Belvedere	5.5% Slope	7546   	Pct 7546/7547	7547   		6  
2019MUNI  	3001	7873 - 126 Chenery St		Garage	126 Chenery St	Btw Randell & Fairmont Sts	4.2% Slope	7873   	Pct 7873/7865	7865   		9  
