sDistrictID	iSubDistrict	szDistrictName	sPrecinctID	sPrecinctPortion	szPrecinctName
CONG12	0	12TH CONG	7943   		Pct 7943
CONG12	0	12TH CONG	7944   		Pct 7944
CONG12	0	12TH CONG	7945   		Pct 7945
CONG12	0	12TH CONG	7946   		Pct 7946
CONG12	0	12TH CONG	7947   		Pct 7947
CONG12	0	12TH CONG	7948   		Pct 7948
CONG12	0	12TH CONG	7949   		Pct 7949
CONG12	0	12TH CONG	7951   		Pct 7951
CONG12	0	12TH CONG	7952   		Pct 7952
CONG12	0	12TH CONG	7953   		Pct 7953
CONG12	0	12TH CONG	7954   		Pct 7954
CONG12	0	12TH CONG	7955   		Pct 7955
CONG12	0	12TH CONG	7956   		Pct 7956
CONG12	0	12TH CONG	7957   		Pct 7957
CONG12	0	12TH CONG	7958   		Pct 7958
CONG12	0	12TH CONG	7959   		Pct 7959
CONG12	0	12TH CONG	9101   		Pct 9101
CONG12	0	12TH CONG	9102   		Pct 9102
CONG12	0	12TH CONG	9103   		Pct 9103
CONG12	0	12TH CONG	9104   		Pct 9104
CONG12	0	12TH CONG	9105   		Pct 9105
CONG12	0	12TH CONG	9106   		Pct 9106
CONG12	0	12TH CONG	9107   		Pct 9107
CONG12	0	12TH CONG	9108   		Pct 9108
CONG12	0	12TH CONG	9109   		Pct 9109
CONG12	0	12TH CONG	9111   		Pct 9111
CONG12	0	12TH CONG	9112   		Pct 9112
CONG12	0	12TH CONG	9113   		Pct 9113
CONG12	0	12TH CONG	9114   		Pct 9114
CONG12	0	12TH CONG	9115   		Pct 9115
CONG12	0	12TH CONG	9116   		Pct 9116
CONG12	0	12TH CONG	9117   		Pct 9117
CONG12	0	12TH CONG	9118   		Pct 9118
CONG12	0	12TH CONG	9119   		Pct 9119
CONG12	0	12TH CONG	9121   		Pct 9121
CONG12	0	12TH CONG	9122   		Pct 9122
CONG12	0	12TH CONG	9123   		Pct 9123
CONG12	0	12TH CONG	9124   		Pct 9124
CONG12	0	12TH CONG	9125   		Pct 9125
CONG12	0	12TH CONG	9126   		Pct 9126
CONG12	0	12TH CONG	9127   		Pct 9127
CONG12	0	12TH CONG	9128   		Pct 9128
CONG12	0	12TH CONG	9129   		Pct 9129
CONG12	0	12TH CONG	9131   		Pct 9131
CONG12	0	12TH CONG	9132   		Pct 9132
CONG12	0	12TH CONG	9133   		Pct 9133
CONG12	0	12TH CONG	9134   		Pct 9134
CONG12	0	12TH CONG	9135   		Pct 9135
CONG12	0	12TH CONG	9136   		Pct 9136
CONG12	0	12TH CONG	9137   		Pct 9137
CONG12	0	12TH CONG	9138   		Pct 9138
CONG12	0	12TH CONG	9139   		Pct 9139
CONG12	0	12TH CONG	9141   		Pct 9141
CONG12	0	12TH CONG	9142   		Pct 9142
CONG12	0	12TH CONG	9143   		Pct 9143
CONG12	0	12TH CONG	9144   		Pct 9144
CONG12	0	12TH CONG	9145   		Pct 9145
CONG12	0	12TH CONG	9146   		Pct 9146
CONG12	0	12TH CONG	9147   		Pct 9147
CONG12	0	12TH CONG	9148   		Pct 9148
CONG12	0	12TH CONG	9149   		Pct 9149
CONG12	0	12TH CONG	9151   		Pct 9151
CONG12	0	12TH CONG	9152   		Pct 9152
CONG12	0	12TH CONG	9201   		Pct 9201
CONG12	0	12TH CONG	9202   		Pct 9202
CONG12	0	12TH CONG	9203   		Pct 9203
CONG12	0	12TH CONG	9204   		Pct 9204
CONG12	0	12TH CONG	9205   		Pct 9205
CONG12	0	12TH CONG	9206   		Pct 9206
CONG12	0	12TH CONG	9207   		Pct 9207
CONG12	0	12TH CONG	9208   		Pct 9208
CONG12	0	12TH CONG	9209   		Pct 9209
CONG12	0	12TH CONG	9211   		Pct 9211
CONG12	0	12TH CONG	9212   		Pct 9212
CONG12	0	12TH CONG	9213   		Pct 9213
CONG12	0	12TH CONG	9214   		Pct 9214
CONG12	0	12TH CONG	9215   		Pct 9215
CONG12	0	12TH CONG	9216   		Pct 9216
CONG12	0	12TH CONG	9217   		Pct 9217
CONG12	0	12TH CONG	9218   		Pct 9218
CONG12	0	12TH CONG	9219   		Pct 9219
CONG12	0	12TH CONG	9221   		Pct 9221
CONG12	0	12TH CONG	9222   		Pct 9222
CONG12	0	12TH CONG	9223   		Pct 9223
CONG12	0	12TH CONG	9224   		Pct 9224
CONG12	0	12TH CONG	9225   		Pct 9225
CONG12	0	12TH CONG	9226   		Pct 9226
CONG12	0	12TH CONG	9227   		Pct 9227
CONG12	0	12TH CONG	9228   		Pct 9228
CONG12	0	12TH CONG	9229   		Pct 9229
CONG12	0	12TH CONG	9231   		Pct 9231
CONG12	0	12TH CONG	9232   		Pct 9232
CONG12	0	12TH CONG	9233   		Pct 9233
CONG12	0	12TH CONG	9234   		Pct 9234
CONG12	0	12TH CONG	9235   		Pct 9235
CONG12	0	12TH CONG	9236   		Pct 9236
CONG12	0	12TH CONG	9237   		Pct 9237
CONG12	0	12TH CONG	9238   		Pct 9238
CONG12	0	12TH CONG	9239   		Pct 9239
CONG12	0	12TH CONG	9241   		Pct 9241
CONG12	0	12TH CONG	9242   		Pct 9242
CONG12	0	12TH CONG	9243   		Pct 9243
CONG12	0	12TH CONG	9244   		Pct 9244
CONG12	0	12TH CONG	9245   		Pct 9245
CONG12	0	12TH CONG	9246   		Pct 9246
CONG12	0	12TH CONG	9247   		Pct 9247
CONG12	0	12TH CONG	9248   		Pct 9248
CONG12	0	12TH CONG	9249   		Pct 9249
CONG12	0	12TH CONG	9251   		Pct 9251
CONG12	0	12TH CONG	9252   		Pct 9252
CONG12	0	12TH CONG	9253   		Pct 9253
CONG12	0	12TH CONG	9254   		Pct 9254
CONG12	0	12TH CONG	9255   		Pct 9255
CONG12	0	12TH CONG	9256   		Pct 9256
CONG12	0	12TH CONG	9257   		Pct 9257
CONG12	0	12TH CONG	9258   		Pct 9258
CONG12	0	12TH CONG	9401   		Pct 9401
CONG12	0	12TH CONG	9402   		Pct 9402
CONG12	0	12TH CONG	9403   		Pct 9403
CONG12	0	12TH CONG	9404   		Pct 9404
CONG12	0	12TH CONG	9405   		Pct 9405
CONG12	0	12TH CONG	9406   		Pct 9406
CONG12	0	12TH CONG	9407   		Pct 9407
CONG12	0	12TH CONG	9408   		Pct 9408
CONG12	0	12TH CONG	9409   		Pct 9409
CONG12	0	12TH CONG	9411   		Pct 9411
CONG12	0	12TH CONG	9412   		Pct 9412
CONG12	0	12TH CONG	9413   		Pct 9413
CONG12	0	12TH CONG	9414   		Pct 9414
CONG12	0	12TH CONG	9415   		Pct 9415
CONG12	0	12TH CONG	9416   		Pct 9416
CONG12	0	12TH CONG	9417   		Pct 9417
CONG12	0	12TH CONG	9418   		Pct 9418
CONG12	0	12TH CONG	9419   		Pct 9419
CONG12	0	12TH CONG	9421   		Pct 9421
CONG12	0	12TH CONG	9422   		Pct 9422
CONG12	0	12TH CONG	9423   		Pct 9423
CONG12	0	12TH CONG	9424   		Pct 9424
CONG12	0	12TH CONG	9425   		Pct 9425
CONG12	0	12TH CONG	9426   		Pct 9426
CONG12	0	12TH CONG	9427   		Pct 9427
CONG12	0	12TH CONG	9428   		Pct 9428
CONG12	0	12TH CONG	9429   		Pct 9429
CONG12	0	12TH CONG	9431   		Pct 9431
CONG12	0	12TH CONG	9432   		Pct 9432
CONG12	0	12TH CONG	9433   		Pct 9433
CONG12	0	12TH CONG	9434   		Pct 9434
CONG12	0	12TH CONG	9435   		Pct 9435
CONG12	0	12TH CONG	9436   		Pct 9436
CONG12	0	12TH CONG	9437   		Pct 9437
CONG12	0	12TH CONG	9438   		Pct 9438
CONG12	0	12TH CONG	9439   		Pct 9439
CONG12	0	12TH CONG	9441   		Pct 9441
CONG12	0	12TH CONG	9442   		Pct 9442
CONG12	0	12TH CONG	9443   		Pct 9443
CONG12	0	12TH CONG	9444   		Pct 9444
CONG12	0	12TH CONG	9445   		Pct 9445
CONG12	0	12TH CONG	9446   		Pct 9446
CONG12	0	12TH CONG	9447   		Pct 9447
CONG12	0	12TH CONG	9448   		Pct 9448
CONG12	0	12TH CONG	9449   		Pct 9449
CONG12	0	12TH CONG	9451   		Pct 9451
CONG12	0	12TH CONG	9452   		Pct 9452
CONG12	0	12TH CONG	9501   		Pct 9501
CONG12	0	12TH CONG	9502   		Pct 9502
CONG12	0	12TH CONG	9503   		Pct 9503
CONG12	0	12TH CONG	9504   		Pct 9504
CONG12	0	12TH CONG	9505   		Pct 9505
CONG12	0	12TH CONG	9506   		Pct 9506
CONG12	0	12TH CONG	9507   		Pct 9507
CONG12	0	12TH CONG	9508   		Pct 9508
CONG12	0	12TH CONG	9509   		Pct 9509
CONG12	0	12TH CONG	9511   		Pct 9511
CONG12	0	12TH CONG	9512   		Pct 9512
CONG12	0	12TH CONG	9513   		Pct 9513
CONG12	0	12TH CONG	9514   		Pct 9514
CONG12	0	12TH CONG	9515   		Pct 9515
CONG12	0	12TH CONG	9516   		Pct 9516
CONG12	0	12TH CONG	9517   		Pct 9517
CONG12	0	12TH CONG	9518   		Pct 9518
CONG12	0	12TH CONG	9519   		Pct 9519
CONG12	0	12TH CONG	9521   		Pct 9521
CONG12	0	12TH CONG	9522   		Pct 9522
CONG12	0	12TH CONG	9701   		Pct 9701
CONG12	0	12TH CONG	9702   		Pct 9702
CONG12	0	12TH CONG	9703   		Pct 9703
CONG12	0	12TH CONG	9704   		Pct 9704
CONG12	0	12TH CONG	9705   		Pct 9705
CONG12	0	12TH CONG	9706   		Pct 9706
CONG12	0	12TH CONG	9707   		Pct 9707
CONG12	0	12TH CONG	9708   		Pct 9708
CONG12	0	12TH CONG	9709   		Pct 9709
CONG12	0	12TH CONG	9711   		Pct 9711
CONG12	0	12TH CONG	9713   		Pct 9713
CONG12	0	12TH CONG	9716   		Pct 9716
CONG12	0	12TH CONG	9717   		Pct 9717
CONG12	0	12TH CONG	9732   		Pct 9732
CONG13	0	13TH CONG	9900   		Pct 9900
CONG14	0	14TH CONG	1101   		Pct 1101
CONG14	0	14TH CONG	1102   		Pct 1102
CONG14	0	14TH CONG	1103   		Pct 1103
CONG14	0	14TH CONG	1104   		Pct 1104
CONG14	0	14TH CONG	1105   		Pct 1105
CONG14	0	14TH CONG	1106   		Pct 1106
CONG14	0	14TH CONG	1107   		Pct 1107
CONG14	0	14TH CONG	1108   		Pct 1108
CONG14	0	14TH CONG	1109   		Pct 1109
CONG14	0	14TH CONG	1111   		Pct 1111
CONG14	0	14TH CONG	1112   		Pct 1112
CONG14	0	14TH CONG	1113   		Pct 1113
CONG14	0	14TH CONG	1114   		Pct 1114
CONG14	0	14TH CONG	1115   		Pct 1115
CONG14	0	14TH CONG	1116   		Pct 1116
CONG14	0	14TH CONG	1117   		Pct 1117
CONG14	0	14TH CONG	1118   		Pct 1118
CONG14	0	14TH CONG	1119   		Pct 1119
CONG14	0	14TH CONG	1121   		Pct 1121
CONG14	0	14TH CONG	1122   		Pct 1122
CONG14	0	14TH CONG	1123   		Pct 1123
CONG14	0	14TH CONG	1124   		Pct 1124
CONG14	0	14TH CONG	1125   		Pct 1125
CONG14	0	14TH CONG	1126   		Pct 1126
CONG14	0	14TH CONG	1127   		Pct 1127
CONG14	0	14TH CONG	1128   		Pct 1128
CONG14	0	14TH CONG	1129   		Pct 1129
CONG14	0	14TH CONG	1131   		Pct 1131
CONG14	0	14TH CONG	1132   		Pct 1132
CONG14	0	14TH CONG	1133   		Pct 1133
CONG14	0	14TH CONG	1134   		Pct 1134
CONG14	0	14TH CONG	1135   		Pct 1135
CONG14	0	14TH CONG	1136   		Pct 1136
CONG14	0	14TH CONG	9001   		Pct 9001
CONG14	0	14TH CONG	9453   		Pct 9453
CONG14	0	14TH CONG	9712   		Pct 9712
CONG14	0	14TH CONG	9714   		Pct 9714
CONG14	0	14TH CONG	9715   		Pct 9715
CONG14	0	14TH CONG	9718   		Pct 9718
CONG14	0	14TH CONG	9719   		Pct 9719
CONG14	0	14TH CONG	9721   		Pct 9721
CONG14	0	14TH CONG	9722   		Pct 9722
CONG14	0	14TH CONG	9723   		Pct 9723
CONG14	0	14TH CONG	9724   		Pct 9724
CONG14	0	14TH CONG	9725   		Pct 9725
CONG14	0	14TH CONG	9726   		Pct 9726
CONG14	0	14TH CONG	9727   		Pct 9727
CONG14	0	14TH CONG	9728   		Pct 9728
CONG14	0	14TH CONG	9729   		Pct 9729
CONG14	0	14TH CONG	9731   		Pct 9731
CONG14	0	14TH CONG	9733   		Pct 9733
CONG14	0	14TH CONG	9734   		Pct 9734
CONG14	0	14TH CONG	9735   		Pct 9735
CONG14	0	14TH CONG	9736   		Pct 9736
CONG14	0	14TH CONG	9737   		Pct 9737
CONG14	0	14TH CONG	9738   		Pct 9738
CONG14	0	14TH CONG	9739   		Pct 9739
CONG14	0	14TH CONG	9741   		Pct 9741
CONG14	0	14TH CONG	9742   		Pct 9742
CONG14	0	14TH CONG	9743   		Pct 9743
CONG14	0	14TH CONG	9744   		Pct 9744
CONG14	0	14TH CONG	9745   		Pct 9745
CONG14	0	14TH CONG	9746   		Pct 9746
CONG14	0	14TH CONG	9747   		Pct 9747
CONG14	0	14TH CONG	9748   		Pct 9748
CONG14	0	14TH CONG	9749   		Pct 9749
CONG14	0	14TH CONG	9751   		Pct 9751
CONG14	0	14TH CONG	9752   		Pct 9752
CONG14	0	14TH CONG	9753   		Pct 9753
CONG14	0	14TH CONG	9754   		Pct 9754
CONG14	0	14TH CONG	9755   		Pct 9755
CONG14	0	14TH CONG	9756   		Pct 9756
CONG14	0	14TH CONG	9801   		Pct 9801
CONG14	0	14TH CONG	9901   		Pct 9901
CONG14	0	14TH CONG	9902   		Pct 9902
EQUAL2	0	BD EQ,DIST2	1101   		Pct 1101
EQUAL2	0	BD EQ,DIST2	1102   		Pct 1102
EQUAL2	0	BD EQ,DIST2	1103   		Pct 1103
EQUAL2	0	BD EQ,DIST2	1104   		Pct 1104
EQUAL2	0	BD EQ,DIST2	1105   		Pct 1105
EQUAL2	0	BD EQ,DIST2	1106   		Pct 1106
EQUAL2	0	BD EQ,DIST2	1107   		Pct 1107
EQUAL2	0	BD EQ,DIST2	1108   		Pct 1108
EQUAL2	0	BD EQ,DIST2	1109   		Pct 1109
EQUAL2	0	BD EQ,DIST2	1111   		Pct 1111
EQUAL2	0	BD EQ,DIST2	1112   		Pct 1112
EQUAL2	0	BD EQ,DIST2	1113   		Pct 1113
EQUAL2	0	BD EQ,DIST2	1114   		Pct 1114
EQUAL2	0	BD EQ,DIST2	1115   		Pct 1115
EQUAL2	0	BD EQ,DIST2	1116   		Pct 1116
EQUAL2	0	BD EQ,DIST2	1117   		Pct 1117
EQUAL2	0	BD EQ,DIST2	1118   		Pct 1118
EQUAL2	0	BD EQ,DIST2	1119   		Pct 1119
EQUAL2	0	BD EQ,DIST2	1121   		Pct 1121
EQUAL2	0	BD EQ,DIST2	1122   		Pct 1122
EQUAL2	0	BD EQ,DIST2	1123   		Pct 1123
EQUAL2	0	BD EQ,DIST2	1124   		Pct 1124
EQUAL2	0	BD EQ,DIST2	1125   		Pct 1125
EQUAL2	0	BD EQ,DIST2	1126   		Pct 1126
EQUAL2	0	BD EQ,DIST2	1127   		Pct 1127
EQUAL2	0	BD EQ,DIST2	1128   		Pct 1128
EQUAL2	0	BD EQ,DIST2	1129   		Pct 1129
EQUAL2	0	BD EQ,DIST2	1131   		Pct 1131
EQUAL2	0	BD EQ,DIST2	1132   		Pct 1132
EQUAL2	0	BD EQ,DIST2	1133   		Pct 1133
EQUAL2	0	BD EQ,DIST2	1134   		Pct 1134
EQUAL2	0	BD EQ,DIST2	1135   		Pct 1135
EQUAL2	0	BD EQ,DIST2	1136   		Pct 1136
EQUAL2	0	BD EQ,DIST2	1141   		Pct 1141
EQUAL2	0	BD EQ,DIST2	1142   		Pct 1142
EQUAL2	0	BD EQ,DIST2	1143   		Pct 1143
EQUAL2	0	BD EQ,DIST2	1144   		Pct 1144
EQUAL2	0	BD EQ,DIST2	1145   		Pct 1145
EQUAL2	0	BD EQ,DIST2	1146   		Pct 1146
EQUAL2	0	BD EQ,DIST2	1147   		Pct 1147
EQUAL2	0	BD EQ,DIST2	1148   		Pct 1148
EQUAL2	0	BD EQ,DIST2	1149   		Pct 1149
EQUAL2	0	BD EQ,DIST2	1151   		Pct 1151
EQUAL2	0	BD EQ,DIST2	1152   		Pct 1152
EQUAL2	0	BD EQ,DIST2	1153   		Pct 1153
EQUAL2	0	BD EQ,DIST2	1154   		Pct 1154
EQUAL2	0	BD EQ,DIST2	7001   		Pct 7001
EQUAL2	0	BD EQ,DIST2	7002   		Pct 7002
EQUAL2	0	BD EQ,DIST2	7003   		Pct 7003
EQUAL2	0	BD EQ,DIST2	7004   		Pct 7004
EQUAL2	0	BD EQ,DIST2	7005   		Pct 7005
EQUAL2	0	BD EQ,DIST2	7006   		Pct 7006
EQUAL2	0	BD EQ,DIST2	7007   		Pct 7007
EQUAL2	0	BD EQ,DIST2	7008   		Pct 7008
EQUAL2	0	BD EQ,DIST2	7009   		Pct 7009
EQUAL2	0	BD EQ,DIST2	7011   		Pct 7011
EQUAL2	0	BD EQ,DIST2	7012   		Pct 7012
EQUAL2	0	BD EQ,DIST2	7013   		Pct 7013
EQUAL2	0	BD EQ,DIST2	7014   		Pct 7014
EQUAL2	0	BD EQ,DIST2	7015   		Pct 7015
EQUAL2	0	BD EQ,DIST2	7016   		Pct 7016
EQUAL2	0	BD EQ,DIST2	7017   		Pct 7017
EQUAL2	0	BD EQ,DIST2	7018   		Pct 7018
EQUAL2	0	BD EQ,DIST2	7019   		Pct 7019
EQUAL2	0	BD EQ,DIST2	7021   		Pct 7021
EQUAL2	0	BD EQ,DIST2	7022   		Pct 7022
EQUAL2	0	BD EQ,DIST2	7023   		Pct 7023
EQUAL2	0	BD EQ,DIST2	7024   		Pct 7024
EQUAL2	0	BD EQ,DIST2	7025   		Pct 7025
EQUAL2	0	BD EQ,DIST2	7026   		Pct 7026
EQUAL2	0	BD EQ,DIST2	7027   		Pct 7027
EQUAL2	0	BD EQ,DIST2	7028   		Pct 7028
EQUAL2	0	BD EQ,DIST2	7029   		Pct 7029
EQUAL2	0	BD EQ,DIST2	7030   		Pct 7030
EQUAL2	0	BD EQ,DIST2	7031   		Pct 7031
EQUAL2	0	BD EQ,DIST2	7032   		Pct 7032
EQUAL2	0	BD EQ,DIST2	7033   		Pct 7033
EQUAL2	0	BD EQ,DIST2	7034   		Pct 7034
EQUAL2	0	BD EQ,DIST2	7035   		Pct 7035
EQUAL2	0	BD EQ,DIST2	7036   		Pct 7036
EQUAL2	0	BD EQ,DIST2	7037   		Pct 7037
EQUAL2	0	BD EQ,DIST2	7038   		Pct 7038
EQUAL2	0	BD EQ,DIST2	7039   		Pct 7039
EQUAL2	0	BD EQ,DIST2	7041   		Pct 7041
EQUAL2	0	BD EQ,DIST2	7042   		Pct 7042
EQUAL2	0	BD EQ,DIST2	7043   		Pct 7043
EQUAL2	0	BD EQ,DIST2	7044   		Pct 7044
EQUAL2	0	BD EQ,DIST2	7045   		Pct 7045
EQUAL2	0	BD EQ,DIST2	7046   		Pct 7046
EQUAL2	0	BD EQ,DIST2	7047   		Pct 7047
EQUAL2	0	BD EQ,DIST2	7048   		Pct 7048
EQUAL2	0	BD EQ,DIST2	7049   		Pct 7049
EQUAL2	0	BD EQ,DIST2	7051   		Pct 7051
EQUAL2	0	BD EQ,DIST2	7052   		Pct 7052
EQUAL2	0	BD EQ,DIST2	7053   		Pct 7053
EQUAL2	0	BD EQ,DIST2	7054   		Pct 7054
EQUAL2	0	BD EQ,DIST2	7055   		Pct 7055
EQUAL2	0	BD EQ,DIST2	7056   		Pct 7056
EQUAL2	0	BD EQ,DIST2	7101   		Pct 7101
EQUAL2	0	BD EQ,DIST2	7201   		Pct 7201
EQUAL2	0	BD EQ,DIST2	7202   		Pct 7202
EQUAL2	0	BD EQ,DIST2	7203   		Pct 7203
EQUAL2	0	BD EQ,DIST2	7204   		Pct 7204
EQUAL2	0	BD EQ,DIST2	7205   		Pct 7205
EQUAL2	0	BD EQ,DIST2	7206   		Pct 7206
EQUAL2	0	BD EQ,DIST2	7207   		Pct 7207
EQUAL2	0	BD EQ,DIST2	7208   		Pct 7208
EQUAL2	0	BD EQ,DIST2	7209   		Pct 7209
EQUAL2	0	BD EQ,DIST2	7301   		Pct 7301
EQUAL2	0	BD EQ,DIST2	7302   		Pct 7302
EQUAL2	0	BD EQ,DIST2	7303   		Pct 7303
EQUAL2	0	BD EQ,DIST2	7304   		Pct 7304
EQUAL2	0	BD EQ,DIST2	7305   		Pct 7305
EQUAL2	0	BD EQ,DIST2	7306   		Pct 7306
EQUAL2	0	BD EQ,DIST2	7307   		Pct 7307
EQUAL2	0	BD EQ,DIST2	7308   		Pct 7308
EQUAL2	0	BD EQ,DIST2	7309   		Pct 7309
EQUAL2	0	BD EQ,DIST2	7311   		Pct 7311
EQUAL2	0	BD EQ,DIST2	7312   		Pct 7312
EQUAL2	0	BD EQ,DIST2	7313   		Pct 7313
EQUAL2	0	BD EQ,DIST2	7314   		Pct 7314
EQUAL2	0	BD EQ,DIST2	7315   		Pct 7315
EQUAL2	0	BD EQ,DIST2	7316   		Pct 7316
EQUAL2	0	BD EQ,DIST2	7317   		Pct 7317
EQUAL2	0	BD EQ,DIST2	7318   		Pct 7318
EQUAL2	0	BD EQ,DIST2	7319   		Pct 7319
EQUAL2	0	BD EQ,DIST2	7321   		Pct 7321
EQUAL2	0	BD EQ,DIST2	7322   		Pct 7322
EQUAL2	0	BD EQ,DIST2	7323   		Pct 7323
EQUAL2	0	BD EQ,DIST2	7324   		Pct 7324
EQUAL2	0	BD EQ,DIST2	7325   		Pct 7325
EQUAL2	0	BD EQ,DIST2	7326   		Pct 7326
EQUAL2	0	BD EQ,DIST2	7327   		Pct 7327
EQUAL2	0	BD EQ,DIST2	7328   		Pct 7328
EQUAL2	0	BD EQ,DIST2	7329   		Pct 7329
EQUAL2	0	BD EQ,DIST2	7331   		Pct 7331
EQUAL2	0	BD EQ,DIST2	7332   		Pct 7332
EQUAL2	0	BD EQ,DIST2	7333   		Pct 7333
EQUAL2	0	BD EQ,DIST2	7334   		Pct 7334
EQUAL2	0	BD EQ,DIST2	7335   		Pct 7335
EQUAL2	0	BD EQ,DIST2	7336   		Pct 7336
EQUAL2	0	BD EQ,DIST2	7337   		Pct 7337
EQUAL2	0	BD EQ,DIST2	7338   		Pct 7338
EQUAL2	0	BD EQ,DIST2	7339   		Pct 7339
EQUAL2	0	BD EQ,DIST2	7341   		Pct 7341
EQUAL2	0	BD EQ,DIST2	7342   		Pct 7342
EQUAL2	0	BD EQ,DIST2	7343   		Pct 7343
EQUAL2	0	BD EQ,DIST2	7344   		Pct 7344
EQUAL2	0	BD EQ,DIST2	7345   		Pct 7345
EQUAL2	0	BD EQ,DIST2	7346   		Pct 7346
EQUAL2	0	BD EQ,DIST2	7347   		Pct 7347
EQUAL2	0	BD EQ,DIST2	7348   		Pct 7348
EQUAL2	0	BD EQ,DIST2	7349   		Pct 7349
EQUAL2	0	BD EQ,DIST2	7501   		Pct 7501
EQUAL2	0	BD EQ,DIST2	7502   		Pct 7502
EQUAL2	0	BD EQ,DIST2	7503   		Pct 7503
EQUAL2	0	BD EQ,DIST2	7504   		Pct 7504
EQUAL2	0	BD EQ,DIST2	7505   		Pct 7505
EQUAL2	0	BD EQ,DIST2	7506   		Pct 7506
EQUAL2	0	BD EQ,DIST2	7507   		Pct 7507
EQUAL2	0	BD EQ,DIST2	7508   		Pct 7508
EQUAL2	0	BD EQ,DIST2	7509   		Pct 7509
EQUAL2	0	BD EQ,DIST2	7511   		Pct 7511
EQUAL2	0	BD EQ,DIST2	7512   		Pct 7512
EQUAL2	0	BD EQ,DIST2	7513   		Pct 7513
EQUAL2	0	BD EQ,DIST2	7514   		Pct 7514
EQUAL2	0	BD EQ,DIST2	7515   		Pct 7515
EQUAL2	0	BD EQ,DIST2	7516   		Pct 7516
EQUAL2	0	BD EQ,DIST2	7517   		Pct 7517
EQUAL2	0	BD EQ,DIST2	7518   		Pct 7518
EQUAL2	0	BD EQ,DIST2	7519   		Pct 7519
EQUAL2	0	BD EQ,DIST2	7521   		Pct 7521
EQUAL2	0	BD EQ,DIST2	7522   		Pct 7522
EQUAL2	0	BD EQ,DIST2	7523   		Pct 7523
EQUAL2	0	BD EQ,DIST2	7524   		Pct 7524
EQUAL2	0	BD EQ,DIST2	7525   		Pct 7525
EQUAL2	0	BD EQ,DIST2	7526   		Pct 7526
EQUAL2	0	BD EQ,DIST2	7527   		Pct 7527
EQUAL2	0	BD EQ,DIST2	7528   		Pct 7528
EQUAL2	0	BD EQ,DIST2	7529   		Pct 7529
EQUAL2	0	BD EQ,DIST2	7531   		Pct 7531
EQUAL2	0	BD EQ,DIST2	7532   		Pct 7532
EQUAL2	0	BD EQ,DIST2	7533   		Pct 7533
EQUAL2	0	BD EQ,DIST2	7534   		Pct 7534
EQUAL2	0	BD EQ,DIST2	7535   		Pct 7535
EQUAL2	0	BD EQ,DIST2	7536   		Pct 7536
EQUAL2	0	BD EQ,DIST2	7537   		Pct 7537
EQUAL2	0	BD EQ,DIST2	7538   		Pct 7538
EQUAL2	0	BD EQ,DIST2	7539   		Pct 7539
EQUAL2	0	BD EQ,DIST2	7541   		Pct 7541
EQUAL2	0	BD EQ,DIST2	7542   		Pct 7542
EQUAL2	0	BD EQ,DIST2	7543   		Pct 7543
EQUAL2	0	BD EQ,DIST2	7544   		Pct 7544
EQUAL2	0	BD EQ,DIST2	7545   		Pct 7545
EQUAL2	0	BD EQ,DIST2	7546   		Pct 7546
EQUAL2	0	BD EQ,DIST2	7547   		Pct 7547
EQUAL2	0	BD EQ,DIST2	7548   		Pct 7548
EQUAL2	0	BD EQ,DIST2	7549   		Pct 7549
EQUAL2	0	BD EQ,DIST2	7551   		Pct 7551
EQUAL2	0	BD EQ,DIST2	7552   		Pct 7552
EQUAL2	0	BD EQ,DIST2	7553   		Pct 7553
EQUAL2	0	BD EQ,DIST2	7554   		Pct 7554
EQUAL2	0	BD EQ,DIST2	7555   		Pct 7555
EQUAL2	0	BD EQ,DIST2	7556   		Pct 7556
EQUAL2	0	BD EQ,DIST2	7557   		Pct 7557
EQUAL2	0	BD EQ,DIST2	7601   		Pct 7601
EQUAL2	0	BD EQ,DIST2	7602   		Pct 7602
EQUAL2	0	BD EQ,DIST2	7603   		Pct 7603
EQUAL2	0	BD EQ,DIST2	7604   		Pct 7604
EQUAL2	0	BD EQ,DIST2	7605   		Pct 7605
EQUAL2	0	BD EQ,DIST2	7606   		Pct 7606
EQUAL2	0	BD EQ,DIST2	7607   		Pct 7607
EQUAL2	0	BD EQ,DIST2	7608   		Pct 7608
EQUAL2	0	BD EQ,DIST2	7609   		Pct 7609
EQUAL2	0	BD EQ,DIST2	7611   		Pct 7611
EQUAL2	0	BD EQ,DIST2	7612   		Pct 7612
EQUAL2	0	BD EQ,DIST2	7613   		Pct 7613
EQUAL2	0	BD EQ,DIST2	7614   		Pct 7614
EQUAL2	0	BD EQ,DIST2	7615   		Pct 7615
EQUAL2	0	BD EQ,DIST2	7616   		Pct 7616
EQUAL2	0	BD EQ,DIST2	7617   		Pct 7617
EQUAL2	0	BD EQ,DIST2	7618   		Pct 7618
EQUAL2	0	BD EQ,DIST2	7619   		Pct 7619
EQUAL2	0	BD EQ,DIST2	7621   		Pct 7621
EQUAL2	0	BD EQ,DIST2	7622   		Pct 7622
EQUAL2	0	BD EQ,DIST2	7623   		Pct 7623
EQUAL2	0	BD EQ,DIST2	7624   		Pct 7624
EQUAL2	0	BD EQ,DIST2	7625   		Pct 7625
EQUAL2	0	BD EQ,DIST2	7626   		Pct 7626
