area_id	subtotal_type	RSReg	RSCst	RSRej	RSUnc	RSOvr	RSUnd	RSTot	RSWri	098:KONSTANTINOS RODITIS	099:MARY LOU FINLEY	100:BETTY T. YEE
PCT9218	MV	797	225	0	0	0	58	167	0	31	4	132
PCT9219	ED	733	146	0	0	0	23	123	0	21	9	93
PCT9219	MV	733	187	0	0	0	28	159	0	16	5	138
PCT9221	ED	641	121	0	0	0	25	96	2	14	2	78
PCT9221	MV	641	278	0	0	1	50	227	0	53	4	170
PCT9222	ED	842	139	0	0	0	33	106	0	15	1	90
PCT9222	MV	842	268	0	0	0	57	211	0	41	0	170
PCT9223	ED	606	88	0	0	0	19	69	1	11	1	56
PCT9223	MV	606	202	0	0	0	45	157	0	34	3	120
PCT9224	ED	912	171	0	0	0	48	123	0	28	5	90
PCT9224	MV	912	308	0	0	1	59	248	1	60	5	182
PCT9225	ED	898	161	0	0	0	28	133	0	22	4	107
PCT9225	MV	898	243	0	0	0	50	193	2	38	3	150
PCT9226	ED	905	143	0	0	0	28	115	1	27	2	85
PCT9226	MV	905	312	0	0	0	77	235	1	39	2	193
PCT9227	ED	729	140	0	0	0	23	117	1	14	3	99
PCT9227	MV	729	304	0	0	1	69	234	0	43	5	186
PCT9228	ED	726	175	0	0	0	47	128	0	21	1	106
PCT9228	MV	726	277	0	0	1	57	219	1	50	0	168
PCT9229	ED	596	130	0	0	0	29	101	1	12	3	85
PCT9229	MV	596	219	0	0	0	43	176	0	31	4	141
PCT9231	ED	919	221	0	0	0	44	177	0	19	1	157
PCT9231	MV	919	294	0	0	0	46	248	0	30	7	211
PCT9232	ED	701	151	0	0	0	34	117	0	12	5	100
PCT9232	MV	701	274	0	0	0	44	230	0	35	2	193
PCT9233	ED	774	139	0	0	0	35	104	0	14	2	88
PCT9233	MV	774	308	0	0	0	73	235	0	51	5	179
PCT9234	ED	731	131	0	0	0	35	96	0	13	3	80
PCT9234	MV	731	281	0	0	0	48	233	1	41	5	186
PCT9235	ED	842	174	0	0	0	35	139	0	24	4	111
PCT9235	MV	842	298	0	0	0	51	247	0	53	8	186
PCT9236	ED	658	130	0	0	0	34	96	0	19	3	74
PCT9236	MV	658	207	0	0	0	44	163	1	16	3	143
PCT9237	ED	880	145	0	0	0	35	110	0	12	2	96
PCT9237	MV	880	331	0	0	0	74	257	0	43	5	209
PCT9238	ED	792	130	0	0	0	29	101	1	16	3	81
PCT9238	MV	792	271	0	0	0	61	210	0	47	1	162
PCT9239	ED	835	117	0	0	0	25	92	1	13	5	73
PCT9239	MV	835	318	0	0	0	64	254	0	56	1	197
PCT9241	ED	961	158	0	0	0	23	135	1	18	3	113
PCT9241	MV	961	322	0	0	0	48	274	1	46	5	222
PCT9242	ED	940	154	0	0	0	38	116	0	22	2	92
PCT9242	MV	940	300	0	0	0	52	248	0	31	5	212
PCT9243	ED	572	135	0	0	0	33	102	0	13	0	89
PCT9243	MV	572	188	0	0	0	33	155	1	19	2	133
PCT9244	ED	880	149	0	0	0	29	120	1	5	8	106
PCT9244	MV	880	269	0	0	0	54	215	0	13	2	200
PCT9245	ED	706	128	0	0	0	29	99	2	10	0	87
PCT9245	MV	706	226	0	0	0	44	182	0	20	1	161
PCT9246	ED	910	139	0	0	0	25	114	0	14	2	98
PCT9246	MV	910	299	0	0	0	60	239	0	36	3	200
PCT9247	ED	936	151	0	0	0	27	124	0	18	9	97
PCT9247	MV	936	303	0	0	0	50	253	0	28	5	220
PCT9248	ED	898	181	0	0	0	43	138	0	12	9	117
PCT9248	MV	898	282	0	0	0	61	221	0	23	3	195
PCT9249	ED	910	187	0	0	0	47	140	0	20	4	116
PCT9249	MV	910	314	0	0	0	58	256	1	32	4	219
PCT9251	ED	946	204	0	0	0	39	165	0	17	4	144
PCT9251	MV	946	342	0	0	0	57	285	0	28	7	250
PCT9252	ED	913	140	0	0	0	23	117	1	8	5	103
PCT9252	MV	913	352	0	0	0	57	295	0	38	12	245
PCT9253	ED	751	138	0	0	0	39	99	0	11	3	85
PCT9253	MV	751	272	0	0	1	53	218	0	33	5	180
PCT9254	ED	889	168	0	0	0	33	135	1	8	3	123
PCT9254	MV	889	318	0	0	0	47	271	0	28	4	239
PCT9255	ED	545	126	0	0	0	18	108	0	8	3	97
PCT9255	MV	545	128	0	0	0	19	109	0	8	7	94
PCT9256	ED	433	77	0	0	0	18	59	0	3	3	53
PCT9256	MV	433	103	0	0	0	15	88	0	7	4	77
PCT9257	MV	312	150	0	0	0	20	130	0	8	1	121
PCT9258	ED	699	127	0	0	0	21	106	0	7	4	95
PCT9258	MV	699	244	0	0	1	37	206	0	19	6	181
PCT9401	ED	970	194	0	0	0	39	155	1	9	14	131
PCT9401	MV	970	293	0	0	0	51	242	1	22	11	208
PCT9402	ED	931	197	0	0	1	42	154	0	11	8	135
PCT9402	MV	931	307	0	0	0	61	246	0	29	9	208
PCT9403	ED	853	167	0	0	0	23	144	0	12	7	125
PCT9403	MV	853	286	0	0	0	42	244	1	35	10	198
PCT9404	ED	889	153	0	0	0	32	121	0	18	8	95
PCT9404	MV	889	320	0	0	0	70	250	0	33	6	211
PCT9405	ED	757	160	0	0	0	34	126	0	18	3	105
PCT9405	MV	757	245	0	0	0	37	208	1	29	6	172
PCT9406	ED	815	179	0	0	0	27	152	1	21	11	119
PCT9406	MV	815	277	0	0	0	44	233	0	28	11	194
PCT9407	ED	861	191	0	0	0	36	155	0	17	8	130
PCT9407	MV	861	284	0	0	0	42	242	0	35	10	197
PCT9408	ED	837	187	0	0	0	42	145	0	5	13	127
PCT9408	MV	837	246	0	0	0	41	205	0	13	6	186
PCT9409	ED	565	140	0	0	0	19	121	0	7	7	107
PCT9409	MV	565	170	0	0	0	31	139	0	12	5	122
PCT9411	ED	936	175	0	0	0	33	142	1	7	10	124
PCT9411	MV	936	261	0	0	0	41	220	2	19	5	194
PCT9412	ED	843	164	0	0	0	22	142	1	14	11	116
PCT9412	MV	843	285	0	0	0	54	231	1	22	13	195
PCT9413	ED	858	172	0	0	0	34	138	0	16	13	109
PCT9413	MV	858	310	0	0	1	50	259	0	24	10	225
PCT9414	ED	862	159	0	0	1	41	117	1	13	2	101
PCT9414	MV	862	307	0	0	0	47	260	1	32	9	218
PCT9415	ED	755	121	0	0	0	26	95	1	9	4	81
PCT9415	MV	755	284	0	0	0	50	234	2	33	5	194
PCT9416	ED	962	198	0	0	0	34	164	1	13	8	142
PCT9416	MV	962	316	0	0	0	64	252	1	20	5	226
PCT9417	ED	714	117	0	0	0	27	90	0	9	4	77
PCT9417	MV	714	286	0	0	0	45	241	1	39	9	192
PCT9418	ED	753	157	0	0	0	33	124	0	12	3	109
PCT9418	MV	753	269	0	0	0	63	206	1	31	6	168
PCT9419	ED	893	167	0	0	0	38	129	0	19	3	107
PCT9419	MV	893	326	0	0	0	59	267	0	50	11	206
PCT9421	ED	878	150	0	0	0	32	118	1	14	3	100
PCT9421	MV	878	316	0	0	0	60	256	0	27	6	223
PCT9422	ED	1010	200	0	0	0	51	149	0	20	4	125
PCT9422	MV	1010	358	0	0	0	58	300	0	47	9	244
PCT9423	ED	853	147	0	0	1	28	118	0	13	3	102
PCT9423	MV	853	292	0	0	0	47	245	2	24	11	208
PCT9424	ED	910	146	0	0	0	30	116	0	17	4	95
PCT9424	MV	910	331	0	0	0	49	282	1	22	8	251
PCT9425	ED	903	136	0	0	0	25	111	1	8	9	93
PCT9425	MV	903	313	0	0	0	54	259	1	33	6	219
PCT9426	ED	801	143	0	0	0	31	112	1	25	4	82
PCT9426	MV	801	283	0	0	0	59	224	0	39	12	173
PCT9427	ED	889	129	0	0	0	29	100	0	19	4	77
PCT9427	MV	889	333	0	0	0	64	269	1	46	10	212
PCT9428	ED	892	122	0	0	0	28	94	1	17	4	72
PCT9428	MV	892	346	0	0	0	48	298	1	37	7	253
PCT9429	ED	866	173	0	0	0	37	136	0	21	7	108
PCT9429	MV	866	308	0	0	0	45	263	0	39	11	213
PCT9431	ED	954	152	0	0	0	29	123	0	12	6	105
PCT9431	MV	954	352	0	0	1	60	291	1	36	10	244
PCT9432	ED	901	155	0	0	0	34	121	0	13	7	101
PCT9432	MV	901	307	0	0	0	58	249	1	24	3	221
PCT9433	ED	912	155	0	0	0	33	122	1	26	9	86
PCT9433	MV	912	317	0	0	0	69	248	0	40	7	201
PCT9434	ED	963	188	0	0	0	44	144	0	22	7	115
PCT9434	MV	963	349	0	0	0	48	301	0	37	12	252
PCT9435	ED	934	195	0	0	0	38	157	0	20	10	127
PCT9435	MV	934	320	0	0	0	61	259	0	31	13	215
PCT9436	ED	941	161	0	0	0	38	123	0	17	5	101
PCT9436	MV	941	337	0	0	0	45	292	0	35	7	250
PCT9437	ED	873	170	0	0	0	39	131	1	17	5	108
PCT9437	MV	873	324	0	0	0	67	257	0	47	10	200
PCT9438	ED	918	129	0	0	0	23	106	0	13	8	85
PCT9438	MV	918	336	0	0	0	60	276	0	36	11	229
PCT9439	ED	827	126	0	0	0	26	100	0	7	1	92
PCT9439	MV	827	314	0	0	0	60	254	0	38	7	209
PCT9441	ED	939	205	0	0	0	42	163	0	17	7	139
PCT9441	MV	939	337	0	0	0	52	285	1	36	9	239
PCT9442	ED	970	200	0	0	0	39	161	0	22	7	132
PCT9442	MV	970	325	0	0	0	57	268	1	42	13	212
PCT9443	ED	886	138	0	0	0	27	111	1	12	10	88
PCT9443	MV	886	304	0	0	0	42	262	2	30	9	221
PCT9444	ED	901	118	0	0	0	18	100	1	14	9	76
PCT9444	MV	901	312	0	0	0	46	266	0	49	4	213
PCT9445	ED	945	154	0	0	0	19	135	1	23	7	104
PCT9445	MV	945	342	0	0	0	68	274	0	35	10	229
PCT9446	ED	1043	164	0	0	0	35	129	0	12	7	110
PCT9446	MV	1043	417	0	0	0	69	348	2	63	17	266
PCT9447	ED	891	171	0	0	0	31	140	0	15	10	115
PCT9447	MV	891	327	0	0	0	52	275	0	30	9	236
PCT9448	ED	877	159	0	0	0	32	127	1	15	12	99
PCT9448	MV	877	307	0	0	0	53	254	1	32	10	211
PCT9449	ED	784	97	0	0	0	10	87	0	11	4	72
PCT9449	MV	784	302	0	0	0	49	253	0	42	4	207
PCT9451	ED	414	57	0	0	0	5	52	1	8	0	43
PCT9451	MV	414	154	0	0	0	29	125	0	36	4	85
PCT9452	ED	799	175	0	0	0	42	133	0	29	7	97
PCT9452	MV	799	281	0	0	0	54	227	0	33	3	191
PCT9453	ED	488	90	0	0	0	15	75	0	13	3	59
PCT9453	MV	488	175	0	0	0	37	138	0	26	5	107
PCT9501	MV	149	71	0	0	0	15	56	0	7	4	45
PCT9502	MV	233	116	0	0	0	15	101	1	10	1	89
PCT9503	ED	725	128	0	0	1	26	101	0	6	6	89
PCT9503	MV	725	184	0	0	2	28	154	0	11	4	139
PCT9505	ED	756	147	0	0	0	36	111	1	8	8	94
PCT9505	MV	756	274	0	0	1	54	219	2	14	11	192
PCT9506	ED	771	134	0	0	1	29	104	1	3	2	98
PCT9506	MV	771	217	0	0	0	39	178	0	6	4	168
PCT9507	ED	733	170	0	0	0	30	140	0	5	7	128
PCT9507	MV	733	218	0	0	0	33	185	0	7	13	165
PCT9508	ED	784	180	0	0	0	22	158	0	2	9	147
PCT9508	MV	784	258	0	0	0	38	220	0	3	12	205
PCT9509	ED	719	165	0	0	0	31	134	1	8	8	117
PCT9509	MV	719	239	0	0	0	39	200	0	5	7	188
PCT9511	ED	600	147	0	0	0	32	115	0	6	10	99
PCT9511	MV	600	177	0	0	0	26	151	1	10	7	133
PCT9512	ED	771	161	0	0	0	36	125	0	4	3	118
PCT9512	MV	771	251	0	0	0	38	213	0	13	5	195
PCT9513	ED	864	200	0	0	0	39	161	1	6	9	145
PCT9513	MV	864	261	0	0	0	47	214	1	11	9	193
PCT9514	ED	869	229	0	0	0	37	192	0	12	9	171
PCT9514	MV	869	257	0	0	0	47	210	0	12	6	192
PCT9515	ED	685	159	0	0	0	26	133	1	6	14	112
PCT9515	MV	685	243	0	0	0	45	198	0	14	6	178
PCT9516	ED	864	206	0	0	0	49	157	1	12	8	136
PCT9516	MV	864	269	0	0	0	53	216	1	17	15	183
PCT9517	ED	768	197	0	0	0	38	159	0	8	11	140
PCT9517	MV	768	235	0	0	0	31	204	0	18	8	178
PCT9518	ED	783	180	0	0	0	33	147	0	6	7	134
PCT9518	MV	783	242	0	0	1	40	201	0	16	7	178
PCT9519	ED	850	217	0	0	0	48	169	1	11	4	153
PCT9519	MV	850	294	0	0	0	42	252	0	12	7	233
PCT9521	ED	893	254	0	0	0	41	213	1	8	9	195
PCT9521	MV	893	290	0	0	0	48	242	0	10	5	227
PCT9701	ED	665	156	0	0	0	32	124	0	5	9	110
PCT9701	MV	665	235	0	0	0	38	197	1	16	5	175
PCT9702	ED	710	194	0	0	0	33	161	1	7	3	150
PCT9702	MV	710	231	0	0	1	48	182	0	13	7	162
PCT9703	ED	931	182	0	0	0	33	149	1	19	9	120
PCT9703	MV	931	373	0	0	1	56	316	0	35	15	266
PCT9704	ED	942	191	0	0	0	23	168	0	15	2	151
PCT9704	MV	942	354	0	0	0	57	297	0	24	12	261
PCT9705	ED	879	208	0	0	0	33	175	0	10	8	157
PCT9705	MV	879	309	0	0	0	41	268	0	14	7	247
PCT9706	MV	51	32	0	0	0	4	28	0	1	1	26
PCT9707	ED	799	121	0	0	0	17	104	1	14	6	83
PCT9707	MV	799	355	0	0	0	60	295	1	38	6	250
PCT9708	ED	919	193	0	0	0	34	159	0	11	5	143
PCT9708	MV	919	324	0	0	0	60	264	2	20	9	233
PCT9709	ED	998	196	0	0	0	46	150	1	21	7	121
PCT9709	MV	998	355	0	0	0	61	294	0	35	4	255
PCT9711	ED	625	167	0	0	0	29	138	1	18	4	115
PCT9711	MV	625	254	0	0	0	29	225	0	30	7	188
PCT9712	ED	651	134	0	0	0	25	109	3	12	1	93
PCT9712	MV	651	288	0	0	0	47	241	0	37	6	198
PCT9713	ED	930	161	0	0	0	36	125	3	19	1	102
PCT9713	MV	930	362	0	0	0	61	301	0	40	7	254
PCT9714	ED	911	154	0	0	0	30	124	0	23	3	98
PCT9714	MV	911	367	0	0	0	64	303	0	55	5	243
PCT9715	ED	566	162	0	0	0	38	124	2	16	5	101
PCT9715	MV	566	218	0	0	0	40	178	0	36	0	142
PCT9716	ED	928	198	0	0	0	42	156	0	19	11	126
PCT9716	MV	928	368	0	0	0	64	304	0	43	8	253
PCT9717	ED	967	206	0	0	0	36	170	0	24	15	131
PCT9717	MV	967	371	0	0	0	51	320	1	35	10	274
PCT9718	ED	843	183	0	0	0	24	159	0	23	2	134
PCT9718	MV	843	385	0	0	0	62	323	0	53	14	256
PCT9719	ED	863	186	0	0	0	40	146	0	19	5	122
PCT9719	MV	863	389	0	0	0	52	337	1	55	8	273
PCT9721	ED	653	182	0	0	0	36	146	3	22	10	111
PCT9721	MV	653	250	0	0	0	56	194	1	26	6	161
PCT9722	ED	593	86	0	0	0	17	69	0	9	0	60
PCT9722	MV	593	269	0	0	1	34	234	0	48	10	176
PCT9723	ED	458	74	0	0	0	14	60	0	9	2	49
PCT9723	MV	458	198	0	0	0	27	171	1	30	1	139
PCT9724	ED	950	144	0	0	0	18	126	1	26	6	93
PCT9724	MV	950	386	0	0	0	66	320	0	68	8	244
PCT9725	ED	941	118	0	0	0	28	90	0	20	6	64
PCT9725	MV	941	350	0	0	0	71	279	1	64	7	207
PCT9726	ED	685	83	0	0	0	14	69	0	9	4	56
PCT9726	MV	685	137	0	0	0	17	120	0	19	5	96
PCT9727	ED	435	60	0	0	0	15	45	0	7	1	37
PCT9727	MV	435	205	0	0	0	28	177	0	51	4	122
PCT9728	ED	906	204	0	0	0	34	170	0	30	3	137
PCT9728	MV	906	378	0	0	0	66	312	1	55	10	246
PCT9729	ED	782	161	0	0	0	34	127	0	29	3	95
PCT9729	MV	782	304	0	0	0	71	233	0	49	1	183
PCT9731	ED	529	138	0	0	0	33	105	0	22	3	80
PCT9731	MV	529	189	0	0	1	34	154	1	29	6	118
PCT9732	MV	73	43	0	0	0	5	38	0	3	0	35
PCT9733	MV	224	146	0	0	0	23	123	0	12	1	110
PCT9734	ED	577	122	0	0	0	23	99	0	19	1	79
PCT9734	MV	577	261	0	0	0	45	216	0	35	1	180
PCT9735	ED	782	167	0	0	0	44	123	1	15	4	103
PCT9735	MV	782	344	0	0	0	57	287	0	49	7	231
PCT9736	ED	699	145	0	0	0	24	121	0	19	4	98
PCT9736	MV	699	305	0	0	0	51	254	1	28	5	220
PCT9737	ED	792	175	0	0	0	34	141	0	14	2	125
PCT9737	MV	792	343	0	0	0	48	295	0	34	9	252
PCT9738	ED	830	99	0	0	0	15	84	0	15	2	67
PCT9738	MV	830	263	0	0	1	40	222	1	30	8	183
PCT9739	ED	826	126	0	0	1	22	103	0	14	10	79
PCT9739	MV	826	193	0	0	0	29	164	0	17	14	133
PCT9741	ED	1022	19	0	0	0	4	15	0	0	2	13
PCT9741	MV	1022	24	0	0	0	2	22	0	0	1	21
PCT9742	ED	647	134	0	0	0	20	114	0	16	3	95
PCT9742	MV	647	187	0	0	0	23	164	0	30	2	132
PCT9743	ED	1093	172	0	0	0	39	133	0	9	13	111
PCT9743	MV	1093	317	0	0	0	54	263	1	28	15	219
PCT9744	ED	902	141	0	0	0	28	113	1	18	14	80
PCT9744	MV	902	234	0	0	1	41	192	1	35	12	144
PCT9745	ED	934	141	0	0	0	29	112	1	14	7	90
PCT9745	MV	934	205	0	0	0	25	180	1	21	11	147
PCT9746	ED	867	192	0	0	0	50	142	1	34	3	104
PCT9746	MV	867	334	0	0	0	61	273	0	47	10	216
PCT9747	ED	940	198	0	0	0	39	159	0	12	10	137
PCT9747	MV	940	323	0	0	0	56	267	3	31	9	224
PCT9748	ED	913	164	0	0	0	32	132	2	11	3	116
PCT9748	MV	913	342	0	0	1	56	285	1	42	10	232
PCT9749	ED	893	143	0	0	0	38	105	1	9	10	85
PCT9749	MV	893	266	0	0	0	33	233	0	18	14	201
PCT9751	ED	977	157	0	0	0	30	127	1	12	6	108
PCT9751	MV	977	384	0	0	0	66	318	1	37	9	271
PCT9752	ED	692	143	0	0	0	31	112	0	18	5	89
PCT9752	MV	692	305	0	0	0	56	249	0	40	8	201
PCT9753	ED	735	148	0	0	0	29	119	1	8	7	103
PCT9753	MV	735	266	0	0	0	47	219	0	15	15	189
PCT9754	ED	701	169	0	0	0	26	143	1	9	10	123
PCT9754	MV	701	296	0	0	0	41	255	0	23	10	222
PCT9755	ED	553	120	0	0	0	14	106	0	4	4	98
PCT9755	MV	553	201	0	0	0	29	172	0	13	6	153
PCT9756	ED	908	126	0	0	0	22	104	0	9	8	87
PCT9756	MV	908	297	0	0	0	41	256	1	37	8	210
PCT9801	ED	399	76	0	0	0	18	58	0	8	1	49
PCT9801	MV	399	148	0	0	0	22	126	1	6	7	112
CONG12	TO	426647	225360	0	0	92	45160	180108	428	16173	8003	155504
CONG14	TO	55344	28223	0	0	13	5099	23111	90	2940	1068	19013
ASSM17	TO	280269	147301	0	0	65	30886	116350	277	8509	5685	101879
ASSM19	TO	201722	106282	0	0	40	19373	86869	241	10604	3386	72638
BART7	TO	36166	15261	0	0	4	3267	11990	40	1056	742	10152
BART8	TO	215670	112119	0	0	37	21189	90893	238	11563	3514	75578
BART9	TO	230155	126203	0	0	64	25803	100336	240	6494	4815	88787
SUPV1	TO	40919	22431	0	0	7	3920	18504	48	1883	757	15816
SUPV2	TO	48242	24389	0	0	10	4905	19474	33	3032	494	15915
SUPV3	TO	38273	18567	0	0	6	4107	14454	27	1580	564	12283
SUPV4	TO	41216	21994	0	0	5	4004	17985	45	2320	724	14896
SUPV5	TO	52114	28694	0	0	15	6006	22673	57	1221	1023	20372
SUPV6	TO	41151	17498	0	0	14	3810	13674	40	1341	867	11426
SUPV7	TO	46301	26230	0	0	10	4609	21611	52	2801	787	17971
SUPV8	TO	56415	36015	0	0	8	7312	28695	54	1478	1021	26142
SUPV9	TO	41665	22565	0	0	11	4510	18044	60	987	1044	15953
SUPV10	TO	39848	17900	0	0	6	3782	14112	39	1038	928	12107
SUPV11	TO	35847	17300	0	0	13	3294	13993	63	1432	862	11636
NEIG1	TO	19131	7881	0	0	4	1741	6136	19	416	503	5198
NEIG2	TO	16742	8038	0	0	4	1825	6209	11	662	208	5328
NEIG3	TO	27631	12231	0	0	9	2750	9472	26	911	641	7894
NEIG4	TO	6857	4487	0	0	1	874	3612	8	249	121	3234
NEIG5	TO	26541	12895	0	0	9	2457	10429	38	1141	607	8643
NEIG6	TO	14552	8410	0	0	5	1819	6586	10	273	278	6025
NEIG7	TO	11506	5461	0	0	4	1011	4446	28	378	303	3737
NEIG8	TO	9393	5438	0	0	2	972	4464	11	274	180	3999
NEIG9	TO	8641	3424	0	0	3	583	2838	9	446	148	2235
NEIG10	TO	9744	5037	0	0	2	890	4145	4	360	154	3627
NEIG11	TO	38757	19070	0	0	6	3934	15130	29	2405	415	12281
NEIG12	TO	30096	16088	0	0	5	3169	12914	49	574	751	11540
NEIG13	TO	16415	10584	0	0	2	2188	8394	15	474	274	7631
NEIG14	TO	8622	5494	0	0	2	1087	4405	15	136	193	4061
NEIG15	TO	6827	3580	0	0	0	752	2828	2	358	105	2363
NEIG26	TO	8914	4445	0	0	2	939	3504	11	413	230	2850
NEIG16	TO	15511	7917	0	0	2	1586	6329	11	443	252	5623
NEIG17	TO	35688	19724	0	0	7	3429	16288	44	1677	671	13896
NEIG18	TO	7813	4593	0	0	2	921	3670	8	571	91	3000
NEIG19	TO	9230	5452	0	0	4	1094	4354	9	235	204	3906
NEIG20	TO	23278	10026	0	0	7	2132	7887	22	847	403	6615
NEIG21	TO	40651	21684	0	0	5	3954	17725	45	2301	712	14667
NEIG22	TO	18424	12111	0	0	3	2483	9625	10	411	319	8885
NEIG23	TO	7867	3226	0	0	0	694	2532	11	264	195	2062
NEIG24	TO	33960	20797	0	0	6	3678	17113	38	2221	556	14298
NEIG25	TO	29200	15490	0	0	9	3297	12184	35	673	557	10919
