area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	052:JOSH JONES	053:J. BRIBIESCA	054:GLORIA ESTELA LA RIVA	055:PETER Y LIU	056:ANTONIO VILLARAIGOSA	057:YVONNE GIRARD	058:ROBERT DAVIDSON GRIFFIS	059:SHUBHAM GOEL	060:TRAVIS ALLEN	061:AKINYEMI AGBEDE	062:JOHNNY WATTENBURG	063:NICKOLAS WILDSTAR	064:DESMOND SILVEIRA	065:MICHAEL SHELLENBERGER	066:ZOLTAN ISTVAN	067:CHRISTOPHER N. CARLSON	068:THOMAS JEFFERSON CARES	069:JOHN CHIANG	070:JOHN H. COX	071:AMANDA RENTERIA	072:DELAINE EASTIN	073:JEFFREY EDWARD TAYLOR	074:KLEMENT TINAJ	075:HAKAN ''HAWK'' MIKADO	076:ALBERT CAESAR MEZZETTI	077:GAVIN NEWSOM	078:ROBERT C. NEWMAN, II	189:K. PEARCE	190:VERONIKA FIMBRES	191:ARMANDO M. ARREOLA	192:ARMAN SOLTANI	193:PETER CRAWFORD VALENTINO
PCT7959	ED	695	110	0	0	3	107	0	1	1	1	0	18	0	0	0	0	0	0	1	0	0	0	0	2	5	3	0	25	0	0	0	0	50	0	0	0	0	0	0
PCT7959	MV	695	190	0	3	6	181	0	0	0	1	1	27	0	0	0	0	0	0	0	0	0	0	1	1	14	1	5	27	0	0	0	0	103	0	0	0	0	0	0
PCT9001	MV	257	101	0	6	2	93	0	0	0	0	0	7	1	0	0	1	0	0	0	0	1	0	0	0	13	4	0	0	0	0	0	0	66	0	0	0	0	0	0
PCT9101	ED	833	190	0	2	2	186	0	0	1	1	1	12	0	0	0	1	0	0	1	0	0	2	0	0	13	21	1	25	0	0	0	0	106	1	0	0	0	0	0
PCT9101	MV	833	323	0	11	5	307	0	1	1	1	1	16	2	0	0	3	1	0	1	0	0	1	0	0	40	36	5	22	0	0	0	0	175	1	0	0	0	0	0
PCT9102	ED	950	182	0	1	3	178	0	1	0	0	0	21	0	1	0	3	0	0	0	0	0	1	0	0	14	22	1	17	0	0	0	0	97	0	0	0	0	0	0
PCT9102	MV	950	335	0	6	10	319	1	0	0	2	1	28	0	0	2	13	0	0	0	0	1	0	0	0	36	36	3	29	0	0	1	0	166	0	0	0	0	0	0
PCT9103	ED	924	174	0	3	2	169	0	0	1	0	0	13	0	0	0	5	0	0	0	0	0	0	0	0	25	10	6	15	0	0	0	1	93	0	0	0	0	0	0
PCT9103	MV	924	302	0	5	8	289	0	0	2	1	1	30	0	0	0	8	0	0	2	0	0	2	1	0	34	30	1	16	0	0	0	2	159	0	0	0	0	0	0
PCT9104	ED	937	176	0	1	5	170	1	1	0	2	0	11	0	0	0	6	0	0	0	0	1	1	0	0	15	14	2	35	0	1	0	0	80	0	0	0	0	0	0
PCT9104	MV	937	332	0	5	5	322	0	2	0	1	0	22	0	0	0	8	1	0	0	0	1	1	0	0	41	25	7	33	0	0	0	0	179	1	0	0	0	0	0
PCT9105	ED	888	191	0	2	2	187	0	1	0	0	0	19	0	0	0	4	0	0	0	0	0	0	0	0	13	15	1	18	0	0	0	0	116	0	0	0	0	0	0
PCT9105	MV	888	339	0	6	1	332	1	2	0	4	0	32	0	0	0	7	0	0	0	0	1	1	0	0	31	25	3	31	0	1	1	0	191	1	0	0	0	0	0
PCT9106	ED	907	213	0	0	2	211	0	0	1	0	0	13	0	0	0	1	0	0	1	0	0	0	0	1	23	23	2	19	0	1	0	0	125	1	0	0	0	0	0
PCT9106	MV	907	334	0	3	5	326	1	2	0	0	1	24	1	0	0	4	0	0	0	0	1	0	0	0	36	31	8	29	0	0	4	0	183	1	0	0	0	0	0
PCT9107	ED	806	164	0	4	4	156	0	0	0	0	1	5	0	0	0	3	0	0	0	0	0	1	0	0	22	10	0	24	0	1	0	1	88	0	0	0	0	0	0
PCT9107	MV	806	246	0	10	8	228	0	1	1	0	0	11	0	0	0	7	0	0	0	0	1	0	0	0	38	26	4	37	0	0	0	1	99	2	0	0	0	0	0
PCT9108	ED	761	185	0	0	3	182	0	2	0	1	1	11	0	0	0	2	0	0	0	0	0	1	0	0	18	14	1	35	0	0	0	0	96	0	0	0	0	0	0
PCT9108	MV	761	220	0	2	12	206	0	1	0	0	1	20	0	0	0	2	0	0	0	1	0	0	0	0	30	13	4	22	0	0	0	0	111	1	0	0	0	0	0
PCT9109	ED	848	205	0	3	4	198	0	0	0	0	2	8	0	0	0	6	0	0	2	0	0	0	0	0	15	18	0	27	0	1	0	0	119	0	0	0	0	0	0
PCT9109	MV	848	285	0	4	3	278	0	0	0	0	0	27	0	0	0	6	0	0	1	0	3	2	0	0	23	15	2	28	0	0	1	0	170	0	0	0	0	0	0
PCT9111	ED	756	150	0	4	2	144	0	0	0	0	0	10	0	0	0	1	0	0	1	0	1	3	0	0	9	15	4	17	1	0	0	0	82	0	0	0	0	0	0
PCT9111	MV	756	226	0	1	5	220	1	0	0	0	1	16	1	0	0	5	0	0	0	0	0	0	0	0	26	17	6	27	2	0	0	0	115	3	0	0	0	0	0
PCT9112	ED	918	211	0	2	3	206	1	1	0	1	3	20	1	1	0	4	0	0	1	0	0	1	1	0	12	10	5	32	0	1	0	0	111	0	0	0	0	0	0
PCT9112	MV	918	295	0	5	4	286	0	2	1	0	0	23	1	0	0	7	0	0	0	1	0	1	1	0	22	22	4	32	0	0	0	0	166	3	0	0	0	0	0
PCT9113	ED	959	231	0	3	3	225	2	0	0	1	0	20	0	0	0	4	1	0	0	0	0	0	0	0	20	16	5	26	0	0	1	1	128	0	0	0	0	0	0
PCT9113	MV	959	351	0	7	2	342	0	0	0	1	0	34	0	0	0	9	0	0	0	0	0	1	0	0	33	28	4	39	0	0	1	0	192	0	0	0	0	0	0
PCT9114	ED	820	170	0	3	2	165	0	1	0	1	0	19	0	0	0	0	0	0	0	0	0	0	1	0	18	9	2	25	0	0	0	0	88	1	0	0	0	0	0
PCT9114	MV	820	273	0	5	6	262	0	3	0	0	2	13	0	0	0	9	0	1	1	0	0	0	0	0	35	14	3	32	0	0	0	0	148	1	0	0	0	0	0
PCT9115	ED	873	172	0	0	1	171	1	2	0	1	0	21	1	0	0	3	0	0	0	0	0	0	0	0	13	9	4	33	0	0	0	0	82	1	0	0	0	0	0
PCT9115	MV	873	287	0	7	6	274	0	0	0	0	0	21	0	0	0	4	1	0	0	0	0	0	1	0	29	21	7	55	0	0	1	0	134	0	0	0	0	0	0
PCT9116	ED	903	193	0	3	3	187	0	3	0	1	0	15	0	0	1	5	0	0	1	0	0	0	0	0	15	9	2	35	0	0	0	1	99	0	0	0	0	0	0
PCT9116	MV	903	314	0	5	11	298	0	1	0	0	2	25	2	0	0	5	0	0	0	0	3	0	0	0	22	15	2	41	0	1	0	0	178	1	0	0	0	0	0
PCT9117	ED	756	180	0	0	4	176	1	1	0	3	1	22	0	0	0	0	0	1	0	0	0	1	1	0	7	16	1	24	0	0	0	0	96	1	0	0	0	0	0
PCT9117	MV	756	285	0	1	4	280	0	1	0	0	0	23	0	0	0	1	0	0	2	0	1	3	0	1	32	25	3	22	1	0	0	0	165	0	0	0	0	0	0
PCT9118	ED	923	184	0	0	6	178	0	3	1	1	0	11	0	0	0	2	0	0	0	0	0	0	0	0	23	16	2	26	0	0	0	1	92	0	0	0	0	0	0
PCT9118	MV	923	268	0	9	5	254	0	2	0	2	0	21	0	0	0	7	0	0	0	0	0	0	0	0	30	29	2	26	0	1	0	0	134	0	0	0	0	0	0
PCT9119	ED	856	152	0	1	9	142	0	1	1	1	0	10	1	0	0	1	0	0	1	0	0	0	0	0	9	12	0	26	0	0	0	0	79	0	0	0	0	0	0
PCT9119	MV	856	323	0	6	5	312	0	2	0	2	1	27	1	0	0	7	0	0	0	0	1	0	0	0	44	27	5	31	0	0	0	0	160	4	0	0	0	0	0
PCT9121	ED	890	188	0	3	2	183	0	1	0	2	0	16	0	0	0	6	0	0	0	0	0	0	1	0	23	22	3	21	0	0	0	0	87	1	0	0	0	0	0
PCT9121	MV	890	274	0	6	5	263	3	0	0	0	0	20	0	0	0	6	0	0	0	0	1	0	0	0	42	23	4	38	0	0	0	0	126	0	0	0	0	0	0
PCT9122	ED	913	131	0	0	4	127	0	2	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	16	9	1	24	1	0	0	0	62	2	0	0	0	0	0
PCT9122	MV	913	292	0	6	4	282	0	0	0	0	1	15	0	0	0	12	0	0	0	0	1	0	0	0	39	34	3	31	0	0	0	0	146	0	0	0	0	0	0
PCT9123	ED	829	175	0	1	1	173	0	0	2	0	0	9	0	0	0	5	0	0	0	0	0	0	0	0	24	16	4	24	0	0	0	0	89	0	0	0	0	0	0
PCT9123	MV	829	270	0	6	5	259	0	1	0	0	0	8	0	0	0	8	0	0	0	0	1	0	1	0	54	29	7	22	0	0	0	0	128	0	0	0	0	0	0
PCT9124	ED	832	150	0	5	4	141	0	2	0	0	0	12	0	0	0	1	0	0	1	0	1	1	0	0	18	12	3	18	1	0	0	0	70	1	0	0	0	0	0
PCT9124	MV	832	290	0	8	10	272	0	3	0	1	1	15	0	0	0	10	0	0	0	0	0	0	0	0	37	28	1	24	1	0	0	2	149	0	0	0	0	0	0
PCT9125	ED	822	159	0	0	1	158	0	0	1	1	0	15	0	0	0	7	0	0	0	0	0	0	1	0	12	7	3	27	0	1	1	0	82	0	0	0	0	0	0
PCT9125	MV	822	299	0	15	3	281	0	1	0	2	0	16	0	0	0	23	0	0	0	0	1	0	0	0	40	15	3	25	0	0	0	0	155	0	0	0	0	0	0
PCT9126	ED	945	186	0	0	5	181	1	0	1	0	1	9	0	1	0	2	0	0	0	0	0	0	0	0	16	16	1	33	0	0	2	0	98	0	0	0	0	0	0
PCT9126	MV	945	350	0	5	8	337	0	0	0	3	1	26	0	0	0	14	0	0	0	0	0	1	0	0	54	32	5	45	0	0	0	0	154	2	0	0	0	0	0
PCT9127	ED	908	209	0	2	3	204	0	1	0	1	0	16	1	0	0	6	0	0	0	0	1	0	0	0	19	13	1	28	0	0	0	0	115	2	0	0	0	0	0
PCT9127	MV	908	315	0	6	2	307	0	1	0	1	1	26	0	0	0	8	0	0	2	0	0	2	0	1	42	21	3	34	0	0	0	1	164	0	0	0	0	0	0
PCT9128	ED	805	188	0	3	6	179	0	2	0	0	0	15	1	1	0	2	0	0	0	1	0	0	0	0	14	10	3	28	0	1	2	0	97	2	0	0	0	0	0
PCT9128	MV	805	296	0	3	5	288	0	1	0	1	1	20	0	0	0	10	0	0	0	0	0	1	0	0	19	33	2	31	0	0	0	0	168	1	0	0	0	0	0
PCT9129	ED	713	173	0	2	5	166	0	0	0	0	0	17	0	0	0	4	0	0	0	0	0	0	0	0	10	9	1	30	0	0	0	1	93	1	0	0	0	0	0
PCT9129	MV	713	225	0	3	8	214	0	0	1	0	0	12	0	0	0	2	0	0	1	0	0	0	0	0	31	17	5	23	1	0	0	0	120	1	0	0	0	0	0
PCT9131	ED	740	151	0	0	0	151	0	0	0	1	0	10	0	1	0	4	0	0	1	0	0	0	0	0	10	10	1	27	0	0	1	0	85	0	0	0	0	0	0
PCT9131	MV	740	274	0	4	5	265	0	2	0	0	0	10	2	0	0	16	0	0	0	0	0	1	0	0	31	18	6	40	0	0	0	1	135	3	0	0	0	0	0
PCT9132	ED	827	167	0	2	4	161	1	1	0	0	0	20	0	0	0	0	0	0	0	0	1	0	1	0	19	7	1	26	0	0	0	1	82	0	0	1	0	0	0
PCT9132	MV	827	251	0	11	10	230	0	1	0	0	0	16	0	0	0	2	0	0	0	0	0	0	0	0	22	14	3	44	1	0	0	0	126	1	0	0	0	0	0
PCT9133	ED	1007	188	0	2	4	182	0	0	2	0	0	17	0	0	0	0	0	0	0	0	1	0	0	0	12	3	1	36	0	0	0	0	110	0	0	0	0	0	0
PCT9133	MV	1007	388	0	5	7	376	0	0	0	1	0	23	0	0	0	6	0	0	0	2	1	1	1	0	53	22	7	46	0	1	1	0	210	1	0	0	0	0	0
PCT9134	ED	893	132	0	1	2	129	1	1	0	0	0	9	0	0	0	0	0	0	1	1	0	0	0	0	11	8	3	28	0	1	0	0	65	0	0	0	0	0	0
PCT9134	MV	893	297	0	5	8	284	0	1	1	0	0	29	0	0	0	7	1	0	0	0	3	2	0	0	27	16	3	40	0	0	2	0	152	0	0	0	0	0	0
PCT9135	ED	778	149	0	1	2	146	0	2	0	0	0	16	0	0	0	1	0	0	2	0	0	1	0	0	14	24	0	21	1	0	0	1	62	1	0	0	0	0	0
PCT9135	MV	778	269	0	6	4	259	0	0	0	2	1	17	0	0	0	7	0	0	0	0	0	2	0	0	21	30	2	22	2	1	0	0	151	1	0	0	0	0	0
PCT9136	ED	894	191	0	1	4	186	0	2	0	2	1	7	0	0	0	3	0	0	0	0	0	0	1	0	16	11	1	36	0	0	0	3	103	0	0	0	0	0	0
PCT9136	MV	894	289	0	7	6	276	0	2	1	0	3	16	0	0	0	7	1	0	0	0	2	0	0	0	35	17	3	27	0	0	1	0	160	1	0	0	0	0	0
PCT9137	ED	946	201	0	1	3	197	0	0	0	1	1	10	0	0	0	5	0	0	2	0	0	1	0	0	27	23	1	30	1	0	1	1	92	1	0	0	0	0	0
PCT9137	MV	946	323	0	2	6	315	1	1	0	0	1	21	0	0	1	12	0	0	1	1	1	1	0	0	36	22	2	38	0	0	0	1	173	2	0	0	0	0	0
PCT9138	ED	892	155	0	2	3	150	0	0	0	0	0	6	0	0	0	3	0	1	0	0	1	2	0	0	10	13	4	24	0	0	0	0	85	1	0	0	0	0	0
PCT9138	MV	892	323	0	4	2	317	0	0	1	2	0	18	1	0	0	12	0	0	1	0	1	0	0	0	40	32	2	19	0	0	3	0	182	3	0	0	0	0	0
PCT9139	ED	912	163	0	2	5	156	0	1	0	0	2	12	0	0	0	6	0	1	0	0	0	0	0	0	15	15	1	22	0	0	0	0	81	0	0	0	0	0	0
PCT9139	MV	912	356	0	10	8	338	2	0	0	2	2	22	0	1	0	20	0	0	1	0	1	1	0	0	48	40	2	27	1	1	0	1	159	7	0	0	0	0	0
PCT9141	ED	904	168	0	0	3	165	0	1	0	0	2	13	0	1	0	7	0	0	0	0	0	0	0	0	17	10	0	23	0	0	0	1	89	0	0	1	0	0	0
PCT9141	MV	904	328	0	9	8	311	1	3	0	2	4	19	0	0	0	6	0	0	0	0	1	0	0	0	47	29	3	33	0	0	0	0	163	0	0	0	0	0	0
PCT9142	ED	921	219	0	2	5	212	2	0	3	1	0	11	0	0	0	2	0	0	0	0	1	0	1	0	17	9	5	38	0	0	1	1	120	0	0	0	0	0	0
PCT9142	MV	921	288	0	7	4	277	0	1	0	2	0	17	0	1	0	7	0	0	0	0	1	0	0	0	40	16	6	29	0	1	0	0	153	3	0	0	0	0	0
PCT9143	ED	887	196	0	2	0	194	1	1	1	0	0	14	0	0	0	5	0	1	1	0	1	0	0	0	9	8	1	33	0	0	1	0	117	0	0	0	0	0	0
PCT9143	MV	887	315	0	8	7	300	0	2	0	0	3	27	0	0	0	12	0	0	0	0	1	0	1	0	38	29	7	46	0	1	1	1	130	1	0	0	0	0	0
PCT9144	ED	931	221	0	2	5	214	0	3	0	0	0	17	0	1	0	6	0	0	1	0	0	0	0	0	25	15	4	40	0	0	0	0	100	2	0	0	0	0	0
PCT9144	MV	931	322	0	10	9	303	1	2	0	0	1	25	0	0	0	5	0	1	0	0	0	0	0	0	32	24	3	36	0	1	0	0	171	1	0	0	0	0	0
PCT9145	ED	837	197	0	2	5	190	0	1	0	0	0	21	0	0	0	3	0	0	0	0	2	0	1	0	19	13	4	27	0	0	0	0	99	0	0	0	0	0	0
PCT9145	MV	837	282	0	4	7	271	0	1	0	1	2	14	0	0	0	7	1	0	0	0	2	0	0	0	23	25	4	28	1	0	0	0	162	0	0	0	0	0	0
PCT9146	ED	866	206	0	0	3	203	1	1	0	0	0	14	0	0	0	0	0	0	0	0	1	1	0	1	12	10	2	33	0	0	0	0	125	2	0	0	0	0	0
PCT9146	MV	866	297	0	0	5	292	0	1	0	1	0	18	0	0	0	6	0	0	0	0	0	0	0	0	30	15	3	43	0	0	0	0	173	2	0	0	0	0	0
PCT9147	ED	920	227	0	1	0	226	1	1	0	2	1	19	0	0	0	1	1	0	0	0	1	1	1	0	23	9	3	50	0	0	0	0	111	1	0	0	0	0	0
PCT9147	MV	920	318	0	10	8	300	1	1	1	5	0	20	0	2	0	5	0	0	0	0	0	2	0	0	28	17	6	54	0	0	1	1	155	1	0	0	0	0	0
PCT9148	ED	946	226	0	1	3	222	0	0	1	1	1	23	0	0	0	2	0	0	0	0	2	1	0	0	15	9	6	25	0	0	0	0	135	1	0	0	0	0	0
PCT9148	MV	946	322	0	1	15	306	0	1	0	1	1	29	1	0	0	1	2	0	0	0	1	1	0	0	18	13	3	42	0	0	2	0	190	0	0	0	0	0	0
PCT9149	ED	884	196	0	3	3	190	0	2	2	0	0	24	0	0	0	1	0	0	0	0	0	0	0	0	10	10	8	30	0	1	0	0	101	1	0	0	0	0	0
PCT9149	MV	884	296	0	1	6	289	0	1	0	0	0	18	0	1	0	3	0	0	0	1	0	0	1	0	21	15	3	41	0	0	0	0	184	0	0	0	0	0	0
PCT9151	ED	806	152	0	1	1	150	0	1	0	1	0	13	0	0	0	0	1	0	0	0	0	0	0	0	12	13	3	17	0	0	0	0	89	0	0	0	0	0	0
PCT9151	MV	806	267	0	5	3	259	0	2	0	0	0	18	1	0	0	5	0	0	1	0	1	2	0	0	19	19	5	22	0	0	0	0	164	0	0	0	0	0	0
PCT9152	ED	712	67	0	0	1	66	0	0	0	0	0	5	1	0	0	0	0	0	0	0	1	1	0	0	4	5	0	12	0	0	1	0	36	0	0	0	0	0	0
PCT9152	MV	712	138	0	4	1	133	0	1	0	0	0	10	0	0	0	3	0	0	3	0	0	2	0	0	6	13	7	23	0	0	0	0	64	1	0	0	0	0	0
PCT9201	ED	953	201	0	1	1	199	2	1	0	1	0	15	0	0	0	1	1	0	0	0	1	3	0	0	3	11	5	26	0	0	0	0	127	2	0	0	0	0	0
PCT9201	MV	953	229	0	2	6	221	0	1	0	1	0	16	0	0	0	4	0	0	2	1	0	4	1	0	8	15	4	32	0	0	0	0	132	0	0	0	0	0	0
PCT9202	ED	908	184	0	2	3	179	1	0	1	0	1	21	1	0	0	0	0	0	0	0	2	1	0	0	10	8	6	18	0	0	0	0	108	1	0	0	0	0	0
PCT9202	MV	908	218	0	3	4	211	0	0	0	0	0	26	0	0	0	1	0	0	0	0	0	1	0	1	9	8	5	28	1	0	0	0	130	1	0	0	0	0	0
PCT9203	ED	968	145	0	0	3	142	0	0	0	0	0	14	0	1	0	3	0	0	0	0	0	0	1	0	5	28	3	7	0	0	1	0	78	1	0	0	0	0	0
PCT9203	MV	968	300	0	4	1	295	0	0	0	0	0	27	1	0	0	10	0	0	0	0	0	0	0	0	11	51	5	7	0	0	0	0	180	3	0	0	0	0	0
PCT9204	ED	809	147	0	1	0	146	1	0	1	0	0	14	0	0	0	5	0	0	0	0	0	0	0	0	10	25	4	9	0	0	0	0	76	1	0	0	0	0	0
PCT9204	MV	809	223	0	1	2	220	1	0	2	0	1	22	0	0	0	6	0	0	0	0	2	0	0	0	13	37	5	7	0	0	0	1	122	1	0	0	0	0	0
PCT9205	ED	694	113	0	1	4	108	0	0	0	1	0	12	0	0	0	0	0	0	0	0	1	0	1	0	6	8	1	10	0	0	0	0	68	0	0	0	0	0	0
PCT9205	MV	694	201	0	2	4	195	0	0	1	0	0	19	0	0	0	2	0	0	0	0	0	0	0	0	10	18	5	9	0	0	0	0	131	0	0	0	0	0	0
PCT9206	ED	887	135	0	1	1	133	0	0	0	0	0	20	1	0	1	4	0	0	0	0	0	0	0	0	9	22	1	5	0	0	0	1	66	3	0	0	0	0	0
PCT9206	MV	887	294	0	3	0	291	1	0	0	1	0	25	1	0	0	11	0	0	1	0	0	1	0	0	10	57	4	9	0	0	0	0	169	1	0	0	0	0	0
PCT9207	ED	913	148	0	4	2	142	0	0	0	0	0	9	0	1	0	3	0	0	0	0	1	0	0	0	7	29	2	5	0	0	0	1	84	0	0	0	0	0	0
PCT9207	MV	913	249	0	3	8	238	0	1	0	0	0	18	0	0	0	10	0	0	1	0	0	0	0	0	12	35	0	13	1	0	0	0	146	1	0	0	0	0	0
PCT9208	ED	936	147	0	0	1	146	0	1	0	0	0	10	0	0	0	3	1	0	0	0	0	0	0	0	6	25	4	6	0	0	0	0	90	0	0	0	0	0	0
PCT9208	MV	936	240	0	3	2	235	0	0	0	0	1	26	0	0	0	9	0	0	0	0	1	1	0	0	13	29	4	7	0	0	1	0	142	1	0	0	0	0	0
PCT9209	ED	675	121	0	1	2	118	0	0	0	0	0	17	0	0	0	1	0	0	1	0	0	0	0	0	2	13	3	8	0	0	0	0	71	2	0	0	0	0	0
PCT9209	MV	675	188	0	0	2	186	0	0	0	0	0	24	0	0	0	9	0	0	0	0	1	0	0	0	8	28	5	2	0	0	0	0	109	0	0	0	0	0	0
PCT9211	ED	834	130	0	1	3	126	0	0	0	0	1	17	0	0	0	3	0	0	0	0	1	1	0	0	8	13	0	9	0	0	1	0	71	1	0	0	0	0	0
PCT9211	MV	834	212	0	1	5	206	0	1	0	0	2	18	0	0	0	4	0	0	0	0	0	1	0	0	9	32	3	9	0	0	0	0	127	0	0	0	0	0	0
PCT9212	ED	764	121	0	0	1	120	0	1	0	0	0	10	1	0	0	2	0	0	0	0	1	2	0	0	2	14	4	11	0	0	0	0	72	0	0	0	0	0	0
PCT9212	MV	764	205	0	2	2	201	1	0	0	0	0	15	0	0	0	7	0	0	1	0	0	3	0	0	11	24	3	9	0	0	0	1	126	0	0	0	0	0	0
PCT9213	ED	890	140	0	0	3	137	0	0	0	0	0	15	0	1	0	4	0	0	0	0	1	1	0	1	6	10	1	16	0	0	0	0	81	0	0	0	0	0	0
PCT9213	MV	890	260	0	4	6	250	0	0	0	1	1	21	0	0	0	4	0	0	0	0	1	0	0	1	13	34	7	13	0	0	0	0	154	0	0	0	0	0	0
PCT9214	ED	581	92	0	1	2	89	0	0	1	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	4	12	1	3	0	0	0	1	54	0	0	0	0	0	0
PCT9214	MV	581	203	0	3	4	196	0	1	1	0	4	22	0	1	0	8	0	0	0	0	1	1	0	0	6	19	1	7	0	0	0	0	120	4	0	0	0	0	0
PCT9215	ED	626	130	0	0	2	128	1	0	0	0	1	14	0	1	0	0	1	0	0	0	0	0	0	0	3	29	2	3	0	0	0	0	73	0	0	0	0	0	0
PCT9215	MV	626	170	0	0	7	163	0	0	0	0	0	24	0	0	0	2	0	0	0	0	0	2	0	0	8	19	0	8	0	0	0	0	99	1	0	0	0	0	0
PCT9216	ED	798	134	0	0	2	132	0	0	0	0	0	16	0	0	0	5	0	0	0	0	0	0	0	0	7	13	1	8	1	1	0	0	80	0	0	0	0	0	0
PCT9216	MV	798	206	0	2	7	197	1	0	1	0	1	23	0	0	0	6	0	0	0	0	0	1	0	1	7	22	4	9	0	0	0	1	120	0	0	0	0	0	0
PCT9217	ED	684	123	0	1	3	119	0	0	0	0	0	7	0	0	0	3	0	0	0	1	0	0	0	0	3	15	1	7	0	0	0	0	81	1	0	0	0	0	0
PCT9217	MV	684	187	0	3	5	179	0	0	1	0	0	10	1	0	0	5	0	0	2	0	0	0	0	0	9	26	5	8	1	0	1	1	107	2	0	0	0	0	0
PCT9218	ED	797	119	0	0	4	115	0	0	0	0	1	8	0	0	0	2	0	0	0	0	0	0	0	0	8	11	3	6	0	0	0	0	76	0	0	0	0	0	0
PCT9218	MV	797	225	0	4	6	215	0	0	0	0	1	18	0	0	0	5	0	0	0	0	4	1	0	0	10	21	4	6	0	0	1	0	144	0	0	0	0	0	0
PCT9219	ED	733	146	0	0	6	140	0	0	0	0	0	16	0	0	0	6	0	0	0	0	1	1	0	0	6	12	3	10	0	0	0	0	83	2	0	0	0	0	0
PCT9219	MV	733	187	0	0	2	185	0	2	1	0	0	20	0	0	0	1	0	0	1	0	0	0	0	0	9	21	3	7	0	0	0	0	120	0	0	0	0	0	0
PCT9221	ED	641	121	0	0	1	120	1	0	1	0	0	17	0	0	0	2	0	0	0	0	0	0	0	0	6	16	1	1	0	0	0	0	75	0	0	0	0	0	0
PCT9221	MV	641	278	0	1	3	274	0	0	0	0	0	45	0	0	0	5	0	0	1	0	2	0	0	1	17	43	3	13	0	0	0	0	144	0	0	0	0	0	0
PCT9222	ED	842	139	0	2	2	135	0	1	1	0	0	18	0	0	0	0	0	0	0	0	2	0	0	0	8	16	1	12	0	0	0	0	74	2	0	0	0	0	0
PCT9222	MV	842	268	0	1	4	263	0	0	0	0	0	47	1	0	0	8	0	0	0	0	0	1	0	0	10	44	4	4	0	0	0	0	143	1	0	0	0	0	0
PCT9223	ED	606	88	0	0	0	88	0	1	0	0	1	8	0	0	0	4	0	0	0	0	0	0	0	0	6	11	0	6	0	0	0	1	50	0	0	0	0	0	0
PCT9223	MV	606	202	0	0	5	197	0	0	0	0	0	18	0	0	0	4	0	0	0	0	0	1	0	0	4	27	2	9	0	1	0	1	130	0	0	0	0	0	0
PCT9224	ED	912	171	0	0	1	170	0	0	0	0	0	12	1	0	0	6	0	1	0	0	1	0	0	0	13	27	1	11	0	0	0	0	94	3	0	0	0	0	0
PCT9224	MV	912	308	0	2	6	300	0	1	0	1	0	33	0	0	0	13	0	0	0	0	1	0	0	0	7	46	7	15	0	0	0	0	175	1	0	0	0	0	0
PCT9225	ED	898	161	0	2	0	159	2	0	1	1	0	18	0	0	0	3	0	0	0	0	1	0	0	0	10	17	2	18	0	1	0	0	85	0	0	0	0	0	0
PCT9225	MV	898	243	0	3	2	238	1	1	1	0	1	21	1	0	0	10	0	0	1	0	0	3	0	0	16	26	4	12	0	0	0	0	139	0	0	1	0	0	0
PCT9226	ED	905	143	0	0	4	139	0	0	0	0	0	11	0	0	0	5	0	0	0	0	0	0	0	0	2	18	4	16	0	0	1	0	81	1	0	0	0	0	0
PCT9226	MV	905	312	0	4	14	294	1	1	0	1	0	45	1	0	0	5	0	0	1	0	0	4	0	0	11	31	5	12	0	0	0	0	175	1	0	0	0	0	0
PCT9227	ED	729	140	0	1	0	139	0	0	0	0	0	11	0	0	0	0	2	0	0	0	0	1	1	0	18	13	0	14	0	0	0	0	78	1	0	0	0	0	0
PCT9227	MV	729	304	0	2	2	300	0	0	0	0	0	35	0	0	0	9	0	0	0	0	0	0	0	0	29	40	1	20	0	0	1	0	163	2	0	0	0	0	0
PCT9228	ED	726	175	0	0	1	174	0	0	0	0	0	16	0	0	0	3	0	0	1	0	0	0	0	0	7	24	1	16	0	0	0	0	106	0	0	0	0	0	0
PCT9228	MV	726	277	0	4	1	272	0	2	1	0	0	33	0	0	0	7	0	0	0	0	0	1	0	0	24	52	5	5	0	0	0	1	140	1	0	0	0	0	0
PCT9229	ED	596	130	0	0	3	127	0	0	0	0	0	10	0	0	0	2	0	0	0	0	1	0	0	1	3	13	0	9	0	1	0	1	85	1	0	0	0	0	0
PCT9229	MV	596	219	0	0	5	214	0	0	0	1	0	21	0	0	0	8	0	0	0	0	1	0	0	0	8	15	6	15	0	0	0	0	138	1	0	0	0	0	0
PCT9231	ED	919	221	0	1	0	220	0	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	0	17	14	0	25	0	1	0	0	135	0	0	0	0	0	0
PCT9231	MV	919	294	0	3	4	287	0	1	1	0	0	21	0	0	0	4	0	0	1	1	1	0	0	0	27	21	5	25	0	0	0	0	178	1	0	0	0	0	0
PCT9232	ED	701	151	0	1	2	148	1	0	0	0	0	23	0	0	0	6	0	0	0	0	1	0	0	0	6	14	1	11	0	0	0	0	85	0	0	0	0	0	0
