area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSExh	RSTot	RSWri	22:PAUL MIYAMOTO
PCT9201	ED	950	111	0	0	36	0	75	0	75
PCT9201	MV	950	208	0	0	65	0	143	0	143
PCT9201	TO	950	319	0	0	101	0	218	0	218
PCT9202	ED	977	116	0	0	28	0	88	0	88
PCT9202	MV	977	207	0	0	62	0	145	0	145
PCT9202	TO	977	323	0	0	90	0	233	0	233
PCT9203	ED	984	78	0	0	23	0	55	0	55
PCT9203	MV	984	251	0	0	69	0	182	0	182
PCT9203	TO	984	329	0	0	92	0	237	0	237
PCT9204	ED	855	109	0	0	27	0	82	0	82
PCT9204	MV	855	208	0	0	56	0	152	0	152
PCT9204	TO	855	317	0	0	83	0	234	0	234
PCT9205	ED	1484	141	0	0	30	0	111	0	111
PCT9205	MV	1484	353	0	0	86	0	267	0	267
PCT9205	TO	1484	494	0	0	116	0	378	0	378
PCT9208	ED	1935	178	0	0	46	0	132	0	132
PCT9208	MV	1935	484	0	0	121	0	363	0	363
PCT9208	TO	1935	662	0	0	167	0	495	0	495
PCT9209	ED	742	85	0	0	22	0	63	0	63
PCT9209	MV	742	178	0	0	41	0	137	0	137
PCT9209	TO	742	263	0	0	63	0	200	0	200
PCT9211	ED	1788	166	0	0	48	0	118	0	118
PCT9211	MV	1788	465	0	0	157	0	308	0	308
PCT9211	TO	1788	631	0	0	205	0	426	0	426
PCT9213	ED	927	85	0	0	15	0	70	0	70
PCT9213	MV	927	241	0	0	63	0	178	0	178
PCT9213	TO	927	326	0	0	78	0	248	0	248
PCT9214	ED	633	66	0	0	18	0	48	0	48
PCT9214	MV	633	177	0	0	46	0	131	0	131
PCT9214	TO	633	243	0	0	64	0	179	0	179
PCT9215	ED	641	79	0	0	24	0	55	0	55
PCT9215	MV	641	171	0	0	54	0	117	0	117
PCT9215	TO	641	250	0	0	78	0	172	0	172
PCT9216	ED	818	82	0	0	16	0	66	0	66
PCT9216	MV	818	171	0	0	46	0	125	0	125
PCT9216	TO	818	253	0	0	62	0	191	0	191
PCT9217	ED	704	64	0	0	11	0	53	0	53
PCT9217	MV	704	163	0	0	44	0	119	0	119
PCT9217	TO	704	227	0	0	55	0	172	0	172
PCT9218	ED	805	87	0	0	22	0	65	0	65
PCT9218	MV	805	201	0	0	58	0	143	0	143
PCT9218	TO	805	288	0	0	80	0	208	0	208
PCT9219	ED	1727	186	0	0	48	0	138	0	138
PCT9219	MV	1727	383	0	0	103	0	280	0	280
PCT9219	TO	1727	569	0	0	151	0	418	0	418
PCT9221	ED	638	72	0	0	14	0	58	0	58
PCT9221	MV	638	243	0	0	84	0	159	0	159
PCT9221	TO	638	315	0	0	98	0	217	0	217
PCT9222	ED	886	91	0	0	23	0	68	0	68
PCT9222	MV	886	261	0	0	73	0	188	0	188
PCT9222	TO	886	352	0	0	96	0	256	0	256
PCT9223	ED	651	53	0	0	10	0	43	0	43
PCT9223	MV	651	188	0	0	44	0	144	0	144
PCT9223	TO	651	241	0	0	54	0	187	0	187
PCT9224	ED	928	108	0	0	27	0	81	0	81
PCT9224	MV	928	270	0	0	60	0	210	0	210
PCT9224	TO	928	378	0	0	87	0	291	0	291
PCT9226	ED	892	85	0	0	21	0	64	0	64
PCT9226	MV	892	232	0	0	58	0	174	0	174
PCT9226	TO	892	317	0	0	79	0	238	0	238
PCT9227	ED	713	83	0	0	21	0	62	0	62
PCT9227	MV	713	291	0	0	75	0	216	0	216
PCT9227	TO	713	374	0	0	96	0	278	0	278
PCT9228	ED	740	89	0	0	21	0	68	0	68
PCT9228	MV	740	242	0	0	58	0	184	0	184
PCT9228	TO	740	331	0	0	79	0	252	0	252
PCT9229	ED	574	93	0	0	18	0	75	0	75
PCT9229	MV	574	190	0	0	55	0	135	0	135
PCT9229	TO	574	283	0	0	73	0	210	0	210
PCT9231	ED	954	157	0	0	40	0	117	0	117
PCT9231	MV	954	273	0	0	81	0	192	0	192
PCT9231	TO	954	430	0	0	121	0	309	0	309
PCT9232	ED	716	92	0	0	21	0	71	0	71
PCT9232	MV	716	237	0	0	51	0	186	0	186
PCT9232	TO	716	329	0	0	72	0	257	0	257
PCT9233	ED	814	77	0	0	14	0	63	0	63
PCT9233	MV	814	260	0	0	64	0	196	0	196
PCT9233	TO	814	337	0	0	78	0	259	0	259
PCT9234	ED	747	84	0	0	19	0	65	0	65
PCT9234	MV	747	216	0	0	58	0	158	0	158
PCT9234	TO	747	300	0	0	77	0	223	0	223
PCT9235	ED	1439	164	0	0	42	0	122	0	122
PCT9235	MV	1439	443	0	0	119	0	324	0	324
PCT9235	TO	1439	607	0	0	161	0	446	0	446
PCT9236	ED	659	65	0	0	11	0	54	0	54
PCT9236	MV	659	203	0	0	65	0	138	0	138
PCT9236	TO	659	268	0	0	76	0	192	0	192
PCT9237	ED	874	86	0	0	15	0	71	0	71
PCT9237	MV	874	265	0	0	71	0	194	0	194
PCT9237	TO	874	351	0	0	86	0	265	0	265
PCT9238	ED	1769	161	0	0	35	0	126	0	126
PCT9238	MV	1769	523	0	0	133	0	390	0	390
PCT9238	TO	1769	684	0	0	168	0	516	0	516
PCT9239	ED	866	78	0	0	13	0	65	0	65
PCT9239	MV	866	286	0	0	84	0	202	0	202
PCT9239	TO	866	364	0	0	97	0	267	0	267
PCT9241	ED	968	95	0	0	18	0	77	0	77
PCT9241	MV	968	281	0	0	60	0	221	0	221
PCT9241	TO	968	376	0	0	78	0	298	0	298
PCT9242	ED	1845	158	0	0	42	0	116	0	116
PCT9242	MV	1845	507	0	0	109	0	398	0	398
PCT9242	TO	1845	665	0	0	151	0	514	0	514
PCT9244	ED	881	99	0	0	16	0	83	0	83
PCT9244	MV	881	225	0	0	59	0	166	0	166
PCT9244	TO	881	324	0	0	75	0	249	0	249
PCT9245	ED	1081	131	0	0	33	0	98	0	98
PCT9245	MV	1081	276	0	0	66	0	210	0	210
PCT9245	TO	1081	407	0	0	99	0	308	0	308
PCT9248	ED	870	88	0	0	17	0	71	0	71
PCT9248	MV	870	241	0	0	80	0	161	0	161
PCT9248	TO	870	329	0	0	97	0	232	0	232
PCT9251	ED	1887	283	0	0	77	0	206	0	206
PCT9251	MV	1887	558	0	0	155	0	403	0	403
PCT9251	TO	1887	841	0	0	232	0	609	0	609
PCT9252	ED	918	83	0	0	13	0	70	0	70
PCT9252	MV	918	284	0	0	83	0	201	0	201
PCT9252	TO	918	367	0	0	96	0	271	0	271
PCT9253	ED	752	102	0	0	21	0	81	0	81
PCT9253	MV	752	237	0	0	57	0	180	0	180
PCT9253	TO	752	339	0	0	78	0	261	0	261
PCT9255	ED	1236	169	0	0	46	0	123	0	123
PCT9255	MV	1236	349	0	0	103	0	246	0	246
PCT9255	TO	1236	518	0	0	149	0	369	0	369
PCT9256	ED	1373	150	0	0	36	0	114	0	114
PCT9256	MV	1373	406	0	0	103	0	303	0	303
PCT9256	TO	1373	556	0	0	139	0	417	0	417
PCT9257	ED	311	3	0	0	1	0	2	0	2
PCT9257	MV	311	124	0	0	44	0	80	0	80
PCT9257	TO	311	127	0	0	45	0	82	0	82
PCT9401	ED	1015	159	0	0	42	0	117	0	117
PCT9401	MV	1015	258	0	0	90	0	168	0	168
PCT9401	TO	1015	417	0	0	132	0	285	0	285
PCT9402	ED	988	148	0	0	51	0	97	0	97
PCT9402	MV	988	287	0	0	100	0	187	0	187
PCT9402	TO	988	435	0	0	151	0	284	0	284
PCT9404	ED	1814	206	0	0	71	0	135	0	135
PCT9404	MV	1814	500	0	1	165	0	334	0	334
PCT9404	TO	1814	706	0	1	236	0	469	0	469
PCT9405	ED	770	113	0	0	23	0	90	0	90
PCT9405	MV	770	223	0	0	63	0	160	0	160
PCT9405	TO	770	336	0	0	86	0	250	0	250
PCT9406	ED	873	133	0	0	42	0	91	0	91
PCT9406	MV	873	228	0	0	78	0	150	0	150
PCT9406	TO	873	361	0	0	120	0	241	0	241
PCT9407	ED	887	126	0	0	31	0	95	0	95
PCT9407	MV	887	242	0	0	71	0	171	0	171
PCT9407	TO	887	368	0	0	102	0	266	0	266
PCT9408	ED	834	129	0	0	50	0	79	0	79
PCT9408	MV	834	204	0	0	64	0	140	0	140
PCT9408	TO	834	333	0	0	114	0	219	0	219
PCT9409	ED	591	105	0	0	28	0	77	0	77
PCT9409	MV	591	133	0	0	37	0	96	0	96
PCT9409	TO	591	238	0	0	65	0	173	0	173
PCT9411	ED	1842	254	0	0	82	0	172	0	172
PCT9411	MV	1842	522	0	0	179	0	343	0	343
PCT9411	TO	1842	776	0	0	261	0	515	0	515
PCT9413	ED	920	103	0	0	34	0	69	0	69
PCT9413	MV	920	280	0	0	107	0	173	0	173
PCT9413	TO	920	383	0	0	141	0	242	0	242
PCT9415	ED	779	79	0	0	23	0	56	0	56
PCT9415	MV	779	252	0	0	69	0	183	0	183
PCT9415	TO	779	331	0	0	92	0	239	0	239
PCT9416	ED	988	152	0	0	44	0	108	0	108
PCT9416	MV	988	279	0	0	88	0	191	0	191
PCT9416	TO	988	431	0	0	132	0	299	0	299
PCT9418	ED	1561	201	0	0	50	0	151	0	151
PCT9418	MV	1561	511	0	0	163	0	348	0	348
PCT9418	TO	1561	712	0	0	213	0	499	0	499
PCT9419	ED	1790	174	0	0	48	0	126	0	126
PCT9419	MV	1790	585	0	2	173	0	410	0	410
PCT9419	TO	1790	759	0	2	221	0	536	0	536
PCT9421	ED	917	94	0	0	39	0	55	0	55
PCT9421	MV	917	282	0	0	86	0	196	0	196
PCT9421	TO	917	376	0	0	125	0	251	0	251
PCT9422	ED	1068	139	0	0	32	0	107	0	107
PCT9422	MV	1068	329	0	0	75	0	254	0	254
PCT9422	TO	1068	468	0	0	107	0	361	0	361
PCT9423	ED	906	88	0	0	19	0	69	0	69
PCT9423	MV	906	263	0	0	61	0	202	0	202
PCT9423	TO	906	351	0	0	80	0	271	0	271
PCT9424	ED	1949	182	0	0	63	0	119	0	119
PCT9424	MV	1949	635	0	0	181	0	454	0	454
PCT9424	TO	1949	817	0	0	244	0	573	0	573
PCT9426	ED	832	83	0	0	31	0	52	0	52
PCT9426	MV	832	265	0	0	101	0	164	0	164
PCT9426	TO	832	348	0	0	132	0	216	0	216
PCT9427	ED	964	116	0	0	29	0	87	0	87
PCT9427	MV	964	283	0	0	89	0	194	0	194
PCT9427	TO	964	399	0	0	118	0	281	0	281
PCT9431	ED	1914	218	0	0	60	0	158	0	158
PCT9431	MV	1914	588	0	0	164	0	424	0	424
PCT9431	TO	1914	806	0	0	224	0	582	0	582
PCT9432	ED	943	100	0	0	23	0	77	0	77
PCT9432	MV	943	267	0	0	84	0	183	0	183
PCT9432	TO	943	367	0	0	107	0	260	0	260
PCT9433	ED	1923	152	0	0	46	0	106	0	106
PCT9433	MV	1923	609	0	1	171	0	437	0	437
PCT9433	TO	1923	761	0	1	217	0	543	0	543
PCT9434	ED	982	118	0	0	40	0	78	0	78
PCT9434	MV	982	296	0	0	93	0	203	0	203
PCT9434	TO	982	414	0	0	133	0	281	0	281
PCT9436	ED	1057	123	0	0	31	0	92	0	92
PCT9436	MV	1057	324	0	0	82	0	242	0	242
PCT9436	TO	1057	447	0	0	113	0	334	0	334
PCT9437	ED	908	95	0	0	30	0	65	0	65
PCT9437	MV	908	281	0	0	81	0	200	0	200
PCT9437	TO	908	376	0	0	111	0	265	0	265
PCT9439	ED	1863	162	0	0	30	0	132	0	132
PCT9439	MV	1863	599	0	1	186	0	412	0	412
PCT9439	TO	1863	761	0	1	216	0	544	0	544
PCT9441	ED	985	118	0	0	35	0	83	0	83
PCT9441	MV	985	314	0	0	111	0	203	0	203
PCT9441	TO	985	432	0	0	146	0	286	0	286
PCT9442	ED	2015	249	0	0	61	0	188	0	188
PCT9442	MV	2015	563	0	0	142	0	421	0	421
PCT9442	TO	2015	812	0	0	203	0	609	0	609
PCT9443	ED	1908	176	0	0	43	0	133	0	133
PCT9443	MV	1908	559	0	1	156	0	402	0	402
PCT9443	TO	1908	735	0	1	199	0	535	0	535
PCT9445	ED	971	92	0	0	37	0	55	0	55
PCT9445	MV	971	307	0	0	80	0	227	0	227
PCT9445	TO	971	399	0	0	117	0	282	0	282
PCT9446	ED	1940	230	0	0	56	0	174	0	174
PCT9446	MV	1940	622	0	0	205	0	417	0	417
PCT9446	TO	1940	852	0	0	261	0	591	0	591
PCT9447	ED	889	122	0	0	39	0	83	0	83
PCT9447	MV	889	275	0	0	87	0	188	0	188
PCT9447	TO	889	397	0	0	126	0	271	0	271
PCT9448	ED	936	105	0	0	30	0	75	0	75
PCT9448	MV	936	263	0	1	83	0	179	0	179
PCT9448	TO	936	368	0	1	113	0	254	0	254
PCT9449	ED	862	86	0	0	17	0	69	0	69
PCT9449	MV	862	277	0	0	92	0	185	0	185
PCT9449	TO	862	363	0	0	109	0	254	0	254
PCT9451	ED	437	41	0	0	11	0	30	0	30
PCT9451	MV	437	143	0	0	40	0	103	0	103
PCT9451	TO	437	184	0	0	51	0	133	0	133
PCT9453	ED	520	57	0	0	14	0	43	0	43
PCT9453	MV	520	165	0	0	40	0	125	0	125
PCT9453	TO	520	222	0	0	54	0	168	0	168
PCT9501	ED	147	2	0	0	1	0	1	0	1
PCT9501	MV	147	69	0	0	18	0	51	0	51
PCT9501	TO	147	71	0	0	19	0	52	0	52
PCT9502	ED	253	5	0	0	1	0	4	0	4
PCT9502	MV	253	104	0	0	26	0	78	0	78
PCT9502	TO	253	109	0	0	27	0	82	0	82
PCT9503	ED	667	86	0	0	11	0	75	0	75
PCT9503	MV	667	176	0	1	45	0	130	0	130
PCT9503	TO	667	262	0	1	56	0	205	0	205
PCT9505	ED	760	116	0	0	28	0	88	0	88
PCT9505	MV	760	246	0	0	52	0	194	0	194
PCT9505	TO	760	362	0	0	80	0	282	0	282
PCT9506	ED	750	95	0	0	30	0	65	0	65
PCT9506	MV	750	186	0	0	48	0	138	0	138
PCT9506	TO	750	281	0	0	78	0	203	0	203
PCT9507	ED	713	121	0	0	40	0	81	0	81
PCT9507	MV	713	212	0	0	79	0	133	0	133
PCT9507	TO	713	333	0	0	119	0	214	0	214
PCT9511	ED	1314	228	0	0	99	0	129	0	129
PCT9511	MV	1314	383	0	0	140	0	243	0	243
PCT9511	TO	1314	611	0	0	239	0	372	0	372
PCT9512	ED	1544	231	0	0	91	0	140	0	140
PCT9512	MV	1544	489	0	0	161	0	328	0	328
PCT9512	TO	1544	720	0	0	252	0	468	0	468
PCT9513	ED	872	163	0	0	52	0	111	0	111
PCT9513	MV	872	243	0	0	91	0	152	0	152
PCT9513	TO	872	406	0	0	143	0	263	0	263
PCT9514	ED	888	158	0	0	50	0	108	0	108
PCT9514	MV	888	270	0	0	87	0	183	0	183
PCT9514	TO	888	428	0	0	137	0	291	0	291
PCT9516	ED	1579	275	0	0	87	0	188	0	188
PCT9516	MV	1579	485	0	0	138	0	347	0	347
PCT9516	TO	1579	760	0	0	225	0	535	0	535
PCT9517	ED	1554	252	0	0	74	0	178	0	178
PCT9517	MV	1554	484	0	0	163	0	321	0	321
PCT9517	TO	1554	736	0	0	237	0	499	0	499
PCT9519	ED	882	148	0	0	39	0	109	0	109
PCT9519	MV	882	304	0	0	112	0	192	0	192
PCT9519	TO	882	452	0	0	151	0	301	0	301
PCT9521	ED	870	182	0	0	48	0	134	0	134
PCT9521	MV	870	295	0	0	97	0	198	0	198
PCT9521	TO	870	477	0	0	145	0	332	0	332
PCT9701	ED	652	122	0	0	31	0	91	0	91
PCT9701	MV	652	183	0	0	53	0	130	0	130
PCT9701	TO	652	305	0	0	84	0	221	0	221
PCT9702	ED	709	121	0	0	38	0	83	0	83
PCT9702	MV	709	210	0	0	81	0	129	0	129
PCT9702	TO	709	331	0	0	119	0	212	0	212
PCT9703	ED	981	117	0	0	22	0	95	0	95
PCT9703	MV	981	333	0	0	104	0	229	0	229
PCT9703	TO	981	450	0	0	126	0	324	0	324
PCT9704	ED	946	133	0	0	29	0	104	0	104
PCT9704	MV	946	337	0	0	94	0	243	0	243
PCT9704	TO	946	470	0	0	123	0	347	0	347
PCT9705	ED	1865	274	0	0	65	0	209	0	209
PCT9705	MV	1865	608	0	0	157	0	451	0	451
PCT9705	TO	1865	882	0	0	222	0	660	0	660
PCT9706	ED	48	0	0	0	0	0	0	0	0
PCT9706	MV	48	20	0	0	3	0	17	0	17
PCT9706	TO	48	20	0	0	3	0	17	0	17
PCT9709	ED	1021	108	0	0	28	0	80	0	80
PCT9709	MV	1021	335	0	0	76	0	259	0	259
PCT9709	TO	1021	443	0	0	104	0	339	0	339
PCT9711	ED	1433	222	0	0	48	0	174	0	174
PCT9711	MV	1433	526	0	0	118	0	408	0	408
PCT9711	TO	1433	748	0	0	166	0	582	0	582
PCT9712	ED	1237	190	0	0	33	0	157	0	157
PCT9712	MV	1237	466	0	0	129	0	337	0	337
PCT9712	TO	1237	656	0	0	162	0	494	0	494
PCT9716	ED	951	133	0	0	40	0	93	0	93
PCT9716	MV	951	325	0	0	83	0	242	0	242
PCT9716	TO	951	458	0	0	123	0	335	0	335
PCT9717	ED	1917	224	0	0	58	0	166	0	166
PCT9717	MV	1917	610	0	0	143	0	467	0	467
PCT9717	TO	1917	834	0	0	201	0	633	0	633
PCT9718	ED	1833	277	0	0	59	0	218	0	218
PCT9718	MV	1833	701	0	0	196	0	505	0	505
PCT9718	TO	1833	978	0	0	255	0	723	0	723
PCT9719	ED	910	135	0	0	30	0	105	0	105
PCT9719	MV	910	348	0	0	82	0	266	0	266
PCT9719	TO	910	483	0	0	112	0	371	0	371
PCT9721	ED	660	128	0	0	22	0	106	0	106
PCT9721	MV	660	251	0	0	51	0	200	0	200
PCT9721	TO	660	379	0	0	73	0	306	0	306
PCT9722	ED	587	70	0	0	19	0	51	0	51
PCT9722	MV	587	245	0	0	54	0	191	0	191
PCT9722	TO	587	315	0	0	73	0	242	0	242
PCT9723	ED	505	38	0	0	5	0	33	0	33
PCT9723	MV	505	187	0	0	47	0	140	0	140
PCT9723	TO	505	225	0	0	52	0	173	0	173
PCT9724	ED	1003	100	0	0	18	0	82	0	82
PCT9724	MV	1003	378	0	0	127	0	251	0	251
PCT9724	TO	1003	478	0	0	145	0	333	0	333
PCT9725	ED	965	88	0	0	16	0	72	0	72
PCT9725	MV	965	321	0	0	92	0	229	0	229
PCT9725	TO	965	409	0	0	108	0	301	0	301
PCT9726	ED	621	74	0	0	15	0	59	0	59
PCT9726	MV	621	127	0	0	25	0	102	0	102
PCT9726	TO	621	201	0	0	40	0	161	0	161
PCT9727	ED	453	51	0	0	4	0	47	0	47
PCT9727	MV	453	163	0	0	37	0	126	0	126
PCT9727	TO	453	214	0	0	41	0	173	0	173
PCT9728	ED	1829	273	0	0	55	0	218	0	218
PCT9728	MV	1829	610	0	0	144	0	466	0	466
PCT9728	TO	1829	883	0	0	199	0	684	0	684
PCT9729	ED	809	105	0	0	19	0	86	0	86
PCT9729	MV	809	316	0	0	71	0	245	0	245
PCT9729	TO	809	421	0	0	90	0	331	0	331
PCT9731	ED	572	77	0	0	9	0	68	0	68
PCT9731	MV	572	190	0	0	55	0	135	0	135
PCT9731	TO	572	267	0	0	64	0	203	0	203
PCT9732	ED	71	0	0	0	0	0	0	0	0
PCT9732	MV	71	39	0	0	9	0	30	0	30
PCT9732	TO	71	39	0	0	9	0	30	0	30
PCT9733	ED	235	5	0	0	2	0	3	0	3
PCT9733	MV	235	115	0	0	30	0	85	0	85
PCT9733	TO	235	120	0	0	32	0	88	0	88
PCT9734	ED	1389	188	0	0	42	0	146	0	146
PCT9734	MV	1389	531	0	0	127	0	404	0	404
PCT9734	TO	1389	719	0	0	169	0	550	0	550
PCT9737	ED	1518	204	0	0	46	0	158	0	158
PCT9737	MV	1518	569	0	0	156	0	413	0	413
PCT9737	TO	1518	773	0	0	202	0	571	0	571
PCT9738	ED	813	48	0	0	11	0	37	0	37
PCT9738	MV	813	228	0	0	53	0	175	0	175
PCT9738	TO	813	276	0	0	64	0	212	0	212
PCT9739	ED	768	69	0	0	17	0	52	0	52
PCT9739	MV	768	177	0	0	47	0	130	0	130
PCT9739	TO	768	246	0	0	64	0	182	0	182
PCT9741	ED	497	65	0	0	17	0	48	0	48
PCT9741	MV	497	25	0	0	5	0	20	0	20
PCT9741	TO	497	90	0	0	22	0	68	0	68
PCT9742	ED	679	95	0	0	16	0	79	0	79
PCT9742	MV	679	153	0	0	31	0	122	0	122
PCT9742	TO	679	248	0	0	47	0	201	0	201
PCT9743	ED	1138	122	0	0	39	0	83	0	83
PCT9743	MV	1138	299	0	0	64	0	235	0	235
PCT9743	TO	1138	421	0	0	103	0	318	0	318
PCT9744	ED	907	113	0	0	33	0	80	0	80
PCT9744	MV	907	205	0	0	57	0	148	0	148
PCT9744	TO	907	318	0	0	90	0	228	0	228
PCT9745	ED	973	110	0	1	45	0	64	0	64
PCT9745	MV	973	212	0	2	42	0	168	0	168
PCT9745	TO	973	322	0	3	87	0	232	0	232
PCT9748	ED	910	98	0	0	32	0	66	0	66
PCT9748	MV	910	311	0	0	87	0	224	0	224
PCT9748	TO	910	409	0	0	119	0	290	0	290
PCT9749	ED	1871	214	0	0	56	0	158	0	158
PCT9749	MV	1871	490	0	0	143	0	347	0	347
PCT9749	TO	1871	704	0	0	199	0	505	0	505
PCT9751	ED	1038	135	0	0	40	0	95	0	95
PCT9751	MV	1038	348	0	0	99	0	249	0	249
PCT9751	TO	1038	483	0	0	139	0	344	0	344
PCT9752	ED	696	89	0	1	23	0	65	0	65
PCT9752	MV	696	266	0	0	74	0	192	0	192
PCT9752	TO	696	355	0	1	97	0	257	0	257
PCT9753	ED	764	93	0	0	24	0	69	0	69
PCT9753	MV	764	237	0	0	57	0	180	0	180
PCT9753	TO	764	330	0	0	81	0	249	0	249
PCT9754	ED	686	111	0	0	25	0	86	0	86
PCT9754	MV	686	241	0	0	50	0	191	0	191
PCT9754	TO	686	352	0	0	75	0	277	0	277
PCT9755	ED	567	76	0	0	15	0	61	0	61
PCT9755	MV	567	170	0	0	48	0	122	0	122
PCT9755	TO	567	246	0	0	63	0	183	0	183
PCT9756	ED	940	69	0	0	16	0	53	0	53
PCT9756	MV	940	264	0	0	71	0	193	0	193
PCT9756	TO	940	333	0	0	87	0	246	0	246
PCT9801	ED	404	51	0	0	9	0	42	0	42
PCT9801	MV	404	135	0	0	31	0	104	0	104
PCT9801	TO	404	186	0	0	40	0	146	0	146
CONG12	ED	437850	53401	0	7	15414	0	37980	0	37980
CONG12	MV	437850	129443	0	22	37990	0	91431	0	91431
CONG12	TO	437850	182844	0	29	53404	0	129411	0	129411
CONG14	ED	57200	6022	0	3	1472	0	4547	0	4547
CONG14	MV	57200	17251	0	5	4576	0	12670	0	12670
CONG14	TO	57200	23273	0	8	6048	0	17217	0	17217
ASSM17	ED	287476	34951	0	6	10396	0	24549	0	24549
ASSM17	MV	287476	84942	0	13	25181	0	59748	0	59748
ASSM17	TO	287476	119893	0	19	35577	0	84297	0	84297
ASSM19	ED	207574	24472	0	4	6490	0	17978	0	17978
ASSM19	MV	207574	61752	0	14	17385	0	44353	0	44353
ASSM19	TO	207574	86224	0	18	23875	0	62331	0	62331
SUPV1	ED	42447	5463	0	1	1522	0	3940	0	3940
SUPV1	MV	42447	12562	0	1	3591	0	8970	0	8970
SUPV1	TO	42447	18025	0	2	5113	0	12910	0	12910
SUPV2	ED	49361	5273	0	0	1268	0	4005	0	4005
SUPV2	MV	49361	13929	0	0	3734	0	10195	0	10195
SUPV2	TO	49361	19202	0	0	5002	0	14200	0	14200
SUPV3	ED	38836	3915	0	0	1051	0	2864	0	2864
SUPV3	MV	38836	10901	0	2	3115	0	7784	0	7784
SUPV3	TO	38836	14816	0	2	4166	0	10648	0	10648
SUPV4	ED	43341	5028	0	0	1435	0	3593	0	3593
SUPV4	MV	43341	13013	0	7	3937	0	9069	0	9069
SUPV4	TO	43341	18041	0	7	5372	0	12662	0	12662
SUPV5	ED	51976	8348	0	0	2672	0	5676	0	5676
SUPV5	MV	51976	16417	0	2	5235	0	11180	0	11180
SUPV5	TO	51976	24765	0	2	7907	0	16856	0	16856
SUPV6	ED	42510	3315	0	3	946	0	2366	0	2366
SUPV6	MV	42510	11019	0	3	3138	0	7878	0	7878
SUPV6	TO	42510	14334	0	6	4084	0	10244	0	10244
SUPV7	ED	46757	6123	0	2	1419	0	4702	0	4702
SUPV7	MV	46757	15588	0	2	3968	0	11618	0	11618
SUPV7	TO	46757	21711	0	4	5387	0	16320	0	16320
SUPV8	ED	57103	9080	0	1	2540	0	6539	0	6539
SUPV8	MV	57103	19810	0	3	5867	0	13940	0	13940
SUPV8	TO	57103	28890	0	4	8407	0	20479	0	20479
SUPV9	ED	42539	5866	0	2	2098	0	3766	0	3766
SUPV9	MV	42539	12100	0	1	3966	0	8133	0	8133
SUPV9	TO	42539	17966	0	3	6064	0	11899	0	11899
SUPV10	ED	42195	3620	0	0	1004	0	2616	0	2616
SUPV10	MV	42195	10749	0	1	3058	0	7690	0	7690
SUPV10	TO	42195	14369	0	1	4062	0	10306	0	10306
SUPV11	ED	37985	3392	0	1	931	0	2460	0	2460
SUPV11	MV	37985	10606	0	5	2957	0	7644	0	7644
SUPV11	TO	37985	13998	0	6	3888	0	10104	0	10104
NEIG1	ED	20194	1585	0	0	434	0	1151	0	1151
NEIG1	MV	20194	4607	0	0	1239	0	3368	0	3368
NEIG1	TO	20194	6192	0	0	1673	0	4519	0	4519
NEIG2	ED	18045	1697	0	0	425	0	1272	0	1272
NEIG2	MV	18045	5016	0	1	1469	0	3546	0	3546
NEIG2	TO	18045	6713	0	1	1894	0	4818	0	4818
NEIG3	ED	27613	2636	0	3	787	0	1846	0	1846
NEIG3	MV	27613	7165	0	4	1996	0	5165	0	5165
NEIG3	TO	27613	9801	0	7	2783	0	7011	0	7011
NEIG4	ED	7735	1166	0	1	272	0	893	0	893
NEIG4	MV	7735	2827	0	0	674	0	2153	0	2153
NEIG4	TO	7735	3993	0	1	946	0	3046	0	3046
NEIG5	ED	28067	2435	0	0	668	0	1767	0	1767
NEIG5	MV	28067	7900	0	3	2181	0	5716	0	5716
NEIG5	TO	28067	10335	0	3	2849	0	7483	0	7483
NEIG6	ED	15102	2834	0	0	937	0	1897	0	1897
NEIG6	MV	15102	4921	0	1	1633	0	3287	0	3287
NEIG6	TO	15102	7755	0	1	2570	0	5184	0	5184
NEIG7	ED	13133	1291	0	1	344	0	946	0	946
NEIG7	MV	13133	3595	0	2	1021	0	2572	0	2572
NEIG7	TO	13133	4886	0	3	1365	0	3518	0	3518
NEIG8	ED	9501	1634	0	0	473	0	1161	0	1161
NEIG8	MV	9501	3042	0	0	995	0	2047	0	2047
NEIG8	TO	9501	4676	0	0	1468	0	3208	0	3208
NEIG9	ED	8190	827	0	1	216	0	610	0	610
NEIG9	MV	8190	2159	0	2	559	0	1598	0	1598
NEIG9	TO	8190	2986	0	3	775	0	2208	0	2208
NEIG10	ED	10551	1395	0	0	403	0	992	0	992
NEIG10	MV	10551	3049	0	0	891	0	2158	0	2158
NEIG10	TO	10551	4444	0	0	1294	0	3150	0	3150
NEIG11	ED	41063	4206	0	0	1012	0	3194	0	3194
NEIG11	MV	41063	11309	0	0	3003	0	8306	0	8306
NEIG11	TO	41063	15515	0	0	4015	0	11500	0	11500
NEIG12	ED	32113	4830	0	2	1852	0	2976	0	2976
NEIG12	MV	32113	8741	0	1	3008	0	5732	0	5732
NEIG12	TO	32113	13571	0	3	4860	0	8708	0	8708
NEIG13	ED	15730	2488	0	0	663	0	1825	0	1825
NEIG13	MV	15730	5494	0	0	1589	0	3905	0	3905
NEIG13	TO	15730	7982	0	0	2252	0	5730	0	5730
NEIG14	ED	9293	1671	0	0	560	0	1111	0	1111
