area_id	subtotal_type	party	RSReg	RSCst	RSCnt	RSPnd	RSCha
PCT7026	MV	GRN	5	2	1	0	1
PCT7026	MV	LIB	1	0	0	0	0
PCT7026	MV	PF	4	1	1	0	0
PCT7026	MV	REP	36	15	14	0	1
PCT7026	MV	NPP	346	128	126	0	2
PCT7027	TO	ALL	883	319	315
PCT7027	TO	*
PCT7027	ED	ALL	264	85	85
PCT7027	ED	*
PCT7027	MV	ALL	619	234	230	0	3
PCT7027	MV	AI	11	1	1	0	0
PCT7027	MV	DEM	348	141	139	0	2
PCT7027	MV	GRN	2	0	0	0	0
PCT7027	MV	LIB	1	0	0	0	0
PCT7027	MV	PF	6	2	2	0	0
PCT7027	MV	REP	31	13	13	0	0
PCT7027	MV	NPP	220	77	76	0	1
PCT7028	TO	ALL	849	291	283
PCT7028	TO	*
PCT7028	ED	ALL	307	114	114
PCT7028	ED	*
PCT7028	MV	ALL	542	177	169	0	4
PCT7028	MV	AI	9	3	3	0	0
PCT7028	MV	DEM	341	111	108	0	3
PCT7028	MV	GRN	2	1	1	0	0
PCT7028	MV	LIB	5	0	0	0	0
PCT7028	MV	PF	2	1	1	0	0
PCT7028	MV	REP	12	3	3	0	0
PCT7028	MV	NPP	171	58	57	0	1
PCT7029	TO	ALL	1812	538	531
PCT7029	TO	*
PCT7029	ED	ALL	561	146	146
PCT7029	ED	*
PCT7029	MV	ALL	1251	392	385	0	7
PCT7029	MV	AI	22	4	4	0	0
PCT7029	MV	DEM	856	295	290	0	5
PCT7029	MV	GRN	4	1	1	0	0
PCT7029	MV	LIB	1	1	1	0	0
PCT7029	MV	PF	9	2	2	0	0
PCT7029	MV	REP	44	13	13	0	0
PCT7029	MV	NPP	315	76	74	0	2
PCT7030	TO	ALL	787	300	296
PCT7030	TO	*
PCT7030	ED	ALL	173	54	54
PCT7030	ED	*
PCT7030	MV	ALL	614	246	242	0	3
PCT7030	MV	AI	6	3	3	0	0
PCT7030	MV	DEM	282	120	119	0	1
PCT7030	MV	GRN	1	0	0	0	0
PCT7030	MV	LIB	2	1	1	0	0
PCT7030	MV	PF	3	0	0	0	0
PCT7030	MV	REP	40	16	16	0	0
PCT7030	MV	NPP	280	106	104	0	2
PCT7031	TO	ALL	680	253	248
PCT7031	TO	*
PCT7031	ED	ALL	96	37	37
PCT7031	ED	*
PCT7031	MV	ALL	584	216	211	0	5
PCT7031	MV	AI	8	4	4	0	0
PCT7031	MV	DEM	315	108	105	0	3
PCT7031	MV	GRN	3	2	2	0	0
PCT7031	MV	LIB	4	1	1	0	0
PCT7031	MV	PF	2	1	1	0	0
PCT7031	MV	REP	22	7	7	0	0
PCT7031	MV	NPP	230	93	91	0	2
PCT7032	TO	ALL	876	287	282
PCT7032	TO	*
PCT7032	ED	ALL	268	70	70
PCT7032	ED	*
PCT7032	MV	ALL	608	217	212	0	5
PCT7032	MV	AI	7	2	2	0	0
PCT7032	MV	DEM	366	128	125	0	3
PCT7032	MV	GRN	3	0	0	0	0
PCT7032	MV	LIB	1	1	1	0	0
PCT7032	MV	PF	5	1	1	0	0
PCT7032	MV	REP	27	9	9	0	0
PCT7032	MV	NPP	199	76	74	0	2
PCT7033	TO	ALL	770	257	252
PCT7033	TO	*
PCT7033	ED	ALL	263	88	88
PCT7033	ED	*
PCT7033	MV	ALL	507	169	164	0	3
PCT7033	MV	AI	5	1	1	0	0
PCT7033	MV	DEM	332	111	111	0	0
PCT7033	MV	GRN	4	1	1	0	0
PCT7033	MV	LIB	3	2	2	0	0
PCT7033	MV	PF	1	0	0	0	0
PCT7033	MV	REP	18	6	4	0	2
PCT7033	MV	NPP	144	48	47	0	1
PCT7034	TO	ALL	954	184	183
PCT7034	TO	*
PCT7034	ED	ALL	381	64	64
PCT7034	ED	*
PCT7034	MV	ALL	573	120	119	0	1
PCT7034	MV	AI	18	4	4	0	0
PCT7034	MV	DEM	370	89	88	0	1
PCT7034	MV	GRN	1	0	0	0	0
PCT7034	MV	LIB	1	0	0	0	0
PCT7034	MV	PF	11	0	0	0	0
PCT7034	MV	REP	16	5	5	0	0
PCT7034	MV	NPP	156	22	22	0	0
PCT7035	TO	ALL	681	233	226
PCT7035	TO	*
PCT7035	ED	ALL	169	46	46
PCT7035	ED	*
PCT7035	MV	ALL	512	187	180	0	5
PCT7035	MV	AI	11	2	1	0	1
PCT7035	MV	DEM	309	123	121	0	2
PCT7035	MV	GRN	2	2	2	0	0
PCT7035	MV	LIB	5	0	0	0	0
PCT7035	MV	PF	6	0	0	0	0
PCT7035	MV	REP	26	12	12	0	0
PCT7035	MV	NPP	153	48	46	0	2
PCT7037	TO	ALL	1676	350	348
PCT7037	TO	*
PCT7037	ED	ALL	551	80	80
PCT7037	ED	*
PCT7037	MV	ALL	1125	270	268	0	2
PCT7037	MV	AI	20	4	4	0	0
PCT7037	MV	DEM	612	153	153	0	0
PCT7037	MV	GRN	5	0	0	0	0
PCT7037	MV	LIB	2	1	1	0	0
PCT7037	MV	PF	11	1	1	0	0
PCT7037	MV	REP	62	24	23	0	1
PCT7037	MV	NPP	413	87	86	0	1
PCT7038	TO	ALL	924	299	292
PCT7038	TO	*
PCT7038	ED	ALL	216	49	49
PCT7038	ED	*
PCT7038	MV	ALL	708	250	243	0	6
PCT7038	MV	AI	11	5	5	0	0
PCT7038	MV	DEM	352	129	128	0	1
PCT7038	MV	GRN	5	2	2	0	0
PCT7038	MV	LIB	3	2	2	0	0
PCT7038	MV	PF	1	1	1	0	0
PCT7038	MV	REP	28	10	10	0	0
PCT7038	MV	NPP	308	101	96	0	5
PCT7039	TO	ALL	830	289	281
PCT7039	TO	*
PCT7039	ED	ALL	237	84	84
PCT7039	ED	*
PCT7039	MV	ALL	593	205	197	0	8
PCT7039	MV	AI	8	1	1	0	0
PCT7039	MV	DEM	308	104	100	0	4
PCT7039	MV	GRN	5	1	1	0	0
PCT7039	MV	LIB	2	0	0	0	0
PCT7039	MV	PF	0	0	0	0	0
PCT7039	MV	REP	44	10	9	0	1
PCT7039	MV	NPP	226	89	86	0	3
PCT7041	TO	ALL	60	13	13
PCT7041	TO	*
PCT7041	ED	ALL	0	0	0
PCT7041	ED	*
PCT7041	MV	ALL	60	13	13	0	0
PCT7041	MV	AI	0	0	0	0	0
PCT7041	MV	DEM	30	3	3	0	0
PCT7041	MV	GRN	0	0	0	0	0
PCT7041	MV	LIB	0	0	0	0	0
PCT7041	MV	PF	0	0	0	0	0
PCT7041	MV	REP	5	3	3	0	0
PCT7041	MV	NPP	25	7	7	0	0
PCT7042	TO	ALL	1069	368	357
PCT7042	TO	*
PCT7042	ED	ALL	270	92	92
PCT7042	ED	*
PCT7042	MV	ALL	799	276	265	0	10
PCT7042	MV	AI	16	4	4	0	0
PCT7042	MV	DEM	438	157	152	0	5
PCT7042	MV	GRN	5	0	0	0	0
PCT7042	MV	LIB	3	0	0	0	0
PCT7042	MV	PF	2	0	0	0	0
PCT7042	MV	REP	56	15	13	0	2
PCT7042	MV	NPP	279	100	97	0	3
PCT7043	TO	ALL	961	295	287
PCT7043	TO	*
PCT7043	ED	ALL	252	61	61
PCT7043	ED	*
PCT7043	MV	ALL	709	234	226	0	5
PCT7043	MV	AI	12	4	4	0	0
PCT7043	MV	DEM	420	154	154	0	0
PCT7043	MV	GRN	4	2	2	0	0
PCT7043	MV	LIB	2	0	0	0	0
PCT7043	MV	PF	4	0	0	0	0
PCT7043	MV	REP	25	7	6	0	1
PCT7043	MV	NPP	242	67	63	0	4
PCT7044	TO	ALL	844	163	157
PCT7044	TO	*
PCT7044	ED	ALL	278	42	42
PCT7044	ED	*
PCT7044	MV	ALL	566	121	115	0	7
PCT7044	MV	AI	16	1	0	0	1
PCT7044	MV	DEM	342	71	66	0	5
PCT7044	MV	GRN	2	0	0	0	0
PCT7044	MV	LIB	1	0	0	0	0
PCT7044	MV	PF	9	3	2	0	1
PCT7044	MV	REP	25	8	8	0	0
PCT7044	MV	NPP	171	38	38	0	0
PCT7045	TO	ALL	783	296	291
PCT7045	TO	*
PCT7045	ED	ALL	165	49	49
PCT7045	ED	*
PCT7045	MV	ALL	618	247	242	0	4
PCT7045	MV	AI	7	4	4	0	0
PCT7045	MV	DEM	310	121	119	0	2
PCT7045	MV	GRN	1	1	1	0	0
PCT7045	MV	LIB	0	0	0	0	0
PCT7045	MV	PF	1	0	0	0	0
PCT7045	MV	REP	34	18	18	0	0
PCT7045	MV	NPP	265	103	101	0	2
PCT7047	TO	ALL	1727	622	609
PCT7047	TO	*
PCT7047	ED	ALL	359	102	102
PCT7047	ED	*
PCT7047	MV	ALL	1368	520	507	0	9
PCT7047	MV	AI	29	9	9	0	0
PCT7047	MV	DEM	682	272	267	0	5
PCT7047	MV	GRN	6	2	2	0	0
PCT7047	MV	LIB	7	3	3	0	0
PCT7047	MV	PF	5	1	1	0	0
PCT7047	MV	REP	83	34	33	0	1
PCT7047	MV	NPP	556	199	196	0	3
PCT7048	TO	ALL	870	268	262
PCT7048	TO	*
PCT7048	ED	ALL	209	53	53
PCT7048	ED	*
PCT7048	MV	ALL	661	215	209	0	6
PCT7048	MV	AI	7	2	2	0	0
PCT7048	MV	DEM	381	117	116	0	1
PCT7048	MV	GRN	2	0	0	0	0
PCT7048	MV	LIB	2	0	0	0	0
PCT7048	MV	PF	1	0	0	0	0
PCT7048	MV	REP	34	17	17	0	0
PCT7048	MV	NPP	234	79	74	0	5
PCT7049	TO	ALL	815	270	268
PCT7049	TO	*
PCT7049	ED	ALL	231	68	68
PCT7049	ED	*
PCT7049	MV	ALL	584	202	200	0	1
PCT7049	MV	AI	7	3	3	0	0
PCT7049	MV	DEM	251	79	78	0	1
PCT7049	MV	GRN	0	0	0	0	0
PCT7049	MV	LIB	2	1	1	0	0
PCT7049	MV	PF	4	1	1	0	0
PCT7049	MV	REP	56	23	23	0	0
PCT7049	MV	NPP	264	95	95	0	0
PCT7052	TO	ALL	878	336	334
PCT7052	TO	*
PCT7052	ED	ALL	189	87	87
PCT7052	ED	*
PCT7052	MV	ALL	689	249	247	0	2
PCT7052	MV	AI	10	2	2	0	0
PCT7052	MV	DEM	325	118	117	0	1
PCT7052	MV	GRN	2	0	0	0	0
PCT7052	MV	LIB	2	1	1	0	0
PCT7052	MV	PF	3	1	1	0	0
PCT7052	MV	REP	38	15	15	0	0
PCT7052	MV	NPP	309	112	111	0	1
PCT7053	TO	ALL	568	191	183
PCT7053	TO	*
PCT7053	ED	ALL	66	38	38
PCT7053	ED	*
PCT7053	MV	ALL	502	153	145	0	7
PCT7053	MV	AI	7	1	1	0	0
PCT7053	MV	DEM	267	94	89	0	5
PCT7053	MV	GRN	2	0	0	0	0
PCT7053	MV	LIB	2	0	0	0	0
PCT7053	MV	PF	1	0	0	0	0
PCT7053	MV	REP	38	12	12	0	0
PCT7053	MV	NPP	185	46	44	0	2
PCT7054	TO	ALL	1111	340	330
PCT7054	TO	*
PCT7054	ED	ALL	292	87	87
PCT7054	ED	*
PCT7054	MV	ALL	819	253	243	0	11
PCT7054	MV	AI	16	5	5	0	0
PCT7054	MV	DEM	508	175	166	0	9
PCT7054	MV	GRN	2	0	0	0	0
PCT7054	MV	LIB	3	1	1	0	0
PCT7054	MV	PF	2	1	1	0	0
PCT7054	MV	REP	31	8	8	0	0
PCT7054	MV	NPP	257	63	61	0	2
PCT7055	TO	ALL	799	271	264
PCT7055	TO	*
PCT7055	ED	ALL	117	37	37
PCT7055	ED	*
PCT7055	MV	ALL	682	234	227	0	4
PCT7055	MV	AI	12	3	3	0	0
PCT7055	MV	DEM	390	134	130	0	4
PCT7055	MV	GRN	1	0	0	0	0
PCT7055	MV	LIB	4	0	0	0	0
PCT7055	MV	PF	1	0	0	0	0
PCT7055	MV	REP	37	11	11	0	0
PCT7055	MV	NPP	237	86	86	0	0
PCT7101	TO	ALL	152	83	79
PCT7101	TO	*
PCT7101	ED	ALL	0	2	2
PCT7101	ED	*
PCT7101	MV	ALL	161	81	77	0	3
PCT7101	MV	AI	0	0	0	0	0
PCT7101	MV	DEM	109	59	57	0	2
PCT7101	MV	GRN	2	2	2	0	0
PCT7101	MV	LIB	2	1	1	0	0
PCT7101	MV	PF	0	0	0	0	0
PCT7101	MV	REP	3	2	2	0	0
PCT7101	MV	NPP	45	17	16	0	1
PCT7202	TO	ALL	1747	665	638
PCT7202	TO	*
PCT7202	ED	ALL	346	156	156
PCT7202	ED	*
PCT7202	MV	ALL	1401	509	482	0	23
PCT7202	MV	AI	42	11	10	0	1
PCT7202	MV	DEM	786	318	300	0	18
PCT7202	MV	GRN	3	0	0	0	0
PCT7202	MV	LIB	19	2	2	0	0
PCT7202	MV	PF	0	0	0	0	0
PCT7202	MV	REP	186	73	73	0	0
PCT7202	MV	NPP	365	105	101	0	4
PCT7203	TO	ALL	867	313	306
PCT7203	TO	*
PCT7203	ED	ALL	199	103	103
PCT7203	ED	*
PCT7203	MV	ALL	668	210	203	0	6
PCT7203	MV	AI	17	3	3	0	0
PCT7203	MV	DEM	379	129	127	0	2
PCT7203	MV	GRN	5	0	0	0	0
PCT7203	MV	LIB	5	1	0	0	1
PCT7203	MV	PF	1	0	0	0	0
PCT7203	MV	REP	60	19	19	0	0
PCT7203	MV	NPP	201	58	55	0	3
PCT7204	TO	ALL	890	411	394
PCT7204	TO	*
PCT7204	ED	ALL	169	100	100
PCT7204	ED	*
PCT7204	MV	ALL	721	311	294	0	13
PCT7204	MV	AI	22	5	5	0	0
PCT7204	MV	DEM	429	193	185	0	8
PCT7204	MV	GRN	4	2	2	0	0
PCT7204	MV	LIB	7	3	3	0	0
PCT7204	MV	PF	2	0	0	0	0
PCT7204	MV	REP	66	29	27	0	2
PCT7204	MV	NPP	191	79	76	0	3
PCT7205	TO	ALL	862	386	376
PCT7205	TO	*
PCT7205	ED	ALL	176	108	108
PCT7205	ED	*
PCT7205	MV	ALL	686	278	268	0	9
PCT7205	MV	AI	13	3	3	0	0
PCT7205	MV	DEM	388	178	172	0	6
PCT7205	MV	GRN	5	2	2	0	0
PCT7205	MV	LIB	5	0	0	0	0
PCT7205	MV	PF	0	0	0	0	0
PCT7205	MV	REP	83	39	38	0	1
PCT7205	MV	NPP	192	56	54	0	2
PCT7207	TO	ALL	1483	693	677
PCT7207	TO	*
PCT7207	ED	ALL	259	126	126
PCT7207	ED	*
PCT7207	MV	ALL	1224	567	551	0	12
PCT7207	MV	AI	27	7	7	0	0
PCT7207	MV	DEM	698	354	344	0	10
PCT7207	MV	GRN	4	3	3	0	0
PCT7207	MV	LIB	8	2	2	0	0
PCT7207	MV	PF	3	1	1	0	0
PCT7207	MV	REP	130	70	69	0	1
PCT7207	MV	NPP	354	130	129	0	1
PCT7208	TO	ALL	560	213	207
PCT7208	TO	*
PCT7208	ED	ALL	92	48	48
PCT7208	ED	*
PCT7208	MV	ALL	468	165	159	0	7
PCT7208	MV	AI	11	4	4	0	0
PCT7208	MV	DEM	263	97	96	0	1
PCT7208	MV	GRN	3	2	2	0	0
PCT7208	MV	LIB	2	1	1	0	0
PCT7208	MV	PF	1	1	1	0	0
PCT7208	MV	REP	39	15	13	0	2
PCT7208	MV	NPP	149	45	41	0	4
PCT7301	TO	ALL	1993	783	753
PCT7301	TO	*
PCT7301	ED	ALL	473	200	200
PCT7301	ED	*
PCT7301	MV	ALL	1520	583	553	0	25
PCT7301	MV	AI	36	12	11	0	1
PCT7301	MV	DEM	830	348	331	0	17
PCT7301	MV	GRN	3	0	0	0	0
PCT7301	MV	LIB	15	3	3	0	0
PCT7301	MV	PF	2	1	1	0	0
PCT7301	MV	REP	119	46	44	0	2
PCT7301	MV	NPP	515	173	168	0	5
PCT7302	TO	ALL	838	425	410
PCT7302	TO	*
PCT7302	ED	ALL	157	98	98
PCT7302	ED	*
PCT7302	MV	ALL	681	327	312	0	13
PCT7302	MV	AI	12	6	6	0	0
PCT7302	MV	DEM	348	186	178	0	8
PCT7302	MV	GRN	4	1	1	0	0
PCT7302	MV	LIB	1	0	0	0	0
PCT7302	MV	PF	1	0	0	0	0
PCT7302	MV	REP	66	32	31	0	1
PCT7302	MV	NPP	249	102	98	0	4
PCT7305	TO	ALL	1633	724	717
PCT7305	TO	*
PCT7305	ED	ALL	370	223	223
PCT7305	ED	*
PCT7305	MV	ALL	1263	501	494	0	6
PCT7305	MV	AI	30	10	10	0	0
PCT7305	MV	DEM	707	309	305	0	4
PCT7305	MV	GRN	6	1	1	0	0
PCT7305	MV	LIB	8	2	2	0	0
PCT7305	MV	PF	0	0	0	0	0
PCT7305	MV	REP	135	63	63	0	0
PCT7305	MV	NPP	377	116	114	0	2
PCT7306	TO	ALL	2083	758	741
PCT7306	TO	*
PCT7306	ED	ALL	522	208	208
PCT7306	ED	*
PCT7306	MV	ALL	1561	550	533	0	16
PCT7306	MV	AI	37	7	7	0	0
PCT7306	MV	DEM	867	325	313	0	12
PCT7306	MV	GRN	11	2	2	0	0
PCT7306	MV	LIB	21	9	9	0	0
PCT7306	MV	PF	4	2	2	0	0
PCT7306	MV	REP	131	46	46	0	0
PCT7306	MV	NPP	490	159	155	0	4
PCT7308	TO	ALL	614	283	279
PCT7308	TO	*
PCT7308	ED	ALL	142	98	98
PCT7308	ED	*
PCT7308	MV	ALL	472	185	181	0	4
PCT7308	MV	AI	11	1	1	0	0
PCT7308	MV	DEM	264	113	112	0	1
PCT7308	MV	GRN	3	2	2	0	0
PCT7308	MV	LIB	6	1	1	0	0
PCT7308	MV	PF	0	0	0	0	0
PCT7308	MV	REP	47	21	19	0	2
PCT7308	MV	NPP	141	47	46	0	1
PCT7311	TO	ALL	866	379	370
PCT7311	TO	*
PCT7311	ED	ALL	216	124	124
PCT7311	ED	*
PCT7311	MV	ALL	650	255	246	0	8
PCT7311	MV	AI	14	4	4	0	0
PCT7311	MV	DEM	357	152	146	0	6
PCT7311	MV	GRN	7	1	1	0	0
PCT7311	MV	LIB	4	1	1	0	0
PCT7311	MV	PF	2	0	0	0	0
PCT7311	MV	REP	58	15	15	0	0
PCT7311	MV	NPP	208	82	80	0	2
PCT7312	TO	ALL	801	383	379
PCT7312	TO	*
PCT7312	ED	ALL	143	91	91
PCT7312	ED	*
PCT7312	MV	ALL	658	292	288	0	3
PCT7312	MV	AI	23	10	10	0	0
PCT7312	MV	DEM	387	189	188	0	1
PCT7312	MV	GRN	2	2	2	0	0
PCT7312	MV	LIB	4	0	0	0	0
PCT7312	MV	PF	1	1	1	0	0
PCT7312	MV	REP	88	41	41	0	0
PCT7312	MV	NPP	153	49	47	0	2
PCT7314	TO	ALL	1749	654	643
PCT7314	TO	*
PCT7314	ED	ALL	369	142	142
PCT7314	ED	*
PCT7314	MV	ALL	1380	512	501	0	9
PCT7314	MV	AI	21	8	7	0	1
PCT7314	MV	DEM	683	254	249	0	5
PCT7314	MV	GRN	3	1	1	0	0
PCT7314	MV	LIB	13	5	5	0	0
PCT7314	MV	PF	3	1	1	0	0
PCT7314	MV	REP	86	42	42	0	0
PCT7314	MV	NPP	571	201	198	0	3
PCT7315	TO	ALL	1584	552	534
PCT7315	TO	*
PCT7315	ED	ALL	402	175	175
PCT7315	ED	*
PCT7315	MV	ALL	1182	377	359	0	14
PCT7315	MV	AI	25	3	3	0	0
PCT7315	MV	DEM	613	215	208	0	7
PCT7315	MV	GRN	5	2	2	0	0
PCT7315	MV	LIB	13	2	2	0	0
PCT7315	MV	PF	4	3	3	0	0
PCT7315	MV	REP	72	24	23	0	1
PCT7315	MV	NPP	450	128	122	0	6
PCT7317	TO	ALL	875	393	383
PCT7317	TO	*
PCT7317	ED	ALL	168	83	83
PCT7317	ED	*
PCT7317	MV	ALL	707	310	300	0	8
PCT7317	MV	AI	10	2	2	0	0
PCT7317	MV	DEM	369	164	162	0	2
PCT7317	MV	GRN	3	2	2	0	0
PCT7317	MV	LIB	3	1	1	0	0
PCT7317	MV	PF	2	1	1	0	0
PCT7317	MV	REP	70	41	40	0	1
PCT7317	MV	NPP	250	99	94	0	5
PCT7318	TO	ALL	1567	587	569
PCT7318	TO	*
PCT7318	ED	ALL	333	142	142
PCT7318	ED	*
PCT7318	MV	ALL	1234	445	427	0	7
PCT7318	MV	AI	31	7	7	0	0
PCT7318	MV	DEM	662	244	237	0	7
PCT7318	MV	GRN	3	2	2	0	0
PCT7318	MV	LIB	14	4	4	0	0
PCT7318	MV	PF	2	1	1	0	0
PCT7318	MV	REP	112	39	39	0	0
PCT7318	MV	NPP	410	148	148	0	0
PCT7321	TO	ALL	1533	561	541
PCT7321	TO	*
PCT7321	ED	ALL	268	86	86
PCT7321	ED	*
PCT7321	MV	ALL	1265	475	455	0	16
PCT7321	MV	AI	21	3	1	0	2
PCT7321	MV	DEM	544	216	210	0	6
PCT7321	MV	GRN	6	3	3	0	0
PCT7321	MV	LIB	6	3	3	0	0
PCT7321	MV	PF	1	0	0	0	0
PCT7321	MV	REP	59	18	18	0	0
PCT7321	MV	NPP	628	232	224	0	8
PCT7323	TO	ALL	1967	705	688
PCT7323	TO	*
PCT7323	ED	ALL	402	190	190
PCT7323	ED	*
PCT7323	MV	ALL	1565	515	498	1	12
PCT7323	MV	AI	26	7	6	0	1
PCT7323	MV	DEM	869	319	310	0	9
PCT7323	MV	GRN	6	3	3	0	0
PCT7323	MV	LIB	10	1	1	0	0
PCT7323	MV	PF	4	2	2	0	0
PCT7323	MV	REP	118	45	43	0	2
PCT7323	MV	NPP	532	138	137	1	0
PCT7325	TO	ALL	1588	584	570
PCT7325	TO	*
PCT7325	ED	ALL	349	145	145
PCT7325	ED	*
PCT7325	MV	ALL	1239	439	425	0	12
PCT7325	MV	AI	12	1	1	0	0
PCT7325	MV	DEM	716	282	273	0	9
PCT7325	MV	GRN	3	1	1	0	0
PCT7325	MV	LIB	11	3	3	0	0
PCT7325	MV	PF	2	0	0	0	0
PCT7325	MV	REP	105	31	31	0	0
PCT7325	MV	NPP	390	121	118	0	3
PCT7326	TO	ALL	1709	706	689
PCT7326	TO	*
PCT7326	ED	ALL	375	164	164
PCT7326	ED	*
PCT7326	MV	ALL	1334	542	525	0	12
PCT7326	MV	AI	31	5	4	0	1
PCT7326	MV	DEM	687	277	268	0	9
PCT7326	MV	GRN	3	2	2	0	0
PCT7326	MV	LIB	10	2	2	0	0
PCT7326	MV	PF	8	2	1	0	1
PCT7326	MV	REP	130	68	68	0	0
PCT7326	MV	NPP	465	186	185	0	1
PCT7327	TO	ALL	668	261	257
PCT7327	TO	*
PCT7327	ED	ALL	119	40	40
PCT7327	ED	*
PCT7327	MV	ALL	549	221	217	0	2
PCT7327	MV	AI	5	2	1	0	1
PCT7327	MV	DEM	198	73	73	0	0
PCT7327	MV	GRN	0	0	0	0	0
PCT7327	MV	LIB	0	0	0	0	0
PCT7327	MV	PF	3	2	2	0	0
PCT7327	MV	REP	24	11	11	0	0
PCT7327	MV	NPP	319	133	132	0	1
PCT7328	TO	ALL	985	391	373
PCT7328	TO	*
PCT7328	ED	ALL	192	42	42
PCT7328	ED	*
PCT7328	MV	ALL	793	349	331	0	17
PCT7328	MV	AI	8	4	3	0	1
PCT7328	MV	DEM	268	120	115	0	5
PCT7328	MV	GRN	2	0	0	0	0
PCT7328	MV	LIB	5	1	1	0	0
PCT7328	MV	PF	3	1	0	0	1
PCT7328	MV	REP	47	22	21	0	1
PCT7328	MV	NPP	460	201	192	0	9
PCT7329	TO	ALL	638	252	248
PCT7329	TO	*
PCT7329	ED	ALL	122	52	52
PCT7329	ED	*
PCT7329	MV	ALL	516	200	196	0	2
PCT7329	MV	AI	10	1	1	0	0
PCT7329	MV	DEM	248	95	93	0	2
PCT7329	MV	GRN	4	1	1	0	0
PCT7329	MV	LIB	3	1	1	0	0
PCT7329	MV	PF	2	0	0	0	0
PCT7329	MV	REP	50	30	30	0	0
PCT7329	MV	NPP	199	72	72	0	0
PCT7331	TO	ALL	850	418	415
PCT7331	TO	*
PCT7331	ED	ALL	211	113	113
PCT7331	ED	*
PCT7331	MV	ALL	639	305	302	0	1
PCT7331	MV	AI	13	2	2	0	0
PCT7331	MV	DEM	343	178	178	0	0
PCT7331	MV	GRN	3	0	0	0	0
PCT7331	MV	LIB	8	2	2	0	0
PCT7331	MV	PF	2	0	0	0	0
PCT7331	MV	REP	90	45	44	0	1
PCT7331	MV	NPP	180	78	78	0	0
PCT7332	TO	ALL	1601	638	624
PCT7332	TO	*
PCT7332	ED	ALL	333	185	185
PCT7332	ED	*
PCT7332	MV	ALL	1268	453	439	0	11
PCT7332	MV	AI	21	6	6	0	0
PCT7332	MV	DEM	726	285	279	0	6
PCT7332	MV	GRN	7	5	5	0	0
PCT7332	MV	LIB	14	5	5	0	0
PCT7332	MV	PF	6	0	0	0	0
PCT7332	MV	REP	86	31	30	0	1
PCT7332	MV	NPP	408	121	117	0	4
PCT7333	TO	ALL	1930	741	732
PCT7333	TO	*
PCT7333	ED	ALL	397	190	190
PCT7333	ED	*
PCT7333	MV	ALL	1533	551	542	0	8
PCT7333	MV	AI	37	10	10	0	0
PCT7333	MV	DEM	861	342	335	0	7
PCT7333	MV	GRN	3	1	1	0	0
PCT7333	MV	LIB	20	5	5	0	0
PCT7333	MV	PF	3	1	1	0	0
PCT7333	MV	REP	148	62	62	0	0
PCT7333	MV	NPP	461	130	129	0	1
PCT7336	TO	ALL	2021	796	771
PCT7336	TO	*
PCT7336	ED	ALL	457	214	214
PCT7336	ED	*
PCT7336	MV	ALL	1564	582	557	0	22
PCT7336	MV	AI	48	12	11	0	1
PCT7336	MV	DEM	918	373	357	0	16
PCT7336	MV	GRN	11	4	3	0	1
PCT7336	MV	LIB	15	1	1	0	0
PCT7336	MV	PF	0	0	0	0	0
PCT7336	MV	REP	152	73	72	0	1
PCT7336	MV	NPP	420	119	116	0	3
PCT7338	TO	ALL	1783	710	692
PCT7338	TO	*
PCT7338	ED	ALL	346	151	151
PCT7338	ED	*
PCT7338	MV	ALL	1437	559	541	0	14
PCT7338	MV	AI	34	10	10	0	0
PCT7338	MV	DEM	680	293	282	0	11
PCT7338	MV	GRN	6	1	1	0	0
PCT7338	MV	LIB	13	6	6	0	0
PCT7338	MV	PF	8	2	2	0	0
PCT7338	MV	REP	94	33	31	0	2
PCT7338	MV	NPP	602	214	213	0	1
PCT7339	TO	ALL	1588	579	569
PCT7339	TO	*
PCT7339	ED	ALL	379	158	158
PCT7339	ED	*
PCT7339	MV	ALL	1209	421	411	0	6
PCT7339	MV	AI	28	8	8	0	0
PCT7339	MV	DEM	707	259	255	0	4
PCT7339	MV	GRN	4	2	2	0	0
PCT7339	MV	LIB	20	4	4	0	0
PCT7339	MV	PF	6	1	1	0	0
PCT7339	MV	REP	61	22	21	0	1
PCT7339	MV	NPP	383	125	124	0	1
PCT7342	TO	ALL	909	397	389
PCT7342	TO	*
PCT7342	ED	ALL	287	158	158
PCT7342	ED	*
PCT7342	MV	ALL	622	239	231	0	5
PCT7342	MV	AI	10	3	3	0	0
PCT7342	MV	DEM	370	150	147	0	3
PCT7342	MV	GRN	4	2	2	0	0
PCT7342	MV	LIB	6	3	3	0	0
PCT7342	MV	PF	0	0	0	0	0
PCT7342	MV	REP	46	22	22	0	0
PCT7342	MV	NPP	186	59	57	0	2
PCT7343	TO	ALL	706	243	234
PCT7343	TO	*
PCT7343	ED	ALL	198	89	89
PCT7343	ED	*
PCT7343	MV	ALL	508	154	145	0	8
PCT7343	MV	AI	6	0	0	0	0
PCT7343	MV	DEM	338	108	100	0	8
PCT7343	MV	GRN	3	2	2	0	0
PCT7343	MV	LIB	7	1	1	0	0
PCT7343	MV	PF	3	0	0	0	0
PCT7343	MV	REP	22	7	7	0	0
PCT7343	MV	NPP	129	36	36	0	0
PCT7344	TO	ALL	1052	418	403
PCT7344	TO	*
PCT7344	ED	ALL	253	113	113
PCT7344	ED	*
