area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSExh	RSTot	RSWri	1:JOEL VENTRESCA	2:WILMA PANG	3:ROBERT L. JORDAN, JR.	4:PAUL YBARRA ROBERTSON	5:ELLEN LEE ZHOU	6:LONDON N. BREED	53:MARC ROTH
PCT7708	ED	881	92	0	0	5	0	87	4	7	2	2	4	6	62	0
PCT7708	MV	881	180	0	0	19	0	161	0	20	6	0	12	16	107	0
PCT7708	TO	881	272	0	0	24	0	248	4	27	8	2	16	22	169	0
PCT7709	ED	395	65	0	0	6	0	59	4	10	0	0	3	4	38	0
PCT7709	MV	395	68	0	1	11	0	56	0	4	1	2	2	9	38	0
PCT7709	TO	395	133	0	1	17	0	115	4	14	1	2	5	13	76	0
PCT7712	ED	1308	145	0	0	14	0	131	7	19	3	2	3	9	88	0
PCT7712	MV	1308	184	0	2	26	0	156	0	10	9	2	9	21	105	0
PCT7712	TO	1308	329	0	2	40	0	287	7	29	12	4	12	30	193	0
PCT7801	ED	968	110	0	0	12	0	98	2	10	2	1	8	3	72	0
PCT7801	MV	968	170	0	0	26	0	144	0	15	5	0	2	9	113	0
PCT7801	TO	968	280	0	0	38	0	242	2	25	7	1	10	12	185	0
PCT7802	ED	788	107	0	0	16	0	91	5	8	3	1	3	0	71	0
PCT7802	MV	788	137	0	0	15	0	122	0	7	3	1	5	6	100	0
PCT7802	TO	788	244	0	0	31	0	213	5	15	6	2	8	6	171	0
PCT7803	ED	822	67	0	0	9	0	58	3	3	5	0	2	3	42	0
PCT7803	MV	822	200	0	1	34	0	165	0	9	7	3	9	8	129	0
PCT7803	TO	822	267	0	1	43	0	223	3	12	12	3	11	11	171	0
PCT7805	ED	1683	205	0	0	22	0	183	7	18	3	1	7	9	138	0
PCT7805	MV	1683	304	0	0	36	0	268	0	24	3	2	9	15	215	0
PCT7805	TO	1683	509	0	0	58	0	451	7	42	6	3	16	24	353	0
PCT7807	ED	796	125	0	0	23	0	102	7	10	4	3	3	3	72	0
PCT7807	MV	796	106	0	0	12	0	94	0	9	4	1	5	7	68	0
PCT7807	TO	796	231	0	0	35	0	196	7	19	8	4	8	10	140	0
PCT7808	ED	1377	206	0	0	37	0	169	7	15	7	1	9	6	124	0
PCT7808	MV	1377	169	0	0	32	0	137	0	12	1	0	6	15	103	0
PCT7808	TO	1377	375	0	0	69	0	306	7	27	8	1	15	21	227	0
PCT7809	ED	770	89	0	0	9	0	80	4	10	5	0	1	2	58	0
PCT7809	MV	770	115	0	0	9	0	106	0	9	2	2	2	6	85	0
PCT7809	TO	770	204	0	0	18	0	186	4	19	7	2	3	8	143	0
PCT7811	ED	726	97	0	0	18	0	79	5	4	3	1	1	8	57	0
PCT7811	MV	726	62	0	0	8	0	54	0	5	1	3	3	2	40	0
PCT7811	TO	726	159	0	0	26	0	133	5	9	4	4	4	10	97	0
PCT7812	ED	871	107	0	1	20	0	86	2	9	7	1	3	8	56	0
PCT7812	MV	871	119	0	0	13	0	106	0	4	3	1	1	12	85	0
PCT7812	TO	871	226	0	1	33	0	192	2	13	10	2	4	20	141	0
PCT7813	ED	1037	153	0	0	29	0	124	7	13	5	2	5	9	83	0
PCT7813	MV	1037	155	0	0	19	0	136	0	9	3	0	2	9	113	0
PCT7813	TO	1037	308	0	0	48	0	260	7	22	8	2	7	18	196	0
PCT7814	ED	887	80	0	0	14	0	66	3	7	5	2	2	7	40	0
PCT7814	MV	887	91	0	2	8	0	81	0	5	4	0	3	7	62	0
PCT7814	TO	887	171	0	2	22	0	147	3	12	9	2	5	14	102	0
PCT7815	ED	1779	189	0	0	18	0	171	7	18	2	3	8	8	125	0
PCT7815	MV	1779	316	0	0	39	0	277	0	23	4	1	11	12	226	0
PCT7815	TO	1779	505	0	0	57	0	448	7	41	6	4	19	20	351	0
PCT7817	ED	1641	225	0	1	36	0	188	10	24	5	2	5	12	130	0
PCT7817	MV	1641	267	0	0	44	0	223	0	21	10	3	8	12	169	0
PCT7817	TO	1641	492	0	1	80	0	411	10	45	15	5	13	24	299	0
PCT7819	ED	1585	181	0	1	46	0	134	6	21	10	5	3	17	72	0
PCT7819	MV	1585	222	0	1	29	0	192	0	16	9	4	5	22	136	0
PCT7819	TO	1585	403	0	2	75	0	326	6	37	19	9	8	39	208	0
PCT7821	ED	965	134	0	0	21	0	113	6	10	6	2	4	6	79	0
PCT7821	MV	965	156	0	0	28	0	128	0	11	1	0	8	8	100	0
PCT7821	TO	965	290	0	0	49	0	241	6	21	7	2	12	14	179	0
PCT7822	ED	1748	263	0	0	44	0	219	8	17	9	1	9	18	157	0
PCT7822	MV	1748	289	0	0	46	0	243	0	14	7	1	12	16	193	0
PCT7822	TO	1748	552	0	0	90	0	462	8	31	16	2	21	34	350	0
PCT7824	ED	1353	175	0	0	21	0	154	7	19	5	0	3	9	111	0
PCT7824	MV	1353	168	0	1	24	0	143	0	9	3	0	8	7	116	0
PCT7824	TO	1353	343	0	1	45	0	297	7	28	8	0	11	16	227	0
PCT7826	ED	661	108	0	0	17	0	91	5	7	5	0	5	8	61	0
PCT7826	MV	661	60	0	0	5	0	55	0	4	0	0	2	5	44	0
PCT7826	TO	661	168	0	0	22	0	146	5	11	5	0	7	13	105	0
PCT7828	ED	997	105	0	0	8	0	97	2	10	2	0	3	6	74	0
PCT7828	MV	997	137	0	0	16	0	121	0	12	3	5	5	8	88	0
PCT7828	TO	997	242	0	0	24	0	218	2	22	5	5	8	14	162	0
PCT7829	ED	884	112	0	0	11	0	101	3	8	4	0	2	6	78	0
PCT7829	MV	884	155	0	0	15	0	140	0	15	4	0	2	11	108	0
PCT7829	TO	884	267	0	0	26	0	241	3	23	8	0	4	17	186	0
PCT7832	ED	773	77	0	0	11	0	66	7	7	2	0	2	4	44	0
PCT7832	MV	773	155	0	0	19	0	136	0	4	4	0	6	13	109	0
PCT7832	TO	773	232	0	0	30	0	202	7	11	6	0	8	17	153	0
PCT7834	ED	1593	199	0	0	44	0	155	4	12	10	4	9	21	95	0
PCT7834	MV	1593	197	0	1	34	0	162	0	15	5	0	4	13	125	0
PCT7834	TO	1593	396	0	1	78	0	317	4	27	15	4	13	34	220	0
PCT7835	ED	847	77	0	1	9	0	67	0	3	5	1	1	4	53	0
PCT7835	MV	847	141	0	0	14	0	127	0	11	6	2	5	12	91	0
PCT7835	TO	847	218	0	1	23	0	194	0	14	11	3	6	16	144	0
PCT7836	ED	1011	109	0	0	7	0	102	2	11	5	0	3	7	74	0
PCT7836	MV	1011	178	0	0	16	0	162	0	19	5	2	8	6	122	0
PCT7836	TO	1011	287	0	0	23	0	264	2	30	10	2	11	13	196	0
PCT7837	ED	1784	239	0	0	30	0	209	7	9	8	0	4	8	173	0
PCT7837	MV	1784	306	0	0	44	0	262	0	25	3	2	13	11	208	0
PCT7837	TO	1784	545	0	0	74	0	471	7	34	11	2	17	19	381	0
PCT7839	ED	1718	176	0	0	26	0	150	7	12	6	1	10	10	104	0
PCT7839	MV	1718	328	0	0	41	0	287	0	31	8	1	6	10	231	0
PCT7839	TO	1718	504	0	0	67	0	437	7	43	14	2	16	20	335	0
PCT7841	ED	1778	277	0	0	52	0	225	11	18	12	4	9	12	159	0
PCT7841	MV	1778	215	0	0	35	0	180	0	20	5	2	9	6	138	0
PCT7841	TO	1778	492	0	0	87	0	405	11	38	17	6	18	18	297	0
PCT7843	ED	719	108	0	0	22	0	86	7	5	5	1	1	7	60	0
PCT7843	MV	719	92	0	0	12	0	80	0	8	1	2	1	8	60	0
PCT7843	TO	719	200	0	0	34	0	166	7	13	6	3	2	15	120	0
PCT7844	ED	630	77	0	0	12	0	65	4	5	3	1	2	1	49	0
PCT7844	MV	630	84	0	0	22	0	62	0	2	3	1	3	6	47	0
PCT7844	TO	630	161	0	0	34	0	127	4	7	6	2	5	7	96	0
PCT7845	ED	870	107	0	0	13	0	94	1	10	6	0	7	6	64	0
PCT7845	MV	870	142	0	2	10	0	130	0	17	5	0	3	10	95	0
PCT7845	TO	870	249	0	2	23	0	224	1	27	11	0	10	16	159	0
PCT7846	ED	888	103	0	0	11	0	92	1	10	6	2	2	8	63	0
PCT7846	MV	888	124	0	0	13	0	111	0	7	2	1	3	10	88	0
PCT7846	TO	888	227	0	0	24	0	203	1	17	8	3	5	18	151	0
PCT7847	ED	1718	225	0	0	30	0	195	8	25	3	1	8	14	136	0
PCT7847	MV	1718	257	0	0	42	0	215	0	16	2	0	9	14	174	0
PCT7847	TO	1718	482	0	0	72	0	410	8	41	5	1	17	28	310	0
PCT7849	ED	887	126	0	0	21	0	105	7	6	6	0	3	4	79	0
PCT7849	MV	887	142	0	0	22	0	120	0	3	2	1	7	13	94	0
PCT7849	TO	887	268	0	0	43	0	225	7	9	8	1	10	17	173	0
PCT7852	ED	1153	130	0	0	16	0	114	3	7	5	2	5	11	81	0
PCT7852	MV	1153	235	0	2	8	0	225	0	21	13	0	6	18	167	0
PCT7852	TO	1153	365	0	2	24	0	339	3	28	18	2	11	29	248	0
PCT7853	ED	1736	183	0	0	25	0	158	3	14	8	1	6	11	115	0
PCT7853	MV	1736	280	0	1	19	0	260	0	18	10	3	16	8	205	0
PCT7853	TO	1736	463	0	1	44	0	418	3	32	18	4	22	19	320	0
PCT7854	ED	866	109	0	0	13	0	96	5	12	5	0	3	6	65	0
PCT7854	MV	866	129	0	0	24	0	105	0	6	0	2	3	8	86	0
PCT7854	TO	866	238	0	0	37	0	201	5	18	5	2	6	14	151	0
PCT7855	ED	1775	243	0	0	42	0	201	3	17	10	1	10	7	153	0
PCT7855	MV	1775	239	0	0	27	0	212	0	27	11	1	6	10	157	0
PCT7855	TO	1775	482	0	0	69	0	413	3	44	21	2	16	17	310	0
PCT7858	ED	1646	199	0	1	52	0	146	6	16	6	0	7	10	101	0
PCT7858	MV	1646	205	0	1	37	0	167	0	8	4	3	9	9	134	0
PCT7858	TO	1646	404	0	2	89	0	313	6	24	10	3	16	19	235	0
PCT7861	ED	854	111	0	0	21	0	90	6	4	1	1	4	11	63	0
PCT7861	MV	854	139	0	0	20	0	119	0	8	3	0	3	8	97	0
PCT7861	TO	854	250	0	0	41	0	209	6	12	4	1	7	19	160	0
PCT7862	ED	857	132	0	0	13	0	119	3	15	2	2	1	7	89	0
PCT7862	MV	857	120	0	0	12	0	108	0	8	3	0	5	6	86	0
PCT7862	TO	857	252	0	0	25	0	227	3	23	5	2	6	13	175	0
PCT7863	ED	881	127	0	0	19	0	108	2	8	8	4	7	6	73	0
PCT7863	MV	881	98	0	1	10	0	87	0	4	3	2	4	4	70	0
PCT7863	TO	881	225	0	1	29	0	195	2	12	11	6	11	10	143	0
PCT7864	ED	804	96	0	0	13	0	83	3	6	1	1	3	7	62	0
PCT7864	MV	804	112	0	0	18	0	94	0	8	2	1	3	12	68	0
PCT7864	TO	804	208	0	0	31	0	177	3	14	3	2	6	19	130	0
PCT7866	ED	822	113	0	0	13	0	100	1	6	3	1	2	11	76	0
PCT7866	MV	822	193	0	1	16	0	176	0	9	9	2	7	24	125	0
PCT7866	TO	822	306	0	1	29	0	276	1	15	12	3	9	35	201	0
PCT7867	ED	969	124	0	0	14	0	110	0	6	3	0	6	5	90	0
PCT7867	MV	969	144	0	0	18	0	126	0	14	7	1	3	7	94	0
PCT7867	TO	969	268	0	0	32	0	236	0	20	10	1	9	12	184	0
PCT7868	ED	870	117	0	1	9	0	107	2	8	3	1	1	7	85	0
PCT7868	MV	870	128	0	0	12	0	116	0	2	7	3	14	8	82	0
PCT7868	TO	870	245	0	1	21	0	223	2	10	10	4	15	15	167	0
PCT7869	ED	863	109	0	0	14	0	95	5	7	2	1	3	1	76	0
PCT7869	MV	863	147	0	0	30	0	117	0	12	1	1	9	7	87	0
PCT7869	TO	863	256	0	0	44	0	212	5	19	3	2	12	8	163	0
PCT7871	ED	877	124	0	0	14	0	110	4	10	2	2	2	11	79	0
PCT7871	MV	877	133	0	0	11	0	122	0	12	3	2	3	4	98	0
PCT7871	TO	877	257	0	0	25	0	232	4	22	5	4	5	15	177	0
PCT7872	ED	863	134	0	0	16	0	118	7	16	5	0	1	1	88	0
PCT7872	MV	863	145	0	1	16	0	128	0	11	4	1	7	6	99	0
PCT7872	TO	863	279	0	1	32	0	246	7	27	9	1	8	7	187	0
PCT7873	ED	1688	226	0	0	43	0	183	7	19	7	2	7	12	129	0
PCT7873	MV	1688	277	0	0	39	0	238	0	17	8	1	11	10	191	0
PCT7873	TO	1688	503	0	0	82	0	421	7	36	15	3	18	22	320	0
PCT7874	ED	474	54	0	0	7	0	47	3	4	1	2	1	5	31	0
PCT7874	MV	474	56	0	0	5	0	51	0	9	1	0	2	3	36	0
PCT7874	TO	474	110	0	0	12	0	98	3	13	2	2	3	8	67	0
PCT7875	ED	624	62	0	0	10	0	52	0	5	4	1	3	3	36	0
PCT7875	MV	624	81	0	0	11	0	70	0	9	1	2	4	9	45	0
PCT7875	TO	624	143	0	0	21	0	122	0	14	5	3	7	12	81	0
PCT7876	ED	523	49	0	0	5	0	44	2	4	2	0	1	7	28	0
PCT7876	MV	523	93	0	0	10	0	83	0	9	4	2	2	8	58	0
PCT7876	TO	523	142	0	0	15	0	127	2	13	6	2	3	15	86	0
PCT7902	ED	1729	159	0	0	40	0	119	2	11	7	0	4	9	86	0
PCT7902	MV	1729	184	0	2	21	0	161	0	10	4	5	6	22	114	0
PCT7902	TO	1729	343	0	2	61	0	280	2	21	11	5	10	31	200	0
PCT7903	ED	826	102	0	1	22	0	79	4	4	6	7	3	6	49	0
PCT7903	MV	826	83	0	0	9	0	74	0	10	2	2	2	9	49	0
PCT7903	TO	826	185	0	1	31	0	153	4	14	8	9	5	15	98	0
PCT7905	ED	880	114	0	0	20	0	94	3	4	8	2	7	8	62	0
PCT7905	MV	880	114	0	0	13	0	101	0	8	0	5	3	17	68	0
PCT7905	TO	880	228	0	0	33	0	195	3	12	8	7	10	25	130	0
PCT7906	ED	757	75	0	1	21	0	53	4	4	4	3	0	2	36	0
PCT7906	MV	757	66	0	0	5	0	61	0	1	1	0	0	2	57	0
PCT7906	TO	757	141	0	1	26	0	114	4	5	5	3	0	4	93	0
PCT7908	ED	1907	203	0	1	51	0	151	16	12	8	5	4	10	96	0
PCT7908	MV	1907	223	0	1	23	0	199	0	14	4	6	7	23	145	0
PCT7908	TO	1907	426	0	2	74	0	350	16	26	12	11	11	33	241	0
PCT7909	ED	718	96	0	0	29	0	67	1	11	4	3	0	2	46	0
PCT7909	MV	718	68	0	0	12	0	56	0	3	0	2	2	5	44	0
PCT7909	TO	718	164	0	0	41	0	123	1	14	4	5	2	7	90	0
PCT7911	ED	845	91	0	0	25	0	66	2	3	1	2	3	5	50	0
PCT7911	MV	845	82	0	0	17	0	65	0	5	1	1	3	8	47	0
PCT7911	TO	845	173	0	0	42	0	131	2	8	2	3	6	13	97	0
PCT7912	ED	1940	230	0	0	66	0	164	5	26	7	6	9	10	101	0
PCT7912	MV	1940	196	0	0	30	0	166	0	15	6	3	11	7	124	0
PCT7912	TO	1940	426	0	0	96	0	330	5	41	13	9	20	17	225	0
PCT7915	ED	1692	200	0	0	39	0	161	9	12	10	7	2	11	110	0
PCT7915	MV	1692	142	0	2	19	0	121	0	7	4	3	8	7	92	0
PCT7915	TO	1692	342	0	2	58	0	282	9	19	14	10	10	18	202	0
PCT7916	ED	842	119	0	0	29	0	90	5	8	6	1	0	9	61	0
PCT7916	MV	842	85	0	0	14	0	71	0	5	1	3	1	4	57	0
PCT7916	TO	842	204	0	0	43	0	161	5	13	7	4	1	13	118	0
PCT7917	ED	1823	232	0	3	61	0	168	10	29	5	11	4	13	96	0
PCT7917	MV	1823	178	0	2	34	0	142	0	10	0	6	5	17	104	0
PCT7917	TO	1823	410	0	5	95	0	310	10	39	5	17	9	30	200	0
PCT7918	ED	798	96	0	0	23	0	73	6	8	3	1	3	7	45	0
PCT7918	MV	798	61	0	0	8	0	53	0	7	0	1	1	2	42	0
PCT7918	TO	798	157	0	0	31	0	126	6	15	3	2	4	9	87	0
PCT7921	ED	1729	157	0	0	32	0	125	8	17	6	0	5	9	80	0
PCT7921	MV	1729	191	0	1	30	0	160	0	15	2	8	5	17	113	0
PCT7921	TO	1729	348	0	1	62	0	285	8	32	8	8	10	26	193	0
PCT7923	ED	1708	173	0	0	44	0	129	12	13	4	3	9	8	80	0
PCT7923	MV	1708	196	0	0	22	0	174	0	15	4	6	10	29	110	0
PCT7923	TO	1708	369	0	0	66	0	303	12	28	8	9	19	37	190	0
PCT7925	ED	530	58	0	0	17	0	41	4	6	1	2	0	2	26	0
PCT7925	MV	530	66	0	1	11	0	54	0	6	2	4	4	4	34	0
PCT7925	TO	530	124	0	1	28	0	95	4	12	3	6	4	6	60	0
PCT7926	ED	783	114	0	0	26	0	88	4	2	7	1	3	6	65	0
PCT7926	MV	783	85	0	1	24	0	60	0	6	2	0	5	3	44	0
PCT7926	TO	783	199	0	1	50	0	148	4	8	9	1	8	9	109	0
PCT7928	ED	1661	261	0	1	52	0	208	12	20	9	7	4	19	137	0
PCT7928	MV	1661	203	0	0	35	0	168	0	21	4	5	13	9	116	0
PCT7928	TO	1661	464	0	1	87	0	376	12	41	13	12	17	28	253	0
PCT7929	ED	830	117	0	0	19	0	98	2	3	3	2	3	9	76	0
PCT7929	MV	830	139	0	1	21	0	117	0	7	1	2	2	3	102	0
PCT7929	TO	830	256	0	1	40	0	215	2	10	4	4	5	12	178	0
PCT7931	ED	742	96	0	1	7	0	88	3	9	2	1	3	1	69	0
PCT7931	MV	742	122	0	0	26	0	96	0	7	2	1	4	7	75	0
PCT7931	TO	742	218	0	1	33	0	184	3	16	4	2	7	8	144	0
PCT7932	ED	547	68	0	0	9	0	59	2	6	0	1	2	3	45	0
PCT7932	MV	547	79	0	0	13	0	66	0	6	0	1	1	3	55	0
PCT7932	TO	547	147	0	0	22	0	125	2	12	0	2	3	6	100	0
PCT7933	MV	7	2	0	0	0	0	2	0	0	0	0	0	1	1	0
PCT7933	TO	7	2	0	0	0	0	2	0	0	0	0	0	1	1	0
PCT7934	ED	866	93	0	0	23	0	70	2	10	4	3	2	8	41	0
PCT7934	MV	866	124	0	1	25	0	98	0	12	2	3	5	6	70	0
PCT7934	TO	866	217	0	1	48	0	168	2	22	6	6	7	14	111	0
PCT7935	ED	927	131	0	0	29	0	102	7	12	3	2	2	9	67	0
PCT7935	MV	927	142	0	0	24	0	118	0	10	2	1	5	6	94	0
PCT7935	TO	927	273	0	0	53	0	220	7	22	5	3	7	15	161	0
PCT7936	ED	1508	285	0	1	67	0	217	7	13	8	5	2	17	165	0
PCT7936	MV	1508	190	0	0	27	0	163	0	10	1	2	4	7	139	0
PCT7936	TO	1508	475	0	1	94	0	380	7	23	9	7	6	24	304	0
PCT7937	ED	899	108	0	0	20	0	88	4	7	5	0	3	5	64	0
PCT7937	MV	899	97	0	0	14	0	83	0	6	3	1	4	3	66	0
PCT7937	TO	899	205	0	0	34	0	171	4	13	8	1	7	8	130	0
PCT7938	ED	758	80	0	0	16	0	64	4	1	2	3	1	4	49	0
PCT7938	MV	758	91	0	0	13	0	78	0	6	0	1	3	14	54	0
PCT7938	TO	758	171	0	0	29	0	142	4	7	2	4	4	18	103	0
PCT7941	ED	752	95	0	0	14	0	81	3	2	4	3	1	4	64	0
PCT7941	MV	752	100	0	0	12	0	88	0	3	5	2	7	10	61	0
PCT7941	TO	752	195	0	0	26	0	169	3	5	9	5	8	14	125	0
PCT7942	ED	923	71	0	0	6	0	65	2	8	1	2	4	8	40	0
PCT7942	MV	923	124	0	1	8	0	115	0	11	1	1	10	12	80	0
PCT7942	TO	923	195	0	1	14	0	180	2	19	2	3	14	20	120	0
PCT7943	ED	1675	216	0	0	37	0	179	11	11	3	6	8	15	125	0
PCT7943	MV	1675	216	0	1	28	0	187	0	9	1	2	11	19	145	0
PCT7943	TO	1675	432	0	1	65	0	366	11	20	4	8	19	34	270	0
PCT7945	ED	940	51	0	0	6	0	45	0	6	1	1	2	1	34	0
PCT7945	MV	940	115	0	0	14	0	101	0	8	4	4	5	6	74	0
PCT7945	TO	940	166	0	0	20	0	146	0	14	5	5	7	7	108	0
PCT7946	ED	1553	111	0	0	9	0	102	0	4	5	2	3	19	69	0
PCT7946	MV	1553	268	0	2	12	0	254	0	18	6	11	14	67	138	0
PCT7946	TO	1553	379	0	2	21	0	356	0	22	11	13	17	86	207	0
PCT7947	ED	960	51	0	0	6	0	45	2	1	1	3	5	8	25	0
PCT7947	MV	960	157	0	1	5	0	151	0	2	3	8	8	53	77	0
PCT7947	TO	960	208	0	1	11	0	196	2	3	4	11	13	61	102	0
PCT7948	ED	918	75	0	0	14	0	61	0	13	0	1	3	9	35	0
PCT7948	MV	918	146	0	0	16	0	130	0	8	1	5	6	29	81	0
PCT7948	TO	918	221	0	0	30	0	191	0	21	1	6	9	38	116	0
PCT7951	ED	1818	99	0	0	5	0	94	0	7	3	2	4	14	64	0
PCT7951	MV	1818	312	0	1	15	0	296	0	18	12	9	16	103	138	0
PCT7951	TO	1818	411	0	1	20	0	390	0	25	15	11	20	117	202	0
PCT7953	ED	824	69	0	1	6	0	62	3	2	3	1	1	10	42	0
PCT7953	MV	824	132	0	1	3	0	128	0	6	4	10	8	29	71	0
PCT7953	TO	824	201	0	2	9	0	190	3	8	7	11	9	39	113	0
PCT7954	MV	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
PCT7954	TO	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
PCT7956	ED	1759	85	0	0	8	0	77	2	9	2	4	2	18	40	0
PCT7956	MV	1759	244	0	2	15	0	227	0	10	7	8	10	96	96	0
PCT7956	TO	1759	329	0	2	23	0	304	2	19	9	12	12	114	136	0
PCT7957	ED	665	60	0	0	7	0	53	2	4	1	1	0	5	40	0
PCT7957	MV	665	103	0	0	4	0	99	0	8	0	0	4	14	73	0
PCT7957	TO	665	163	0	0	11	0	152	2	12	1	1	4	19	113	0
PCT7958	MV	301	53	0	2	4	0	47	0	0	0	2	0	19	26	0
PCT7958	TO	301	53	0	2	4	0	47	0	0	0	2	0	19	26	0
PCT7959	ED	1198	94	0	0	11	0	83	7	7	5	3	2	9	50	0
PCT7959	MV	1198	147	0	4	10	0	133	0	9	0	6	7	9	102	0
PCT7959	TO	1198	241	0	4	21	0	216	7	16	5	9	9	18	152	0
PCT9001	MV	286	50	0	0	2	0	48	0	4	2	1	0	11	30	0
PCT9001	TO	286	50	0	0	2	0	48	0	4	2	1	0	11	30	0
PCT9103	ED	946	99	0	0	6	0	93	2	9	6	1	5	9	61	0
PCT9103	MV	946	124	0	0	15	0	109	0	6	0	0	7	22	74	0
PCT9103	TO	946	223	0	0	21	0	202	2	15	6	1	12	31	135	0
PCT9104	ED	993	83	0	0	14	0	69	0	4	2	2	1	13	47	0
PCT9104	MV	993	142	0	0	20	0	122	0	11	4	2	6	21	78	0
PCT9104	TO	993	225	0	0	34	0	191	0	15	6	4	7	34	125	0
PCT9105	ED	1747	185	0	0	28	0	157	5	10	6	0	4	27	105	0
PCT9105	MV	1747	233	0	3	25	0	205	0	12	8	1	9	36	139	0
PCT9105	TO	1747	418	0	3	53	0	362	5	22	14	1	13	63	244	0
PCT9106	ED	935	109	0	0	15	0	94	2	9	5	0	4	6	68	0
PCT9106	MV	935	112	0	0	17	0	95	0	7	4	0	4	16	64	0
PCT9106	TO	935	221	0	0	32	0	189	2	16	9	0	8	22	132	0
PCT9109	ED	1651	202	0	0	26	0	176	4	15	7	0	11	28	111	0
PCT9109	MV	1651	174	0	0	31	0	143	0	10	2	1	10	15	105	0
PCT9109	TO	1651	376	0	0	57	0	319	4	25	9	1	21	43	216	0
PCT9111	ED	809	82	0	1	12	0	69	1	3	0	1	5	10	49	0
PCT9111	MV	809	97	0	2	12	0	83	0	6	3	1	2	17	54	0
PCT9111	TO	809	179	0	3	24	0	152	1	9	3	2	7	27	103	0
PCT9113	ED	997	132	0	1	10	0	121	3	19	4	4	3	10	78	0
PCT9113	MV	997	127	0	0	18	0	109	0	11	3	2	5	11	77	0
PCT9113	TO	997	259	0	1	28	0	230	3	30	7	6	8	21	155	0
PCT9114	ED	1806	173	0	1	17	0	155	11	12	5	1	4	22	100	0
PCT9114	MV	1806	209	0	0	31	0	178	0	7	11	1	12	20	127	0
PCT9114	TO	1806	382	0	1	48	0	333	11	19	16	2	16	42	227	0
PCT9116	ED	1822	194	0	2	47	0	145	9	11	5	1	7	20	92	0
PCT9116	MV	1822	221	0	1	28	0	192	0	9	4	2	9	37	131	0
PCT9116	TO	1822	415	0	3	75	0	337	9	20	9	3	16	57	223	0
PCT9117	ED	1691	201	0	1	20	0	180	4	19	9	4	8	24	112	0
PCT9117	MV	1691	277	0	1	33	0	243	0	23	6	8	10	42	154	0
PCT9117	TO	1691	478	0	2	53	0	423	4	42	15	12	18	66	266	0
PCT9118	ED	1938	171	0	1	22	0	148	6	14	7	0	2	22	97	0
PCT9118	MV	1938	252	0	0	25	0	227	0	23	12	7	13	57	115	0
PCT9118	TO	1938	423	0	1	47	0	375	6	37	19	7	15	79	212	0
PCT9119	ED	899	77	0	0	10	0	67	1	5	1	2	3	8	47	0
PCT9119	MV	899	139	0	1	20	0	118	0	11	3	1	6	26	71	0
PCT9119	TO	899	216	0	1	30	0	185	1	16	4	3	9	34	118	0
PCT9122	ED	1865	148	0	0	15	0	133	9	12	8	1	3	23	77	0
PCT9122	MV	1865	272	0	0	28	0	244	0	21	12	6	8	61	136	0
PCT9122	TO	1865	420	0	0	43	0	377	9	33	20	7	11	84	213	0
PCT9124	ED	1843	178	0	1	18	0	159	18	9	6	1	8	22	95	0
PCT9124	MV	1843	258	0	1	36	0	221	0	19	7	3	13	49	130	0
PCT9124	TO	1843	436	0	2	54	0	380	18	28	13	4	21	71	225	0
PCT9125	ED	879	83	0	0	10	0	73	2	10	3	0	2	6	50	0
PCT9125	MV	879	114	0	0	16	0	98	0	5	4	0	7	25	57	0
PCT9125	TO	879	197	0	0	26	0	171	2	15	7	0	9	31	107	0
PCT9127	ED	1974	213	0	0	32	0	181	8	10	7	2	8	22	124	0
PCT9127	MV	1974	299	0	1	49	0	249	0	16	11	3	11	56	152	0
PCT9127	TO	1974	512	0	1	81	0	430	8	26	18	5	19	78	276	0
PCT9128	ED	814	102	0	0	11	0	91	3	5	3	1	0	8	71	0
PCT9128	MV	814	113	0	1	11	0	101	0	6	6	2	9	15	63	0
PCT9128	TO	814	215	0	1	22	0	192	3	11	9	3	9	23	134	0
PCT9129	ED	1459	128	0	0	13	0	115	4	9	3	0	4	17	78	0
PCT9129	MV	1459	193	0	3	19	0	171	0	14	5	2	7	23	120	0
PCT9129	TO	1459	321	0	3	32	0	286	4	23	8	2	11	40	198	0
PCT9132	ED	805	80	0	0	19	0	61	5	5	1	0	3	11	36	0
PCT9132	MV	805	86	0	1	13	0	72	0	7	1	0	2	8	54	0
PCT9132	TO	805	166	0	1	32	0	133	5	12	2	0	5	19	90	0
PCT9133	ED	1984	203	0	0	28	0	175	13	10	4	2	6	18	122	0
PCT9133	MV	1984	263	0	0	33	0	230	0	23	4	1	5	31	166	0
PCT9133	TO	1984	466	0	0	61	0	405	13	33	8	3	11	49	288	0
PCT9134	ED	891	60	0	0	13	0	47	2	2	2	0	2	6	33	0
PCT9134	MV	891	117	0	2	11	0	104	0	3	2	1	3	21	74	0
PCT9134	TO	891	177	0	2	24	0	151	2	5	4	1	5	27	107	0
PCT9135	ED	802	90	0	0	8	0	82	3	9	5	0	7	17	41	0
PCT9135	MV	802	130	0	1	11	0	118	0	21	1	2	8	25	61	0
PCT9135	TO	802	220	0	1	19	0	200	3	30	6	2	15	42	102	0
PCT9136	ED	900	97	0	0	12	0	85	2	9	6	3	5	9	51	0
