area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSExh	RSTot	RSWri	15:SUZY LOFTUS	16:LEIF DAUTCH	17:NANCY TUNG	18:CHESA BOUDIN
PCT9506	ED	750	73	0	0	1	0	72	0	21	6	13	32
PCT9506	MV	750	159	0	1	13	0	145	0	59	26	15	45
PCT9506	TO	750	232	0	1	14	0	217	0	80	32	28	77
PCT9507	ED	713	91	0	0	1	0	90	0	23	12	5	50
PCT9507	MV	713	156	0	0	10	0	146	0	52	22	10	62
PCT9507	TO	713	247	0	0	11	0	236	0	75	34	15	112
PCT9511	ED	1314	167	0	0	7	0	160	1	30	13	17	99
PCT9511	MV	1314	215	0	1	18	0	196	0	68	23	21	84
PCT9511	TO	1314	382	0	1	25	0	356	1	98	36	38	183
PCT9512	ED	1544	193	0	0	5	0	188	0	45	14	11	118
PCT9512	MV	1544	383	0	2	28	0	353	0	114	28	27	184
PCT9512	TO	1544	576	0	2	33	0	541	0	159	42	38	302
PCT9513	ED	872	127	0	0	10	0	117	0	35	11	9	62
PCT9513	MV	872	198	0	0	12	0	186	0	66	14	21	85
PCT9513	TO	872	325	0	0	22	0	303	0	101	25	30	147
PCT9514	ED	888	118	0	0	6	0	112	0	38	8	19	47
PCT9514	MV	888	204	0	0	15	0	189	0	67	21	21	80
PCT9514	TO	888	322	0	0	21	0	301	0	105	29	40	127
PCT9516	ED	1579	196	0	1	11	0	184	0	54	13	30	87
PCT9516	MV	1579	344	0	0	25	0	319	0	83	45	63	128
PCT9516	TO	1579	540	0	1	36	0	503	0	137	58	93	215
PCT9517	ED	1554	181	0	0	5	0	176	1	45	13	25	92
PCT9517	MV	1554	310	0	0	12	0	298	0	96	40	49	113
PCT9517	TO	1554	491	0	0	17	0	474	1	141	53	74	205
PCT9519	ED	882	112	0	0	6	0	106	0	33	11	10	52
PCT9519	MV	882	267	0	0	16	0	251	0	77	24	23	127
PCT9519	TO	882	379	0	0	22	0	357	0	110	35	33	179
PCT9521	ED	870	131	0	0	5	0	126	1	35	15	11	64
PCT9521	MV	870	265	0	1	24	0	240	0	87	21	27	105
PCT9521	TO	870	396	0	1	29	0	366	1	122	36	38	169
PCT9701	ED	652	100	0	0	4	0	96	0	29	11	8	48
PCT9701	MV	652	142	0	0	20	0	122	0	43	11	34	34
PCT9701	TO	652	242	0	0	24	0	218	0	72	22	42	82
PCT9702	ED	709	88	0	0	3	0	85	0	23	6	16	40
PCT9702	MV	709	150	0	0	13	0	137	0	39	19	24	55
PCT9702	TO	709	238	0	0	16	0	222	0	62	25	40	95
PCT9703	ED	981	91	0	0	2	0	89	0	21	13	23	32
PCT9703	MV	981	217	0	0	12	0	205	0	70	37	63	35
PCT9703	TO	981	308	0	0	14	0	294	0	91	50	86	67
PCT9704	ED	946	109	0	0	6	0	103	0	33	11	19	40
PCT9704	MV	946	234	0	0	13	0	221	0	82	27	64	48
PCT9704	TO	946	343	0	0	19	0	324	0	115	38	83	88
PCT9705	ED	1865	204	0	0	6	0	198	0	57	22	28	91
PCT9705	MV	1865	441	0	0	20	0	421	0	144	57	106	114
PCT9705	TO	1865	645	0	0	26	0	619	0	201	79	134	205
PCT9706	MV	48	18	0	0	2	0	16	0	8	3	2	3
PCT9706	TO	48	18	0	0	2	0	16	0	8	3	2	3
PCT9709	ED	1021	84	0	0	3	0	81	0	26	9	23	23
PCT9709	MV	1021	269	0	0	21	0	248	0	88	42	78	40
PCT9709	TO	1021	353	0	0	24	0	329	0	114	51	101	63
PCT9711	ED	1433	161	0	0	10	0	151	1	52	26	31	41
PCT9711	MV	1433	392	0	0	26	0	366	0	127	58	111	70
PCT9711	TO	1433	553	0	0	36	0	517	1	179	84	142	111
PCT9712	ED	1237	157	0	0	4	0	153	0	86	10	28	29
PCT9712	MV	1237	378	0	0	34	0	344	0	146	56	97	45
PCT9712	TO	1237	535	0	0	38	0	497	0	232	66	125	74
PCT9716	ED	951	109	0	0	6	0	103	3	36	6	27	31
PCT9716	MV	951	225	0	0	19	0	206	0	68	37	68	33
PCT9716	TO	951	334	0	0	25	0	309	3	104	43	95	64
PCT9717	ED	1917	177	0	0	10	0	167	0	72	22	35	38
PCT9717	MV	1917	529	0	1	36	0	492	0	172	62	158	100
PCT9717	TO	1917	706	0	1	46	0	659	0	244	84	193	138
PCT9718	ED	1833	225	0	0	6	0	219	0	92	33	48	46
PCT9718	MV	1833	608	0	1	43	0	564	0	226	74	133	131
PCT9718	TO	1833	833	0	1	49	0	783	0	318	107	181	177
PCT9719	ED	910	105	0	0	1	0	104	0	50	23	12	19
PCT9719	MV	910	232	0	0	16	0	216	0	111	33	48	24
PCT9719	TO	910	337	0	0	17	0	320	0	161	56	60	43
PCT9721	ED	660	114	0	0	1	0	113	0	65	7	28	13
PCT9721	MV	660	215	0	1	8	0	206	0	87	23	63	33
PCT9721	TO	660	329	0	1	9	0	319	0	152	30	91	46
PCT9722	ED	587	65	0	0	4	0	61	1	23	7	14	16
PCT9722	MV	587	205	0	0	13	0	192	0	77	37	38	40
PCT9722	TO	587	270	0	0	17	0	253	1	100	44	52	56
PCT9723	ED	505	34	0	0	3	0	31	0	11	5	9	6
PCT9723	MV	505	166	0	0	10	0	156	0	48	21	71	16
PCT9723	TO	505	200	0	0	13	0	187	0	59	26	80	22
PCT9724	ED	1003	72	0	0	4	0	68	1	24	2	30	11
PCT9724	MV	1003	321	0	0	31	0	290	0	85	60	120	25
PCT9724	TO	1003	393	0	0	35	0	358	1	109	62	150	36
PCT9725	ED	965	76	0	0	3	0	73	0	28	17	17	11
PCT9725	MV	965	274	0	0	21	0	253	0	89	50	82	32
PCT9725	TO	965	350	0	0	24	0	326	0	117	67	99	43
PCT9726	ED	621	53	0	0	1	0	52	0	12	12	13	15
PCT9726	MV	621	102	0	0	6	0	96	0	24	16	33	23
PCT9726	TO	621	155	0	0	7	0	148	0	36	28	46	38
PCT9727	ED	453	34	0	0	1	0	33	0	16	7	9	1
PCT9727	MV	453	140	0	0	8	0	132	0	43	24	46	19
PCT9727	TO	453	174	0	0	9	0	165	0	59	31	55	20
PCT9728	ED	1829	225	0	2	6	0	217	1	94	26	53	43
PCT9728	MV	1829	521	0	0	33	0	488	0	208	73	126	81
PCT9728	TO	1829	746	0	2	39	0	705	1	302	99	179	124
PCT9729	ED	809	86	0	0	3	0	83	0	45	12	18	8
PCT9729	MV	809	282	0	2	15	0	265	0	127	53	58	27
PCT9729	TO	809	368	0	2	18	0	348	0	172	65	76	35
PCT9731	ED	572	62	0	0	3	0	59	0	31	11	12	5
PCT9731	MV	572	170	0	0	11	0	159	0	62	35	41	21
PCT9731	TO	572	232	0	0	14	0	218	0	93	46	53	26
PCT9732	MV	71	25	0	0	0	0	25	0	6	3	9	7
PCT9732	TO	71	25	0	0	0	0	25	0	6	3	9	7
PCT9733	MV	235	93	0	0	2	0	91	0	34	15	21	21
PCT9733	TO	235	93	0	0	2	0	91	0	34	15	21	21
PCT9734	ED	1389	150	0	0	2	0	148	1	64	23	30	30
PCT9734	MV	1389	468	0	1	25	0	442	0	183	68	126	65
PCT9734	TO	1389	618	0	1	27	0	590	1	247	91	156	95
PCT9737	ED	1518	168	0	0	2	0	166	0	82	20	25	39
PCT9737	MV	1518	398	0	0	24	0	374	0	131	60	118	65
PCT9737	TO	1518	566	0	0	26	0	540	0	213	80	143	104
PCT9738	ED	813	34	0	0	2	0	32	1	8	2	6	15
PCT9738	MV	813	190	0	0	9	0	181	0	69	29	28	55
PCT9738	TO	813	224	0	0	11	0	213	1	77	31	34	70
PCT9739	ED	768	47	0	0	2	0	45	0	11	5	11	18
PCT9739	MV	768	145	0	0	7	0	138	0	47	16	22	53
PCT9739	TO	768	192	0	0	9	0	183	0	58	21	33	71
PCT9741	ED	497	7	0	0	0	0	7	0	2	0	0	5
PCT9741	MV	497	8	0	0	0	0	8	0	0	0	2	6
PCT9741	TO	497	15	0	0	0	0	15	0	2	0	2	11
PCT9742	ED	679	68	0	0	4	0	64	0	22	15	15	12
PCT9742	MV	679	134	0	0	8	0	126	0	34	19	52	21
PCT9742	TO	679	202	0	0	12	0	190	0	56	34	67	33
PCT9743	ED	1138	85	0	0	1	0	84	0	20	6	13	45
PCT9743	MV	1138	262	0	1	22	0	239	0	87	41	51	60
PCT9743	TO	1138	347	0	1	23	0	323	0	107	47	64	105
PCT9744	ED	907	98	0	0	3	0	95	0	23	15	18	39
PCT9744	MV	907	170	0	0	12	0	158	0	42	29	30	57
PCT9744	TO	907	268	0	0	15	0	253	0	65	44	48	96
PCT9745	ED	973	75	0	0	2	0	73	0	14	15	7	37
PCT9745	MV	973	172	0	4	4	0	164	0	53	34	39	38
PCT9745	TO	973	247	0	4	6	0	237	0	67	49	46	75
PCT9748	ED	910	80	0	0	4	0	76	0	29	11	21	15
PCT9748	MV	910	271	0	1	16	0	254	0	90	37	65	62
PCT9748	TO	910	351	0	1	20	0	330	0	119	48	86	77
PCT9749	ED	1871	160	0	0	4	0	156	0	47	19	24	66
PCT9749	MV	1871	403	0	0	27	0	376	0	107	50	127	92
PCT9749	TO	1871	563	0	0	31	0	532	0	154	69	151	158
PCT9751	ED	1038	101	0	0	4	0	97	0	45	16	11	25
PCT9751	MV	1038	307	0	1	20	0	286	0	107	40	85	54
PCT9751	TO	1038	408	0	1	24	0	383	0	152	56	96	79
PCT9752	ED	696	68	0	0	2	0	66	0	28	11	12	15
PCT9752	MV	696	230	0	0	22	0	208	0	73	39	53	43
PCT9752	TO	696	298	0	0	24	0	274	0	101	50	65	58
PCT9753	ED	764	81	0	0	5	0	76	0	24	8	10	34
PCT9753	MV	764	205	0	0	23	0	182	0	66	25	38	53
PCT9753	TO	764	286	0	0	28	0	258	0	90	33	48	87
PCT9754	ED	686	84	0	1	3	0	80	0	27	9	9	35
PCT9754	MV	686	173	0	3	3	0	167	0	48	27	40	52
PCT9754	TO	686	257	0	4	6	0	247	0	75	36	49	87
PCT9755	ED	567	58	0	0	1	0	57	2	22	12	7	14
PCT9755	MV	567	150	0	2	6	0	142	0	53	16	35	38
PCT9755	TO	567	208	0	2	7	0	199	2	75	28	42	52
PCT9756	ED	940	55	0	0	2	0	53	0	11	5	21	16
PCT9756	MV	940	230	0	0	17	0	213	0	59	26	92	36
PCT9756	TO	940	285	0	0	19	0	266	0	70	31	113	52
PCT9801	ED	404	38	0	0	1	0	37	0	10	1	7	19
PCT9801	MV	404	93	0	0	5	0	88	0	22	17	16	33
PCT9801	TO	404	131	0	0	6	0	125	0	32	18	23	52
CONG12	ED	437850	40984	0	34	1555	0	39395	163	11679	4493	5310	17750
CONG12	MV	437850	103766	0	289	7695	0	95782	3	30782	14980	20257	29760
CONG12	TO	437850	144750	0	323	9250	0	135177	166	42461	19473	25567	47510
CONG14	ED	57200	4606	0	8	161	0	4437	14	1567	538	901	1417
CONG14	MV	57200	14383	0	49	1015	0	13319	0	4126	2038	4202	2953
CONG14	TO	57200	18989	0	57	1176	0	17756	14	5693	2576	5103	4370
ASSM17	ED	287476	26749	0	26	1005	0	25718	113	7296	2747	2870	12692
ASSM17	MV	287476	68369	0	204	4836	0	63329	3	20176	9751	11929	21470
ASSM17	TO	287476	95118	0	230	5841	0	89047	116	27472	12498	14799	34162
ASSM19	ED	207574	18841	0	16	711	0	18114	64	5950	2284	3341	6475
ASSM19	MV	207574	49780	0	134	3874	0	45772	0	14732	7267	12530	11243
ASSM19	TO	207574	68621	0	150	4585	0	63886	64	20682	9551	15871	17718
SUPV1	ED	42447	4299	0	3	140	0	4156	16	1210	434	761	1735
SUPV1	MV	42447	9849	0	21	810	0	9018	0	2722	1326	2342	2628
SUPV1	TO	42447	14148	0	24	950	0	13174	16	3932	1760	3103	4363
SUPV2	ED	49361	3998	0	2	173	0	3823	14	1506	725	581	997
SUPV2	MV	49361	11371	0	18	934	0	10419	0	4309	2205	1863	2042
SUPV2	TO	49361	15369	0	20	1107	0	14242	14	5815	2930	2444	3039
SUPV3	ED	38836	3040	0	4	149	0	2887	12	819	394	517	1145
SUPV3	MV	38836	8838	0	31	706	0	8101	0	2391	1401	2240	2069
SUPV3	TO	38836	11878	0	35	855	0	10988	12	3210	1795	2757	3214
SUPV4	ED	43341	3898	0	2	151	0	3745	14	1117	443	814	1357
SUPV4	MV	43341	10646	0	42	881	0	9723	0	2582	1401	3388	2352
SUPV4	TO	43341	14544	0	44	1032	0	13468	14	3699	1844	4202	3709
SUPV5	ED	51976	6296	0	3	247	0	6046	26	1781	532	481	3226
SUPV5	MV	51976	13173	0	29	889	0	12255	0	4226	1451	1438	5140
SUPV5	TO	51976	19469	0	32	1136	0	18301	26	6007	1983	1919	8366
SUPV6	ED	42510	2396	0	3	108	0	2285	9	589	366	390	931
SUPV6	MV	42510	9112	0	54	740	0	8318	0	2339	1889	1821	2269
SUPV6	TO	42510	11508	0	57	848	0	10603	9	2928	2255	2211	3200
SUPV7	ED	46757	4774	0	5	161	0	4608	13	1708	611	894	1382
SUPV7	MV	46757	12526	0	19	838	0	11669	0	4224	1765	3240	2440
SUPV7	TO	46757	17300	0	24	999	0	16277	13	5932	2376	4134	3822
SUPV8	ED	57103	7218	0	4	213	0	7001	12	2215	679	599	3496
SUPV8	MV	57103	15534	0	16	906	0	14612	0	5408	1851	1662	5691
SUPV8	TO	57103	22752	0	20	1119	0	21613	12	7623	2530	2261	9187
SUPV9	ED	42539	4535	0	9	130	0	4396	30	883	335	363	2785
SUPV9	MV	42539	9561	0	29	650	0	8882	1	2447	1172	1549	3713
SUPV9	TO	42539	14096	0	38	780	0	13278	31	3330	1507	1912	6498
SUPV10	ED	42195	2595	0	2	135	0	2458	21	761	284	319	1073
SUPV10	MV	42195	8705	0	39	688	0	7978	0	2290	1355	2042	2291
SUPV10	TO	42195	11300	0	41	823	0	10436	21	3051	1639	2361	3364
SUPV11	ED	37985	2541	0	5	109	0	2427	10	657	228	492	1040
SUPV11	MV	37985	8834	0	40	668	0	8126	2	1970	1202	2874	2078
SUPV11	TO	37985	11375	0	45	777	0	10553	12	2627	1430	3366	3118
NEIG1	ED	20194	1106	0	2	73	0	1031	13	342	114	140	422
NEIG1	MV	20194	3781	0	17	332	0	3432	0	971	588	992	881
NEIG1	TO	20194	4887	0	19	405	0	4463	13	1313	702	1132	1303
NEIG2	ED	18045	1279	0	1	63	0	1215	5	333	168	235	474
NEIG2	MV	18045	4001	0	11	330	0	3660	0	1068	646	1107	839
NEIG2	TO	18045	5280	0	12	393	0	4875	5	1401	814	1342	1313
NEIG3	ED	27613	2030	0	4	100	0	1926	11	503	277	305	830
NEIG3	MV	27613	5740	0	38	448	0	5254	0	1407	1034	1234	1579
NEIG3	TO	27613	7770	0	42	548	0	7180	11	1910	1311	1539	2409
NEIG4	ED	7735	936	0	0	32	0	904	2	315	121	112	354
NEIG4	MV	7735	2112	0	3	146	0	1963	0	758	292	326	587
NEIG4	TO	7735	3048	0	3	178	0	2867	2	1073	413	438	941
NEIG5	ED	28067	1845	0	5	80	0	1760	6	455	161	365	773
NEIG5	MV	28067	6563	0	31	483	0	6049	2	1443	955	2138	1511
NEIG5	TO	28067	8408	0	36	563	0	7809	8	1898	1116	2503	2284
NEIG6	ED	15102	2143	0	0	78	0	2065	11	566	185	114	1189
NEIG6	MV	15102	4013	0	8	227	0	3778	0	1311	366	310	1791
NEIG6	TO	15102	6156	0	8	305	0	5843	11	1877	551	424	2980
NEIG7	ED	13133	949	0	0	36	0	913	4	270	92	179	368
NEIG7	MV	13133	2997	0	9	234	0	2754	0	715	340	971	728
NEIG7	TO	13133	3946	0	9	270	0	3667	4	985	432	1150	1096
NEIG8	ED	9501	1221	0	1	50	0	1170	3	364	95	133	575
NEIG8	MV	9501	2323	0	2	165	0	2156	0	700	255	318	883
NEIG8	TO	9501	3544	0	3	215	0	3326	3	1064	350	451	1458
NEIG9	ED	8190	581	0	0	21	0	560	2	153	79	124	202
NEIG9	MV	8190	1810	0	5	122	0	1683	0	544	296	478	365
NEIG9	TO	8190	2391	0	5	143	0	2243	2	697	375	602	567
NEIG10	ED	10551	1033	0	0	30	0	1003	2	309	126	138	428
NEIG10	MV	10551	2297	0	4	178	0	2115	0	781	344	343	647
NEIG10	TO	10551	3330	0	4	208	0	3118	2	1090	470	481	1075
NEIG11	ED	41063	3202	0	2	156	0	3044	13	1184	608	460	779
NEIG11	MV	41063	9153	0	16	768	0	8369	0	3390	1871	1516	1592
NEIG11	TO	41063	12355	0	18	924	0	11413	13	4574	2479	1976	2371
NEIG12	ED	32113	3667	0	8	114	0	3545	19	738	262	244	2282
NEIG12	MV	32113	6600	0	15	421	0	6164	0	1751	741	755	2917
NEIG12	TO	32113	10267	0	23	535	0	9709	19	2489	1003	999	5199
NEIG13	ED	15730	2030	0	0	50	0	1980	2	691	189	168	930
NEIG13	MV	15730	4180	0	3	266	0	3911	0	1553	480	449	1429
NEIG13	TO	15730	6210	0	3	316	0	5891	2	2244	669	617	2359
NEIG14	ED	9293	1331	0	1	32	0	1298	8	262	80	81	867
NEIG14	MV	9293	2452	0	5	129	0	2318	0	676	250	237	1155
NEIG14	TO	9293	3783	0	6	161	0	3616	8	938	330	318	2022
NEIG15	ED	5953	537	0	0	26	0	511	2	164	74	80	191
NEIG15	MV	5953	1558	0	7	118	0	1433	0	463	261	351	358
NEIG15	TO	5953	2095	0	7	144	0	1944	2	627	335	431	549
NEIG26	ED	9927	617	0	2	23	0	592	6	149	73	117	247
NEIG26	MV	9927	2505	0	10	232	0	2263	0	586	433	776	468
NEIG26	TO	9927	3122	0	12	255	0	2855	6	735	506	893	715
NEIG16	ED	16717	1242	0	0	41	0	1201	4	353	146	135	563
NEIG16	MV	16717	3982	0	11	267	0	3704	0	1230	563	659	1252
NEIG16	TO	16717	5224	0	11	308	0	4905	4	1583	709	794	1815
NEIG17	ED	37882	3873	0	3	131	0	3739	16	1088	388	688	1559
NEIG17	MV	37882	8866	0	20	728	0	8118	0	2393	1187	2181	2357
NEIG17	TO	37882	12739	0	23	859	0	11857	16	3481	1575	2869	3916
NEIG18	ED	6193	652	0	0	16	0	636	1	264	97	100	174
NEIG18	MV	6193	1725	0	3	142	0	1580	0	714	254	289	323
NEIG18	TO	6193	2377	0	3	158	0	2216	1	978	351	389	497
NEIG19	ED	7872	872	0	1	21	0	850	2	239	73	72	464
NEIG19	MV	7872	2051	0	6	130	0	1915	1	604	235	268	807
NEIG19	TO	7872	2923	0	7	151	0	2765	3	843	308	340	1271
NEIG20	ED	24361	1314	0	2	54	0	1258	2	333	200	237	486
NEIG20	MV	24361	5378	0	26	452	0	4900	0	1425	1127	1100	1248
NEIG20	TO	24361	6692	0	28	506	0	6158	2	1758	1327	1337	1734
NEIG21	ED	42750	3809	0	2	150	0	3657	14	1088	433	810	1312
NEIG21	MV	42750	10536	0	42	876	0	9618	0	2551	1390	3360	2317
NEIG21	TO	42750	14345	0	44	1026	0	13275	14	3639	1823	4170	3629
NEIG22	ED	19329	2429	0	1	68	0	2360	3	733	243	201	1180
NEIG22	MV	19329	5700	0	4	301	0	5395	0	2053	684	529	2129
NEIG22	TO	19329	8129	0	5	369	0	7755	3	2786	927	730	3309
NEIG23	ED	7912	363	0	0	31	0	332	4	97	46	67	118
NEIG23	MV	7912	1604	0	12	129	0	1463	0	309	311	544	299
NEIG23	TO	7912	1967	0	12	160	0	1795	4	406	357	611	417
NEIG24	ED	33087	3645	0	5	124	0	3516	11	1417	473	683	932
NEIG24	MV	33087	9458	0	14	604	0	8840	0	3342	1323	2407	1768
NEIG24	TO	33087	13103	0	19	728	0	12356	11	4759	1796	3090	2700
NEIG25	ED	26737	2884	0	2	116	0	2766	11	836	228	223	1468
NEIG25	MV	26737	6764	0	16	482	0	6266	0	2170	792	821	2483
NEIG25	TO	26737	9648	0	18	598	0	9032	11	3006	1020	1044	3951
