area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	26:JENNY LAM	27:KIRSTEN STROBEL	28:ROBERT K. COLEMAN
PCT9114	ED	1806	237	0	0	58	179	0	130	28	21
PCT9114	MV	1806	521	0	1	107	413	0	316	62	35
PCT9114	TO	1806	758	0	1	165	592	0	446	90	56
PCT9116	ED	1822	251	0	1	63	187	0	124	37	26
PCT9116	MV	1822	509	0	2	104	403	0	307	55	41
PCT9116	TO	1822	760	0	3	167	590	0	431	92	67
PCT9117	ED	1691	254	0	0	44	210	0	133	46	31
PCT9117	MV	1691	533	0	2	93	438	0	313	68	57
PCT9117	TO	1691	787	0	2	137	648	0	446	114	88
PCT9118	ED	1938	229	0	0	48	181	0	135	26	20
PCT9118	MV	1938	535	0	3	102	430	0	322	61	47
PCT9118	TO	1938	764	0	3	150	611	0	457	87	67
PCT9119	ED	899	91	0	0	25	66	0	39	16	11
PCT9119	MV	899	302	0	0	55	247	0	188	35	24
PCT9119	TO	899	393	0	0	80	313	0	227	51	35
PCT9122	ED	1865	190	0	0	43	147	0	93	32	22
PCT9122	MV	1865	537	0	1	104	432	0	343	43	46
PCT9122	TO	1865	727	0	1	147	579	0	436	75	68
PCT9124	ED	1843	218	0	0	53	165	0	108	39	18
PCT9124	MV	1843	542	0	1	90	451	0	352	49	50
PCT9124	TO	1843	760	0	1	143	616	0	460	88	68
PCT9125	ED	879	97	0	0	20	77	0	61	13	3
PCT9125	MV	879	267	0	1	54	212	0	171	24	17
PCT9125	TO	879	364	0	1	74	289	0	232	37	20
PCT9127	ED	1974	273	0	0	47	226	0	165	32	29
PCT9127	MV	1974	633	0	3	124	506	0	416	53	37
PCT9127	TO	1974	906	0	3	171	732	0	581	85	66
PCT9128	ED	814	125	0	0	24	101	0	68	24	9
PCT9128	MV	814	267	0	1	48	218	0	163	30	25
PCT9128	TO	814	392	0	1	72	319	0	231	54	34
PCT9129	ED	1459	176	0	0	32	144	0	104	25	15
PCT9129	MV	1459	461	0	0	84	377	0	300	52	25
PCT9129	TO	1459	637	0	0	116	521	0	404	77	40
PCT9132	ED	805	105	0	0	31	74	0	52	16	6
PCT9132	MV	805	221	0	1	35	185	0	150	20	15
PCT9132	TO	805	326	0	1	66	259	0	202	36	21
PCT9133	ED	1984	271	0	0	63	208	0	146	43	19
PCT9133	MV	1984	595	0	3	118	474	0	371	73	30
PCT9133	TO	1984	866	0	3	181	682	0	517	116	49
PCT9134	ED	891	87	0	0	19	68	0	48	13	7
PCT9134	MV	891	246	0	0	50	196	0	162	22	12
PCT9134	TO	891	333	0	0	69	264	0	210	35	19
PCT9135	ED	802	114	0	0	24	90	0	50	17	23
PCT9135	MV	802	231	0	1	48	182	0	122	30	30
PCT9135	TO	802	345	0	1	72	272	0	172	47	53
PCT9136	ED	900	119	0	0	28	91	0	54	25	12
PCT9136	MV	900	251	0	0	40	211	0	169	23	19
PCT9136	TO	900	370	0	0	68	302	0	223	48	31
PCT9137	ED	999	115	0	0	21	94	0	65	21	8
PCT9137	MV	999	279	0	1	45	233	0	164	26	43
PCT9137	TO	999	394	0	1	66	327	0	229	47	51
PCT9138	ED	929	101	0	0	20	81	0	57	11	13
PCT9138	MV	929	283	0	2	56	225	0	178	28	19
PCT9138	TO	929	384	0	2	76	306	0	235	39	32
PCT9139	ED	986	105	0	0	14	91	0	58	14	19
PCT9139	MV	986	341	0	1	68	272	0	215	39	18
PCT9139	TO	986	446	0	1	82	363	0	273	53	37
PCT9141	ED	1803	231	0	0	48	183	0	128	32	23
PCT9141	MV	1803	547	0	2	103	442	0	349	47	46
PCT9141	TO	1803	778	0	2	151	625	0	477	79	69
PCT9143	ED	895	120	0	0	17	103	0	66	23	14
PCT9143	MV	895	281	0	0	53	228	0	173	31	24
PCT9143	TO	895	401	0	0	70	331	0	239	54	38
PCT9144	ED	958	141	0	0	38	103	0	73	20	10
PCT9144	MV	958	289	0	0	56	233	0	182	33	18
PCT9144	TO	958	430	0	0	94	336	0	255	53	28
PCT9145	ED	851	124	0	0	16	108	0	73	17	18
PCT9145	MV	851	275	0	4	55	216	0	173	24	19
PCT9145	TO	851	399	0	4	71	324	0	246	41	37
PCT9146	ED	1837	275	0	0	49	226	0	154	50	22
PCT9146	MV	1837	558	0	1	127	430	0	344	57	29
PCT9146	TO	1837	833	0	1	176	656	0	498	107	51
PCT9149	ED	957	150	0	0	27	123	0	74	29	20
PCT9149	MV	957	277	0	1	55	221	0	178	25	18
PCT9149	TO	957	427	0	1	82	344	0	252	54	38
PCT9152	ED	1630	167	0	0	23	144	0	97	32	15
PCT9152	MV	1630	400	0	1	89	310	0	237	32	41
PCT9152	TO	1630	567	0	1	112	454	0	334	64	56
PCT9201	ED	950	111	0	0	24	87	0	49	33	5
PCT9201	MV	950	209	0	0	47	162	0	112	31	19
PCT9201	TO	950	320	0	0	71	249	0	161	64	24
PCT9202	ED	977	116	0	0	17	99	0	67	20	12
PCT9202	MV	977	205	0	1	37	167	0	127	24	16
PCT9202	TO	977	321	0	1	54	266	0	194	44	28
PCT9203	ED	984	78	0	0	22	56	0	39	11	6
PCT9203	MV	984	250	0	0	53	197	0	156	26	15
PCT9203	TO	984	328	0	0	75	253	0	195	37	21
PCT9204	ED	855	109	0	0	27	82	0	58	18	6
PCT9204	MV	855	208	0	0	44	164	0	127	23	14
PCT9204	TO	855	317	0	0	71	246	0	185	41	20
PCT9205	ED	1484	141	0	0	26	115	0	71	32	12
PCT9205	MV	1484	355	0	0	91	264	0	206	33	25
PCT9205	TO	1484	496	0	0	117	379	0	277	65	37
PCT9208	ED	1935	178	0	1	43	134	0	99	26	9
PCT9208	MV	1935	484	0	0	103	381	0	292	55	34
PCT9208	TO	1935	662	0	1	146	515	0	391	81	43
PCT9209	ED	742	84	0	0	25	59	0	39	14	6
PCT9209	MV	742	178	0	0	30	148	0	106	26	16
PCT9209	TO	742	262	0	0	55	207	0	145	40	22
PCT9211	ED	1788	166	0	1	42	123	0	81	27	15
PCT9211	MV	1788	468	0	3	108	357	0	246	68	43
PCT9211	TO	1788	634	0	4	150	480	0	327	95	58
PCT9213	ED	927	85	0	0	15	70	0	46	14	10
PCT9213	MV	927	244	0	2	54	188	0	142	25	21
PCT9213	TO	927	329	0	2	69	258	0	188	39	31
PCT9214	ED	633	67	0	1	17	49	0	31	10	8
PCT9214	MV	633	178	0	0	35	143	0	108	25	10
PCT9214	TO	633	245	0	1	52	192	0	139	35	18
PCT9215	ED	641	79	0	0	23	56	0	35	15	6
PCT9215	MV	641	171	0	1	41	129	0	94	26	9
PCT9215	TO	641	250	0	1	64	185	0	129	41	15
PCT9216	ED	818	82	0	0	11	71	0	54	10	7
PCT9216	MV	818	171	0	1	32	138	0	103	22	13
PCT9216	TO	818	253	0	1	43	209	0	157	32	20
PCT9217	ED	704	65	0	0	11	54	0	36	13	5
PCT9217	MV	704	163	0	3	29	131	0	97	18	16
PCT9217	TO	704	228	0	3	40	185	0	133	31	21
PCT9218	ED	805	87	0	2	21	64	0	43	16	5
PCT9218	MV	805	200	0	1	47	152	0	117	27	8
PCT9218	TO	805	287	0	3	68	216	0	160	43	13
PCT9219	ED	1727	186	0	0	40	146	0	107	32	7
PCT9219	MV	1727	383	0	0	84	299	0	218	55	26
PCT9219	TO	1727	569	0	0	124	445	0	325	87	33
PCT9221	ED	638	73	0	0	10	63	0	48	10	5
PCT9221	MV	638	244	0	0	60	184	0	142	22	20
PCT9221	TO	638	317	0	0	70	247	0	190	32	25
PCT9222	ED	886	91	0	0	21	70	0	41	21	8
PCT9222	MV	886	262	0	1	68	193	0	132	38	23
PCT9222	TO	886	353	0	1	89	263	0	173	59	31
PCT9223	ED	651	53	0	0	10	43	0	28	9	6
PCT9223	MV	651	188	0	0	38	150	0	110	24	16
PCT9223	TO	651	241	0	0	48	193	0	138	33	22
PCT9224	ED	928	107	0	0	22	85	0	60	19	6
PCT9224	MV	928	270	0	1	50	219	0	165	40	14
PCT9224	TO	928	377	0	1	72	304	0	225	59	20
PCT9226	ED	892	85	0	0	12	73	0	45	14	14
PCT9226	MV	892	233	0	1	58	174	0	127	34	13
PCT9226	TO	892	318	0	1	70	247	0	172	48	27
PCT9227	ED	713	83	0	0	10	73	0	52	17	4
PCT9227	MV	713	292	0	0	64	228	0	181	27	20
PCT9227	TO	713	375	0	0	74	301	0	233	44	24
PCT9228	ED	740	89	0	0	15	74	0	52	17	5
PCT9228	MV	740	240	0	0	45	195	0	143	33	19
PCT9228	TO	740	329	0	0	60	269	0	195	50	24
PCT9229	ED	574	93	0	0	20	73	0	50	20	3
PCT9229	MV	574	190	0	0	42	148	0	105	29	14
PCT9229	TO	574	283	0	0	62	221	0	155	49	17
PCT9231	ED	954	157	0	0	38	119	0	81	26	12
PCT9231	MV	954	272	0	1	61	210	0	170	24	16
PCT9231	TO	954	429	0	1	99	329	0	251	50	28
PCT9232	ED	716	92	0	0	16	76	0	62	8	6
PCT9232	MV	716	238	0	0	37	201	0	163	22	16
PCT9232	TO	716	330	0	0	53	277	0	225	30	22
PCT9233	ED	814	77	0	0	19	58	0	40	11	7
PCT9233	MV	814	260	0	2	50	208	0	164	36	8
PCT9233	TO	814	337	0	2	69	266	0	204	47	15
PCT9234	ED	747	84	0	0	18	66	0	46	16	4
PCT9234	MV	747	216	0	1	54	161	0	124	25	12
PCT9234	TO	747	300	0	1	72	227	0	170	41	16
PCT9235	ED	1439	164	0	0	33	131	0	92	21	18
PCT9235	MV	1439	443	0	0	93	350	0	264	64	22
PCT9235	TO	1439	607	0	0	126	481	0	356	85	40
PCT9236	ED	659	65	0	1	12	52	0	36	11	5
PCT9236	MV	659	204	0	0	55	149	0	115	24	10
PCT9236	TO	659	269	0	1	67	201	0	151	35	15
PCT9237	ED	874	86	0	0	13	73	0	51	13	9
PCT9237	MV	874	266	0	0	73	193	0	147	37	9
PCT9237	TO	874	352	0	0	86	266	0	198	50	18
PCT9238	ED	1769	161	0	0	34	127	0	88	25	14
PCT9238	MV	1769	526	0	0	97	429	0	329	60	40
PCT9238	TO	1769	687	0	0	131	556	0	417	85	54
PCT9239	ED	866	78	0	0	12	66	0	42	17	7
PCT9239	MV	866	288	0	0	57	231	0	176	32	23
PCT9239	TO	866	366	0	0	69	297	0	218	49	30
PCT9241	ED	968	95	0	1	17	77	0	55	16	6
PCT9241	MV	968	282	0	3	52	227	0	172	37	18
PCT9241	TO	968	377	0	4	69	304	0	227	53	24
PCT9242	ED	1845	158	0	0	31	127	0	80	25	22
PCT9242	MV	1845	509	0	2	87	420	0	327	64	29
PCT9242	TO	1845	667	0	2	118	547	0	407	89	51
PCT9244	ED	881	99	0	0	10	89	0	67	17	5
PCT9244	MV	881	226	0	0	57	169	0	136	26	7
PCT9244	TO	881	325	0	0	67	258	0	203	43	12
PCT9245	ED	1081	131	0	0	23	108	0	78	18	12
PCT9245	MV	1081	278	0	1	56	221	0	159	46	16
PCT9245	TO	1081	409	0	1	79	329	0	237	64	28
PCT9248	ED	870	88	0	0	14	74	0	49	19	6
PCT9248	MV	870	242	0	0	60	182	0	147	22	13
PCT9248	TO	870	330	0	0	74	256	0	196	41	19
PCT9251	ED	1887	283	0	1	61	221	0	148	51	22
PCT9251	MV	1887	559	0	3	116	440	0	335	76	29
PCT9251	TO	1887	842	0	4	177	661	0	483	127	51
PCT9252	ED	918	83	0	0	13	70	0	52	7	11
PCT9252	MV	918	286	0	1	68	217	0	164	33	20
PCT9252	TO	918	369	0	1	81	287	0	216	40	31
PCT9253	ED	752	103	0	0	24	79	0	55	17	7
PCT9253	MV	752	238	0	2	36	200	0	142	27	31
PCT9253	TO	752	341	0	2	60	279	0	197	44	38
PCT9255	ED	1236	168	0	0	28	140	0	99	25	16
PCT9255	MV	1236	351	0	0	82	269	0	205	36	28
PCT9255	TO	1236	519	0	0	110	409	0	304	61	44
PCT9256	ED	1373	150	0	0	29	121	0	93	21	7
PCT9256	MV	1373	408	0	3	80	325	0	252	48	25
PCT9256	TO	1373	558	0	3	109	446	0	345	69	32
PCT9257	ED	311	3	0	0	1	2	0	1	1	0
PCT9257	MV	311	124	0	1	37	86	0	59	18	9
PCT9257	TO	311	127	0	1	38	88	0	60	19	9
PCT9401	ED	1015	159	0	1	29	129	0	83	36	10
PCT9401	MV	1015	259	0	0	60	199	0	144	32	23
PCT9401	TO	1015	418	0	1	89	328	0	227	68	33
PCT9402	ED	988	148	0	0	35	113	0	72	30	11
PCT9402	MV	988	286	0	1	59	226	0	158	39	29
PCT9402	TO	988	434	0	1	94	339	0	230	69	40
PCT9404	ED	1814	207	0	0	49	158	0	105	32	21
PCT9404	MV	1814	502	0	2	86	414	0	331	41	42
PCT9404	TO	1814	709	0	2	135	572	0	436	73	63
PCT9405	ED	770	113	0	1	16	96	0	66	19	11
PCT9405	MV	770	224	0	0	46	178	0	144	21	13
PCT9405	TO	770	337	0	1	62	274	0	210	40	24
PCT9406	ED	873	133	0	0	35	98	0	72	16	10
PCT9406	MV	873	225	0	0	42	183	0	134	28	21
PCT9406	TO	873	358	0	0	77	281	0	206	44	31
PCT9407	ED	887	126	0	0	22	104	0	70	23	11
PCT9407	MV	887	242	0	0	31	211	0	181	16	14
PCT9407	TO	887	368	0	0	53	315	0	251	39	25
PCT9408	ED	834	129	0	0	29	100	0	68	21	11
PCT9408	MV	834	204	0	0	39	165	0	130	21	14
PCT9408	TO	834	333	0	0	68	265	0	198	42	25
PCT9409	ED	591	105	0	0	25	80	0	58	15	7
PCT9409	MV	591	133	0	0	20	113	0	88	15	10
PCT9409	TO	591	238	0	0	45	193	0	146	30	17
PCT9411	ED	1842	255	0	1	46	208	0	131	46	31
PCT9411	MV	1842	523	0	3	109	411	0	310	61	40
PCT9411	TO	1842	778	0	4	155	619	0	441	107	71
PCT9413	ED	920	102	0	0	23	79	0	55	12	12
PCT9413	MV	920	281	0	1	76	204	0	163	26	15
PCT9413	TO	920	383	0	1	99	283	0	218	38	27
PCT9415	ED	779	79	0	0	15	64	0	41	16	7
PCT9415	MV	779	255	0	0	43	212	0	171	24	17
PCT9415	TO	779	334	0	0	58	276	0	212	40	24
PCT9416	ED	988	152	0	0	28	124	0	88	27	9
PCT9416	MV	988	279	0	2	40	237	0	187	27	23
PCT9416	TO	988	431	0	2	68	361	0	275	54	32
PCT9418	ED	1561	201	0	1	37	163	0	121	27	15
PCT9418	MV	1561	512	0	1	87	424	0	332	49	43
PCT9418	TO	1561	713	0	2	124	587	0	453	76	58
PCT9419	ED	1790	174	0	0	28	146	0	100	27	19
PCT9419	MV	1790	586	0	3	116	467	0	367	69	31
PCT9419	TO	1790	760	0	3	144	613	0	467	96	50
PCT9421	ED	917	94	0	0	29	65	0	45	13	7
PCT9421	MV	917	283	0	0	52	231	0	183	29	19
PCT9421	TO	917	377	0	0	81	296	0	228	42	26
PCT9422	ED	1068	138	0	0	29	109	0	77	21	11
PCT9422	MV	1068	330	0	1	51	278	0	212	36	30
PCT9422	TO	1068	468	0	1	80	387	0	289	57	41
PCT9423	ED	906	88	0	0	11	77	0	55	11	11
PCT9423	MV	906	264	0	1	38	225	0	169	37	19
PCT9423	TO	906	352	0	1	49	302	0	224	48	30
PCT9424	ED	1949	182	0	1	50	131	0	92	26	13
PCT9424	MV	1949	637	0	0	96	541	0	434	66	41
PCT9424	TO	1949	819	0	1	146	672	0	526	92	54
PCT9426	ED	832	83	0	1	11	71	0	43	20	8
PCT9426	MV	832	264	0	0	56	208	0	164	25	19
PCT9426	TO	832	347	0	1	67	279	0	207	45	27
PCT9427	ED	964	116	0	0	19	97	0	74	17	6
PCT9427	MV	964	285	0	1	44	240	0	195	28	17
PCT9427	TO	964	401	0	1	63	337	0	269	45	23
PCT9431	ED	1914	218	0	0	33	185	0	133	31	21
PCT9431	MV	1914	588	0	8	89	491	0	398	55	38
PCT9431	TO	1914	806	0	8	122	676	0	531	86	59
PCT9432	ED	943	100	0	0	12	88	0	64	13	11
PCT9432	MV	943	268	0	2	40	226	0	193	13	20
PCT9432	TO	943	368	0	2	52	314	0	257	26	31
PCT9433	ED	1923	152	0	0	23	129	0	80	30	19
PCT9433	MV	1923	608	0	2	122	484	0	408	53	23
PCT9433	TO	1923	760	0	2	145	613	0	488	83	42
PCT9434	ED	982	118	0	0	22	96	0	71	14	11
PCT9434	MV	982	297	0	2	63	232	0	183	27	22
PCT9434	TO	982	415	0	2	85	328	0	254	41	33
PCT9436	ED	1057	123	0	0	16	107	0	75	14	18
PCT9436	MV	1057	325	0	0	48	277	0	223	35	19
PCT9436	TO	1057	448	0	0	64	384	0	298	49	37
PCT9437	ED	908	95	0	0	17	78	0	54	15	9
PCT9437	MV	908	281	0	1	48	232	0	196	19	17
PCT9437	TO	908	376	0	1	65	310	0	250	34	26
PCT9439	ED	1863	163	0	0	35	128	0	91	24	13
PCT9439	MV	1863	598	0	2	107	489	0	396	66	27
PCT9439	TO	1863	761	0	2	142	617	0	487	90	40
PCT9441	ED	985	118	0	0	28	90	0	59	19	12
PCT9441	MV	985	316	0	1	65	250	0	204	28	18
PCT9441	TO	985	434	0	1	93	340	0	263	47	30
PCT9442	ED	2015	249	0	0	43	206	0	147	40	19
PCT9442	MV	2015	564	0	3	100	461	0	346	71	44
PCT9442	TO	2015	813	0	3	143	667	0	493	111	63
PCT9443	ED	1908	176	0	0	22	154	0	114	28	12
PCT9443	MV	1908	561	0	3	102	456	0	344	58	54
PCT9443	TO	1908	737	0	3	124	610	0	458	86	66
PCT9445	ED	971	92	0	0	20	72	0	45	13	14
PCT9445	MV	971	306	0	0	45	261	0	196	38	27
PCT9445	TO	971	398	0	0	65	333	0	241	51	41
PCT9446	ED	1940	230	0	0	40	190	0	125	38	27
PCT9446	MV	1940	621	0	1	129	491	0	384	68	39
PCT9446	TO	1940	851	0	1	169	681	0	509	106	66
PCT9447	ED	889	122	0	1	23	98	0	65	22	11
PCT9447	MV	889	274	0	4	63	207	0	164	30	13
PCT9447	TO	889	396	0	5	86	305	0	229	52	24
PCT9448	ED	936	105	0	0	15	90	0	51	20	19
PCT9448	MV	936	265	0	0	58	207	0	164	27	16
PCT9448	TO	936	370	0	0	73	297	0	215	47	35
PCT9449	ED	862	86	0	0	15	71	0	53	11	7
PCT9449	MV	862	273	0	1	48	224	0	189	29	6
PCT9449	TO	862	359	0	1	63	295	0	242	40	13
PCT9451	ED	437	41	0	0	8	33	0	23	6	4
PCT9451	MV	437	144	0	0	28	116	0	88	14	14
PCT9451	TO	437	185	0	0	36	149	0	111	20	18
PCT9453	ED	520	57	0	0	8	49	0	37	9	3
PCT9453	MV	520	166	0	0	23	143	0	113	20	10
PCT9453	TO	520	223	0	0	31	192	0	150	29	13
PCT9501	ED	147	2	0	0	1	1	0	1	0	0
PCT9501	MV	147	69	0	0	13	56	0	43	9	4
PCT9501	TO	147	71	0	0	14	57	0	44	9	4
PCT9502	ED	253	5	0	0	1	4	0	2	1	1
PCT9502	MV	253	104	0	0	14	90	0	72	10	8
PCT9502	TO	253	109	0	0	15	94	0	74	11	9
PCT9503	ED	667	86	0	0	10	76	0	56	12	8
PCT9503	MV	667	175	0	1	31	143	0	108	21	14
PCT9503	TO	667	261	0	1	41	219	0	164	33	22
PCT9505	ED	760	115	0	0	19	96	0	60	23	13
PCT9505	MV	760	246	0	1	46	199	0	151	26	22
PCT9505	TO	760	361	0	1	65	295	0	211	49	35
PCT9506	ED	750	95	0	1	20	74	0	46	21	7
PCT9506	MV	750	186	0	0	34	152	0	114	22	16
PCT9506	TO	750	281	0	1	54	226	0	160	43	23
PCT9507	ED	713	122	0	0	34	88	0	63	14	11
PCT9507	MV	713	210	0	0	55	155	0	112	22	21
PCT9507	TO	713	332	0	0	89	243	0	175	36	32
PCT9511	ED	1314	228	0	0	65	163	0	98	33	32
PCT9511	MV	1314	382	0	1	97	284	0	219	44	21
PCT9511	TO	1314	610	0	1	162	447	0	317	77	53
PCT9512	ED	1544	231	0	0	55	176	0	116	37	23
PCT9512	MV	1544	489	0	2	125	362	1	267	67	27
PCT9512	TO	1544	720	0	2	180	538	1	383	104	50
PCT9513	ED	872	161	0	1	36	124	0	84	28	12
PCT9513	MV	872	242	0	1	69	172	0	125	29	18
PCT9513	TO	872	403	0	2	105	296	0	209	57	30
PCT9514	ED	888	157	0	0	36	121	0	86	22	13
PCT9514	MV	888	270	0	0	59	211	0	166	32	13
PCT9514	TO	888	427	0	0	95	332	0	252	54	26
PCT9516	ED	1579	275	0	0	63	212	0	145	41	26
PCT9516	MV	1579	485	0	0	120	365	0	295	49	21
PCT9516	TO	1579	760	0	0	183	577	0	440	90	47
PCT9517	ED	1554	252	0	1	61	190	0	127	38	25
PCT9517	MV	1554	484	0	3	112	369	0	287	60	22
PCT9517	TO	1554	736	0	4	173	559	0	414	98	47
PCT9519	ED	882	148	0	1	42	105	0	71	21	13
PCT9519	MV	882	305	0	0	76	229	0	182	33	14
PCT9519	TO	882	453	0	1	118	334	0	253	54	27
PCT9521	ED	870	182	0	1	36	145	0	106	29	10
PCT9521	MV	870	295	0	0	67	228	0	181	32	15
PCT9521	TO	870	477	0	1	103	373	0	287	61	25
PCT9701	ED	652	122	0	0	25	97	0	72	16	9
PCT9701	MV	652	183	0	1	42	140	0	114	17	9
PCT9701	TO	652	305	0	1	67	237	0	186	33	18
PCT9702	ED	709	121	0	1	29	91	0	56	18	17
PCT9702	MV	709	210	0	0	65	145	0	112	18	15
PCT9702	TO	709	331	0	1	94	236	0	168	36	32
PCT9703	ED	981	120	0	1	19	100	0	69	21	10
PCT9703	MV	981	330	0	0	51	279	0	241	22	16
PCT9703	TO	981	450	0	1	70	379	0	310	43	26
PCT9704	ED	946	133	0	0	25	108	0	83	13	12
PCT9704	MV	946	337	0	1	53	283	0	218	40	25
PCT9704	TO	946	470	0	1	78	391	0	301	53	37
PCT9705	ED	1865	274	0	0	55	219	0	163	39	17
PCT9705	MV	1865	610	0	2	123	485	0	380	60	45
PCT9705	TO	1865	884	0	2	178	704	0	543	99	62
PCT9706	ED	48	0	0	0	0	0	0	0	0	0
PCT9706	MV	48	20	0	0	4	16	0	14	2	0
PCT9706	TO	48	20	0	0	4	16	0	14	2	0
PCT9709	ED	1021	108	0	0	22	86	0	60	15	11
PCT9709	MV	1021	338	0	0	64	274	0	217	35	22
PCT9709	TO	1021	446	0	0	86	360	0	277	50	33
PCT9711	ED	1433	222	0	0	36	186	0	134	30	22
PCT9711	MV	1433	529	0	0	79	450	0	357	51	42
PCT9711	TO	1433	751	0	0	115	636	0	491	81	64
PCT9712	ED	1237	190	0	1	31	158	0	125	21	12
PCT9712	MV	1237	463	0	1	106	356	0	290	41	25
PCT9712	TO	1237	653	0	2	137	514	0	415	62	37
PCT9716	ED	951	134	0	0	32	102	0	69	23	10
PCT9716	MV	951	324	0	2	51	271	0	221	34	16
PCT9716	TO	951	458	0	2	83	373	0	290	57	26
PCT9717	ED	1917	224	0	0	34	190	0	135	24	31
PCT9717	MV	1917	611	0	0	93	518	0	413	61	44
PCT9717	TO	1917	835	0	0	127	708	0	548	85	75
PCT9718	ED	1833	277	0	0	53	224	0	158	38	28
PCT9718	MV	1833	703	0	4	147	552	0	425	76	51
PCT9718	TO	1833	980	0	4	200	776	0	583	114	79
PCT9719	ED	910	135	0	0	23	112	0	74	25	13
PCT9719	MV	910	349	0	0	67	282	0	235	21	26
PCT9719	TO	910	484	0	0	90	394	0	309	46	39
PCT9721	ED	660	128	0	0	19	109	0	88	12	9
PCT9721	MV	660	251	0	1	46	204	0	158	24	22
PCT9721	TO	660	379	0	1	65	313	0	246	36	31
PCT9722	ED	587	70	0	0	16	54	0	37	12	5
PCT9722	MV	587	245	0	0	35	210	0	153	28	29
PCT9722	TO	587	315	0	0	51	264	0	190	40	34
PCT9723	ED	505	38	0	0	4	34	0	25	4	5
PCT9723	MV	505	186	0	0	28	158	0	127	17	14
PCT9723	TO	505	224	0	0	32	192	0	152	21	19
PCT9724	ED	1003	100	0	0	14	86	0	67	12	7
PCT9724	MV	1003	380	0	0	76	304	0	237	41	26
PCT9724	TO	1003	480	0	0	90	390	0	304	53	33
PCT9725	ED	965	88	0	0	17	71	0	58	7	6
PCT9725	MV	965	325	0	0	76	249	0	211	19	19
PCT9725	TO	965	413	0	0	93	320	0	269	26	25
PCT9726	ED	621	74	0	0	10	64	0	37	20	7
PCT9726	MV	621	127	0	1	24	102	0	73	21	8
PCT9726	TO	621	201	0	1	34	166	0	110	41	15
PCT9727	ED	453	51	0	1	7	43	0	31	8	4
PCT9727	MV	453	163	0	1	30	132	0	107	6	19
PCT9727	TO	453	214	0	2	37	175	0	138	14	23
PCT9728	ED	1829	272	0	2	45	225	0	159	29	37
PCT9728	MV	1829	616	0	2	129	485	0	361	71	53
PCT9728	TO	1829	888	0	4	174	710	0	520	100	90
PCT9729	ED	809	105	0	0	15	90	0	72	8	10
PCT9729	MV	809	316	0	0	54	262	0	208	36	18
PCT9729	TO	809	421	0	0	69	352	0	280	44	28
PCT9731	ED	572	77	0	0	5	72	0	45	12	15
PCT9731	MV	572	190	0	1	36	153	0	124	13	16
PCT9731	TO	572	267	0	1	41	225	0	169	25	31
PCT9732	ED	71	0	0	0	0	0	0	0	0	0
PCT9732	MV	71	39	0	0	4	35	0	22	10	3
PCT9732	TO	71	39	0	0	4	35	0	22	10	3
PCT9733	ED	235	5	0	0	1	4	0	2	1	1
PCT9733	MV	235	115	0	0	24	91	0	67	17	7
PCT9733	TO	235	120	0	0	25	95	0	69	18	8
PCT9734	ED	1389	188	0	0	33	155	0	112	33	10
PCT9734	MV	1389	534	0	0	87	447	0	356	56	35
PCT9734	TO	1389	722	0	0	120	602	0	468	89	45
PCT9737	ED	1518	204	0	0	42	162	0	111	33	18
PCT9737	MV	1518	574	0	2	121	451	0	326	71	54
PCT9737	TO	1518	778	0	2	163	613	0	437	104	72
PCT9738	ED	813	48	0	0	13	35	0	24	8	3
PCT9738	MV	813	229	0	1	28	200	0	135	31	34
PCT9738	TO	813	277	0	1	41	235	0	159	39	37
PCT9739	ED	768	69	0	0	7	62	0	37	18	7
PCT9739	MV	768	177	0	3	28	146	0	98	21	27
PCT9739	TO	768	246	0	3	35	208	0	135	39	34
PCT9741	ED	497	65	0	0	19	46	0	24	20	2
PCT9741	MV	497	25	0	0	4	21	0	9	10	2
PCT9741	TO	497	90	0	0	23	67	0	33	30	4
PCT9742	ED	679	95	0	0	14	81	0	44	19	18
PCT9742	MV	679	153	0	1	27	125	0	102	9	14
PCT9742	TO	679	248	0	1	41	206	0	146	28	32
PCT9743	ED	1138	122	0	0	23	99	0	65	21	13
PCT9743	MV	1138	297	0	3	46	248	0	179	40	29
PCT9743	TO	1138	419	0	3	69	347	0	244	61	42
PCT9744	ED	907	112	0	0	24	88	0	56	25	7
PCT9744	MV	907	205	0	1	44	160	0	107	31	22
PCT9744	TO	907	317	0	1	68	248	0	163	56	29
PCT9745	ED	973	109	0	0	23	86	0	43	21	22
PCT9745	MV	973	212	0	2	22	188	0	126	39	23
PCT9745	TO	973	321	0	2	45	274	0	169	60	45
PCT9748	ED	910	98	0	0	15	83	0	60	10	13
PCT9748	MV	910	313	0	2	54	257	0	199	40	18
PCT9748	TO	910	411	0	2	69	340	0	259	50	31
PCT9749	ED	1871	214	0	0	32	182	0	125	37	20
PCT9749	MV	1871	491	0	1	92	398	0	314	60	24
PCT9749	TO	1871	705	0	1	124	580	0	439	97	44
PCT9751	ED	1038	136	0	0	17	119	0	71	23	25
PCT9751	MV	1038	353	0	1	65	287	0	225	43	19
PCT9751	TO	1038	489	0	1	82	406	0	296	66	44
PCT9752	ED	696	90	0	0	22	68	0	43	15	10
PCT9752	MV	696	267	0	1	54	212	0	159	32	21
PCT9752	TO	696	357	0	1	76	280	0	202	47	31
