area_id	subtotal_type	RSReg	RSCst	RSRej	RSUnc	RSOvr	RSUnd	RSTot	080:GREG CONLON	081:FIONA MA
PCT9436	MV	1006	495	0	0	0	22	473	100	373
PCT9437	ED	897	219	0	0	0	17	202	33	169
PCT9437	MV	897	435	0	0	1	24	410	101	309
PCT9438	ED	948	202	0	0	0	12	190	30	160
PCT9438	MV	948	496	0	0	1	23	472	91	381
PCT9439	ED	879	173	0	0	0	4	169	30	139
PCT9439	MV	879	425	0	0	0	23	402	83	319
PCT9441	ED	980	261	0	0	0	19	242	30	212
PCT9441	MV	980	462	0	0	0	37	425	81	344
PCT9442	ED	1008	280	0	0	0	9	271	46	225
PCT9442	MV	1008	461	0	0	0	26	435	86	349
PCT9443	ED	937	219	1	0	0	10	208	29	179
PCT9443	MV	937	442	0	0	0	16	426	66	360
PCT9444	ED	937	190	1	0	0	6	183	36	147
PCT9444	MV	937	442	0	0	0	23	419	88	331
PCT9445	ED	981	230	0	0	0	7	223	43	180
PCT9445	MV	981	493	0	0	0	32	461	74	387
PCT9446	ED	1090	240	0	0	0	16	224	33	191
PCT9446	MV	1090	564	0	0	0	25	539	111	428
PCT9447	ED	906	236	0	0	0	12	224	36	188
PCT9447	MV	906	448	0	0	0	15	433	71	362
PCT9448	ED	909	232	0	0	0	12	220	32	188
PCT9448	MV	909	429	0	0	0	29	400	66	334
PCT9449	ED	830	177	2	0	0	11	164	22	142
PCT9449	MV	830	428	0	0	0	16	412	70	342
PCT9451	ED	420	97	0	0	0	4	93	18	75
PCT9451	MV	420	218	0	0	0	7	211	59	152
PCT9452	ED	840	259	0	0	0	14	245	55	190
PCT9452	MV	840	412	0	0	0	21	391	83	308
PCT9453	ED	500	135	0	0	0	8	127	35	92
PCT9453	MV	500	242	0	0	1	14	227	40	187
PCT9501	MV	148	110	0	0	0	8	102	15	87
PCT9502	MV	245	177	0	0	0	2	175	15	160
PCT9503	ED	729	198	0	0	0	8	190	20	170
PCT9503	MV	729	315	0	0	0	23	292	28	264
PCT9505	ED	784	176	0	0	0	6	170	14	156
PCT9505	MV	784	383	0	0	0	23	360	32	328
PCT9506	ED	766	177	0	0	0	10	167	17	150
PCT9506	MV	766	312	0	0	0	16	296	25	271
PCT9507	ED	766	231	0	0	0	4	227	6	221
PCT9507	MV	766	406	0	0	0	18	388	26	362
PCT9508	ED	798	237	0	0	0	13	224	7	217
PCT9508	MV	798	429	0	0	0	12	417	14	403
PCT9509	ED	759	229	0	0	0	11	218	12	206
PCT9509	MV	759	386	0	0	0	17	369	26	343
PCT9511	ED	622	190	0	0	1	10	179	16	163
PCT9511	MV	622	296	0	0	0	17	279	30	249
PCT9512	ED	809	240	0	0	0	15	225	15	210
PCT9512	MV	809	399	0	0	0	20	379	28	351
PCT9513	ED	902	275	0	0	0	16	259	18	241
PCT9513	MV	902	390	0	0	0	18	372	27	345
PCT9514	ED	928	304	0	0	0	12	292	25	267
PCT9514	MV	928	456	0	0	1	21	434	27	407
PCT9515	ED	705	222	0	0	1	6	215	16	199
PCT9515	MV	705	368	0	0	0	18	350	37	313
PCT9516	ED	866	254	0	0	0	14	240	39	201
PCT9516	MV	866	427	0	0	0	32	395	55	340
PCT9517	ED	801	226	0	0	0	14	212	15	197
PCT9517	MV	801	397	0	0	0	21	376	28	348
PCT9518	ED	802	229	0	0	0	15	214	15	199
PCT9518	MV	802	431	0	0	1	21	409	39	370
PCT9519	ED	910	261	0	0	0	11	250	25	225
PCT9519	MV	910	486	0	0	0	15	471	30	441
PCT9521	ED	939	315	0	0	0	17	298	19	279
PCT9521	MV	939	442	0	0	0	23	419	22	397
PCT9701	ED	671	200	0	0	0	11	189	16	173
PCT9701	MV	671	339	0	0	0	26	313	43	270
PCT9702	ED	723	209	0	0	0	13	196	13	183
PCT9702	MV	723	364	0	0	0	14	350	34	316
PCT9703	ED	986	232	0	0	0	12	220	42	178
PCT9703	MV	986	529	0	0	0	23	506	79	427
PCT9704	ED	950	279	0	0	0	10	269	33	236
PCT9704	MV	950	504	0	0	0	30	474	63	411
PCT9705	ED	919	260	3	0	0	14	243	24	219
PCT9705	MV	919	483	0	0	0	19	464	28	436
PCT9706	MV	49	39	0	0	0	3	36	2	34
PCT9707	ED	821	172	0	0	0	8	164	37	127
PCT9707	MV	821	491	0	0	0	20	471	82	389
PCT9708	ED	948	248	0	0	0	9	239	29	210
PCT9708	MV	948	500	0	0	0	20	480	52	428
PCT9709	ED	1028	281	7	0	0	13	261	39	222
PCT9709	MV	1028	517	0	0	0	25	492	75	417
PCT9711	ED	641	195	0	0	0	6	189	29	160
PCT9711	MV	641	336	0	0	0	8	328	46	282
PCT9712	ED	649	160	0	0	0	4	156	23	133
PCT9712	MV	649	398	1	0	1	9	387	65	322
PCT9713	ED	960	225	1	0	0	9	215	35	180
PCT9713	MV	960	489	0	0	1	34	454	79	375
PCT9714	ED	931	207	1	0	0	13	193	49	144
PCT9714	MV	931	538	0	0	0	20	518	102	416
PCT9715	ED	569	180	0	0	0	8	172	29	143
PCT9715	MV	569	309	0	0	0	17	292	62	230
PCT9716	ED	947	238	0	0	0	9	229	35	194
PCT9716	MV	947	481	0	0	0	18	463	75	388
PCT9717	ED	972	265	0	0	0	15	250	47	203
PCT9717	MV	972	532	0	0	0	23	509	75	434
PCT9718	ED	862	227	0	0	0	11	216	44	172
PCT9718	MV	862	496	0	0	0	21	475	99	376
PCT9719	ED	901	245	0	0	0	14	231	44	187
PCT9719	MV	901	524	2	0	0	23	499	104	395
PCT9721	ED	662	198	0	0	0	3	195	45	150
PCT9721	MV	662	357	0	0	0	17	340	69	271
PCT9722	ED	605	119	1	0	0	7	111	26	85
PCT9722	MV	605	355	0	0	0	14	341	75	266
PCT9723	ED	481	98	0	0	0	5	93	27	66
PCT9723	MV	481	275	0	0	0	16	259	62	197
PCT9724	ED	991	205	0	0	0	10	195	45	150
PCT9724	MV	991	565	0	0	0	28	537	147	390
PCT9725	ED	970	213	0	0	0	15	198	53	145
PCT9725	MV	970	499	0	0	0	19	480	120	360
PCT9726	ED	655	262	0	0	0	7	255	31	224
PCT9726	MV	655	241	0	0	0	6	235	30	205
PCT9727	ED	459	79	0	0	0	1	78	20	58
PCT9727	MV	459	271	0	0	0	14	257	73	184
PCT9728	ED	926	230	0	0	0	8	222	59	163
PCT9728	MV	926	503	0	0	0	21	482	124	358
PCT9729	ED	800	191	0	0	0	11	180	55	125
PCT9729	MV	800	442	0	0	0	19	423	108	315
PCT9731	ED	556	167	0	0	0	12	155	37	118
PCT9731	MV	556	282	0	0	0	14	268	67	201
PCT9732	MV	70	56	0	0	0	0	56	7	49
PCT9733	MV	235	191	0	0	0	6	185	19	166
PCT9734	ED	603	154	0	0	1	4	149	40	109
PCT9734	MV	603	341	0	0	0	15	326	68	258
PCT9735	ED	809	206	0	0	0	12	194	46	148
PCT9735	MV	809	449	0	0	0	13	436	90	346
PCT9736	ED	713	173	0	0	0	12	161	29	132
PCT9736	MV	713	410	0	0	0	20	390	52	338
PCT9737	ED	818	208	0	0	0	7	201	24	177
PCT9737	MV	818	476	0	0	0	23	453	64	389
PCT9738	ED	848	185	0	0	0	8	177	32	145
PCT9738	MV	848	404	0	0	1	18	385	70	315
PCT9739	ED	828	220	0	0	0	9	211	21	190
PCT9739	MV	828	335	0	0	0	12	323	46	277
PCT9741	ED	552	227	0	0	0	4	223	11	212
PCT9741	MV	552	105	0	0	0	3	102	5	97
PCT9742	ED	677	180	4	0	0	11	165	39	126
PCT9742	MV	677	289	0	0	0	10	279	68	211
PCT9743	ED	1163	310	0	0	0	17	293	29	264
PCT9743	MV	1163	501	0	0	0	18	483	60	423
PCT9744	ED	911	244	1	0	0	15	228	38	190
PCT9744	MV	911	390	0	0	0	15	375	59	316
PCT9745	ED	991	281	0	0	0	17	264	37	227
PCT9745	MV	991	346	0	0	0	9	337	45	292
PCT9746	ED	884	231	0	0	0	12	219	51	168
PCT9746	MV	884	451	0	0	0	24	427	89	338
PCT9747	ED	973	246	0	0	0	3	243	23	220
PCT9747	MV	973	470	0	0	1	32	437	70	367
PCT9748	ED	931	229	0	0	0	9	220	35	185
PCT9748	MV	931	475	1	0	0	22	452	92	360
PCT9749	ED	913	224	2	0	0	17	205	22	183
PCT9749	MV	913	384	0	0	0	23	361	48	313
PCT9751	ED	1016	253	0	0	0	15	238	35	203
PCT9751	MV	1016	522	0	0	0	29	493	82	411
PCT9752	ED	710	175	3	0	0	4	168	39	129
PCT9752	MV	710	392	0	0	0	12	380	72	308
PCT9753	ED	756	186	0	0	0	9	177	19	158
PCT9753	MV	756	387	0	0	0	17	370	44	326
PCT9754	ED	707	47	0	0	0	0	47	6	41
PCT9754	MV	707	377	0	0	0	15	362	41	321
PCT9755	ED	582	171	0	0	0	7	164	16	148
PCT9755	MV	582	284	2	0	0	9	273	28	245
PCT9756	ED	941	185	0	0	0	8	177	22	155
PCT9756	MV	941	477	0	0	0	24	453	85	368
PCT9801	ED	408	104	0	0	0	5	99	16	83
PCT9801	MV	408	181	0	0	0	7	174	23	151
CONG12	TO	443570	332140	87	0	87	17954	314012	39253	274759
CONG14	TO	56946	40321	19	0	11	1969	38322	6408	31914
ASSM17	TO	291063	214584	62	0	61	11624	202837	21577	181260
ASSM19	TO	209453	157877	44	0	37	8299	149497	24084	125413
BART7	TO	38460	24701	3	0	6	1389	23303	2915	20388
BART8	TO	223735	166231	47	0	36	9072	157076	26496	130580
BART9	TO	238321	181529	56	0	56	9462	171955	16250	155705
SUPV1	TO	42767	32717	7	0	7	1630	31073	4230	26843
SUPV2	TO	50394	40340	1	0	9	2376	37954	7498	30456
SUPV3	TO	39799	28528	2	0	6	1794	26726	4000	22726
SUPV4	TO	42953	31684	8	0	8	1744	29924	5065	24859
SUPV5	TO	53744	41997	5	0	16	2159	39817	3263	36554
SUPV6	TO	43321	29109	2	0	10	1784	27313	3596	23717
SUPV7	TO	47076	36551	30	0	6	1602	34913	5738	29175
SUPV8	TO	58122	48580	31	0	6	2255	46288	3430	42858
SUPV9	TO	42988	31742	10	0	9	1764	29959	2591	27368
SUPV10	TO	41862	26436	9	0	8	1496	24923	2858	22065
SUPV11	TO	37490	24777	1	0	13	1319	23444	3392	20052
NEIG1	TO	19914	11260	1	0	5	688	10566	1188	9378
NEIG2	TO	17446	12417	1	0	2	851	11563	1761	9802
NEIG3	TO	28644	19019	1	0	9	1222	17787	2403	15384
NEIG4	TO	7002	5798	3	0	3	230	5562	569	4993
NEIG5	TO	27634	18410	1	0	10	964	17435	2656	14779
NEIG6	TO	14982	12227	2	0	3	625	11597	750	10847
NEIG7	TO	12118	7922	2	0	3	439	7478	952	6526
NEIG8	TO	9734	7850	0	0	4	395	7451	660	6791
NEIG9	TO	8390	5906	1	0	1	251	5653	968	4685
NEIG10	TO	10097	8001	0	0	3	386	7612	926	6686
NEIG11	TO	40622	32340	5	0	7	1915	30413	6161	24252
NEIG12	TO	31129	23270	3	0	6	1308	21953	1568	20385
NEIG13	TO	16964	14401	3	0	0	697	13701	1074	12627
NEIG14	TO	8795	7262	2	0	0	362	6898	436	6462
NEIG15	TO	7019	5227	0	0	1	301	4925	797	4128
NEIG26	TO	9293	6101	2	0	4	359	5736	925	4811
NEIG16	TO	16814	13062	3	0	2	633	12424	1240	11184
NEIG17	TO	37322	28480	5	0	6	1429	27040	3734	23306
NEIG18	TO	8050	6586	1	0	1	359	6225	1156	5069
NEIG19	TO	9419	7384	6	0	0	359	7019	517	6502
NEIG20	TO	24674	17016	2	0	4	1005	16005	2206	13799
NEIG21	TO	42363	31231	8	0	8	1718	29497	5033	24464
NEIG22	TO	18966	16173	12	0	2	713	15446	995	14451
NEIG23	TO	8139	4486	3	0	1	288	4194	713	3481
NEIG24	TO	34909	27819	27	0	5	1200	26587	4440	22147
NEIG25	TO	30077	22813	12	0	8	1226	21567	1833	19734
