ElectionAbbr	PollingSiteID	PollingSiteName	TableID	PollingPlaceDesc1	PollingPlaceDesc2	SamBalAddr1	SamBalAddr2	VotingPctID	VotingPctName	PollPlaceRegPctID	PollPlaceRegPctPortion	BallotTypeList
2020PRI   	3249	9228 - 511 El Camino Del Mar		Garage	511 El Camino Del Mar	Near Corner Of 28th Ave	3.5% Slope	9228   	Pct 9228	9228   		6  
2020PRI   	3250	7835 - 264 Glenview Dr		Garage	264 Glenview Dr	Near Corner Of Burnett Ave	8.3% Slope	7835   	Pct 7835	7835   		3  
2020PRI   	3251	7034 - 90 Kiska Road		Westbrook House - Community Room	90 Kiska Road	Corner Of Kiska Rd & Ingalls St	6.8% Slope	7034   	Pct 7034	7034   		3  
2020PRI   	3252	7862 - 1456 Church St.		Garage	1456 Church St	Btw Cesar Chavez St And 27th St	2% Slope	7862   	Pct 7862	7862   		3  
2020PRI   	3258	9215 - 3155 Scott St		Edward I I Youth Housing - Program Room	3155 Scott St	Enter Scott St. Near Corner Of Lombard St.	0.4% Slope	9215   	Pct 9215	9215   		6  
2020PRI   	3262	7638 - 375 Beale St		Metropolitan Transportation Commission - Ohlone Room 107	375 Beale St	Btw Harrison & Folsom	1.5% Slope	7638   	Pct 7638	7638   		3  
2020PRI   	3263	7941 - 612 Moultrie St		Garage	612 Moultrie St	Btw Ogden Ave And Tompkins Ave	1% Slope	7941   	Pct 7941	7941   		2  
2020PRI   	3269	9705 - 1539 10th Ave		Garage	1539 10th Ave	Btw Kirkham St. And Lawton St.	7.9% Slope	9705   	Pct 9705	9705   		5  
2020PRI   	3271	9134 - 740 Anza St		Garage	740 Anza St.	Btw Beaumont & Parker Aves	4.2% Slope	9134   	Pct 9134	9134   		5  
2020PRI   	3280	9441 - 2618 45th Ave		Garage	2618 45th Ave	Between Vicente & Wawona	5.0% Slope	9441   	Pct 9441	9441   		6  
2020PRI   	3281	9708 - 1831 8th Ave		Garage	1831 8th Ave	Btw Noriega & Ortega	6.2% Slope	9708   	Pct 9708	9708   		5  
2020PRI   	3290	7813 - 71 Landers St		Garage	71 Landers St	Btw 14th St & 15th St	5.7% Slope	7813   	Pct 7813	7813   		3  
2020PRI   	3291	9237 - 2938 Washington St		Waldorf School - Dakin Hall Lobby	2938 Washington St	Bttw Broderick & Divisadero Sts	1.3% Slope	9237   	Pct 9237	9237   		6  
2020PRI   	3292	9216 - 2444 Greenwich St		Garage	2444 Greenwich St	Btw Pierce & Scott Sts	3.6% Slope	9216   	Pct 9216	9216   		6  
2020PRI   	3295	7323 - 1755 Clay St		St Luke's Episcopal Church - Sanctuary	1755 Clay St	Enter Van Ness Ave Btw Clay & Sacramento	2.6% Slope Wheelchair Lift Access	7323   	Pct 7323	7323   		2  
2020PRI   	3296	9144 - 1437 Cabrillo St		Garage	1437 Cabrillo St	Btw 15th & 16th Ave	7.1% Slope	9144   	Pct 9144	9144   		5  
2020PRI   	3302	9246 - 2340 Jackson St (loc 9238)		S F Public Montessori School - Auditorium	2340 Jackson St	Between Webster And Fillmore	8.3% Slope - Ramped Access	9246   	Pct 9246	9246   		6  
2020PRI   	3303	9245 - 2262 California St		Congr. Sherith Israel - Newman Lobby	2262 California St	Between Webster & Buchanan St	8.3% Slope	9245   	Pct 9245	9245   		6  
2020PRI   	3306	9719 - 29 Rockaway Ave		St Brendan's Parish - Parish Hall	29 Rockaway Ave	Enter On Ulloa Btwn Rockaway & Waithman Way	7.1% Slope Ramped Access	9719   	Pct 9719	9719   		1  
2020PRI   	3307	7319 - 1965 Larkin St		Helen Wills Park - Garden Room	1965 Larkin St	Enter At Corner Of Larkin & Broadway	8.3% Slope Ramped Access	7319   	Pct 7319	7319   		2  
2020PRI   	3308	1142 - 260 Madrid St (loc 1144)		Monroe School - Multipurpose Room	260 Madrid St	Btw Avalon & Excelsior	2.0% Slope	1142   	Pct 1142	1142   		2  
2020PRI   	3309	7605 - 330 Ellis St		Glide Memorial United Church - Freedom Hall	330 Ellis St	Enter On Taylor Btwn Ellis & O' Farrell	8.0% Slope - Ramped Access	7605   	Pct 7605	7605   		3  
2020PRI   	3310	7938 - 176 Highland Ave		Garage	176 Highland Ave	Between Holly Park & Patton	5.9% Slope	7938   	Pct 7938	7938   		2  
2020PRI   	3311	7309 - 2041 Larkin St (loc 7318)		The Church For The Fellowship Of All Peoples	2041 Larkin St	Btw Broadway & Vallejo	3.2% Slope	7309   	Pct 7309	7309   		2  
2020PRI   	3313	7711 - 236 Monterey Blvd (loc 7712)		Sunnyside Conservatory	236 Monterey Blvd	Btw Baden & Congo Sts	8.3% Slope - Ramped Access	7711   	Pct 7711	7711   		2  
2020PRI   	3316	7842 - 3531 22nd St (loc 7841)		School - Edison Charter- Auditorium	3531 22nd St	Enter 22nd St Btw Dolores Ave & Chattanooga St	1.5% Slope	7842   	Pct 7842	7842   		3  
2020PRI   	3317	9433 - 1201 Ortega St		Lycee Francais School	1201 Ortega St	Enter On 19th Ave. Between Ortega & Pacheco	5% Slope	9433   	Pct 9433	9433   		6  
2020PRI   	3318	7328 - 808 Kearny St		C C S F - Chinatown North Beach Campus - Lobby	808 Kearny St	Between Washington & Jackson	1.6% Slope	7328   	Pct 7328	7328   		2  
2020PRI   	3320	9411 - 4242 Lawton St		Garage	4242 Lawton St	Between 48th Ave & Great Hwy	4.8% Slope	9411   	Pct 9411	9411   		6  
2020PRI   	3321	7932 - 685 Peralta Ave		Garage	685 Peralta Ave	Btw Powhattan & Esmerelda	5.6% Slope	7932   	Pct 7932	7932   		2  
2020PRI   	3328	7935 - 246 Bocana St		Garage	246 Bocana St	Btw Cortland St & Eugenia Ave	2% Slope	7935   	Pct 7935	7935   		2  
2020PRI   	3336	9207 - 3500 Fillmore St (loc 9208)		Marina Middle School - Auditorium Lobby	3500 Fillmore St	Between Bay And Fillmore Streets	8.3% Slope - Ramped Access	9207   	Pct 9207	9207   		6  
2020PRI   	3342	7055 - 1111 8th St		California College Of The Arts - Student Lounge	1111 8th St	Btw Irwin & Hooper	3.5% Slope	7055   	Pct 7055	7055   		3  
2020PRI   	3343	7649 - 758 Natoma St		Hostwell Warehouse	758 Natoma St	Btw 8th St & 9th St	8.3% Slope	7649   	Pct 7649	7649   		3  
2020PRI   	3344	7651 - 44 Tehama St		Galvanize	44 Tehama St	Btw 1st & 2nd Sts	2.8% Slope	7651   	Pct 7651	7651   		3  
2020PRI   	3345	7652 - 25 Essex St		Rene Cazenave Apartments - Program Rm	25 Essex St	Btw Folsom & Harrison	0.4% Slope	7652   	Pct 7652	7652   		3  
2020PRI   	3346	7653 - 1180 4th St		1180 Fourth St Apartments - Comm Rm	1180 4th St	Enter On Channel St Near 4th St	4.6% Slope	7653   	Pct 7653	7653   		3  
2020PRI   	3347	7876 - 1800 Market St		The S F  L G B T Center	1800 Market St	Between Octavia Blvd & Laguna St	1.2% Slope	7876   	Pct 7876	7876   		3  
2020PRI   	3349	7044 - 2600 Arelious Walker Dr		Alice Griffith Apartments - Multi - Purpose Rm	2600 Arelious Walker Dr	Enter Egbert At Arelious Walker	2% Slope	7044   	Pct 7044	7044   		3  
2020PRI   	3350	9754 - 250 Foerster St		Sunnyside Elementary - Main Hallway	250 Foerster St	Btw Hearst & Flood	8.3% - Ramped Access	9754   	Pct 9754	9754   		1  
2020PRI   	3351	7008 - 465 Missouri St		Daniel Webster Elementary School - Flex Room	465 Missouri St	Btw 19th & 20th Sts	8.3% Slope - Ramped Access	7008   	Pct 7008	7008   		3  
2020PRI   	3355	7512 - 1025 Fillmore Street		El Bethel Arms	1025 Fillmore St	Btw Mcallister & Golden Gate Ave	5.0% Slope	7512   	Pct 7512	7512   		2  
2020PRI   	3357	9412 - 1558 47th Ave		Garage	1558 47th Ave	Between Lawton And Kirkham St	1.4% Slope	9412   	Pct 9412	9412   		6  
2020PRI   	3360	7514 - 1050 Mcallister St		Ella Hill Hutch Center - Conference Rm	1050 Mcallister St	Btw Webster & Laguna	7.3% Slope - Ramped Access	7514   	Pct 7514	7514   		2  
2020PRI   	3362	7526 - 624 Laguna St		The Village At Hayes Valley - Rooftop Lounge	624 Laguna St	Btw  Grove & Ivy	3% Slope	7526   	Pct 7526	7526   		2  
2020PRI   	3364	7614 - 220 Golden Gate Ave		Kelly Cullen Community - 2nd Floor Auditorium	220 Golden Gate Ave	Btw Leavenworth & Hyde	2.2% Slope	7614   	Pct 7614	7614   		3  
2020PRI   	3365	7616 - 150 Van Ness Ave		150 Van Ness Apartments - Yoga Room	150 Van Ness Ave	Enter Hayes Btw Polk & Van Ness Ave	0.7% Slope	7616   	Pct 7616	7616   		3  
2020PRI   	3367	9217 - 3150 Steiner St (loc 9216)		Garage	3150 Steiner St	Btw Greenwich & Pixley Sts	8.2% Slope	9217   	Pct 9217	9217   		6  
2020PRI   	3373	1122 - 721 Delano Ave		Garage	721 Delano Ave	Between Geneva And Seminole	5.1% Slope	1122   	Pct 1122	1122   		1  
2020PRI   	3375	1147 - 437 Lisbon St		Garage	437 Lisbon St	Btw Russia Ave & Persia Ave	3.9% Slope	1147   	Pct 1147	1147   		2  
2020PRI   	3379	7541 - 254 Laussat St		Garage	254 Laussat St	Btw Fillmore & Steiner	0.1% Slope	7541   	Pct 7541	7541   		2  
2020PRI   	3384	9218 - 3020 Laguna St		Garage	3020 Laguna St	Btw Greenwich St & Harris Pl	4.0% Slope	9218   	Pct 9218	9218   		6  
2020PRI   	3385	9226 - 1745 Vallejo St		Garage	1745 Vallejo St	Btw Franklin & Gough Sts	1.8% Slope	9226   	Pct 9226	9226   		6  
2020PRI   	3388	9432 - 1851 Noriega St		Adath Israel Synagogue	1851 Noriega St	Btw 25th Ave & 26th Ave	2.8% Slope	9432   	Pct 9432	9432   		6  
2020PRI   	3390	9724 - 84 Middlefield Dr		Garage	84 Middlefield Dr	Btw Ocean & Sloat	2.5% Slope	9724   	Pct 9724	9724   		1  
2020PRI   	3394	7047 - 66 Raymond Ave (loc 7051)		Asian Pacific American Community Center - Rm 3	66 Raymond Ave	Btw Alpha St & Bayshore Blvd	8.3% Slope - Ramped Access	7047   	Pct 7047	7047   		3  
2020PRI   	3398	9517 - 1364 12th Ave		Garage	1364 12th Ave	Btw Irving & Judah	4.2% Slope	9517   	Pct 9517	9517   		5  
2020PRI   	3399	9738 - 1300 Junipero Serra Blvd		Saint Thomas More Church - Scanlan Hall	1300 Junipero Serra Blvd	Entrance Btw Thomas More Way & Junipero Serra	6.6% Slope - Ramped Access	9738   	Pct 9738	9738   		1  
2020PRI   	3401	9435 - 3045 Santiago St		S F U S D Special Ed Center - Multi Purpose Rm	3045 Santiago St	Btw 41st Ave & 42nd Ave	3.9% Slope - Ramped Access	9435   	Pct 9435	9435   		6  
2020PRI   	3404	7549 - 321 Carl St		Carl Street Free Library - Garage	321 Carl St	Between Willard & Hillway	5.0% Slope	7549   	Pct 7549	7549   		2  
2020PRI   	3408	7832 - 4046 20th St		Garage	4046 20th St	Btw Sanchez & Noe St	2.2% Slope	7832   	Pct 7832	7832   		3  
2020PRI   	3410	9115 - 251 6th Ave		School - George Peabody - Library	251 6th Ave - Enter On 7th Ave	Enter Off 7th Ave Btw Clement & California Sts	4.5 % Slope	9115   	Pct 9115	9115   		5  
2020PRI   	3411	9214 - 3002 Baker St		Garage	3002 Baker St	Enter On Lombard Near Corner Of Baker St	2.7% Slope	9214   	Pct 9214	9214   		6  
2020PRI   	3413	9135 - 837 47th Ave		Garage	837 47th Ave	Btw Fulton And Cabrillo Sts	6.0% Slope For 2 Feet	9135   	Pct 9135	9135   		5  
2020PRI   	3416	7953 - 363 Princeton St		Garage	363 Princeton St	Princeton St Near Bacon St	4.8% Slope	7953   	Pct 7953	7953   		2  
2020PRI   	3419	7324 - 1451 Jackson St		Spring Valley Elementary School - Lobby	1451 Jackson St	Btw Hyde & Larkin	8% Slope - Ramped Access	7324   	Pct 7324	7324   		2  
2020PRI   	3422	7531 - 634 Oak St		Garage	634 Oak St	Btw Fillmore & Webster	4.3% Slope	7531   	Pct 7531	7531   		2  
2020PRI   	3423	9132 - 560 4th Ave		Garage	560 4th Ave	Btw Anza & Balboa Sts	6.0% Slope	9132   	Pct 9132	9132   		5  
2020PRI   	3424	7519 - 1854 Grove St		Garage	1854 Grove St	Between Masonic & Ashbury	6.5% Slope	7519   	Pct 7519	7519   		2  
2020PRI   	3426	7011 - 524 Connecticut St (loc 7008)		Garage	524 Connecticut St	Btw 20th St & Dead End	2.9% Slope	7011   	Pct 7011	7011   		3  
2020PRI   	3428	7861 - 422 Day St		Garage	422 Day St	Btw Noe & Day	7.1% Slope	7861   	Pct 7861	7861   		3  
2020PRI   	3429	9437 - 2271 35th Ave		Garage	2271 35th Ave	Btw Santiago & Rivera St	6.5% Slope	9437   	Pct 9437	9437   		6  
2020PRI   	3434	7014 - 904 22nd St		Rickshaw Bagworks	904 22nd St	Btw Minnesota & Indiana Sts	2.8% Slope	7014   	Pct 7014	7014   		3  
2020PRI   	3438	9446 - 2550 25th Ave		Dianne Feinstein Elementary School - Cafeteria Hallway	2550 25th Ave	Between Vicente & Ulloa	8.3% Slope - Ramped Access	9446   	Pct 9446	9446   		6  
2020PRI   	3440	9748 - 168 Dorado Ter		Garage	168 Dorado Ter	Between Dorado Terrace And Dead End	7.7% Slope	9748   	Pct 9748	9748   		1  
2020PRI   	3442	1133 - 494 Pope St		Garage	494 Pope St	Corner Of Pope St And Bellevue Ave	4.8% Slope	1133   	Pct 1133	1133   		1  
2020PRI   	3443	7805 - 46 Beaver St		Garage	46 Beaver St	Between Castro & Noe	6.0% Slope	7805   	Pct 7805	7805   		3  
2020PRI   	3444	9722 - 261 Wawona St		Garage	261 Wawona St	Between 14th Ave And Vicente St.	6.4% Slope	9722   	Pct 9722	9722   		1  
2020PRI   	3447	9709 - 1877 17th Ave		Garage	1877 17th Ave	Between Noriega And Ortega St	2.6% Slope	9709   	Pct 9709	9709   		5  
2020PRI   	3448	9734 - 19 Maywood Dr		Garage	19 Maywood Dr	Between Yerba Buena And Ravenwood	5.9% Slope	9734   	Pct 9734	9734   		1  
2020PRI   	3451	7349 - 333 Bush St		333 Bush Street - Lobby	333 Bush St	Between Kearny St & Trinity Pl	4.9% Slope	7349   	Pct 7349	7349   		2  
2020PRI   	3452	9425 - 3223 Ortega St		Ortega Branch Library - Program Room	3223 Ortega St	Between 39th And 40th Ave	3.0% Slope	9425   	Pct 9425	9425   		6  
2020PRI   	3456	9139 - 3245 Cabrillo St		Garage	3245 Cabrillo St	Between 33rd And 34th Aves	3.8% Slope	9139   	Pct 9139	9139   		5  
2020PRI   	3457	7056 - 1275 Minnesota St		Minnesota Street Project - Lounge	1275 Minnesota St	Btw 23rd & 24th Sts	0.4% Slope	7056   	Pct 7056	7056   		3  
2020PRI   	3458	7654 - 1390 Market St		Fox Plaza - Fitness Center	1390 Market St	Enter On Polk St Btw Market & Hayes	8.3% Slope - Ramped Access	7654   	Pct 7654	7654   		3  
2020PRI   	3459	7655 - 255 Fremont St		Natalie Gubb Commons - Community Room	255 Fremont St	Btw Folsom & Howard	7.9% Slope - Ramped Access	7655   	Pct 7655	7655   		3  
2020PRI   	3460	7656 - Pier 24 - Embarcadero		Pier 24 Photography	Pier 24 - The Embarcadero	On Embaradero Btw Harrison & Bryant	5.7% Slope	7656   	Pct 7656	7656   		3  
2020PRI   	3461	7657 - 701 China Basin St		M B 360 - Business Center Lobby	701 China Basin St	Btw Merrimac & Long Bridge	3.9% Slope	7657   	Pct 7657	7657   		3  
2020PRI   	3462	7947 - 311 Gaven St		Garage	311 Gaven St	Btw Boylston & Bowdoin Sts	8.1% Slope	7947   	Pct 7947	7947   		2  
2020PRI   	3467	7552 - 1055 Ashbury St		Garage	1055 Ashbury St	Btw Clayton And Downey	2.5% Slope	7552   	Pct 7552	7552   		2  
2020PRI   	3470	9148 - 700 3rd Ave		Garage	700 3rd Ave	Entrance On Cabrillo Btw 2nd & 3rd Avenues	1.7% Slope	9148   	Pct 9148	9148   		5  
2020PRI   	3472	9102 - 3749 Clement St		Garage	3749 Clement St	Btw 38th & 39th Avenues	4.3% Slope	9102   	Pct 9102	9102   		5  
2020PRI   	3475	9428 - 1770 23rd Ave		Garage	1770 23rd Ave	Btw Noriega & Moraga	4.5% Slope	9428   	Pct 9428	9428   		6  
2020PRI   	3477	7914 - 2836 22nd St		Garage	2836 22nd St	Btw Alabama & Florida	8.3% Slope	7914   	Pct 7914	7914   		2  
2020PRI   	3479	7612 - 627 Turk St		Tenderloin Community School	627 Turk St	Btw Van Ness & Polk	0.5% Slope	7612   	Pct 7612	7612   		3  
2020PRI   	3480	7957 - 801 University St.		Garage	801 University St	Corner Of University & Olmstead Sts	7.3% Slope	7957   	Pct 7957	7957   		2  
2020PRI   	3481	7816 - 130 Douglass St		Garage	130 Douglass St	Btw Market & 17th St	6.1% Slope	7816   	Pct 7816	7816   		3  
2020PRI   	3483	7859 - 1421 Diamond St		Garage	1421 Diamond St	Btw Duncan & 27th St	1.5% Slope	7859   	Pct 7859	7859   		3  
2020PRI   	3484	9753 - 50 Frida Kahlo Way		City College - Visual Arts Building - Lobby	50 Frida Kahlo Way	Enter On Judson Btw Gennessee & Forester	8.3% Slope - Ramped Access	9753   	Pct 9753	9753   		1  
2020PRI   	3485	7823 - 3887 17th St		Garage	3887 17th St	Btw Noe & Sanchez	5.1% Slope	7823   	Pct 7823	7823   		3  
2020PRI   	3486	7857 - 1165 Dolores St		Garage	1165 Dolores St	Btw Jersey & 25th St	3% Slope	7857   	Pct 7857	7857   		3  
2020PRI   	3487	9741 - 1 North State Dr		Annex 1 - Student Event Center	1 North State Dr	Between Lake Merced Blvd And Campus Cir	7.1% Slope	9741   	Pct 9741	9741   		1  
2020PRI   	3488	9151 - 281 Masonic Ave		Leo T Mc Carthy Center - Room 116	281 Masonic Ave	Btw Turk St & Ewing Terrace	8.3% Slope - Ramped Access - No Parking Avail	9151   	Pct 9151	9151   		5  
2020PRI   	3489	7851 - 96 Turquoise Way		Garage	96 Turquoise Way	Between Amber & Quartz	1.0% Slope	7851   	Pct 7851	7851   		3  
2020PRI   	3490	7949 - 1010 Silliman St		Garage	1010 Silliman St	Between University & Princeton	3.9% Slope	7949   	Pct 7949	7949   		2  
2020PRI   	3491	9101 - 110 Seal Rock Dr		Garage	110 Seal Rock Dr	Between Alta Mar & El Camino Del Mar	3.9% Slope	9101   	Pct 9101	9101   		5  
2020PRI   	3494	7501 - 1975 Post St. (loc 7504)		Jones Memorial Church - Multi Purpose Rm	1975 Post St	Btn Boswell & Steiner	1.0% Slope	7501   	Pct 7501	7501   		2  
2020PRI   	3495	7535 - 1099 Masonic Ave		Arc Mercy Community Building - Community Room	1099 Masonic Ave	Btw Page & Oak	5.0% Slope	7535   	Pct 7535	7535   		2  
2020PRI   	3496	7209 - 1337 Sutter St		Lighthouse Church - Main Lobby	1337 Sutter St	Btw Van Ness & Franklin	0.5% Slope	7209   	Pct 7209	7209   		3  
2020PRI   	3497	9747 - 1 Pico Ave		Garage	1 Pico Ave	Btw Ashton & Urbano	6.4% Slope	9747   	Pct 9747	9747   		1  
2020PRI   	3498	7955 - 430 Somerset St		Garage	430 Somerset St	Between Bacon & Wayland	2.5% Slope	7955   	Pct 7955	7955   		2  
2020PRI   	3499	7919 - 3359 26th St		The Laundry	3359 26th St	Btw Mission & Capp	0.4% Slope	7919   	Pct 7919	7919   		2  
2020PRI   	3500	9124 - 735 24th Ave (loc 9142)		Academic & Professional Dev - Room 118	735 24th Ave	Between Balboa & Cabrillo	3.3% Slope	9124   	Pct 9124	9124   		5  
2020PRI   	3502	7831 - 395 Collingwood St		Garage	395 Collingwood St	Between 20th & 21st St	3.9% Slope	7831   	Pct 7831	7831   		3  
2020PRI   	3503	9121 - 561 34th Ave		Garage	561 34th Ave	Between Geary & Anza	2.5% Slope	9121   	Pct 9121	9121   		5  
2020PRI   	3504	9801 - 1392 Alemany Blvd		Garage	1392 Alemany Blvd	Between Tingley & Silver	6.7% Slope	9801   	Pct 9801	9801   		4  
2020PRI   	3505	1128 - 5228 Mission St		Venice Pizza	5228 Mission St	Btw Niagara & Mt. Vernon	2.5% Slope	1128   	Pct 1128	1128   		1  
2020PRI   	3506	7922 - 3059 25th St		Garage	3059 25th St	Btw Alabama & Harrison	7% Slope	7922   	Pct 7922	7922   		2  
2020PRI   	3507	9727 - 2690 Ocean Ave		Unity Spiritual Center	2690 Ocean Ave	Btw 19th Ave & Lagunitas Dr	5.6% Slope	9727   	Pct 9727	9727   		1  
2020PRI   	3508	1132 - 143 Pope St		Garage	143 Pope St	Between Cross & Morse	7.7% Slope	1132   	Pct 1132	1132   		1  
2020PRI   	3509	7538 - 141 Scott St		Garage	141 Scott St	Btw Waller & Haight	5.0% Slope	7538   	Pct 7538	7538   		2  
2020PRI   	3510	7627 - 115 Steuart St		The Commonwealth Club	115 Steuart St	Btw Mission & Howard	0.7% Slope	7627   	Pct 7627	7627   		3  
2020PRI   	3511	9756 - 3609 Alemany Blvd		Garage	3609 Alemany Blvd	Between Victoria & Head	7.1% Slope	9756   	Pct 9756	9756   		1  
2020PRI   	3512	7206 - 1928 Webster St		Garage	1928 Webster St	Btw California & Pine	1.5% Slope	7206   	Pct 7206	7206   		3  
2020PRI   	3513	7929 - 30 Coleridge St		Garage	30 Coleridge St	Btw Fair And Powers	3.4% Slope	7929   	Pct 7929	7929   		2  
2020PRI   	3514	9415 - 1422 23rd Ave		Garage	1422 23rd Ave	Btw Judah And Kirkham	2.2% Slope	9415   	Pct 9415	9415   		6  
2020PRI   	3515	9736 - 32 Burlwood St		Garage	32 Burlwood Dr	Enter On Los Palmos Near Burlwood	6.9% Slope	9736   	Pct 9736	9736   		1  
2020PRI   	3517	1107 - 400 Sargent St (loc 1116)		Jose Ortega Elementary School - Lobby	400 Sargent St	Btw Arch And Ramsell Sts	8.2% Slope	1107   	Pct 1107	1107   		1  
2020PRI   	3518	9746 - 105 Aptos Ave (loc 9728)		Aptos Middle School - Room 231	105 Aptos Ave	Enter Off Upland Btw Aptos & San Aleso	5.5% Slope	9746   	Pct 9746	9746   		1  
2020PRI   	3522	1134 - 39 Naylor St		Garage	39 Naylor St	Corner Of Prague And Naylor	8.0% Slope	1134   	Pct 1134	1134   		1  
2020PRI   	3523	7641 - 501 3rd St		Gallery 16	501 3rd St	Enter On Bryant Between 3rd And Jack London Alley	8.0% Slope	7641   	Pct 7641	7641   		3  
2020PRI   	3524	9127 - 542 16th Ave		Garage	542 16th Ave	Btw Anza & Balboa	2.5% Slope	9127   	Pct 9127	9127   		5  
2020PRI   	3529	9403 - 1259 41st Ave		Garage	1259 41st Ave	Btw Lincoln And Irving	3% Slope	9403   	Pct 9403	9403   		6  
2020PRI   	3530	7833 - 708 Guerrero St.		Garage	708 Guerrero St	Btw 19th St & Cumberland St	6.3% Slope	7833   	Pct 7833	7833   		3  
2020PRI   	3531	7603 - 939 Post St (loc 7602)		Kindel & Graham - S F Party	939 Post St	Btw Larking & Hyde	8.0% Slope	7603   	Pct 7603	7603   		3  
2020PRI   	3532	7811 - 170 Valencia St		S F Gay Men's Chorus - Lobby	170 Valencia St	Btw Mc Coppin St & Duboce Ave	4.4% Slope	7811   	Pct 7811	7811   		3  
2020PRI   	3534	7815 - 40 Danvers St		Garage	40 Danvers St	Btw Merritt & Market Sts	6.3% Slope	7815   	Pct 7815	7815   		3  
2020PRI   	3535	7023 - 3 Carpenter Ct		Garage	3 Carpenter Ct	Cul DE Sac Off Whitney Young Cir	4.6% Slope	7023   	Pct 7023	7023   		3  
2020PRI   	3536	7867 - 291 Sussex St		Garage	291 Sussex St	Btw Swiss & Conrad	3.5% Slope	7867   	Pct 7867	7867   		3  
2020PRI   	3537	9145 - 632 11th Ave		Garage	632 11th Ave	Btw Cabrillo & Balboa St's	1.5% Slope	9145   	Pct 9145	9145   		5  
2020PRI   	3538	1117 - 265 Minerva St		Garage	265 Minerva St	Btw Capitol & Orizaba St	2.7% Slope	1117   	Pct 1117	1117   		1  
2020PRI   	3539	7335 - 1356 Sacramento St		Garage	1356 Sacramento St	Btw Leavenworth & Jones	5% Slope	7335   	Pct 7335	7335   		2  
2020PRI   	3540	7022 - 4301 3rd St		College Track - Kitchen	4301 3rd St	Btw Jerrold & Kirkwood Aves	1% Slope	7022   	Pct 7022	7022   		3  
2020PRI   	3542	9426 - 1859 34th Ave		Garage	1859 34th Ave	Btw Noriega & Ortega St	4.7% Slope	9426   	Pct 9426	9426   		6  
2020PRI   	3543	7347 - 550 Geary Blvd		Hotel Adagio - Ensemble Room	550 Geary St	Btw Jones St & Shannon St	1% Slope	7347   	Pct 7347	7347   		2  
2020PRI   	3545	7872 - 2825 Diamond St		Glen Park Library - Program Room	2825 Diamond St	Btw Bosworth & Kern	0.3% Slope	7872   	Pct 7872	7872   		3  
2020PRI   	3546	7546 - 728 Cole St		Eco-home - Garage	728 Cole St	Btw Beulah & Waller	2.6% Slope	7546   	Pct 7546	7546   		2  
