sDistrictID	iSubDistrict	szDistrictName	sPrecinctID	sPrecinctPortion	szPrecinctName	dtLastUpdateDate
CONG12	0	12TH CONG	9135   		Pct 9135	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9136   		Pct 9136	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9137   		Pct 9137	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9138   		Pct 9138	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9139   		Pct 9139	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9141   		Pct 9141	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9142   		Pct 9142	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9143   		Pct 9143	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9144   		Pct 9144	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9145   		Pct 9145	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9146   		Pct 9146	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9147   		Pct 9147	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9148   		Pct 9148	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9149   		Pct 9149	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9151   		Pct 9151	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9152   		Pct 9152	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9201   		Pct 9201	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9202   		Pct 9202	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9203   		Pct 9203	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9204   		Pct 9204	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9205   		Pct 9205	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9206   		Pct 9206	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9207   		Pct 9207	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9208   		Pct 9208	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9209   		Pct 9209	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9211   		Pct 9211	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9212   		Pct 9212	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9213   		Pct 9213	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9214   		Pct 9214	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9215   		Pct 9215	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9216   		Pct 9216	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9217   		Pct 9217	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9218   		Pct 9218	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9219   		Pct 9219	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9221   		Pct 9221	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9222   		Pct 9222	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9223   		Pct 9223	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9224   		Pct 9224	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9225   		Pct 9225	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9226   		Pct 9226	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9227   		Pct 9227	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9228   		Pct 9228	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9229   		Pct 9229	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9231   		Pct 9231	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9232   		Pct 9232	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9233   		Pct 9233	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9234   		Pct 9234	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9235   		Pct 9235	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9236   		Pct 9236	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9237   		Pct 9237	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9238   		Pct 9238	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9239   		Pct 9239	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9241   		Pct 9241	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9242   		Pct 9242	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9243   		Pct 9243	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9244   		Pct 9244	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9245   		Pct 9245	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9246   		Pct 9246	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9247   		Pct 9247	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9248   		Pct 9248	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9249   		Pct 9249	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9251   		Pct 9251	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9252   		Pct 9252	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9253   		Pct 9253	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9254   		Pct 9254	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9255   		Pct 9255	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9256   		Pct 9256	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9257   		Pct 9257	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9258   		Pct 9258	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9401   		Pct 9401	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9402   		Pct 9402	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9403   		Pct 9403	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9404   		Pct 9404	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9405   		Pct 9405	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9406   		Pct 9406	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9407   		Pct 9407	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9408   		Pct 9408	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9409   		Pct 9409	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9411   		Pct 9411	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9412   		Pct 9412	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9413   		Pct 9413	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9414   		Pct 9414	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9415   		Pct 9415	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9416   		Pct 9416	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9417   		Pct 9417	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9418   		Pct 9418	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9419   		Pct 9419	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9421   		Pct 9421	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9422   		Pct 9422	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9423   		Pct 9423	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9424   		Pct 9424	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9425   		Pct 9425	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9426   		Pct 9426	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9427   		Pct 9427	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9428   		Pct 9428	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9429   		Pct 9429	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9431   		Pct 9431	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9432   		Pct 9432	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9433   		Pct 9433	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9434   		Pct 9434	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9435   		Pct 9435	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9436   		Pct 9436	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9437   		Pct 9437	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9438   		Pct 9438	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9439   		Pct 9439	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9441   		Pct 9441	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9442   		Pct 9442	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9443   		Pct 9443	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9444   		Pct 9444	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9445   		Pct 9445	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9446   		Pct 9446	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9447   		Pct 9447	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9448   		Pct 9448	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9449   		Pct 9449	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9451   		Pct 9451	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9452   		Pct 9452	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9501   		Pct 9501	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9502   		Pct 9502	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9503   		Pct 9503	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9504   		Pct 9504	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9505   		Pct 9505	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9506   		Pct 9506	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9507   		Pct 9507	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9508   		Pct 9508	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9509   		Pct 9509	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9511   		Pct 9511	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9512   		Pct 9512	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9513   		Pct 9513	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9514   		Pct 9514	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9515   		Pct 9515	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9516   		Pct 9516	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9517   		Pct 9517	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9518   		Pct 9518	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9519   		Pct 9519	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9521   		Pct 9521	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9522   		Pct 9522	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9701   		Pct 9701	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9702   		Pct 9702	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9703   		Pct 9703	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9704   		Pct 9704	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9705   		Pct 9705	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9706   		Pct 9706	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9707   		Pct 9707	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9708   		Pct 9708	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9709   		Pct 9709	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9711   		Pct 9711	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9713   		Pct 9713	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9716   		Pct 9716	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9717   		Pct 9717	5/30/2012 1:43:05 PM
CONG12	0	12TH CONG	9732   		Pct 9732	5/30/2012 1:43:05 PM
CONG13	0	13TH CONG	9900   		Pct 9900	5/31/2012 4:03:16 PM
CONG14	0	14TH CONG	1101   		Pct 1101	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1102   		Pct 1102	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1103   		Pct 1103	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1104   		Pct 1104	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1105   		Pct 1105	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1106   		Pct 1106	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1107   		Pct 1107	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1108   		Pct 1108	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1109   		Pct 1109	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1111   		Pct 1111	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1112   		Pct 1112	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1113   		Pct 1113	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1114   		Pct 1114	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1115   		Pct 1115	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1116   		Pct 1116	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1117   		Pct 1117	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1118   		Pct 1118	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1119   		Pct 1119	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1121   		Pct 1121	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1122   		Pct 1122	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1123   		Pct 1123	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1124   		Pct 1124	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1125   		Pct 1125	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1126   		Pct 1126	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1127   		Pct 1127	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1128   		Pct 1128	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1129   		Pct 1129	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1131   		Pct 1131	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1132   		Pct 1132	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1133   		Pct 1133	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1134   		Pct 1134	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1135   		Pct 1135	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	1136   		Pct 1136	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9001   		Pct 9001	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9453   		Pct 9453	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9712   		Pct 9712	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9714   		Pct 9714	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9715   		Pct 9715	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9718   		Pct 9718	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9719   		Pct 9719	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9721   		Pct 9721	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9722   		Pct 9722	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9723   		Pct 9723	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9724   		Pct 9724	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9725   		Pct 9725	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9726   		Pct 9726	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9727   		Pct 9727	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9728   		Pct 9728	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9729   		Pct 9729	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9731   		Pct 9731	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9733   		Pct 9733	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9734   		Pct 9734	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9735   		Pct 9735	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9736   		Pct 9736	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9737   		Pct 9737	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9738   		Pct 9738	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9739   		Pct 9739	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9741   		Pct 9741	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9742   		Pct 9742	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9743   		Pct 9743	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9744   		Pct 9744	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9745   		Pct 9745	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9746   		Pct 9746	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9747   		Pct 9747	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9748   		Pct 9748	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9749   		Pct 9749	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9751   		Pct 9751	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9752   		Pct 9752	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9753   		Pct 9753	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9754   		Pct 9754	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9755   		Pct 9755	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9756   		Pct 9756	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9801   		Pct 9801	5/30/2012 1:43:05 PM
CONG14	0	14TH CONG	9901   		Pct 9901	5/31/2012 4:02:09 PM
CONG14	0	14TH CONG	9902   		Pct 9902	7/6/2012 11:31:11 AM
EQUAL2	0	BD EQ,DIST2	1101   		Pct 1101	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1102   		Pct 1102	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1103   		Pct 1103	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1104   		Pct 1104	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1105   		Pct 1105	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1106   		Pct 1106	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1107   		Pct 1107	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1108   		Pct 1108	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1109   		Pct 1109	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1111   		Pct 1111	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1112   		Pct 1112	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1113   		Pct 1113	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1114   		Pct 1114	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1115   		Pct 1115	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1116   		Pct 1116	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1117   		Pct 1117	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1118   		Pct 1118	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1119   		Pct 1119	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1121   		Pct 1121	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1122   		Pct 1122	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1123   		Pct 1123	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1124   		Pct 1124	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1125   		Pct 1125	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1126   		Pct 1126	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1127   		Pct 1127	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1128   		Pct 1128	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1129   		Pct 1129	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1131   		Pct 1131	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1132   		Pct 1132	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1133   		Pct 1133	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1134   		Pct 1134	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1135   		Pct 1135	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1136   		Pct 1136	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1141   		Pct 1141	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1142   		Pct 1142	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1143   		Pct 1143	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1144   		Pct 1144	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1145   		Pct 1145	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1146   		Pct 1146	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1147   		Pct 1147	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1148   		Pct 1148	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1149   		Pct 1149	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1151   		Pct 1151	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1152   		Pct 1152	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1153   		Pct 1153	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	1154   		Pct 1154	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7001   		Pct 7001	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7002   		Pct 7002	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7003   		Pct 7003	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7004   		Pct 7004	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7005   		Pct 7005	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7006   		Pct 7006	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7007   		Pct 7007	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7008   		Pct 7008	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7009   		Pct 7009	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7011   		Pct 7011	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7012   		Pct 7012	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7013   		Pct 7013	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7014   		Pct 7014	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7015   		Pct 7015	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7016   		Pct 7016	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7017   		Pct 7017	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7018   		Pct 7018	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7019   		Pct 7019	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7021   		Pct 7021	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7022   		Pct 7022	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7023   		Pct 7023	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7024   		Pct 7024	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7025   		Pct 7025	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7026   		Pct 7026	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7027   		Pct 7027	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7028   		Pct 7028	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7029   		Pct 7029	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7030   		Pct 7030	7/5/2012 6:11:26 PM
EQUAL2	0	BD EQ,DIST2	7031   		Pct 7031	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7032   		Pct 7032	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7033   		Pct 7033	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7034   		Pct 7034	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7035   		Pct 7035	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7036   		Pct 7036	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7037   		Pct 7037	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7038   		Pct 7038	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7039   		Pct 7039	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7041   		Pct 7041	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7042   		Pct 7042	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7043   		Pct 7043	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7044   		Pct 7044	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7045   		Pct 7045	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7046   		Pct 7046	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7047   		Pct 7047	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7048   		Pct 7048	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7049   		Pct 7049	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7051   		Pct 7051	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7052   		Pct 7052	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7053   		Pct 7053	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7054   		Pct 7054	5/30/2012 1:43:05 PM
EQUAL2	0	BD EQ,DIST2	7055   		Pct 7055	4/11/2017 3:22:41 PM
EQUAL2	0	BD EQ,DIST2	7056   		Pct 7056	3/4/2019 1:31:28 PM
EQUAL2	0	BD EQ,DIST2	7101   		Pct 7101	5/30/2012 1:43:05 PM
